,AGA (175)
ACH-000004,0.14845393349968042
ACH-000005,0.18544256456887004
ACH-000007,0.22186493285570294
ACH-000009,0.04163237747029208
ACH-000011,0.10233129053463699
ACH-000012,0.15017698572353927
ACH-000013,0.1186444596226684
ACH-000014,0.07176523251086438
ACH-000015,0.06395300251530887
ACH-000017,0.15478695188514796
ACH-000018,0.09346874453232494
ACH-000019,0.16824942686800684
ACH-000021,0.1459724711424012
ACH-000022,0.20774964075865326
ACH-000025,0.10147863398219482
ACH-000028,0.09798001803909838
ACH-000030,0.0866499286154956
ACH-000035,0.11025171374707124
ACH-000036,-0.007512562384560237
ACH-000037,0.04292617416872446
ACH-000039,0.05901625210960401
ACH-000040,0.19916471389527768
ACH-000041,0.12045992085813398
ACH-000042,0.13073788776041176
ACH-000045,0.11440548213925665
ACH-000047,0.0798065272838179
ACH-000052,0.27745912590936483
ACH-000053,0.005036042575692415
ACH-000054,0.020558519844938925
ACH-000055,-0.0007295531277399395
ACH-000060,0.1691835284546513
ACH-000067,0.08898043433049031
ACH-000070,0.056732352282889115
ACH-000075,0.02653750421709536
ACH-000078,-0.004969717953587793
ACH-000082,0.0683047468127442
ACH-000085,0.19689406870846654
ACH-000086,0.16852845240288464
ACH-000087,0.0010943713667787836
ACH-000092,0.08474300271030376
ACH-000095,0.05169152599815096
ACH-000097,0.0482166295323163
ACH-000098,0.08360094408278053
ACH-000099,0.04879122715659371
ACH-000108,0.1949323280309839
ACH-000113,0.06937684878254344
ACH-000116,0.14895049599662952
ACH-000118,0.2457399070168158
ACH-000120,0.1315662102240637
ACH-000123,0.10330064626806597
ACH-000127,0.046732805799071984
ACH-000128,0.1730483431859946
ACH-000132,0.038458202437788934
ACH-000133,0.13165305910635575
ACH-000137,0.10177721448651683
ACH-000138,0.14648966717210224
ACH-000142,0.11439306619730435
ACH-000143,0.2446784594853849
ACH-000146,-0.0046459428555117215
ACH-000148,0.06576670647224099
ACH-000150,0.11729169661996636
ACH-000152,0.05356158287435458
ACH-000153,0.1533689984980497
ACH-000159,0.10643228152800382
ACH-000160,0.19079201520011926
ACH-000163,0.08592030442482188
ACH-000167,0.06190334015471879
ACH-000168,0.00022496995385106876
ACH-000169,0.14956407482063008
ACH-000178,0.15814855316459056
ACH-000183,0.05093767874146479
ACH-000188,0.055307125369546385
ACH-000189,-0.10253641522234566
ACH-000190,0.2921956502493209
ACH-000198,0.06024307881158498
ACH-000203,0.06134372924381185
ACH-000204,0.17528776130629786
ACH-000206,-0.049262831869164525
ACH-000207,0.12491716960286077
ACH-000208,-0.016942093526077298
ACH-000210,0.3881858595474697
ACH-000211,0.0007053150558623214
ACH-000215,0.10319029311584796
ACH-000221,0.1834290720573432
ACH-000222,0.1885379242134777
ACH-000223,-0.05925215704797587
ACH-000226,0.17509195469054567
ACH-000227,0.13676750234764784
ACH-000228,0.06478844957331892
ACH-000231,0.07389320805200851
ACH-000232,0.009397137391231093
ACH-000233,0.05095373256165078
ACH-000234,-0.06009523371163601
ACH-000235,0.061316212373165035
ACH-000237,-0.020438301833282033
ACH-000238,0.1235565810045118
ACH-000242,0.2481489564489561
ACH-000243,0.0907217381631229
ACH-000244,0.11421242511650892
ACH-000246,0.016221382738832175
ACH-000248,0.09675581188345522
ACH-000250,0.028470832546829705
ACH-000251,0.06995840991352044
ACH-000252,0.2662605328317321
ACH-000253,0.12724361767646614
ACH-000255,0.12437794176601162
ACH-000256,0.2524983036868679
ACH-000257,0.17416765000237056
ACH-000258,0.14774443789001576
ACH-000259,0.20036667232287228
ACH-000260,-0.021561179118638384
ACH-000261,0.057413419691798535
ACH-000262,0.096510853843544
ACH-000263,0.015044347570308118
ACH-000264,0.15249472568302275
ACH-000265,0.037606340029870684
ACH-000266,0.10912700932296493
ACH-000272,-0.0071225662416088955
ACH-000274,0.03149580271221427
ACH-000277,0.016511452693788668
ACH-000278,0.013198311874465136
ACH-000279,0.121984946618393
ACH-000280,0.06990972581250601
ACH-000281,0.13775739191936834
ACH-000288,0.02488746669018395
ACH-000291,-0.030054508714920287
ACH-000293,0.10326216808388264
ACH-000294,0.12849643313698275
ACH-000295,-0.003547748839126805
ACH-000296,0.15114417501903246
ACH-000302,0.14343573011726252
ACH-000304,0.2393010342627178
ACH-000307,0.10849503686269744
ACH-000308,0.04361069439574747
ACH-000310,0.09244023001664343
ACH-000311,0.11176542687583307
ACH-000312,0.2202266406004009
ACH-000315,0.18438394600930635
ACH-000316,0.010567137528565178
ACH-000317,0.11490426895023265
ACH-000318,0.08340160063822058
ACH-000319,0.06999183403506343
ACH-000320,0.01719133628241296
ACH-000322,0.25393277923277324
ACH-000323,-0.07503863355688191
ACH-000324,0.030993709794662924
ACH-000329,0.02214907998030617
ACH-000330,0.18788221697466864
ACH-000331,0.03145048471914759
ACH-000332,0.14265840958423784
ACH-000334,0.17466244741063688
ACH-000335,0.05488721866817348
ACH-000336,-0.050900478171876415
ACH-000337,0.07270067250983861
ACH-000338,0.1870548109193964
ACH-000339,0.10000255045741692
ACH-000341,0.2174752777349726
ACH-000348,0.0860065620014956
ACH-000350,0.16119234533721347
ACH-000352,0.034528279148296315
ACH-000356,0.08532895921214458
ACH-000361,0.21535075821436
ACH-000362,0.015683708695036037
ACH-000363,0.14963184586496578
ACH-000364,0.2359869446281413
ACH-000365,0.04498006813360795
ACH-000366,0.09929601171655056
ACH-000368,0.10968779595804737
ACH-000374,0.06137266703896374
ACH-000375,0.17214991863431392
ACH-000376,0.02830361228341888
ACH-000381,0.1994814902062056
ACH-000383,0.02265109542915103
