,PF4V1 (5197)
ACH-000004,-0.09210688550300206
ACH-000005,-0.017342376904332303
ACH-000007,0.039772886293684216
ACH-000009,0.0840763279148205
ACH-000011,-0.012912841642128043
ACH-000012,0.062441372751066974
ACH-000013,0.07093167322775612
ACH-000014,0.006298023298226036
ACH-000015,0.009797664153820006
ACH-000017,0.11600925394050655
ACH-000018,-0.030377465695142224
ACH-000019,-0.01326950959295751
ACH-000021,0.0493314634426212
ACH-000022,0.009677589201346001
ACH-000025,0.04130432069473855
ACH-000028,0.11029498930779848
ACH-000030,0.05936168911997185
ACH-000035,0.14594709750796794
ACH-000036,0.02643650847130078
ACH-000037,0.06233644645754111
ACH-000039,0.17812911897595654
ACH-000040,0.08758739689680634
ACH-000041,-0.05223395051246588
ACH-000042,0.16930262376730476
ACH-000045,-0.03257065139418205
ACH-000047,0.10877347492789416
ACH-000052,0.21315377596941906
ACH-000053,0.12296613871406273
ACH-000054,-0.018046156571082245
ACH-000055,0.13253627157344108
ACH-000060,-0.08121938996945241
ACH-000067,0.02799768244267984
ACH-000070,0.08529318324927478
ACH-000075,-0.1540298622492068
ACH-000078,0.09032591913166377
ACH-000082,-0.002370988991471174
ACH-000085,-0.07527561971073095
ACH-000086,0.08135635138550316
ACH-000087,0.15834535499522198
ACH-000092,0.07494743927786983
ACH-000095,0.08883571823179139
ACH-000097,0.006524363660650987
ACH-000098,-0.10199081805769862
ACH-000099,0.13149417702525246
ACH-000108,-0.08237665392819854
ACH-000113,-0.0348262893673293
ACH-000116,0.0860155576435014
ACH-000118,0.24173290314711304
ACH-000120,0.11394254756053993
ACH-000123,0.05157514943468953
ACH-000127,0.06556386859478053
ACH-000128,-0.11418946829566687
ACH-000132,0.03545557717446799
ACH-000133,-0.07519626150676359
ACH-000137,-0.11886105362501292
ACH-000138,0.2138606193032884
ACH-000142,-0.1472710086743562
ACH-000143,0.05879863985082734
ACH-000146,0.056811144237034976
ACH-000148,-0.09809123139540138
ACH-000150,0.01454160586468014
ACH-000152,0.16357494533961972
ACH-000153,-0.3482741924071006
ACH-000159,-0.03273345010829795
ACH-000160,0.013053495074961443
ACH-000163,0.025897675634953543
ACH-000167,-0.07632600234702062
ACH-000168,0.3092784040806532
ACH-000169,0.012826024922960672
ACH-000178,0.11048126706593676
ACH-000183,0.18803112028353425
ACH-000188,0.07033308483939657
ACH-000189,0.09589516238771333
ACH-000190,0.05543432698830695
ACH-000198,-0.021579012698046626
