,TANC1 (85461)
ACH-000004,-0.11505230316504192
ACH-000005,0.14163554135834924
ACH-000007,-0.08792291790797432
ACH-000009,0.02488330026465176
ACH-000011,0.3428675832810718
ACH-000012,-0.07361357744554248
ACH-000013,0.0017534973782279515
ACH-000014,0.07133625857092622
ACH-000015,0.07334247909691914
ACH-000017,0.05471538612631584
ACH-000018,0.090350514402071
ACH-000019,0.052619521041622985
ACH-000021,0.040520172737798406
ACH-000022,0.0299081750433084
ACH-000025,-0.030124203165102812
ACH-000028,0.08948670814623026
ACH-000030,0.20511050491198898
ACH-000035,0.1537267761807494
ACH-000036,-0.013969766863081993
ACH-000037,0.21619923465581686
ACH-000039,0.10489248075083207
ACH-000040,-0.057735819583666276
ACH-000041,0.1337619011138148
ACH-000042,0.156968056666912
ACH-000045,-0.0751370704699764
ACH-000047,0.08540857742310286
ACH-000052,0.0274764411624071
ACH-000053,-0.03879067857988956
ACH-000054,0.01050392187457183
ACH-000055,-0.1835869585489588
ACH-000060,0.02568184373793161
ACH-000067,0.08422028065164122
ACH-000070,0.02954653484256354
ACH-000075,0.01660722478097094
ACH-000078,0.10769278594907686
ACH-000082,0.07390168099009595
ACH-000085,0.1657063833287503
ACH-000086,-0.004527483035796628
ACH-000087,-0.014354244215214182
ACH-000092,0.05652236718748273
ACH-000095,0.04788859704335142
ACH-000097,0.08445082690057773
ACH-000098,0.10006757735636963
ACH-000099,0.12765572941918088
ACH-000108,-0.06714806886572988
ACH-000113,-0.023993218638393096
ACH-000116,-0.013328869728995909
ACH-000118,0.004494003998622891
ACH-000120,0.07648430719507605
ACH-000123,0.047007392536142716
ACH-000127,0.09728389823975386
ACH-000128,-0.12286185553387885
ACH-000132,0.04041507193684128
ACH-000133,-0.14159075353758604
ACH-000137,-0.03688160827434598
ACH-000138,0.048418914481304434
ACH-000142,-0.08536528229816276
ACH-000143,0.02359689202391228
ACH-000146,0.03730544633867118
ACH-000148,0.12893051753347431
ACH-000150,-0.15488832254463594
ACH-000152,0.10957000670423774
ACH-000153,0.0864223372587074
ACH-000159,-0.11126281115871788
ACH-000160,0.3530703237959673
ACH-000163,0.014191633637840375
ACH-000167,0.5177553916753781
ACH-000168,-0.17731609428869682
ACH-000169,0.0011348680141588193
ACH-000178,0.07085172025100844
ACH-000183,-0.1615741503458629
ACH-000188,-0.028215036314670712
ACH-000189,-0.0025239848393107363
ACH-000190,0.22122480067639866
ACH-000198,-0.09883095490902777
ACH-000203,0.06274052161248375
ACH-000204,-0.15407895441799607
ACH-000206,0.06098584868480195
ACH-000207,0.06057532175280093
ACH-000208,0.04923280316488398
ACH-000210,0.14373140725322187
ACH-000211,0.08816243549986875
ACH-000215,-0.05512104968338915
ACH-000221,0.2027687580860056
ACH-000222,-0.17406814153418326
ACH-000223,0.0967773321874644
ACH-000226,0.015486072935523303
ACH-000227,0.043187627317079584
ACH-000228,0.04596530365453296
ACH-000231,-0.02747237111290297
ACH-000232,-0.0753384577405278
ACH-000233,0.048765392887051916
ACH-000234,0.08025472079884803
ACH-000235,0.11865115133600627
ACH-000237,0.07075458968351603
ACH-000238,-0.04413225244501447
ACH-000242,0.13869966398244546
ACH-000243,-0.011284314387396629
ACH-000244,0.050094457154411784
ACH-000246,0.11565851970458782
ACH-000248,0.016510844595784713
ACH-000250,0.016789084859664682
ACH-000251,0.11219832926561908
ACH-000252,-0.004546191183723032
ACH-000253,0.07545749668222361
