,H1FOO (132243)
ACH-000294,-0.0684861453430025
ACH-000295,-0.22106299140205493
ACH-000296,-0.13436991955139302
ACH-000302,-0.2782413935594217
ACH-000304,0.1398343775509937
ACH-000307,-0.2477715580018644
ACH-000308,-0.16540668943510384
ACH-000310,-0.08686074595825091
ACH-000311,-0.006048656778914429
ACH-000312,-0.13774522594235394
ACH-000315,-0.3875032704284038
ACH-000316,-0.042009333657673315
ACH-000317,-0.06252053036429653
ACH-000318,-0.03592635719330406
ACH-000319,-0.13165131442260908
ACH-000320,0.05784577954215755
ACH-000322,-0.19095323004240744
ACH-000323,-0.07009992269066116
ACH-000324,-0.20547550438626636
ACH-000329,-0.08319994891298736
ACH-000330,-0.20808116056571185
ACH-000331,-0.14423627329569974
ACH-000332,-0.0661321015743897
ACH-000334,-0.19844014401256685
ACH-000335,-0.05688395943348822
ACH-000336,-0.16476103117902158
ACH-000337,-0.21507256623928367
ACH-000338,0.19790862681909135
ACH-000339,-0.13004951294984582
ACH-000341,-0.17764076475212132
ACH-000348,-0.2375367937274124
ACH-000350,-0.1198121361940526
ACH-000352,-0.3312617488805716
ACH-000356,-0.3550465220760022
ACH-000361,-0.18609434439611364
ACH-000362,-0.2254548640351494
ACH-000363,-0.12116195661619453
ACH-000364,0.11718095308714915
ACH-000365,-0.3247721810938968
ACH-000366,-0.20446892728127836
ACH-000368,-0.4762367967463989
ACH-000374,-0.044441462090322056
ACH-000375,-0.016096506730445995
ACH-000376,-0.17567467990029953
ACH-000381,-0.2510167225625149
ACH-000383,-0.17407147296854567
ACH-000387,-0.24662109734090745
ACH-000389,-0.4561105232925927
ACH-000390,-0.2056194138288395
ACH-000393,-0.28950783812193776
ACH-000395,-0.16641889892251607
ACH-000396,-0.2331806889711597
ACH-000397,-0.3050107050839377
ACH-000401,-0.11343417705976926
ACH-000402,-0.1590166775254617
ACH-000403,-0.12671061816204934
ACH-000404,-0.2273721049929499
ACH-000406,-0.21615699139302375
ACH-000407,-0.05556036933425002
ACH-000408,-0.13097557190309414
ACH-000410,-0.2065952882862222
ACH-000411,0.15488030511844847
ACH-000414,-0.13271119906164972
ACH-000415,-0.16141414690130956
ACH-000416,-0.11599062933843696
ACH-000420,-0.3955318792465136
ACH-000421,-0.13608796698304074
ACH-000424,-0.01705690392971031
ACH-000425,-0.3240636809957573
ACH-000426,-0.3251837942268855
ACH-000427,-0.1569516937440413
ACH-000433,-0.12563316766268118
ACH-000435,0.18141633714965294
ACH-000436,-0.263206438875009
ACH-000444,-0.2964869110784248
ACH-000445,-0.3451879894465269
ACH-000448,-0.11654582947278044
ACH-000450,-0.2484307111749132
ACH-000452,-0.2551408070858965
ACH-000454,-0.2664265342113288
ACH-000458,-0.14486204690323184
ACH-000459,0.12023374027376985
ACH-000460,-0.2009731483630364
ACH-000461,-0.2936633205336606
ACH-000463,-0.09639967695564043
ACH-000464,-0.3027974279464018
ACH-000466,-0.16640827600619218
ACH-000467,-0.002318311456625222
ACH-000468,-0.12478873762524435
ACH-000469,-0.01606287471429123
ACH-000470,-0.1582255338323706
ACH-000471,-0.25211580661781235
ACH-000472,-0.16014737550911076
ACH-000473,-0.2781347822775679
ACH-000475,-0.2655701628474436
ACH-000476,-0.18293752710892267
ACH-000477,-0.1224913615545978
ACH-000479,-0.4397936019124875
ACH-000480,-0.06458206901031226
ACH-000481,-0.4437140458578448
ACH-000483,-0.12454285077246577
ACH-000484,-0.22503865502277656
ACH-000485,0.058837480198577014
ACH-000486,-0.2919946171319631
ACH-000487,-0.07878876650450158
ACH-000488,-0.10955542399556348
ACH-000490,-0.2768434739946352
ACH-000491,-0.15323984125848858
ACH-000495,-0.2474516341710899
ACH-000496,-0.17864417572228194
ACH-000499,-0.4018835362574784
ACH-000500,-0.33353886582992753
ACH-000502,-0.0673016484457375
ACH-000503,-0.33469982199406584
ACH-000505,-0.3985968169745597
ACH-000507,-0.16049458063052244
ACH-000510,-0.04600039022153463
ACH-000511,-0.17469493286036047
ACH-000512,-0.41007642607229405
ACH-000516,-0.07933637457403392
ACH-000517,-0.13929841987163696
ACH-000518,-0.1434048670514871
ACH-000520,-0.097768958498774
ACH-000521,-0.09934779308140054
ACH-000522,-0.10088446481550928
ACH-000524,-0.2214957662741645
ACH-000527,-0.09748991745906968
ACH-000528,-0.1814157320310361
ACH-000537,0.043713406509916085
ACH-000541,-0.020500689967567102
ACH-000542,-0.1621809997539322
ACH-000544,-0.2632741477017901
ACH-000545,-0.20557421206608356
ACH-000547,-0.0030509332647328576
ACH-000548,-0.23774154645727014
ACH-000549,0.0034526098315970427
ACH-000550,-0.2599323787581005
ACH-000552,-0.1824634970964931
ACH-000556,-0.24611662029696785
ACH-000557,-0.1340886712760272
ACH-000569,0.046320841519775904
ACH-000570,-0.18210613368995288
ACH-000571,-0.13999060157781698
ACH-000573,-0.2285401776236348
ACH-000576,-0.17383975380868222
ACH-000579,-0.04455648430885897
ACH-000580,-0.019553978435609614
ACH-000584,-0.21758492126003054
ACH-000585,-0.2427179598407848
ACH-000588,-0.19648241888586468
ACH-000589,-0.05223697564999255
ACH-000591,-0.09847715407131916
ACH-000593,-0.2340371442945019
ACH-000600,-0.21388685120795708
ACH-000601,-0.131060028432116
ACH-000605,-0.347840253179065
ACH-000606,-0.035979275522984036
ACH-000608,-0.107949821310757
ACH-000614,0.05158189184124984
ACH-000616,-0.2455009698916837
ACH-000618,-0.07741635331442699
ACH-000619,-0.1294362747598303
ACH-000620,-0.17794135889172527
ACH-000621,-0.11461885485353712
ACH-000622,-0.19519795503045373
ACH-000623,-0.11444604620445233
ACH-000624,-0.1304452329942853
ACH-000627,-0.1357968306300072
ACH-000630,-0.18192373123222624
ACH-000631,-0.8422065145219888
ACH-000632,-0.2309657311875422
ACH-000633,-0.2737981867654401
ACH-000637,-0.1720747118081665
ACH-000638,-0.3121619223267418
ACH-000646,-0.3026524540455188
ACH-000647,-0.11426436827827008
ACH-000648,-0.15030178787260715
ACH-000649,-0.17086585294209836
ACH-000651,-0.3877451080697237
ACH-000652,-0.13036206203021292
ACH-000653,-0.1685948648321638
ACH-000657,-0.2826870043160431
ACH-000658,-0.259138435924191
ACH-000661,-0.2208072670403342
ACH-000662,-0.20378709946510587
ACH-000663,-0.25599433765596724
ACH-000665,-0.20111221426301612
ACH-000671,-0.19746506891622626
ACH-000672,0.37318463154412107
ACH-000673,-0.16913569337407147
ACH-000676,-0.2368400330066497
ACH-000677,-0.3340998787592901
ACH-000681,-0.33249930876207784
ACH-000683,-0.2531011256184324
ACH-000684,0.023873514969428588
ACH-000688,-0.0856556012839081
ACH-000693,-0.2629134859155898
ACH-000694,-0.0656215809032843
ACH-000695,-0.4351433040678446
ACH-000696,-0.2188590565903399
ACH-000697,-0.12167383113245694
ACH-000699,-0.1102133681985724
ACH-000701,-0.14276658016278984
ACH-000706,-0.11080938070537508
ACH-000711,-0.09183857378735308
ACH-000713,-0.2490373106385099
ACH-000714,-0.31468944905407203
ACH-000718,-0.3325755620526507
ACH-000720,-0.1243420988781656
ACH-000721,-0.3162068098984438
ACH-000724,-0.35316895015608457
ACH-000725,-0.09564330409705786
ACH-000732,-0.0326970817585301
ACH-000734,-0.1852177052305036
ACH-000735,-0.1637438674943716
ACH-000736,-0.2955454501568159
ACH-000738,-0.16816078123983938
ACH-000746,-0.19152680555965804
ACH-000747,-0.2597160363145618
ACH-000748,-0.1755772699841073
ACH-000753,-0.0999520283557937
ACH-000756,-0.06761939607107988
ACH-000757,-0.3656457954204563
ACH-000758,-0.1719201453272237
ACH-000760,-0.24179902956098934
ACH-000762,-0.29531222385222583
ACH-000763,-0.22731414681543785
ACH-000764,-0.2902727131796361
ACH-000765,-0.3189904918923877
ACH-000766,-0.02974976065864808
ACH-000767,-0.20703993697767506
ACH-000768,-0.0863185419806893
ACH-000769,-0.4357992281537802
ACH-000770,-0.0969240610290496
ACH-000771,-0.18390325536607927
ACH-000773,-0.03900294229557933
ACH-000776,-0.14701041356013433
ACH-000777,-0.1515244925322477
ACH-000778,-0.07605044137358323
ACH-000781,-0.13771900282760682
ACH-000782,-0.2259061556417611
ACH-000783,-0.2683255936590763
ACH-000784,-0.2440869679624923
ACH-000785,-0.26786045366194483
ACH-000787,-0.1327003078242705
ACH-000788,-0.1266461751779852
ACH-000791,-0.19260371452796016
ACH-000792,-0.017141747870751588
ACH-000794,-0.12298123829326894
ACH-000796,-0.12202786700316252
ACH-000798,-0.24698929031682385
ACH-000799,-0.1207258182563486
ACH-000800,-0.1607146866344584
ACH-000802,-0.2372904344426449
ACH-000804,-0.16851087392460895
ACH-000805,-0.35191935861531004
ACH-000809,-0.13627121566064346
ACH-000810,-0.2964891373652066
ACH-000811,-0.107944429114919
ACH-000817,-0.1955524060432392
ACH-000819,-0.07840256882219022
ACH-000820,-0.24791833051226966
ACH-000821,-0.06913224945349243
ACH-000822,-0.2280203081758356
ACH-000823,-0.23313334204929334
ACH-000824,-0.17594914893216765
ACH-000827,0.0056807897521726795
ACH-000829,-0.12853005268583065
ACH-000831,-0.3045855693267955
ACH-000832,-0.14175029567375164
ACH-000833,-0.07184998573876435
ACH-000834,-0.12761414816631927
ACH-000835,-0.20964641254372887
ACH-000836,-0.0006925326781785357
ACH-000837,-0.14628663512382492
ACH-000838,-0.13854730340308288
ACH-000839,-0.03295252485429823
ACH-000840,-0.15570863335201962
ACH-000841,-0.15795809116692933
ACH-000843,-0.3098906550564557
ACH-000846,-0.03991931907037759
ACH-000847,-0.2823565309563293
ACH-000848,-0.4097469723747888
ACH-000849,-0.19853965261739265
ACH-000851,-0.23055723220432836
ACH-000855,-0.19313605766740544
ACH-000856,-0.2085613292947792
ACH-000858,-0.208975115893542
ACH-000859,-0.04660623690644127
ACH-000861,-0.08706779599602091
ACH-000862,-0.06632033989323156
ACH-000865,-0.2864655817409077
ACH-000866,-0.17684646555251884
ACH-000867,-0.2315585720698931
ACH-000869,-0.17946584379373862
ACH-000872,-0.2346218448417123
ACH-000873,-0.10811779536283993
ACH-000876,-0.20783943475581368
ACH-000878,-0.37506159209052825
ACH-000880,-0.47082206830978796
ACH-000881,-0.10694342250855672
ACH-000882,-0.09605191498686066
ACH-000884,-0.2527775747273733
ACH-000885,-0.26747856784466423
ACH-000887,-0.13585715739920834
ACH-000889,-0.15523831346229475
ACH-000896,-0.28317367181887804
ACH-000898,-0.1738454068705914
ACH-000900,-0.3036693137665025
ACH-000901,-0.14613555036350198
ACH-000905,-0.3814942867279126
ACH-000906,-0.16689766910007792
ACH-000907,0.05981024090502957
ACH-000910,-0.12624104503467132
ACH-000911,-0.3068948173423715
ACH-000912,-0.17547666796444308
ACH-000913,-0.17620085982530945
ACH-000915,-0.22304822080197734
ACH-000916,-0.2740850379088069
ACH-000917,-0.2944706721501135
ACH-000920,-0.02395820148077477
ACH-000921,-0.3184647365416525
ACH-000924,-0.2658836057187138
ACH-000926,-0.2802677725574884
ACH-000928,-0.21724613881404975
ACH-000929,-0.4105367227099352
ACH-000932,-0.2001653311910976
ACH-000935,-0.2533169509450165
ACH-000936,-0.2897103264215578
ACH-000937,-0.3190891556621985
ACH-000938,-0.13800169800219247
ACH-000939,0.01018798901433938
ACH-000941,-0.21404808047876925
ACH-000943,-0.18799130240194387
ACH-000946,-0.3227632352339391
ACH-000947,-0.2081914920054162
ACH-000948,-0.2752428587900243
ACH-000950,-0.32532918005020994
ACH-000953,-0.28412762358710936
ACH-000954,-0.3533849227679027
ACH-000957,-0.04193221799619347
ACH-000958,-0.2258648761831712
ACH-000960,-0.09510801940879046
ACH-000963,-0.2807853172872793
ACH-000968,-0.10824914628095908
ACH-000969,-0.2136318429622996
ACH-000972,-0.2687357432234863
ACH-000973,-0.10900973464283907
ACH-000974,-0.2570403159384471
ACH-000978,-0.2619803014813737
ACH-000984,-0.26326779682041984
ACH-000986,-0.3696959977872645
ACH-000988,-0.2453591792232605
ACH-000993,-0.27073270780813125
ACH-000994,-0.05600216590851435
ACH-000996,-0.21160492769770392
ACH-001001,-0.2388564412461211
ACH-001020,0.08957761652767063
ACH-001028,-0.09701351345964801
ACH-001031,-0.19238638808220096
ACH-001038,-0.25746977430910223
ACH-001048,-0.19868996635602865
ACH-001050,-0.203373351871744
ACH-001053,-0.2979782748539149
ACH-001054,-0.2098826268341221
ACH-001061,-0.2276406308454984
ACH-001067,-0.3564553218970329
ACH-001075,-0.013192230880033105
ACH-001096,-0.08215429545130096
ACH-001111,-0.15557056159214253
ACH-001119,0.0067386364073549225
ACH-001128,0.3092687475522444
ACH-001134,-0.11536141681633692
ACH-001151,-0.16358877876360295
ACH-001163,-0.11041643993920182
ACH-001164,-0.3080967336348163
ACH-001183,-0.08073638821050755
ACH-001192,-0.16810873469560342
ACH-001193,0.06525103201231383
ACH-001196,-0.1799026327306755
ACH-001197,-0.10633074323021094
ACH-001205,-0.30622976678792985
ACH-001211,-0.18523298491220702
ACH-001212,0.043973847766065895
ACH-001228,-0.11597649848311853
ACH-001232,0.021160458664948544
ACH-001239,-0.29091732428401196
ACH-001270,-0.2311732795275508
ACH-001274,-0.02119437083639019
ACH-001275,-0.33779298145104314
ACH-001277,-0.4430325821593417
ACH-001278,-0.21887182704457825
ACH-001280,-0.08422240783506407
ACH-001283,-0.08481039323786939
ACH-001289,-0.2689570065279297
ACH-001300,-0.28099422725817713
ACH-001301,-0.09236047703795948
ACH-001302,0.019387377447896
ACH-001306,-0.13831925799771086
ACH-001318,-0.2731639764256917
ACH-001322,-0.06546970735963567
ACH-001328,-0.21315212473746334
ACH-001332,-0.03512911559633718
ACH-001336,-0.3359545847807088
ACH-001346,-0.08687790716805496
ACH-001353,-0.17451526777723686
ACH-001354,-0.04727557294401658
ACH-001367,-0.17680118855180038
ACH-001368,-0.3189554540642501
ACH-001374,0.02095434481562031
ACH-001377,0.06780531722053593
ACH-001380,-0.23017945923603464
ACH-001391,-0.11643284333415692
ACH-001408,-0.12605620645331905
ACH-001430,-0.08132177335139762
ACH-001431,-0.2081311372291761
ACH-001450,0.037225851978256286
ACH-001496,-0.01388563789507145
ACH-001500,-0.006203355219539535
ACH-001523,-0.2286643420669563
ACH-001532,-0.20015195643377487
ACH-001550,0.04181868369006159
ACH-001552,-0.17666539021853134
ACH-001554,-0.1969009383670287
ACH-001654,-0.09943973077282142
ACH-001735,-0.3678912652784877
ACH-001736,-0.0682475257788035
ACH-001737,0.09736047075201663
ACH-001740,-0.09612054770844347
ACH-001745,-0.2748776215403481
ACH-001765,-0.08518293933538547
