,DCLRE1C (64421)
ACH-000004,0.07721516095454317
ACH-000005,-0.0016945660019774315
ACH-000007,0.026493945894547528
ACH-000009,-0.003634137970051921
ACH-000011,0.13512650163766424
ACH-000012,0.054624182212197545
ACH-000013,-0.007676918315958428
ACH-000014,0.08571392393277869
ACH-000015,0.050930288032374656
ACH-000017,-0.01766606136464599
ACH-000018,0.04485714839656023
ACH-000019,-0.06916864092081268
ACH-000021,-0.09479979542787699
ACH-000022,0.13184185023617925
ACH-000025,0.08087235828238827
ACH-000028,-0.10517784145048073
ACH-000030,-0.016511952888149672
ACH-000035,-0.004080261734105768
ACH-000036,0.0392444095485027
ACH-000037,-0.11472314570595885
ACH-000039,0.019731576480437787
ACH-000040,-0.051646853151595486
ACH-000041,-0.01467358547416146
ACH-000042,0.058688270367204164
ACH-000045,0.12521371322744193
ACH-000047,-0.04350529075790355
ACH-000052,0.1284498441158552
ACH-000053,0.032734212783355324
ACH-000054,-0.0021279772887907666
ACH-000055,-0.13516193513335353
ACH-000060,-0.07043230441741592
ACH-000067,0.06249004053396048
ACH-000070,-0.19760808662530674
ACH-000075,0.040108096760887
ACH-000078,-0.008439675348180242
ACH-000082,-0.09625125507145277
ACH-000085,0.2147444767116724
ACH-000086,0.0028424686058051247
ACH-000087,-0.11091248352201807
ACH-000092,-0.05815386945141871
ACH-000095,0.01640653156730113
ACH-000097,-0.0784946918547491
ACH-000098,-0.03725594151832444
ACH-000099,0.0020173460488005
ACH-000108,-0.07760543821632841
ACH-000113,0.14112876735552862
ACH-000116,-0.1250049118193034
ACH-000118,-0.046111094880986456
ACH-000120,-0.03554038079916075
ACH-000123,0.010789354576801151
ACH-000127,0.01015914186489732
ACH-000128,-0.0604630166821387
ACH-000132,-0.13107869111191245
ACH-000133,-0.025636074568543443
ACH-000137,0.11633347449214385
ACH-000138,0.03640564057339391
ACH-000142,0.056122409126979335
ACH-000143,0.010514431113333665
ACH-000146,-0.008510887876151936
ACH-000148,-0.051189544334628884
ACH-000150,-0.021951208525265376
ACH-000152,-0.08006116907736917
ACH-000153,0.09684072213412387
ACH-000159,-0.03044596594361536
ACH-000160,0.014913905152505654
ACH-000163,0.006722365473695834
ACH-000167,-0.15070199454226674
ACH-000168,0.11865906243352063
ACH-000169,0.08726554193056657
ACH-000178,-0.10478913953654012
ACH-000183,-0.01031464963295775
ACH-000188,-0.048064820153076886
ACH-000189,0.17778629705046295
ACH-000190,0.0050281397803221784
ACH-000198,0.05072698152782994
ACH-000203,0.5758303316338581
ACH-000204,-0.2699163529946237
ACH-000206,-0.03264237349980016
ACH-000207,-0.07710693316325236
ACH-000208,-0.12513749943667152
ACH-000210,-0.1550205305956113
ACH-000211,-0.01227345068136159
ACH-000215,0.007798543882554308
ACH-000221,0.22817382545857684
ACH-000222,0.05273633421211613
ACH-000223,0.01468515525363488
ACH-000226,0.07666278132581256
ACH-000227,0.04661839566817226
ACH-000228,0.1066302104865452
ACH-000231,-0.09221131036428692
ACH-000232,-0.045127231027577264
ACH-000233,-0.04004597532781127
ACH-000234,0.1176070655680742
ACH-000235,0.02742396789426998
ACH-000237,-0.045246176304486935
ACH-000238,0.11574678255130445
ACH-000242,0.2685335038805932
ACH-000243,-0.08478874177242453
ACH-000244,-0.24003256024040345
ACH-000246,0.1263424831605451
ACH-000248,0.012369678517319904
ACH-000250,-0.01399437402051927
ACH-000251,0.24809409877509275
ACH-000252,0.20982565354789454
ACH-000253,-0.011831859406687479
ACH-000255,-0.04360255516979674
ACH-000256,-0.021461298477513498
ACH-000257,-0.2409941448562561
ACH-000258,0.013525644374968195
ACH-000259,-0.05023860709662404
ACH-000260,-0.008788769639417111
ACH-000261,-0.06853305933931604
ACH-000262,-0.04386145240051895
ACH-000263,-0.005619096207997968
ACH-000264,-0.02350903981921341
ACH-000265,-0.034418542992070845
ACH-000266,-0.07407960252344421
ACH-000272,-0.08272344306795193
ACH-000274,0.003084284103261792
ACH-000277,0.030784466524828306
ACH-000278,0.08502297412563749
ACH-000279,-0.06853397924579226
ACH-000280,0.033768541203367225
ACH-000281,0.020216159833680032
ACH-000288,-0.11249387477291213
ACH-000291,0.1368731648963221
ACH-000293,-0.07803803552068017
ACH-000294,-0.06748003037542477
ACH-000295,-0.14924615448463316
ACH-000296,-0.17955390827843928
ACH-000302,-0.053850571663225
ACH-000304,-0.14511819305507526
ACH-000307,0.025106619455025472
ACH-000308,0.013749309142922968
ACH-000310,-0.05515912693667576
ACH-000311,-0.09816407332340728
ACH-000312,0.027553810454787275
ACH-000315,-0.05633188256462729
ACH-000316,0.08530003932496791
ACH-000317,0.14565480104647424
ACH-000318,0.05641126692583345
ACH-000319,-0.08756020177961701
ACH-000320,-0.10038618632433316
ACH-000322,-0.04222618871861408
ACH-000323,-0.08321863184759634
ACH-000324,0.11030988426043467
ACH-000329,-0.0748630886521064
ACH-000330,0.08701307801352917
ACH-000331,-0.0413463982102556
ACH-000332,-0.058101321987758935
ACH-000334,0.08279382701457297
ACH-000335,0.18877286748854788
ACH-000336,0.1713091496917543
ACH-000337,-0.07307533389367091
ACH-000338,-0.026365364180909515
ACH-000339,0.08329184559111802
ACH-000341,0.053359535855433515
ACH-000348,-0.0132104668080859
ACH-000350,0.0017320871673909355
ACH-000352,0.0400487419823046
ACH-000356,-0.032571260090220065
ACH-000361,0.2451579141413115
ACH-000362,0.11688265205026095
ACH-000363,-0.034239925202564366
ACH-000364,0.01532123833305122
ACH-000365,0.047091179520163694
ACH-000366,0.06667784285056777
ACH-000368,-0.14726983575606256
ACH-000374,0.11751734716063685
ACH-000375,-0.1387522636467769
ACH-000376,0.05648502619519188
ACH-000381,0.052092909388453235
ACH-000383,0.04752496047812278
ACH-000387,0.12025302093253085
ACH-000389,0.03868577168093668
ACH-000390,0.08367461727354836
ACH-000393,0.010571760161898624
ACH-000395,0.149870112430675
ACH-000396,-0.024500345127921458
ACH-000397,0.035535974391397517
ACH-000401,-0.04100697097814365
ACH-000402,-0.09923025546506052
ACH-000403,0.025326723248036836
ACH-000404,-0.012389890257259156
ACH-000406,0.0240378034864534
ACH-000407,-0.04271524534773781
ACH-000408,0.10309902785692864
ACH-000410,-0.16158031269875978
ACH-000411,0.06233370179271797
ACH-000414,0.014999590100152229
ACH-000415,0.0551358250929436
ACH-000416,-0.07118200715949677
ACH-000420,-0.20223559676155825
ACH-000421,0.12047739175299615
ACH-000424,0.10665695157632707
ACH-000425,-0.08996420217519148
ACH-000426,-0.08713937160553865
ACH-000427,0.08415966892906679
ACH-000433,0.3042070954559708
ACH-000435,0.11735354008671355
ACH-000436,0.07499639025105875
ACH-000444,0.07354623257458621
ACH-000445,-0.0112415742027361
ACH-000448,-0.06423262874773364
ACH-000450,-0.1707597294559589
ACH-000452,-0.06893556404998549
ACH-000454,-0.11548743659259605
ACH-000458,0.0767096449397131
ACH-000459,0.10795484245151137
ACH-000460,0.1332535788792198
ACH-000461,0.09043527984283246
ACH-000463,0.014550865293454087
ACH-000464,-0.08942641026442154
ACH-000466,-0.06581128662631483
ACH-000467,-0.0748813944269893
ACH-000468,0.08235670769205858
ACH-000469,-0.0801328668760101
ACH-000470,-0.11016200082401413
ACH-000471,0.08153542703415564
ACH-000472,-0.055838346421668864
ACH-000473,0.032550816379800306
ACH-000475,0.06923031797917564
ACH-000476,-0.029168034858742524
ACH-000477,-0.01443084445321247
ACH-000479,0.030088708044015974
ACH-000480,-0.03963423442686111
ACH-000481,-0.0023094711670496914
ACH-000483,0.014755153683109397
ACH-000484,-0.13272975361598766
ACH-000485,0.15441538310214278
ACH-000486,0.11394484600676545
ACH-000487,-0.07800127404953391
ACH-000488,0.01896929802137966
ACH-000490,-0.06565607355292033
ACH-000491,-0.10178699984723953
ACH-000495,0.14717876405703653
ACH-000496,0.15163070174010745
ACH-000499,-0.014886436467300744
ACH-000500,-0.0056063874531676345
ACH-000502,-0.06527901280966546
ACH-000503,-0.13336430866943874
ACH-000505,-0.048244466706350006
ACH-000507,-0.1465886899417708
ACH-000510,-0.03828398738877132
ACH-000511,-0.020347123243672525
ACH-000512,0.024850430537385504
ACH-000516,-0.031840039076666736
ACH-000517,0.00735390219927985
ACH-000518,-0.14958129282072505
ACH-000520,0.09360751493631188
ACH-000521,0.040613751659031874
ACH-000522,0.12187256249991985
ACH-000524,-0.03763384008086326
ACH-000527,0.04972726415916474
ACH-000528,-0.16720297619016114
ACH-000537,0.031823631529026404
ACH-000541,0.08110000709685627
ACH-000542,0.08081325251186126
ACH-000544,-0.0955792692584652
ACH-000545,0.038103708527926494
ACH-000547,-0.12743183969905308
ACH-000548,-0.046292826640716746
ACH-000549,0.1235132567653482
ACH-000550,-0.03544306118996405
ACH-000552,-0.051308687687946136
ACH-000556,-0.07060501700761128
ACH-000557,-0.039661223353025736
ACH-000569,-0.32969458619154496
ACH-000570,-0.10598618415345516
ACH-000571,-0.008150153182283182
ACH-000573,-0.09837361876985964
ACH-000576,-0.08280707764913242
ACH-000579,-0.0006598074775891147
ACH-000580,0.10450758871638803
ACH-000584,-0.0641185146755684
ACH-000585,-0.012717646685019948
ACH-000588,-0.10665202976664796
ACH-000589,0.06560630988486396
ACH-000591,-0.11283440193300467
ACH-000593,0.034923561725493824
ACH-000600,-0.016588574108799894
ACH-000601,0.019111513796245958
ACH-000605,-0.027568423725459267
ACH-000606,-0.0479629993581384
ACH-000608,0.041688364601247765
ACH-000614,-0.016911238306149056
ACH-000616,-0.06425643854934429
ACH-000618,0.00878103582706388
ACH-000619,0.0882639466624833
ACH-000620,-0.001949227969974308
ACH-000621,0.05170348465663936
ACH-000622,-0.08861710159849008
ACH-000623,-0.1388504093259258
ACH-000624,0.06469315313182526
ACH-000627,-0.013983191805930864
ACH-000630,-0.018862739974183067
ACH-000631,0.3597702525528425
ACH-000632,-0.03173636969432475
ACH-000633,0.0059395969594381185
ACH-000637,0.05267909828586375
ACH-000638,-0.06800507607202326
ACH-000646,-0.015626293703027
ACH-000647,-0.03921975715806046
ACH-000648,0.07006002731640053
ACH-000649,0.05560509850530277
ACH-000651,0.14348847993226352
ACH-000652,0.18099832266393007
ACH-000653,0.03642346083669057
ACH-000657,0.055688494199067684
ACH-000658,0.02608462090918835
ACH-000661,-0.03644995057532808
ACH-000662,-0.25935593746653457
ACH-000663,0.07661093286715055
ACH-000665,0.07024647075865399
ACH-000671,0.1411633371395193
ACH-000672,-0.2573227925828377
ACH-000673,-0.051477072034627896
ACH-000676,0.009711317581174028
ACH-000677,0.12238208428136728
ACH-000681,-0.04039841227187317
ACH-000683,0.008428953908658221
ACH-000684,-0.020892881110062482
ACH-000688,-0.15916951653814812
ACH-000693,-0.08734167487654668
ACH-000694,0.07047644769462079
ACH-000695,0.0985634589619797
ACH-000696,0.05927358594931545
ACH-000697,0.12474361780743524
ACH-000699,-0.04745091104810091
ACH-000701,0.07259015213565688
ACH-000706,0.015074858141821681
ACH-000711,0.13684517850668912
ACH-000713,0.17039479799174082
ACH-000714,-0.033271820569993706
ACH-000718,0.014859955790940228
ACH-000720,-0.030611711803600363
ACH-000721,-0.04476075253777968
ACH-000724,0.11770014999218012
ACH-000725,0.09383347461714564
ACH-000732,0.10007923036287372
ACH-000734,0.08263548376679468
ACH-000735,-0.02251548702870108
ACH-000736,-0.060229500498748936
ACH-000738,-0.14286382579355386
ACH-000746,-0.10745258285333964
ACH-000747,0.062072123241488385
ACH-000748,0.017036015263309962
ACH-000753,0.02685330307538201
ACH-000756,0.11858839115677082
ACH-000757,0.15210224162346836
ACH-000758,-0.04772726387624855
ACH-000760,-0.04538826744485803
ACH-000762,0.06797730635288708
ACH-000763,-0.04834256671552989
ACH-000764,-0.1437067709174321
ACH-000765,0.06577981198538985
ACH-000766,-0.07795868619540132
ACH-000767,-0.02091547377104629
ACH-000768,-0.10792514306790313
ACH-000769,-0.09010599560414063
ACH-000770,0.08673220004005137
ACH-000771,-0.013504620327454687
ACH-000773,0.06357156960140382
ACH-000776,0.0737349798920789
ACH-000777,-0.04773810924646396
ACH-000778,-0.07635191998928648
ACH-000781,0.02117236809604693
ACH-000782,0.12893367462228386
ACH-000783,-0.06444808511346263
ACH-000784,0.0488211376345192
ACH-000785,0.05684028995414591
ACH-000787,0.01945283969679832
ACH-000788,-0.06725845665648865
ACH-000791,-0.11505041770564445
ACH-000792,-0.06436629174581876
ACH-000794,0.1014597221991958
ACH-000796,0.0068805018166109575
ACH-000798,0.029503905916922913
ACH-000799,-0.001247078382366057
ACH-000800,0.08840839843461529
ACH-000802,-0.014984790196830137
ACH-000804,0.06552230005706806
ACH-000805,0.0024497898605715307
ACH-000809,-0.08543244773909753
ACH-000810,-0.051406055601520464
ACH-000811,0.07560203700111379
ACH-000817,-0.17114347098041774
ACH-000819,-0.13521861532079307
ACH-000820,-0.2141104866612764
ACH-000821,0.32320275566489026
ACH-000822,-0.022341198630639183
ACH-000823,0.056219605318927564
ACH-000824,-0.014766189023309931
ACH-000827,0.03181339383900887
ACH-000829,0.003636971940601939
ACH-000831,0.10437325927039397
ACH-000832,-0.1918712641096417
ACH-000833,-0.028425002063055226
ACH-000834,0.038301133492278566
ACH-000835,-0.014479584000629762
ACH-000836,-0.19898713006714816
ACH-000837,0.005505155139029486
ACH-000838,-0.010839315322194405
ACH-000839,0.09752397779325914
ACH-000840,0.064777245040961
ACH-000841,-0.04081245945153241
ACH-000843,0.03754132251145292
ACH-000846,-0.0043981697383700296
ACH-000847,0.00444453465203562
