,RANBP3 (8498)
ACH-000004,-0.3089612177927932
ACH-000005,-0.2899105160217597
ACH-000007,-0.3548498107575744
ACH-000009,-0.1260557725715955
ACH-000011,-0.3059765103534368
ACH-000012,-0.22513556897986176
ACH-000013,-0.25504942101611444
ACH-000014,-0.27292048046711626
ACH-000015,-0.32022303210400066
ACH-000017,-0.3745022631762936
ACH-000018,-0.2735495746736787
ACH-000019,-0.1070210285240486
ACH-000021,-0.4570816449283241
ACH-000022,-0.09776211712119216
ACH-000025,-0.2591827950644841
ACH-000028,-0.2552776326100868
ACH-000030,-0.2790666065535205
ACH-000035,-0.26950560457389505
ACH-000036,-0.4285919257506207
ACH-000037,-0.2903703149768743
ACH-000039,-0.2909731026671911
ACH-000040,-0.3741715855927169
ACH-000041,-0.2462827560215032
ACH-000042,-0.2664354380735404
ACH-000045,-0.4213561704511464
ACH-000047,-0.35346687768851703
ACH-000052,0.013694143309472773
ACH-000053,-0.3858092047193954
ACH-000054,-0.3391559018616829
ACH-000055,-0.4845250722706028
ACH-000060,-0.2684437243379864
ACH-000067,-0.3566727956824845
ACH-000070,-0.2735495989650128
ACH-000075,-0.4160507564977296
ACH-000078,-0.16362641655931973
ACH-000082,-0.2689163388394556
ACH-000085,-0.25873937881590603
ACH-000086,-0.32790334614727645
ACH-000087,-0.4642458379001417
ACH-000092,-0.4725750123656866
ACH-000095,-0.17504745410575925
ACH-000097,-0.3443669520625839
ACH-000098,-0.4690503819191274
ACH-000099,-0.14508902191533038
ACH-000108,-0.1920909153740375
ACH-000113,-0.5182628189737638
ACH-000116,-0.3090604996512057
ACH-000118,-0.014879709645985912
ACH-000120,-0.2489611280100098
ACH-000123,-0.3991410820066128
ACH-000127,-0.22414728143870305
ACH-000128,-0.3281650591029069
ACH-000132,-0.008052659145986782
ACH-000133,-0.3410516406682639
ACH-000137,-0.3906310660592951
ACH-000138,-0.2665193894842293
ACH-000142,-0.4501785911249172
ACH-000143,-0.534423307721324
ACH-000146,-0.2985650297318901
ACH-000148,-0.2649834241109558
ACH-000150,-0.3819444754747496
ACH-000152,-0.4108319066450202
ACH-000153,-0.3504501967588361
ACH-000159,-0.4919194784315987
ACH-000160,-0.19584753111575254
ACH-000163,-0.35513165004035874
ACH-000167,-0.24980923342217715
ACH-000168,-0.4620715280367767
ACH-000169,-0.19023474114496794
ACH-000178,-0.5316760149718296
ACH-000183,-0.4450674081288689
ACH-000188,-0.3055676707106816
ACH-000189,-0.5371794571272722
ACH-000190,-0.3088126031232541
ACH-000198,-0.2320623784480934
ACH-000203,-0.2550393757125911
ACH-000204,-0.41470988043379375
ACH-000206,-0.07509669809522547
ACH-000207,-0.2814761299186844
ACH-000208,-0.25980925207009564
ACH-000210,-0.6045512164803856
ACH-000211,-0.27946412665230624
ACH-000215,-0.3881309174787731
ACH-000221,-0.2926153607677722
ACH-000222,-0.3381493389712548
ACH-000223,-0.22357119858110794
ACH-000226,-0.34895544813400026
ACH-000227,-0.1314832266828443
ACH-000228,-0.3905217987901299
ACH-000231,-0.40097177317219024
ACH-000232,-0.27098271848675365
ACH-000233,-0.3567959098248702
ACH-000234,-0.1753623313719772
ACH-000235,-0.4080066296741716
ACH-000237,-0.2650646030673201
ACH-000238,-0.4668160659288581
ACH-000242,-0.06878445484913243
ACH-000243,-0.3435297516214766
ACH-000244,-0.4970071102517764
ACH-000246,-0.4358366312523741
ACH-000248,-0.459206887568372
ACH-000250,-0.35553644982829946
ACH-000251,-0.4061622121495034
ACH-000252,-0.34489998421984536
ACH-000253,-0.3733332135544608
ACH-000255,-0.11787309067393816
ACH-000256,-0.3184261578231028
ACH-000257,-0.3756408668948005
ACH-000258,-0.2940398218302038
ACH-000259,-0.22543532815144304
ACH-000260,-0.3882032890137137
ACH-000261,-0.37805845920773307
ACH-000262,-0.32692914246394994
ACH-000263,0.022779245213306317
ACH-000264,-0.2775310281933994
ACH-000265,-0.18196237350578495
ACH-000266,-0.5449638572938028
ACH-000272,-0.3012590765138154
ACH-000274,-0.31397752434922443
ACH-000277,-0.25527397373390065
ACH-000278,-0.35756990654412496
ACH-000279,-0.3443351089969211
ACH-000280,-0.4685387887923015
ACH-000281,-0.719231151447481
ACH-000288,-0.4284932730312872
ACH-000291,-0.29019310914108104
ACH-000293,-0.3678649134100675
ACH-000294,-0.30740998314378376
ACH-000295,-0.3052247607244232
ACH-000296,-0.3102998125990533
ACH-000302,-0.3747263666193554
ACH-000304,-0.4746037503550941
ACH-000307,-0.4320223230584464
ACH-000308,-0.15104531761770934
ACH-000310,-0.2439158153479738
ACH-000311,-0.2090652807093244
ACH-000312,-0.17121291452415202
ACH-000315,-0.4990096053248103
ACH-000316,-0.3270865697099127
ACH-000317,-0.17091317015782004
ACH-000318,-0.2502600220045256
ACH-000319,-0.3813002641769272
ACH-000320,-0.2547084799131835
ACH-000322,-0.1261648388007949
ACH-000323,-0.3155559477329777
ACH-000324,-0.23776736459020706
ACH-000329,-0.20033340735340446
ACH-000330,-0.3557658702455259
ACH-000331,-0.4056545361906752
ACH-000332,-0.22982312893330356
ACH-000334,-0.4045924917437631
ACH-000335,-0.4014910258521341
ACH-000336,-0.4115026351334862
ACH-000337,-0.43963163145597695
ACH-000338,-0.2388233157944114
ACH-000339,-0.37074448447171215
ACH-000341,-0.2471500065698855
ACH-000348,-0.20203172071825445
ACH-000350,-0.2896757281882269
ACH-000352,-0.19753077605177635
ACH-000356,-0.2012015696046702
ACH-000361,-0.4072147109982607
ACH-000362,-0.31261641520504885
ACH-000363,-0.31345392343771344
ACH-000364,-0.4533172187835055
ACH-000365,-0.15834402302005626
ACH-000366,-0.3936562209125511
ACH-000368,-0.4803101192716772
ACH-000374,-0.2782185961112644
ACH-000375,-0.3476803122381862
ACH-000376,-0.4359061587154166
ACH-000381,-0.1444557015865867
ACH-000383,-0.13749998039765735
ACH-000387,-0.4740977953427599
ACH-000389,-0.3032857696495132
ACH-000390,-0.186511981162898
ACH-000393,-0.2672615690587127
ACH-000395,-0.3654288233128039
ACH-000396,-0.20098184629318866
ACH-000397,-0.061793514029641075
ACH-000401,-0.5269542356991387
ACH-000402,-0.3575132664569162
ACH-000403,-0.27528705767641465
ACH-000404,-0.4102568087767048
ACH-000406,-0.2860406406247049
ACH-000407,-0.33259760495259405
ACH-000408,-0.2705412038458068
ACH-000410,-0.47485804556669897
ACH-000411,-0.3681759434945484
ACH-000414,-0.4330598389513132
ACH-000415,-0.3930545589827553
ACH-000416,-0.4069224556964103
ACH-000420,-0.259251505250784
ACH-000421,-0.2176191866314896
ACH-000424,-0.3992619684781097
ACH-000425,-0.19665438839196456
ACH-000426,-0.6619539789401834
ACH-000427,-0.17643208580531186
ACH-000433,-0.6600939932240389
ACH-000435,-0.05357235612507034
ACH-000436,-0.3919798821062662
ACH-000444,-0.3322607743595855
ACH-000445,-0.4868024051945588
ACH-000448,-0.3943750770245956
ACH-000450,-0.07856752393795513
ACH-000452,-0.4297175716153843
ACH-000454,-0.4984490033132861
ACH-000458,-0.3003926943553653
ACH-000459,-0.3850490076401362
ACH-000460,-0.6403376819975656
ACH-000461,-0.2804438969934653
ACH-000463,-0.2461855654083757
ACH-000464,-0.43642880726748506
ACH-000466,-0.4305557683574328
ACH-000467,-0.3801643607209345
ACH-000468,-0.22882503833329734
ACH-000469,-0.34540404327585594
ACH-000470,-0.2503643169596623
ACH-000471,-0.5078491194363715
ACH-000472,-0.2087293542345937
ACH-000473,-0.30306183451509194
ACH-000475,-0.15717392815521228
ACH-000476,-0.2805901766638902
ACH-000477,-0.2636781350307517
ACH-000479,-0.3022325491133707
ACH-000480,-0.3210970836802619
ACH-000481,-0.3946610453493765
ACH-000483,-0.4755342862026477
ACH-000484,-0.17955589752154766
ACH-000485,-0.5218844792553776
ACH-000486,-0.4963715667125847
ACH-000487,-0.3906551429581706
ACH-000488,-0.3820246181744433
ACH-000490,-0.22150759710848436
ACH-000491,0.03300785144281302
ACH-000495,-0.24102390211145594
ACH-000496,-0.4146941758251425
ACH-000499,-0.2792121528631558
ACH-000500,-0.14659983674016286
ACH-000502,-0.24383562809153925
ACH-000503,-0.31204205764474474
ACH-000505,-0.34344965814837203
ACH-000507,-0.24627378515997436
ACH-000510,-0.1213031217443505
ACH-000511,-0.3404825182101464
ACH-000512,-0.4508171814431465
ACH-000516,-0.3286924452970685
ACH-000517,-0.3187217822563157
ACH-000518,-0.4581231016506999
ACH-000520,-0.2423911919099161
ACH-000521,-0.5632395632310498
ACH-000522,-0.32054131950095666
ACH-000524,-0.43193624987846013
ACH-000527,-0.4683567939488699
ACH-000528,-0.4015832171919975
ACH-000537,-0.13099048989070958
ACH-000541,-0.2856854519629204
ACH-000542,-0.2301292426222281
ACH-000544,-0.3735280294480801
ACH-000545,-0.4655221056265317
ACH-000547,-0.3266612335135696
ACH-000548,-0.1666142625104521
ACH-000549,-0.4211902922425619
ACH-000550,-0.4760298160562219
ACH-000552,-0.3624749560691776
ACH-000556,-0.268858318858266
ACH-000557,-0.382400652574194
ACH-000569,-0.7828205242053092
ACH-000570,-0.4875110811115739
ACH-000571,-0.2386932487414084
ACH-000573,-0.27719563567753697
ACH-000576,-0.39891497691423294
ACH-000579,-0.3639561448796093
ACH-000580,-0.4157624591053487
ACH-000584,-0.41751076405950105
ACH-000585,-0.5419496176979556
ACH-000588,-0.3482663742762179
ACH-000589,-0.4131782365287692
ACH-000591,-0.5249055804758742
ACH-000593,-0.4293098434979578
ACH-000600,-0.3853135073304418
ACH-000601,-0.2334432968100808
ACH-000605,-0.3795130887661876
ACH-000606,-0.21753948991068026
ACH-000608,-0.3832194896080585
ACH-000614,-0.3853680075408503
ACH-000616,-0.3351238858517391
ACH-000618,-0.44585202641585214
ACH-000619,-0.43394057968547867
ACH-000620,-0.5329182661174885
ACH-000621,-0.4060987256975999
ACH-000622,-0.2229074366059208
ACH-000623,-0.4515092714801917
ACH-000624,-0.13659112097686515
ACH-000627,-0.3945651638447631
ACH-000630,-0.4060733466345744
ACH-000631,-0.5035834530547219
ACH-000632,-0.3668273588371072
ACH-000633,-0.4364400073908405
ACH-000637,-0.2915056176773956
ACH-000638,-0.3380833497486833
ACH-000646,-0.3857475311923047
ACH-000647,-0.21572670303975816
ACH-000648,-0.17050051866637853
ACH-000649,-0.3459704487543391
ACH-000651,-0.02262220566801586
ACH-000652,-0.3565072631697048
ACH-000653,-0.28005277430569137
ACH-000657,-0.3960738284963465
ACH-000658,-0.17877355796321298
ACH-000661,-0.3762655570490037
ACH-000662,-0.2652926690478719
ACH-000663,-0.045737632041364135
ACH-000665,-0.470992723344728
ACH-000671,-0.614315377998532
ACH-000672,0.016986514891131302
ACH-000673,-0.2902193350655504
ACH-000676,-0.4398831403574873
ACH-000677,-0.2456094010193267
ACH-000681,-0.31166949420433976
ACH-000683,-0.16037904864562766
ACH-000684,-0.4972823124309422
ACH-000688,-0.27486906707345704
ACH-000693,-0.30104787462031385
ACH-000694,-0.1869192728356264
ACH-000695,-0.3531677525651296
ACH-000696,-0.2394389960439724
ACH-000697,-0.2326822123466747
ACH-000699,-0.3760052583809358
ACH-000701,-0.2354484436722801
ACH-000706,-0.3844131689509793
ACH-000711,-0.19711626922675693
ACH-000713,-0.3726064073208701
ACH-000714,-0.2595330052303467
ACH-000718,-0.1904172495327645
ACH-000720,-0.2395571236144549
ACH-000721,-0.2890846338690685
ACH-000724,-0.06800893195764457
ACH-000725,-0.5197780378049358
ACH-000732,-0.3691879441073041
ACH-000734,-0.3635812622893431
ACH-000735,-0.5851501156309467
ACH-000736,-0.15494602924568035
ACH-000738,-0.2408461181222456
ACH-000746,-0.09390015361082664
ACH-000747,-0.5813348609926644
