,ABI1 (10006)
ACH-000004,-0.002714733997037789
ACH-000005,-0.06840934882528249
ACH-000007,0.09525706661278613
ACH-000009,-0.08819813614563468
ACH-000011,-0.09569779959196688
ACH-000012,0.2993568138955359
ACH-000013,0.01505804775032011
ACH-000014,-0.3414765630151285
ACH-000015,0.07109455887641805
ACH-000017,0.019613814535361342
ACH-000018,-0.12293168251963565
ACH-000019,-0.2315605291847443
ACH-000021,0.03062514940876392
ACH-000022,-0.037824105564837805
ACH-000025,0.09908063579986533
ACH-000028,-0.065783712408304
ACH-000030,-0.19476689968171326
ACH-000035,-0.028575851894487893
ACH-000036,0.021892610230828446
ACH-000037,-0.008117495278062508
ACH-000039,-0.014088910450447434
ACH-000040,0.007726479994232899
ACH-000041,-0.10784162865200132
ACH-000042,-0.17677909467072175
ACH-000045,-0.10688810794018053
ACH-000047,-0.1315698009161039
ACH-000052,-0.06869141962358037
ACH-000053,0.03152921744158415
ACH-000054,-0.4821424286694084
ACH-000055,0.13569927476268615
ACH-000060,-0.24194312294181544
ACH-000067,-0.02715069307319393
ACH-000070,-0.09908082474917976
ACH-000075,-0.08651538338928297
ACH-000078,0.18125833741399405
ACH-000082,0.02843241300819728
ACH-000085,-0.06666859967696165
ACH-000086,-0.09353240467448594
ACH-000087,0.0375002715153397
ACH-000092,0.029570490481552986
ACH-000095,0.00919991150578158
ACH-000097,-0.0881154058591899
ACH-000098,-0.27077783728616445
ACH-000099,0.03421506021712301
ACH-000108,-0.2883025701943686
ACH-000113,-0.05566542929173023
ACH-000116,-0.040785709022985416
ACH-000118,-0.18842568419563804
ACH-000120,-0.07493551140969608
ACH-000123,-0.005485617118511249
ACH-000127,-0.13687298567377745
ACH-000128,0.1142490980261845
ACH-000132,-0.2818345071346805
ACH-000133,-0.11540806222107945
ACH-000137,0.08570773288572613
ACH-000138,-0.1921742903899757
ACH-000142,-0.0870267037268109
ACH-000143,-0.09557848910889834
ACH-000146,0.01982046561977636
ACH-000148,0.01735488923227239
ACH-000150,0.11084519412838208
ACH-000152,-0.051796459166527635
ACH-000153,0.03521072551088065
ACH-000159,-0.009812478238432894
ACH-000160,-0.01412328805067845
ACH-000163,-0.29925785101862706
ACH-000167,-0.388954465213548
ACH-000168,0.0132272162755938
ACH-000169,0.08703431028139796
ACH-000178,-0.061254522169807174
ACH-000183,-0.03328463904654653
ACH-000188,-0.1878147278141241
ACH-000189,-0.1094177789404421
ACH-000190,-0.15526297318702004
ACH-000198,-0.09182477178047786
ACH-000203,-0.20050130707869332
ACH-000204,-0.010203312521674862
ACH-000206,-0.4743019399249721
ACH-000207,-0.2322116049511925
ACH-000208,0.15176886577449794
ACH-000210,-0.1902725271349038
ACH-000211,-0.18559418525834714
ACH-000215,-0.07209837377268266
ACH-000221,-0.056283673671058486
ACH-000222,-0.05669985323730961
ACH-000223,-0.20663972638278802
ACH-000226,0.10225604090807056
ACH-000227,0.1329714711042519
ACH-000228,-0.1878901692547666
ACH-000231,0.023988070536514843
ACH-000232,-0.05183941926438464
ACH-000233,-0.10628244077319147
ACH-000234,0.005844990064586574
ACH-000235,-0.09699934301351912
ACH-000237,-0.0069506246400356814
ACH-000238,-0.15705442888935686
ACH-000242,-0.1221996810895654
ACH-000243,-0.4539619110656604
ACH-000244,0.22727701747109655
ACH-000246,0.1395309021730247
ACH-000248,-0.14803243995552265
ACH-000250,0.03762594431095683
ACH-000251,-0.19979807481048656
ACH-000252,0.009209283149667022
ACH-000253,-0.3053436844246077
ACH-000255,-0.1050364811711832
ACH-000256,-0.01761280288883801
ACH-000257,0.0788007611372675
ACH-000258,-0.06237154917757035
ACH-000259,0.048020044821214095
ACH-000260,0.028753579861614018
ACH-000261,0.04496350112962345
ACH-000262,-0.13486905627311851
ACH-000263,-0.002389978767501739
ACH-000264,-0.08826196843918327
ACH-000265,-0.04732997280843912
ACH-000266,-0.2850152695078552
ACH-000272,-0.2190422892370565
ACH-000274,0.02022776895235556
ACH-000277,-0.044810422139728134
ACH-000278,-0.0741984453137716
ACH-000279,0.07880394068497444
ACH-000280,-0.15765461312085474
ACH-000281,-0.3777351078970152
ACH-000288,-0.09477299549804087
ACH-000291,-0.002197370817132384
ACH-000293,-0.09961167459237752
ACH-000294,0.09807807654798452
ACH-000295,-0.10476795256239713
ACH-000296,-0.1319354985909415
ACH-000302,-0.09825862135846801
ACH-000304,0.16205151582169658
ACH-000307,-0.07053990993099461
ACH-000308,-0.1950527010420584
ACH-000310,0.019855017382326062
ACH-000311,-0.1237625930981622
ACH-000312,-0.11509746478658163
ACH-000315,-0.35196092583798705
ACH-000316,0.032931802037619265
ACH-000317,0.04408628573850976
ACH-000318,-0.2155759825093968
ACH-000319,-0.04967226982565405
ACH-000320,-0.1258429281267152
ACH-000322,-0.11924649101830953
ACH-000323,-0.031029075946236436
ACH-000324,-0.11866687694036665
ACH-000329,-0.002819995435185425
ACH-000330,-0.18188762255659366
ACH-000331,-0.08132287684511368
ACH-000332,-0.1834117122428948
ACH-000334,-0.04377337327032568
ACH-000335,-0.0767350469395579
ACH-000336,-0.207155395955128
ACH-000337,-0.04026250588871877
ACH-000338,-0.37009737645623497
ACH-000339,-0.05688435069495487
ACH-000341,0.06100306231739624
ACH-000348,0.045393299371196
ACH-000350,-0.019296767960261245
ACH-000352,-0.08871506252441451
ACH-000356,-0.03697029971958378
ACH-000361,0.0070666172157564456
ACH-000362,-0.3370209044223505
ACH-000363,-0.035173177685299414
ACH-000364,-0.0615010558991874
ACH-000365,0.00842721615653139
ACH-000366,0.14476310304361792
ACH-000368,0.03760428765150129
ACH-000374,0.03390213280906893
ACH-000375,0.0007175497399800679
ACH-000376,-0.02630350845959097
ACH-000381,-0.13432432200997052
ACH-000383,-0.2254738308606287
ACH-000387,-0.0336133242309766
ACH-000389,-0.17592757901161946
ACH-000390,-0.09414838883424567
ACH-000393,-0.07113694202682533
ACH-000395,-0.2393523865929548
ACH-000396,-0.08508828580069012
ACH-000397,-0.09899479987303793
ACH-000401,-0.13176795722875118
ACH-000402,0.04316117572035102
ACH-000403,-0.18846069095749804
ACH-000404,-0.09454896439230193
ACH-000406,-0.05078314191372862
ACH-000407,0.004771844728113755
ACH-000408,-0.07298965841857047
ACH-000410,0.0673496270298139
ACH-000411,-0.12301401413988006
ACH-000414,-0.14595465436775082
ACH-000415,-0.2558063743871648
ACH-000416,-0.09987724189460907
ACH-000420,0.009227031201390394
ACH-000421,0.057233330608338
ACH-000424,-0.19393972198132856
ACH-000425,-0.09004077056975147
ACH-000426,0.1031564076418884
ACH-000427,-0.09175329445449568
ACH-000433,0.09443577082779732
ACH-000435,-0.08648689341511735
ACH-000436,0.012588814613877484
ACH-000444,0.0034777766158089994
ACH-000445,0.031191080310798862
ACH-000448,0.014596799427553157
ACH-000450,-0.05179894715507859
ACH-000452,-0.1278228294785965
ACH-000454,0.0679381307260928
ACH-000458,-0.12380847936264842
ACH-000459,0.025362762744679572
ACH-000460,-0.06048511120731519
ACH-000461,-0.0837859176374349
ACH-000463,-0.016545051461870526
ACH-000464,-0.014327561551810544
ACH-000466,-0.1369802109079773
ACH-000467,-0.2132821758758575
ACH-000468,-0.07507220287428269
ACH-000469,-0.4579385093252438
ACH-000470,-0.0648127425766052
ACH-000471,-0.29639314810891365
ACH-000472,0.006289031034336742
ACH-000473,-0.1260873161689944
ACH-000475,-0.11801141073963213
ACH-000476,-0.22458377018277847
ACH-000477,-0.165581080279306
ACH-000479,0.1919793836601651
ACH-000480,-0.10257213923684047
ACH-000481,-0.014876116646153816
ACH-000483,0.00011589206923898643
ACH-000484,0.11538055666881708
ACH-000485,-0.004126024644340893
ACH-000486,-0.0351838692919033
ACH-000487,0.13458499021073686
ACH-000488,-0.06179379484568547
ACH-000490,-0.2663391605132955
ACH-000491,-0.01833015056729393
ACH-000495,-0.10221754925510457
ACH-000496,-0.05438149757034737
ACH-000499,0.06422495547597587
ACH-000500,-0.16947859547344474
ACH-000502,-0.34296603933365605
ACH-000503,-0.05760902794491848
ACH-000505,0.1268650798739775
ACH-000507,-0.19625268081876626
ACH-000510,-0.02219994669878393
ACH-000511,-0.09776819632295852
ACH-000512,-0.09121522251298164
ACH-000516,-0.01666381664056186
ACH-000517,0.04733753119382933
ACH-000518,-0.07327167398102738
ACH-000520,0.044640290785364765
