,GABARAP (11337)
ACH-000606,-0.02290332533549916
ACH-000608,-0.09479938935410367
ACH-000614,-0.04877077412220672
ACH-000616,-0.17887944791724375
ACH-000618,0.014992724028349556
ACH-000619,-0.13583793514881193
ACH-000620,-0.17463221106751278
ACH-000621,-0.1466871369638886
ACH-000622,-0.060602081182068473
ACH-000623,-0.2671399134554273
ACH-000624,-0.17270486811543456
ACH-000627,-0.010143613257961726
ACH-000630,-0.13788272355232598
ACH-000631,-0.3211708832209987
ACH-000632,-0.2604367141062898
ACH-000633,-0.2344355989174293
ACH-000637,-0.06227022551522213
ACH-000638,-0.1784145635010774
ACH-000646,-0.09594431306190053
ACH-000647,-0.0346139014503602
ACH-000648,-0.07293423834818229
ACH-000649,-0.035770259956338694
ACH-000651,-0.05664099096846632
ACH-000652,-0.0660374009427017
ACH-000653,-0.03536034523047444
ACH-000657,-0.20897114891312216
ACH-000658,-0.10788106645938167
ACH-000661,0.16633873891718035
ACH-000662,-0.16055197227363435
ACH-000663,0.10013754330545016
ACH-000665,-0.15189316614346302
ACH-000671,-0.1985574707455017
ACH-000672,0.06836739242240297
ACH-000673,-0.11081287414565652
ACH-000676,-0.009702454356339128
ACH-000677,-0.2664551397914621
ACH-000681,-0.2513893820563565
ACH-000683,0.028857586834398645
ACH-000684,-0.2304737171464975
ACH-000688,-0.2693393853833736
ACH-000693,-0.10787122472099843
ACH-000694,-0.015156688880584432
ACH-000695,-0.10530236691254866
ACH-000696,-0.0964619008295536
ACH-000697,-0.2479002595600488
ACH-000699,-0.16309374844223834
ACH-000701,-0.15880424717341265
ACH-000706,-0.179511293654913
ACH-000711,-0.0722477320576783
ACH-000713,-0.1576266293452413
ACH-000714,-0.1259853567709266
ACH-000718,-0.2707416307032607
ACH-000720,-0.20626237071213832
ACH-000721,-0.2679178313343687
ACH-000724,-0.07180880125738308
ACH-000725,-0.007237657667092359
ACH-000732,-0.13396123759896214
ACH-000734,-0.013714714307366498
ACH-000735,-0.1853826568378934
ACH-000736,0.021424189949762768
ACH-000738,-0.05342289969976112
ACH-000746,-0.014533579517963226
ACH-000747,-0.06629429075037506
ACH-000748,-0.016102180387945787
ACH-000753,-0.1834315590898396
ACH-000756,-0.004698699928652063
ACH-000757,-0.07957388623973559
ACH-000758,-0.013486920789284977
ACH-000760,-0.09634528659657536
ACH-000762,-0.04078457407843685
ACH-000763,-0.16077028959881173
ACH-000764,-0.04120999559799232
ACH-000765,0.11686923005059985
ACH-000766,-0.05882583209451794
ACH-000767,-0.0916009164669666
ACH-000768,-0.016993186792914
ACH-000769,-0.14229010365745415
ACH-000770,-0.2249458920177141
ACH-000771,-0.18245858257695605
ACH-000773,-0.1187322572247158
ACH-000776,0.04853391860620138
ACH-000777,-0.16668743023392804
ACH-000778,-0.10071846823828937
ACH-000781,-0.12880851119500802
ACH-000782,-0.1390953212268273
ACH-000783,-0.20681221634538485
ACH-000784,-0.017135963644846458
ACH-000785,-0.04788463530277571
ACH-000787,-0.06030666904950523
ACH-000788,-0.09920259403177824
ACH-000791,-0.1870165746635195
ACH-000792,-0.2888022442227826
ACH-000794,-0.20483967008388865
ACH-000796,-0.04971004152125864
ACH-000798,-0.04968923965855257
ACH-000799,0.08610698834176203
ACH-000800,-0.06422078389563034
ACH-000802,-0.039170581713011486
ACH-000804,-0.14676903778631695
ACH-000805,-0.024180091905462463
ACH-000809,-0.042285497312983686
ACH-000810,0.34418411987044345
ACH-000811,-0.2185106799597183
ACH-000817,-0.1024499430318077
ACH-000819,0.005117981629350412
ACH-000820,0.20839878793006464
ACH-000821,-0.0006947826409080378
ACH-000822,-0.16462114413205814
ACH-000823,0.053694101996890856
ACH-000824,-0.1316932664875458
ACH-000827,-0.13964647945707545
ACH-000829,-0.18875149868611416
ACH-000831,0.19367968607804945
ACH-000832,0.12814795182253313
ACH-000833,0.016591994529326397
ACH-000834,-0.06337860845823093
ACH-000835,0.03270627812100555
ACH-000836,-0.06913587144941379
ACH-000837,0.023690221461010196
ACH-000838,-0.17008446542144298
ACH-000839,-0.1894705511896428
ACH-000840,-0.06856230805640255
ACH-000841,-0.0763553212016754
ACH-000843,-0.013579230635731684
ACH-000846,-0.09469849942598507
ACH-000847,-0.1876802021651438
ACH-000848,-0.16571698806584315
ACH-000849,-0.10340189021155363
ACH-000851,0.010607300138883936
ACH-000855,-0.011300145683698129
ACH-000856,0.07402512390059769
ACH-000858,-0.023626032189690446
ACH-000859,-0.2560190826599429
ACH-000861,-0.16699958045585864
ACH-000862,0.03145952883116244
ACH-000865,-0.010548527784074998
ACH-000866,0.038074861168333744
ACH-000867,-0.008661592379774836
ACH-000869,-0.11953442694384575
ACH-000872,-0.17356333161024906
ACH-000873,-0.010069429387879565
ACH-000876,-0.13216604771363188
ACH-000878,-0.20508902556271946
ACH-000880,-0.032044699227274286
ACH-000881,-0.12124270992850796
ACH-000882,0.022290684159865144
ACH-000884,0.0091737252183563
ACH-000885,-0.1442105196672586
ACH-000887,-0.07097223603503944
ACH-000889,-0.11971259707568126
ACH-000896,-0.17376704403674195
ACH-000898,0.057228279908248664
ACH-000900,0.020823545167085775
ACH-000901,-0.17375544748736324
ACH-000905,-0.11534657369984455
ACH-000906,-0.10824968032167494
ACH-000907,-0.1000387435464406
ACH-000910,-0.07872490569111994
ACH-000911,-0.13577101514401874
ACH-000912,-0.06518746578177817
ACH-000913,-0.08091413526104284
ACH-000915,-0.17765679534500173
ACH-000916,0.11675324322396408
ACH-000917,-0.07989832902827268
ACH-000920,-0.34721017634118323
ACH-000921,0.024435797174948246
ACH-000924,-0.026822160751546604
ACH-000926,-0.10928282443677703
ACH-000928,-0.09072655473223376
ACH-000929,0.011611508177347336
ACH-000932,-0.029278661663132612
ACH-000935,-0.36131459217485945
ACH-000936,-0.043358481284611
ACH-000937,-0.12312254250533965
ACH-000938,-0.10439591695292293
ACH-000939,-0.044660184075089066
ACH-000941,-0.032584699730103237
ACH-000943,-0.053798327866237984
ACH-000946,-0.03149180848573616
ACH-000947,0.09676371938926533
ACH-000948,0.07722157510063866
ACH-000950,-0.3535439573100174
ACH-000953,-0.12920072348346978
ACH-000954,0.014028591249274408
ACH-000957,0.0119881465221908
ACH-000958,-0.2397199091002155
ACH-000960,-0.09007126890294033
ACH-000963,-0.010640949956068272
ACH-000968,0.0054542271569109685
ACH-000969,-0.3783543776189268
ACH-000972,-0.3264402358635706
ACH-000973,-0.2385528051426013
ACH-000974,-0.0017636278746625317
ACH-000978,-0.13960815266517265
ACH-000984,-0.15017473613245494
ACH-000986,-0.08993162706314595
ACH-000988,0.036273265226077815
ACH-000993,-0.1315758280750565
ACH-000994,-0.0270801878655074
ACH-000996,-0.25238974407029297
ACH-001001,-0.04640409111838066
ACH-001020,-0.1793284721200328
ACH-001028,-0.06138168133619129
ACH-001031,-0.055633943890618716
ACH-001038,-0.12871742772428146
ACH-001048,-0.1620047324491594
ACH-001050,-0.17400392061151984
ACH-001053,-0.11399455532444128
ACH-001054,0.015433698167864888
ACH-001061,-0.0398889657829395
ACH-001067,-0.0006633168588907854
ACH-001075,0.10951325555581487
ACH-001096,-0.06305713668794194
ACH-001111,-0.31451578937888264
ACH-001119,-0.0929030421908184
ACH-001128,-0.4166398264862823
ACH-001134,-0.0387186551893719
ACH-001151,0.0262745940450018
ACH-001163,-0.19995115998197535
ACH-001164,-0.013040688477854893
ACH-001183,-0.02513150696169365
ACH-001192,-0.04672201885980538
ACH-001193,0.032725747008631616
ACH-001196,-0.10085469215202164
ACH-001197,-0.06999948360834216
ACH-001205,0.124148105549216
ACH-001211,-0.09045044720033307
ACH-001212,-0.23582326777743146
ACH-001228,-0.07607340211892563
ACH-001232,-0.2091911222659032
ACH-001239,-0.09069087297228272
ACH-001270,-0.04777860534886851
ACH-001274,-0.10314751914596283
ACH-001275,-0.08828830907072162
ACH-001277,-0.16532692852494826
ACH-001278,-0.032954172420488495
ACH-001280,-0.1769080195772557
ACH-001283,-0.12411549978474012
ACH-001289,-0.27662802220756266
ACH-001300,-0.06291936984935248
ACH-001301,0.09794067675852558
ACH-001302,0.12872345415890638
ACH-001306,-0.3099415636277474
ACH-001318,0.06042940951471281
ACH-001322,-0.07237196847005288
ACH-001328,-0.1636077919240709
ACH-001332,-0.20556078091956312
ACH-001336,-0.1192612130152006
ACH-001346,-0.00436205685236516
ACH-001353,-0.217368829529056
ACH-001354,-0.3147239453139796
ACH-001367,-0.0629711014114207
ACH-001368,-0.07530659130896711
ACH-001374,-0.0739564528589587
ACH-001377,-0.1069755066707773
ACH-001380,-0.08749074376681001
ACH-001391,-0.1397548915085271
ACH-001408,-0.07259444527156128
ACH-001430,-0.04542700995363138
ACH-001431,-0.051116509125379316
ACH-001450,0.03329335006091147
ACH-001496,0.044173270303243584
ACH-001500,-0.1783344669962063
ACH-001523,-0.10475825032416416
ACH-001532,-0.03972942114222189
ACH-001550,-0.00281852665850575
ACH-001552,-0.19842879017042986
ACH-001554,-0.241483402646612
ACH-001654,-0.044256011440642194
ACH-001735,-0.21630149211655705
ACH-001736,-0.0531079735419813
ACH-001737,-0.5530338224620417
ACH-001740,-0.16717764532927015
ACH-001745,-0.10002674833330567
ACH-001765,-0.09556254378742736
