,PERP (64065)
ACH-000004,-0.07306336579345238
ACH-000005,-0.21603741412483754
ACH-000007,0.043237069904491186
ACH-000009,-0.043169069441364206
ACH-000011,0.020649336860636414
ACH-000012,-0.030175107033918805
ACH-000013,0.08032072480594356
ACH-000014,-0.13264838547155575
ACH-000015,0.012499742190011964
ACH-000017,-0.17499773913588035
ACH-000018,-0.23869246040692
ACH-000019,-0.25467492584903323
ACH-000021,-0.09426988540531993
ACH-000022,0.046809709239590665
ACH-000025,0.03649770325529492
ACH-000028,0.02168570399216804
ACH-000030,-0.1696706636992693
ACH-000035,0.12625216298715095
ACH-000036,-0.11385716554548135
ACH-000037,0.0463617120794604
ACH-000039,-0.0759378788326993
ACH-000040,-0.11221158049670896
ACH-000041,0.11754986469199286
ACH-000042,-0.01898888529106273
ACH-000045,-0.05944354209122114
ACH-000047,-0.023308854718450917
ACH-000052,0.0684889889125937
ACH-000053,-0.05505821245930242
ACH-000054,-0.2266660593295541
ACH-000055,-0.14493384202108728
ACH-000060,-0.3658490131240341
ACH-000067,-0.14794867548701024
ACH-000070,-0.2247598676272034
ACH-000075,0.08730600528262171
ACH-000078,0.10243990374961867
ACH-000082,-0.07456362622511248
ACH-000085,-0.05167830095327409
ACH-000086,-0.02204402983587265
ACH-000087,-0.4709356887881363
ACH-000092,-0.07042178183311172
ACH-000095,0.071044186178726
ACH-000097,-0.04662726349602543
ACH-000098,-0.03813800194326397
ACH-000099,0.1489676262437513
ACH-000108,-0.06975963006176096
ACH-000113,0.09573603880768948
ACH-000116,-0.10348706453652044
ACH-000118,-0.09513940979475537
ACH-000120,-0.1064219300035328
ACH-000123,0.05081918111656995
ACH-000127,-0.0126513007453779
ACH-000128,-0.013561590535172351
ACH-000132,-0.1624467683105941
ACH-000133,-0.010222718710041984
ACH-000137,-0.05209273262300669
ACH-000138,-0.08446752937985345
ACH-000142,-0.09017380875252994
ACH-000143,-0.38226532471179897
ACH-000146,-0.02013279533616751
ACH-000148,-0.045677626670623424
ACH-000150,-0.15088098879206396
ACH-000152,-0.1016127370620918
ACH-000153,-0.2427950694474975
ACH-000159,0.06701344405166658
ACH-000160,-0.050135134091885226
ACH-000163,0.10384491741211686
ACH-000167,0.10682325006291644
ACH-000168,0.04620442338655917
ACH-000169,0.015717889977307418
ACH-000178,0.03878097210661695
ACH-000183,-0.030962351931306233
ACH-000188,-0.1615538648932355
ACH-000189,-0.17909365725180765
ACH-000190,0.007920978434222395
ACH-000198,0.007758166092295947
ACH-000203,-0.1653501585329257
ACH-000204,-0.20748292082465555
ACH-000206,-0.20162274559652968
ACH-000207,-0.03690232321068041
ACH-000208,-0.004938494073709194
ACH-000210,-0.09959452458025303
ACH-000211,-0.008905739715921289
ACH-000215,-0.11251324027303578
ACH-000221,-0.1755305521361713
ACH-000222,0.022088215168546938
ACH-000223,-0.04052531077976824
ACH-000226,-0.12844271016040518
ACH-000227,0.15437957074317502
ACH-000228,-0.13675272883807435
ACH-000231,-0.04797040099222713
ACH-000232,0.04876081794623285
ACH-000233,-0.06321752698279184
ACH-000234,-0.09678079008467502
ACH-000235,-0.0820724165504832
ACH-000237,-0.22152907633202268
ACH-000238,0.08305504426494505
ACH-000242,0.0686377079088065
ACH-000243,-0.11653759078174156
ACH-000244,-0.06121740178846734
ACH-000246,-0.06694537806746273
ACH-000248,-0.12641871551657466
ACH-000250,-0.1444061757579725
ACH-000251,-0.1983468852792173
ACH-000252,0.5138022161655399
ACH-000253,0.12124672275776395
ACH-000255,-0.19462640451168947
ACH-000256,-0.06014982413894021
ACH-000257,-0.19727381394413476
ACH-000258,-0.04863693803126988
ACH-000259,-0.1171932394348653
ACH-000260,-0.17929545681825962
ACH-000261,0.0027274864679797998
ACH-000262,0.12936260266832672
ACH-000263,-0.2854237648707392
ACH-000264,0.06632214555935971
ACH-000265,-0.07440226847846779
ACH-000266,-0.07183088173547275
ACH-000272,-0.039769634141677765
ACH-000274,-0.1359978443961225
ACH-000277,0.02602973497091509
ACH-000278,-0.1671539144965256
ACH-000279,-0.15423229035952787
ACH-000280,-0.08792557518922088
ACH-000281,0.03415856421142795
ACH-000288,-0.06564737939505469
ACH-000291,-0.041279221685833284
ACH-000293,-0.017644503827090752
ACH-000294,-0.15624263417205306
ACH-000295,-0.16849178600627707
ACH-000296,0.06373859286679681
ACH-000302,-0.04182270198944242
ACH-000304,-0.0972490106589142
ACH-000307,0.031506701088799764
ACH-000308,-0.014168024344645978
ACH-000310,-0.05774703129960763
ACH-000311,-0.03700436554638546
ACH-000312,-0.06912626053900918
ACH-000315,0.007741781920230927
ACH-000316,-0.1856296609817929
ACH-000317,-0.19414850938631867
ACH-000318,-0.17881007331360346
ACH-000319,0.13409633987053013
ACH-000320,0.06564218904373173
ACH-000322,-0.17947358750440848
ACH-000323,-0.02915810954793475
ACH-000324,-0.04212498525114166
ACH-000329,-0.035185620608562784
ACH-000330,-0.023699627419732198
ACH-000331,-0.27278797869916666
ACH-000332,0.008676376533696606
ACH-000334,-0.050543224011773864
ACH-000335,-0.3262966979293577
ACH-000336,-0.1660055274712297
