,MLPH (79083)
ACH-000004,0.18554375001066944
ACH-000005,0.4946154654177513
ACH-000007,0.3663907021725184
ACH-000009,0.12689501707245646
ACH-000011,-0.04934790358053626
ACH-000012,0.11709705275670622
ACH-000013,0.2594017443071525
ACH-000014,0.24078091301395835
ACH-000015,0.08382430494322883
ACH-000017,0.2298579659129047
ACH-000018,0.2163098477735772
ACH-000019,-0.014898384802922063
ACH-000021,0.15742950095549682
ACH-000022,0.19484687673919796
ACH-000025,0.06211990327817474
ACH-000028,0.2963614918120084
ACH-000030,0.2474228883933957
ACH-000035,0.2305512315722197
ACH-000036,0.08250688770496363
ACH-000037,0.2703569659747178
ACH-000039,0.2282149469171199
ACH-000040,0.15862576545630525
ACH-000041,-0.053063724708244615
ACH-000042,0.15717139895707272
ACH-000045,0.09592677559713532
ACH-000047,0.07802035396836864
ACH-000052,0.041643999798993685
ACH-000053,0.08043257320606273
ACH-000054,0.11149804796819512
ACH-000055,-0.1305530292738841
ACH-000060,0.2272109240900668
ACH-000067,0.17437436776563392
ACH-000070,-0.0018212478653843503
ACH-000075,0.3355617800437035
ACH-000078,0.1012350695128671
ACH-000082,0.10461975182888196
ACH-000085,0.007535103904395332
ACH-000086,0.1893273952963149
ACH-000087,-0.04814368250812343
ACH-000092,0.10617432520158153
ACH-000095,0.10888968090718892
ACH-000097,0.1201907910369163
ACH-000098,0.15766645091326234
ACH-000099,0.07328806544573749
ACH-000108,0.1082514413293586
ACH-000113,0.18751134392474275
ACH-000116,0.14726381370689282
ACH-000118,0.2604600360276366
ACH-000120,0.2455855325054889
ACH-000123,0.1895218817238057
ACH-000127,0.16032730190828082
ACH-000128,0.01738993495124956
ACH-000132,0.2210244432296671
ACH-000133,0.09661474054678773
ACH-000137,0.08617723428706753
ACH-000138,0.2424434524681923
ACH-000142,0.07421950429952176
ACH-000143,-0.11084316613627024
ACH-000146,0.09242503691610476
ACH-000148,0.06937702609486829
ACH-000150,-0.061653812124437476
ACH-000152,0.01624993498545808
ACH-000153,0.1867127075775221
ACH-000159,0.15347971454077927
ACH-000160,0.16940904816525484
ACH-000163,0.05078718836718602
ACH-000167,-0.04685746763447314
ACH-000168,0.2860393192536543
ACH-000169,0.20140242142941672
ACH-000178,0.1577518660089811
ACH-000183,0.2289378297851168
ACH-000188,0.196195582490692
ACH-000189,0.08098204412265557
ACH-000190,0.13511560984225393
ACH-000198,0.22431704118318385
ACH-000203,0.4903554454431181
ACH-000204,-0.08404474780669427
ACH-000206,0.24709803368726604
ACH-000207,0.09457042130724774
ACH-000208,0.2814208214013151
ACH-000210,0.011316993724294865
ACH-000211,0.1867177147291938
ACH-000215,0.05722316827575445
ACH-000221,0.05017340042390507
ACH-000222,0.08946463016408633
ACH-000223,0.10979702408798148
ACH-000226,0.3777918451900773
ACH-000227,0.09611024987675806
ACH-000228,0.07492018143280646
ACH-000231,0.20817776169855315
ACH-000232,0.2384735358359851
ACH-000233,0.10447029491964452
ACH-000234,0.2474306739179573
ACH-000235,0.15872903948514247
ACH-000237,0.1222610476951762
ACH-000238,0.2463832434788499
ACH-000242,0.03219136177840155
ACH-000243,0.14907727056009112
ACH-000244,0.19604277445784865
ACH-000246,0.10689413194846392
ACH-000248,0.18362050059924825
ACH-000250,0.15378495545180285
ACH-000251,0.07518500160346815
ACH-000252,-0.041379816641447964
ACH-000253,0.18649963480685336
ACH-000255,0.13766058990973876
ACH-000256,0.2883746367315431
ACH-000257,0.16760468615546106
ACH-000258,0.1900319568698556
ACH-000259,0.10689429908218147
ACH-000260,0.11321335396805965
ACH-000261,0.2639390108580765
ACH-000262,0.2175223481899667
ACH-000263,0.2317896191150004
ACH-000264,0.21930075630326068
ACH-000265,0.16458437127617445
ACH-000266,0.10156813400265448
ACH-000272,0.16081213487006532
ACH-000274,0.17316688853009854
ACH-000277,0.13118072631074967
ACH-000278,0.2098665132953347
ACH-000279,0.24350107619955866
ACH-000280,0.2558639080183187
ACH-000281,0.2258190803760055
ACH-000288,0.03323543013123505
ACH-000291,0.2593089293430628
ACH-000293,0.09248459141044013
ACH-000294,0.004346614739191442
ACH-000295,0.1956531286293724
ACH-000296,0.3365529339852977
ACH-000302,0.20170481189105435
ACH-000304,0.3475200443182344
ACH-000307,0.2071436542387344
ACH-000308,0.1249566218153351
ACH-000310,-0.03926875338365312
ACH-000311,0.03084871671653398
ACH-000312,0.10405849386320104
ACH-000315,-0.020423411927407632
ACH-000316,-0.10034763078923542
ACH-000317,0.2146864294481377
ACH-000318,0.23725553667645655
ACH-000319,0.12403066506742196
ACH-000320,0.2298191984434834
ACH-000322,0.4584935151812105
ACH-000323,0.1058641371907102
ACH-000324,0.12579585626081774
ACH-000329,0.15894028189836135
ACH-000330,0.2534084016638425
ACH-000331,0.1513223885626356
ACH-000332,0.14075552198184313
ACH-000334,0.07090359747814416
ACH-000335,0.17460769938807535
ACH-000336,0.09157652201433532
ACH-000337,0.012758214846451166
ACH-000338,-0.08387401641080253
ACH-000339,0.06259655970154994
ACH-000341,0.3571769674579808
ACH-000348,0.1328613994470768
ACH-000350,0.1959933599757592
ACH-000352,0.12307290160119573
ACH-000356,0.2934694534518297
ACH-000361,0.0795629994140441
ACH-000362,0.11901187622806038
ACH-000363,0.08354125307842644
ACH-000364,-0.0516891616233926
ACH-000365,0.12701613016094815
ACH-000366,0.15939799684299447
ACH-000368,0.11446168803239215
ACH-000374,0.13561247235996948
ACH-000375,0.18322783235587944
ACH-000376,0.07421403651530313
ACH-000381,-0.031968643807704304
ACH-000383,0.11621137777936814
ACH-000387,0.14757886707212853
ACH-000389,0.3281517862540776
ACH-000390,0.16503762236855846
ACH-000393,0.0200905198984447
ACH-000395,0.14811227993775436
ACH-000396,0.23147964462756065
ACH-000397,0.07426460812247658
ACH-000401,0.046802677812254
ACH-000402,0.4832253492507508
ACH-000403,0.08809502878963077
ACH-000404,0.19254887654442476
ACH-000406,0.09017502647307213
