,HRSP12 (10247)
ACH-000311,-0.0374186416018507
ACH-000312,-0.02770849401515636
ACH-000315,0.1286431726997748
ACH-000316,-0.18603416551233445
ACH-000317,-0.14484830907298069
ACH-000318,-0.03206533938486119
ACH-000319,-0.06379714592040395
ACH-000320,-0.043754567392824
ACH-000322,-0.10444459858031427
ACH-000323,-0.12003451202750096
ACH-000324,-0.10309221631190224
ACH-000329,-0.08545187832265358
ACH-000330,-0.09464518783008907
ACH-000331,-0.09065390265991152
ACH-000332,-0.05525671768715119
ACH-000334,-0.19855617489422533
ACH-000335,-0.17886715417390706
ACH-000336,-0.26529589937653103
ACH-000337,-0.09843147924636177
ACH-000338,0.16772660066903733
ACH-000339,-0.05205471313749237
ACH-000341,0.08464408514170814
ACH-000348,-0.1691136009798739
ACH-000350,-0.07347214654723286
ACH-000352,-0.2233968952839485
ACH-000356,-0.04158646946490339
ACH-000361,-0.2204863351806156
ACH-000362,-0.12169564218704315
ACH-000363,-0.12704275464070058
ACH-000364,-0.10898219212420192
ACH-000365,-0.11951911174675478
ACH-000366,-0.025594455170342714
ACH-000368,-0.12602524867776002
ACH-000374,0.006832070313357443
ACH-000375,-0.08674084502544127
ACH-000376,-0.07697029898464693
ACH-000381,-0.022991033939029727
ACH-000383,-0.12913046687475435
ACH-000387,-0.06627342014528632
ACH-000389,0.12924446882785598
ACH-000390,-0.19034195456440606
ACH-000393,-0.14881379235365694
ACH-000395,-0.20912531517370808
ACH-000396,-0.20009569278555087
ACH-000397,-0.11890880620931575
ACH-000401,0.11785167075194415
ACH-000402,0.4647687771501352
ACH-000403,-0.10670013897694816
ACH-000404,-0.026936959101354515
ACH-000406,0.0549497802852048
ACH-000407,-0.034512967653407334
ACH-000408,-0.18941899858457534
ACH-000410,-0.21170623482015696
ACH-000411,-0.12557403597952124
ACH-000414,-0.06409512017910983
ACH-000415,-0.15398814003509873
ACH-000416,-0.14751139990495618
ACH-000420,-0.20447487482622756
ACH-000421,-0.14208947442413306
ACH-000424,-0.15521100975430055
ACH-000425,-0.1034446362027819
ACH-000426,-0.19859903008628774
ACH-000427,-0.01882476219229405
ACH-000433,-0.08193069923076605
ACH-000435,-0.10261370755764447
ACH-000436,-0.21231386387675952
ACH-000444,-0.16080724490235107
ACH-000445,0.006211920905142675
ACH-000448,-0.19023800903638488
ACH-000450,-0.20707879491390124
ACH-000452,0.0018432722767575587
ACH-000454,0.1572610239421107
ACH-000458,-0.03212980982074482
ACH-000459,0.05051605315999786
ACH-000460,-0.13435706069373918
ACH-000461,0.02104109245753416
ACH-000463,-0.2813480142995676
ACH-000464,-0.17783725185426824
ACH-000466,-0.06627561835140633
ACH-000467,-0.12354278374055044
ACH-000468,-0.16084266997423585
ACH-000469,-0.13667827147078035
ACH-000470,-0.0053032995630940575
ACH-000471,-0.18341895594699206
ACH-000472,-0.14684781954258366
ACH-000473,-0.14833381402849874
ACH-000475,-0.17851445802109647
ACH-000476,-0.06775330484718912
ACH-000477,-0.08940986942081026
ACH-000479,-0.07129137252899434
ACH-000480,-0.2700264647891679
ACH-000481,-0.17325022091222714
ACH-000483,-0.02751536697730776
ACH-000484,0.08885328377919653
ACH-000485,0.02225167590306641
ACH-000486,-0.22214554976736567
ACH-000487,-0.11676013207419698
ACH-000488,-0.034402369336492
ACH-000490,-0.0794544163744047
ACH-000491,-0.0696316674292467
ACH-000495,-0.1862530883988164
ACH-000496,-0.03731659256580303
ACH-000499,-0.24512979276784636
ACH-000500,-0.373781554502775
ACH-000502,-0.08780853656890407
ACH-000503,-0.303008751344058
ACH-000505,-0.09246957195663946
ACH-000507,-0.1604037810790238
ACH-000510,-0.17780787965382908
ACH-000511,-0.12742963022341255
ACH-000512,-0.21170926158757067
ACH-000516,-0.17756918045167122
ACH-000517,-0.030323172077871063
ACH-000518,-0.18038018616972296
ACH-000520,-0.05643710596493085
ACH-000521,-0.09933419802509756
ACH-000522,0.04670064692657215
ACH-000524,-0.0332353943546915
ACH-000527,-0.15941771155739054
ACH-000528,-0.06883035049484508
ACH-000537,-0.1339846382932243
ACH-000541,-0.003536953651027154
ACH-000542,-0.191800978538176
ACH-000544,-0.0742295172374429
ACH-000545,-0.047026267647393934
ACH-000547,0.035111282920725
ACH-000548,-0.12890473202727296
ACH-000549,-0.17579511755673366
ACH-000550,-0.0071382492936371824
ACH-000552,-0.14065348213545767
ACH-000556,-0.1466489410975621
ACH-000557,-0.0728404522071876
ACH-000569,-0.12315552949504988
ACH-000570,-0.2280923271927587
ACH-000571,0.038655465762037024
ACH-000573,-0.1366776600509238
ACH-000576,0.10655101489221172
ACH-000579,0.02140003719526929
ACH-000580,-0.22592443232908235
ACH-000584,-0.10978541235654088
ACH-000585,-0.14535318189324248
ACH-000588,0.17491430875760644
ACH-000589,-0.08790697097437594
ACH-000591,-0.05549800952782382
ACH-000593,-0.0002902080166078193
ACH-000600,-0.10851873951786306
ACH-000601,-0.16059001455759633
ACH-000605,-0.08368886504000185
ACH-000606,-0.1750373907738981
ACH-000608,-0.100480213235453
ACH-000614,-0.059255526869188974
ACH-000616,-0.0751070217778962
ACH-000618,-0.08910219070578843
ACH-000619,0.008567515785025152
ACH-000620,0.07250023427777612
ACH-000621,-0.1929976605831913
ACH-000622,-0.13721645020162435
ACH-000623,-0.0475962557440941
ACH-000624,-0.16834763694091184
ACH-000627,-0.10130357758091614
ACH-000630,-0.13512193889805105
ACH-000631,0.1577162281798393
ACH-000632,0.002819311321017225
ACH-000633,-0.044429879224544944
ACH-000637,-0.054866453477071135
ACH-000638,-0.4001994054109699
ACH-000646,-0.2222404739385952
ACH-000647,-0.07211893615006196
ACH-000648,-0.014640882176190096
ACH-000649,-0.039465031168310884
ACH-000651,-0.10772549405304713
ACH-000652,0.01469531993283316
ACH-000653,-0.19745613688110109
ACH-000657,-0.10804017541456
ACH-000658,-0.07743145104982084
ACH-000661,0.018547593107710505
ACH-000662,-0.06350964656131378
ACH-000663,-0.064975447187049
ACH-000665,-0.11290709763460954
ACH-000671,-0.02532123189801477
ACH-000672,0.007415185438731542
ACH-000673,-0.12326663017190248
ACH-000676,-0.1499385874771083
ACH-000677,-0.15213719670210882
ACH-000681,0.03009745331423585
ACH-000683,-0.10982005154445933
ACH-000684,-0.27063415621319964
ACH-000688,-0.0647689987799509
ACH-000693,-0.15784132945702312
ACH-000694,-0.06683038072562257
ACH-000695,-0.3676207504059753
ACH-000696,-0.07141129445672212
ACH-000697,-0.21851107185063048
ACH-000699,-0.08234826309986802
ACH-000701,-0.08630273333124651
ACH-000706,-0.1893699062608586
ACH-000711,-0.25411009368370985
ACH-000713,0.007074054889923112
ACH-000714,-0.11103708575631477
ACH-000718,-0.1569743769151334
ACH-000720,0.049522711123117485
ACH-000721,-0.1753982182314806
ACH-000724,-0.05695865061130751
ACH-000725,-0.17649622599957682
ACH-000732,-0.3084835463705591
ACH-000734,-0.14831471420867529
ACH-000735,-0.2294820747256152
ACH-000736,0.03894918082318067
ACH-000738,-0.13898773446211465
ACH-000746,-0.13498206160378182
ACH-000747,-0.17020362466101338
ACH-000748,0.07114368043362458
ACH-000753,-0.08493037973756698
ACH-000756,-0.2120443779221184
ACH-000757,0.037315568774083416
ACH-000758,-0.1041115253144564
ACH-000760,-0.04672711368980957
ACH-000762,-0.034848346684757024
ACH-000763,0.023505430230853958
ACH-000764,-0.11550262948134545
ACH-000765,-0.05901665705116335
ACH-000766,-0.03095565020917922
ACH-000767,-0.17588272484596806
ACH-000768,-0.008738384402858491
ACH-000769,0.037272768431942924
ACH-000770,-0.07867453337451155
ACH-000771,-0.24128591765942944
ACH-000773,-0.025867348175888528
ACH-000776,-0.03039017362525096
ACH-000777,0.054994670972060816
ACH-000778,-0.1027944910143304
ACH-000781,-0.10177038650971326
ACH-000782,0.08230364236174921
ACH-000783,-0.1310912763648657
ACH-000784,-0.05949203647561805
ACH-000785,-0.09045549098130226
ACH-000787,0.003278209596452148
ACH-000788,-0.034079450239232416
ACH-000791,0.027844477571130892
ACH-000792,-0.02978758396349515
ACH-000794,-0.06699245576096897
ACH-000796,-0.1264824704754571
ACH-000798,-0.10243673485263967
ACH-000799,0.007972584697580878
ACH-000800,-0.026611210122372685
ACH-000802,-0.12698085724799366
ACH-000804,0.08096093048134093
ACH-000805,-0.0050572249059506
ACH-000809,-0.07542828420941702
ACH-000810,-0.05066262516362639
ACH-000811,-0.16942219209693732
ACH-000817,-0.11607266048746087
ACH-000819,-0.04859269273830416
ACH-000820,-0.186331117454814
ACH-000821,0.06351351095096999
ACH-000822,-0.13250259271913115
ACH-000823,-0.12139032286850285
ACH-000824,-0.18244022550977215
ACH-000827,-0.15470349725520852
ACH-000829,-0.037838933641822683
ACH-000831,-0.18671182352025908
ACH-000832,-0.07672667475948615
ACH-000833,0.07341136853164952
ACH-000834,-0.15929061066786612
ACH-000835,-0.08448884094738335
ACH-000836,-0.1291468083020048
ACH-000837,-0.1342655613163434
ACH-000838,-0.1305057914956788
ACH-000839,0.06111595618933969
ACH-000840,-0.2743670108791129
ACH-000841,-0.1830401275756992
ACH-000843,-0.14762997307720507
ACH-000846,-0.2889992630281777
ACH-000847,-0.07558162061810084
ACH-000848,-0.009013532558429672
ACH-000849,-0.11754594605192015
ACH-000851,-0.047815585399384304
ACH-000855,0.03193571879192611
ACH-000856,-0.16322583207262095
ACH-000858,0.00601520557878805
ACH-000859,-0.2502746617157897
ACH-000861,-0.11539320705069064
ACH-000862,0.026926224732496205
ACH-000865,-0.027910296639864485
ACH-000866,-0.1277596439161409
ACH-000867,-0.16450692316004226
ACH-000869,-0.17191138082552002
ACH-000872,-0.11298525771413892
ACH-000873,-0.1794723945637711
ACH-000876,-0.11736839473884345
ACH-000878,0.023724143520818385
ACH-000880,-0.3003367077611256
ACH-000881,-0.15866040891518898
ACH-000882,-0.14208149261189135
ACH-000884,-0.21922813116147385
ACH-000885,-0.08747623569178939
ACH-000887,-0.1020119893104347
ACH-000889,-0.027704610435857816
ACH-000896,-0.04022143689087719
ACH-000898,0.03488242534464017
ACH-000900,-0.09736611988425478
ACH-000901,0.042537957710042006
ACH-000905,-0.1353757603845963
ACH-000906,-0.14454616138190074
ACH-000907,-0.3696263419838999
ACH-000910,-0.07936811018961194
ACH-000911,-0.15703433186597526
ACH-000912,-0.31923080947298993
ACH-000913,-0.006900500621556392
ACH-000915,0.05615899049088622
ACH-000916,-0.2343229973141496
ACH-000917,-0.2325525575624337
ACH-000920,0.017993435540088514
ACH-000921,-0.15391323407958135
ACH-000924,-0.1876480252238166
ACH-000926,-0.2428714972038395
ACH-000928,0.015371037768444213
ACH-000929,-0.03223713693488521
ACH-000932,0.01937426259653521
ACH-000935,-0.17583409456382362
ACH-000936,-0.09542036979631843
ACH-000937,-0.06345728739058397
ACH-000938,0.05125174760624157
ACH-000939,-0.06847358429728538
ACH-000941,-0.048672360274140215
ACH-000943,-0.17126803051040326
ACH-000946,-0.04318009630666488
ACH-000947,-0.09061526187854077
ACH-000948,-0.019250421836411933
ACH-000950,-0.24254866100959815
ACH-000953,-0.06811488274658395
ACH-000954,-0.2472034513225112
ACH-000957,0.17559528012923767
ACH-000958,0.059485730167926985
ACH-000960,-0.08980672213520857
ACH-000963,-0.1553007759799446
ACH-000968,-0.07408476960627569
ACH-000969,-0.2166189505729935
ACH-000972,-0.19038126248156684
ACH-000973,-0.05988086420154955
ACH-000974,-0.14302697653005308
ACH-000978,0.057358821459496015
ACH-000984,-0.0715510396852692
ACH-000986,0.002219091270568291
ACH-000988,-0.033681550833907704
ACH-000993,0.060643825415887566
ACH-000994,-0.1804522749172203
ACH-000996,-0.12017039327276935
ACH-001001,-0.058590575642021685
ACH-001020,-0.5389273445211804
ACH-001028,-0.14632161117713274
ACH-001031,-0.07860833296637902
ACH-001038,-0.20783726688658974
ACH-001048,-0.18860370380974728
ACH-001050,-0.035119755811150725
ACH-001053,0.03445234634122715
ACH-001054,-0.10508407382907103
ACH-001061,-0.0982356970508503
ACH-001067,-0.3239409876626672
ACH-001075,-0.15213074718650502
ACH-001096,-0.12213619059871912
ACH-001111,0.028782498072914636
ACH-001119,-0.2494048848524263
ACH-001128,-0.3029709026195219
ACH-001134,-0.19636030959314754
ACH-001151,-0.10507573501945452
ACH-001163,-0.11890809177910665
ACH-001164,-0.3917912735380817
ACH-001183,-0.2526002253774949
ACH-001192,-0.43106761959284706
ACH-001193,-0.14557919411228046
ACH-001196,-0.10331888028533767
ACH-001197,-0.2341109822374429
ACH-001205,-0.1883136795745432
ACH-001211,-0.14447914363417794
ACH-001212,-0.11973629558114053
ACH-001228,-0.2809541419752583
ACH-001232,-0.156630935460646
ACH-001239,-0.05328910233073551
ACH-001270,0.047109046099131774
ACH-001274,-0.1176137004784112
ACH-001275,-0.07390230792413338
ACH-001277,-0.14366880309238067
ACH-001278,-0.07074270815369323
ACH-001280,-0.32842931924007285
ACH-001283,-0.15209046202841808
ACH-001289,-0.1705758461118068
ACH-001300,-0.08479629778582372
ACH-001301,-0.10628243702962772
ACH-001302,-0.16029082944161585
ACH-001306,0.014535219595037032
ACH-001318,-0.16423001682492178
ACH-001322,-0.443559698918751
ACH-001328,-0.08862576848346
ACH-001332,-0.5006079865288547
ACH-001336,-0.0607240887880636
ACH-001346,-0.09452441518291528
ACH-001353,-0.011898131158007802
ACH-001354,0.1305177778222074
ACH-001367,-0.19614581344761686
ACH-001368,-0.2928869796764682
ACH-001374,-0.4830090407632073
ACH-001377,-0.018761711099313384
ACH-001380,-0.17024982296142915
ACH-001391,-0.19480743485429924
ACH-001408,-0.08573250020693401
ACH-001430,-0.2925791054637357
ACH-001431,-0.14585239633946753
ACH-001450,-0.0036848186174877687
ACH-001496,-0.015929805574432396
ACH-001500,0.006433083510892734
ACH-001523,-0.15426033247973467
ACH-001532,-0.14108044330210018
ACH-001550,-0.060251030382733724
ACH-001552,-0.13025472300802995
ACH-001554,-0.00790634356132656
ACH-001654,-0.021281993900088943
ACH-001735,-0.07067711364848266
ACH-001736,-0.05676813965648436
ACH-001737,0.3421809414058669
ACH-001740,-0.14593529643202285
ACH-001745,-0.03584661849502672
ACH-001765,-0.11209828280928336
