,ATL3 (25923)
ACH-000004,0.11803822333969792
ACH-000005,0.2309740015910371
ACH-000007,0.09596862317049586
ACH-000009,0.016322261559014322
ACH-000011,0.0634754609244631
ACH-000012,-0.08852873001596513
ACH-000013,0.030839589817760787
ACH-000014,0.08752310179422776
ACH-000015,-0.3535336440367512
ACH-000017,0.0742449742982
ACH-000018,-0.3164757657736669
ACH-000019,-0.17237562490702407
ACH-000021,0.03269386558419103
ACH-000022,0.014162558659721637
ACH-000025,-0.10634289424284836
ACH-000028,-0.1870452403927537
ACH-000030,-0.10348638443910442
ACH-000035,-0.07521025310008639
ACH-000036,-0.185052301645316
ACH-000037,-0.019131242195654367
ACH-000039,0.1687500916465761
ACH-000040,-0.11088119555419347
ACH-000041,-0.002975045539442057
ACH-000042,0.026479914670629986
ACH-000045,-0.10536082557838357
ACH-000047,0.03358515666983833
ACH-000052,0.022219089883426198
ACH-000053,0.04263585529226968
ACH-000054,0.08048148989592431
ACH-000055,-0.08995946313975342
ACH-000060,-0.06097727519982477
ACH-000067,-0.16801154149161476
ACH-000070,-0.17434497520251735
ACH-000075,-0.2949102143067441
ACH-000078,-0.053906916031562266
ACH-000082,-0.12616544730780171
ACH-000085,0.06647425921111386
ACH-000086,-0.07525071320769278
ACH-000087,-0.0030085317840523357
ACH-000092,-0.043567396693008915
ACH-000095,-0.002797594810174393
ACH-000097,-0.07573697510299544
ACH-000098,-0.06484004178314685
ACH-000099,-0.051677266004791375
ACH-000108,-0.13247682333511548
ACH-000113,-0.03984319486853249
ACH-000116,-0.10106518903844247
ACH-000118,-0.263292560631646
ACH-000120,0.024399184568750128
ACH-000123,-0.029363560828007455
ACH-000127,-0.03334373502600825
ACH-000128,-0.07657936790752869
ACH-000132,-0.069960336362662
ACH-000133,-0.20106459755690612
ACH-000137,-0.17681299055106792
ACH-000138,-0.1924190003822228
ACH-000142,0.07424728297632169
ACH-000143,-0.30193564323839484
ACH-000146,-0.05346720992252423
ACH-000148,0.02176268287555555
ACH-000150,0.0046176190387234965
ACH-000152,-0.18855251729654166
ACH-000153,-0.09284259220523357
ACH-000159,-0.13353019533600347
ACH-000160,-0.07405816771808157
ACH-000163,-0.1112989361225516
ACH-000167,0.13658126970414775
ACH-000168,-0.056265190742059636
ACH-000169,-0.048004405756305456
ACH-000178,0.031268276147050945
ACH-000183,0.05660216302729479
ACH-000188,0.03225780649274584
ACH-000189,0.09983486962365083
ACH-000190,-0.14932273953924444
ACH-000198,0.02296051758852345
ACH-000203,-0.6677552455896919
ACH-000204,-0.099878463419009
ACH-000206,0.034604493053526426
ACH-000207,-0.09120175018915083
ACH-000208,-0.2807052771036011
ACH-000210,-0.12708626108339127
ACH-000211,-0.005646211475045682
ACH-000215,0.003647899708036922
ACH-000221,-0.03064274531765133
ACH-000222,-0.037662427370706304
ACH-000223,-0.14487096200940586
ACH-000226,0.12495740612014106
ACH-000227,0.0010441935186024157
ACH-000228,-0.047926925027496764
ACH-000231,0.10312760834579444
ACH-000232,0.0065329844218169845
ACH-000233,0.05805983665255261
ACH-000234,-0.01672454004076131
ACH-000235,-0.023072916130570473
ACH-000237,-0.020230062795458772
ACH-000238,0.13896325087013106
ACH-000242,-0.09225928649260166
ACH-000243,-0.0883191373834728
ACH-000244,0.038447751713931784
ACH-000246,0.01392070431849422
ACH-000248,-0.01839635753097303
ACH-000250,-0.27383785536400523
ACH-000251,-0.09574213675279768
ACH-000252,0.08812136637510293
ACH-000253,-0.028506322809056787
ACH-000255,0.00688353965692307
ACH-000256,-0.09937438907017553
ACH-000257,-0.21227908785435765
ACH-000258,0.18629328856087773
ACH-000259,0.0030020514197608033
ACH-000260,0.02383559541165019
ACH-000261,-0.06896617610788344
ACH-000262,-0.13773865622855638
ACH-000263,0.03787420052077549
ACH-000264,-0.031658829989751835
ACH-000265,-0.08558181595669477
ACH-000266,-0.08815642841438459
ACH-000272,-0.06708191034243426
ACH-000274,0.008133584397424318
ACH-000277,-0.12639381936348712
ACH-000278,0.037507240723816115
ACH-000279,-0.11511367724900655
ACH-000280,-0.05990851437215902
ACH-000281,0.07080843750158043
ACH-000288,-0.10790497356712307
ACH-000291,0.0667964178114898
ACH-000293,-0.0440503737481582
ACH-000294,-0.009791568704313854
ACH-000295,-0.18710788675865447
ACH-000296,0.06915627879234196
ACH-000302,-0.13523383723382695
ACH-000304,-0.1100353381514098
ACH-000307,-0.05466491519604684
ACH-000308,-0.07085420549668044
ACH-000310,-0.105666894674325
ACH-000311,0.1075284295394008
ACH-000312,-0.02757171373532329
ACH-000315,0.14935588293758395
ACH-000316,-0.1995952607293014
ACH-000317,-0.16968047519348195
ACH-000318,-0.055348133355249386
ACH-000319,-0.17829071882334502
ACH-000320,0.07714675608431971
ACH-000322,0.08069187894877926
