,PLEKHG5 (57449)
ACH-000004,0.08023577401244719
ACH-000005,0.12092892656038234
ACH-000007,0.23069384408781676
ACH-000009,0.053248397108687034
ACH-000011,0.21308187009236226
ACH-000012,-0.05907776382161179
ACH-000013,0.011970563506392714
ACH-000014,0.011804430790646905
ACH-000015,0.14060235492803927
ACH-000017,0.019816389834722798
ACH-000018,0.04314910283697581
ACH-000019,-0.015288531971436491
ACH-000021,-0.011191968757237936
ACH-000022,0.04643014669353506
ACH-000025,-0.00985626433181655
ACH-000028,0.16280882577501254
ACH-000030,0.1280458139458907
ACH-000035,-0.08213074224371156
ACH-000036,-0.032588400388863015
ACH-000037,-0.0009067970051782367
ACH-000039,-0.0075526254849231375
ACH-000040,0.0028767575149052644
ACH-000041,0.0028856319934576877
ACH-000042,-0.017023143324015274
ACH-000045,-0.08564279696143122
ACH-000047,0.10387288394676823
ACH-000052,0.058139812641530626
ACH-000053,-0.002330331462683008
ACH-000054,-0.013594443887596912
ACH-000055,-0.042787504808835225
ACH-000060,-0.12815411783028244
ACH-000067,-0.0857537507808079
ACH-000070,0.02499230317559353
ACH-000075,-0.050530104449418335
ACH-000078,0.010170463785916146
ACH-000082,-0.01425971792710899
ACH-000085,-0.20835584727572404
ACH-000086,0.10214380641388414
ACH-000087,-0.017888472095644398
ACH-000092,-0.02787975081397495
ACH-000095,0.022013461299179426
ACH-000097,0.015526868188145897
ACH-000098,-0.01219538331926207
ACH-000099,0.04521757977051891
ACH-000108,-0.018136881756373503
ACH-000113,0.07700274945532433
ACH-000116,0.1039009914663079
ACH-000118,0.006364777999990122
ACH-000120,0.031562282585561534
ACH-000123,-0.039537175542963085
ACH-000127,0.09169510922886437
ACH-000128,0.021245816160402303
ACH-000132,0.008182934637198687
ACH-000133,0.11037141219650536
ACH-000137,0.12182698924343904
ACH-000138,-0.015309169984043853
ACH-000142,0.03442415087803577
ACH-000143,0.02694528720738437
ACH-000146,0.08446009297437469
ACH-000148,-0.02251510101098089
ACH-000150,-0.13636410755678316
ACH-000152,0.1820062492447607
ACH-000153,0.10721879839909516
ACH-000159,-0.002839473562362014
ACH-000160,0.019521177290933372
ACH-000163,0.18277487820072336
ACH-000167,-0.1768464375647986
ACH-000168,0.04586757895367212
ACH-000169,0.045824593298905765
ACH-000178,0.04019262680255125
ACH-000183,0.11544312654755932
ACH-000188,0.0038647168345412783
ACH-000189,0.20257521845489126
ACH-000190,0.1336074739345903
ACH-000198,0.07278229023059063
ACH-000203,0.4251399207037319
ACH-000204,-0.017303391632827854
ACH-000206,-0.006104339476934818
ACH-000207,0.10643601827355598
ACH-000208,0.0058633901547861895
ACH-000210,-0.33505838421235884
ACH-000211,0.07433212159364593
ACH-000215,-0.0982145079114421
ACH-000221,-0.22014644801598726
ACH-000222,-0.26223463945614195
ACH-000223,0.19111806078936425
ACH-000226,0.10005741747042927
ACH-000227,-0.022313852762936147
ACH-000228,0.02272633203079128
ACH-000231,-0.0602683264574727
ACH-000232,0.06918981023686664
ACH-000233,0.03668237110284038
ACH-000234,-0.041180318354039736
ACH-000235,-0.034594035396400415
ACH-000237,0.0326954469257606
ACH-000238,-0.01804541670415322
ACH-000242,0.017649848283717132
ACH-000243,0.07253070019685465
ACH-000244,0.08179465315938847
ACH-000246,-0.1175812616927768
ACH-000248,0.016988737093940644
ACH-000250,-0.061277991615245886
ACH-000251,0.10053896309809922
ACH-000252,-0.11133991873508828
ACH-000253,0.06970102504275319
ACH-000255,0.0082830902029465
ACH-000256,-0.2167509004028002
ACH-000257,-0.2665556830751161
ACH-000258,0.22634079135212026
ACH-000259,-0.06628289575401662
ACH-000260,-0.008661808300637041
ACH-000261,0.024318574689388327
ACH-000262,-0.1077332522573888
ACH-000263,0.052508350425354136
ACH-000264,0.07623559331982402
ACH-000265,-0.008143746285575711
ACH-000266,0.018733376782273586
ACH-000272,-0.04769839284272254
ACH-000274,0.01785790299263813
ACH-000277,-0.02315709085025614
ACH-000278,0.027092576623775382
ACH-000279,-0.01477014782334387
ACH-000280,0.08530121031048837
ACH-000281,-0.16262689175094636
ACH-000288,-0.17366854480977095
ACH-000291,0.021469437135648282
ACH-000293,0.07358679518971901
ACH-000294,0.045110341237155016
ACH-000295,-0.036940466990632664
ACH-000296,0.03742263725677785
ACH-000302,-0.023398661480250143
ACH-000304,-0.17082862728128828
ACH-000307,0.029461687293050882
ACH-000308,0.11089676882991377
ACH-000310,0.0944993251435514
ACH-000311,-0.016637165694917827
ACH-000312,-0.08471371252696681
ACH-000315,-0.2308091897416675
ACH-000316,-0.18617327508898868
ACH-000317,-0.02122361391465252
ACH-000318,-0.11863244611145785
ACH-000319,0.011960453944829324
ACH-000320,0.011340568795818566
ACH-000322,0.007923278051334769
