,ARMC5 (79798)
ACH-000004,-0.366743004162693
ACH-000005,-0.23510577890729506
ACH-000007,-0.21648115573887036
ACH-000009,-0.12320791856619955
ACH-000011,-0.7151839858896958
ACH-000012,-0.7484390550400187
ACH-000013,-0.3173810320205768
ACH-000014,-0.3895662249354581
ACH-000015,-0.5707205142588153
ACH-000017,-0.5263197167887035
ACH-000018,-0.1853202580580886
ACH-000019,-0.26011730517995896
ACH-000021,-0.3630261538547485
ACH-000022,-0.18592366021316745
ACH-000025,-0.28372913484997875
ACH-000028,-0.7449629324769235
ACH-000030,-0.5348002346003633
ACH-000035,-0.8060689796897726
ACH-000036,-0.5969769805327201
ACH-000037,-0.3965570365664452
ACH-000039,-0.2404684491583872
ACH-000040,-0.3359031160985629
ACH-000041,-0.04744543942278559
ACH-000042,-0.2800712442294177
ACH-000045,-0.23746073304290535
ACH-000047,-0.3437048263285494
ACH-000052,-0.2849309117263797
ACH-000053,0.002285159970060413
ACH-000054,-0.09099304230800463
ACH-000055,-0.5838388669721968
ACH-000060,-0.3782574281845115
ACH-000067,-0.3815721391400493
ACH-000070,0.07994093282473602
ACH-000075,-0.2717640574128274
ACH-000078,-0.021694904235783997
ACH-000082,-0.5305130947737697
ACH-000085,-0.2588599824685772
ACH-000086,-0.4692662097904026
ACH-000087,-0.4031270626619372
ACH-000092,-0.19907502043436084
ACH-000095,-0.003576049539866607
ACH-000097,-0.5324794079246911
ACH-000098,-0.4073688121160304
ACH-000099,-0.11718755458317648
ACH-000108,-0.2888136836318429
ACH-000113,-0.09358007391218907
ACH-000116,-0.5705062007498388
ACH-000118,-0.3150107320995103
ACH-000120,-0.3148840138130501
ACH-000123,-0.613816601670773
ACH-000127,-0.3969379944502499
ACH-000128,-0.35086203793624016
ACH-000132,-0.20858993328685504
ACH-000133,-0.2399707455634317
ACH-000137,-0.547637286347243
ACH-000138,-0.27347402321193565
ACH-000142,-0.4592812764425938
ACH-000143,-0.3175573681239155
ACH-000146,-0.1810776188165427
ACH-000148,-0.8368602070930462
ACH-000150,-0.22280147837056
ACH-000152,-0.4644927954743169
ACH-000153,-0.3163817990492285
ACH-000159,-0.33471568438537463
ACH-000160,-0.045938925176781
ACH-000163,-0.20003526161331076
ACH-000167,-0.08228005644576078
ACH-000168,-0.2982867428536718
ACH-000169,-0.5896479183111133
ACH-000178,-0.3083659969307977
ACH-000183,-0.08369154455582377
ACH-000188,-0.33159265808338234
ACH-000189,-0.5289923092243407
ACH-000190,-0.3983691487783427
ACH-000198,-0.6770734672413461
ACH-000203,-0.2143567270572184
ACH-000204,-0.47438194464421896
ACH-000206,-0.5534101880705814
ACH-000207,-0.4204269239754549
ACH-000208,-0.7641924718315545
ACH-000210,-0.7181769946963221
ACH-000211,-1.0121982349994365
ACH-000215,-0.7809869324014133
ACH-000221,-0.6159993258225164
ACH-000222,-0.4094278827038285
ACH-000223,-0.2657967831238805
