,PEX11B (8799)
ACH-000221,-0.2913115179563231
ACH-000222,-0.18757102961804614
ACH-000223,-0.4537116456128584
ACH-000226,-0.1165616337338303
ACH-000227,-0.06835307509648647
ACH-000228,-0.19541360555866516
ACH-000231,-0.3641420157016269
ACH-000232,-0.480321394078706
ACH-000233,-0.2528636475394826
ACH-000234,-0.2219899721728356
ACH-000235,-0.2320503303516729
ACH-000237,-0.2236022813495347
ACH-000238,-0.14996266888973456
ACH-000242,-0.4052111753787599
ACH-000243,-0.1456292739249663
ACH-000244,-0.2732709449061517
ACH-000246,-0.3353682054610978
ACH-000248,-0.3194755670391826
ACH-000250,-0.3613227010480635
ACH-000251,-0.3189498004092402
ACH-000252,-0.3598055407004468
ACH-000253,-0.11738881597146993
ACH-000255,-0.2844210659735084
ACH-000256,-0.17205903311537946
ACH-000257,-0.2833452618907582
ACH-000258,-0.01268989588853741
ACH-000259,-0.2974128533597542
ACH-000260,-0.2937222119664383
ACH-000261,-0.07701281107265402
ACH-000262,-0.14547867737349846
ACH-000263,-0.225057685121114
ACH-000264,-0.2968507093670073
ACH-000265,-0.2314719239746757
ACH-000266,-0.1940545365960525
ACH-000272,-0.3087973184428835
ACH-000274,-0.15106305865192324
ACH-000277,-0.27001789736813675
ACH-000278,-0.19791573820853114
ACH-000279,-0.3225850131780051
ACH-000280,-0.2372983136338749
ACH-000281,-0.3623500037373344
ACH-000288,-0.2483939119852937
ACH-000291,-0.1730075741733891
ACH-000293,-0.14868962704320166
ACH-000294,-0.24117086866784515
ACH-000295,-0.17625718699525567
ACH-000296,-0.12395922395174737
ACH-000302,-0.17043984156845815
ACH-000304,-0.17348965870140326
ACH-000307,-0.2932863924234402
ACH-000308,-0.26098342357924514
ACH-000310,-0.1311441547869121
ACH-000311,-0.4671805691125141
ACH-000312,-0.1448791694640654
ACH-000315,-0.2747821584365892
ACH-000316,-0.2308936118460131
ACH-000317,-0.4621595617800763
ACH-000318,-0.24079646540029626
ACH-000319,-0.28618222188280223
ACH-000320,-0.27765433436908016
ACH-000322,-0.2716772624787284
ACH-000323,-0.448439778552196
ACH-000324,-0.19658664979071805
ACH-000329,-0.20922269355412595
ACH-000330,-0.05486288520342435
ACH-000331,-0.4171772182136705
ACH-000332,-0.2501803806238883
ACH-000334,-0.11370395214985805
ACH-000335,-0.29366707081086346
ACH-000336,-0.2299031293030986
ACH-000337,-0.4085704424544175
ACH-000338,-1.4011922554105505
ACH-000339,-0.12045701273169675
ACH-000341,-0.3033006893481889
ACH-000348,-0.2994453292104956
ACH-000350,-0.17837322376644332
ACH-000352,-0.1876178291540642
ACH-000356,0.01542373654871726
ACH-000361,-0.2323685983228313
ACH-000362,-0.15208397201146534
ACH-000363,-0.32433443732146416
ACH-000364,-0.5284933603553621
ACH-000365,-0.3533647774900419
ACH-000366,-0.19686780663597286
ACH-000368,-0.27844947148554616
ACH-000374,-0.20342121343169475
ACH-000375,-0.34039982973370664
ACH-000376,-0.30080011843211873
ACH-000381,-0.252589992372959
ACH-000383,-0.2290329761159916
ACH-000387,-0.13130658311696028
ACH-000389,-0.10979895783086033
ACH-000390,-0.24069042329688015
ACH-000393,-0.19398864711546895
ACH-000395,-0.4651869321230801
ACH-000396,-0.18393128949386373
ACH-000397,-0.22933420483331626
ACH-000401,-0.34504117949431784
ACH-000402,-0.265171608274425
ACH-000403,-0.3230934192436952
ACH-000404,-0.3153159844561751
ACH-000406,-0.24856959949584276
ACH-000407,-0.2633476211802671
ACH-000408,-0.7635150379062816
ACH-000410,-0.2315605626476221
ACH-000411,-0.2015796287122414
ACH-000414,-0.1942372424072344
ACH-000415,-0.3070371685934674
ACH-000416,-0.2522413181197283
ACH-000420,-0.2659895042372069
ACH-000421,-0.150187684204156
ACH-000424,-0.17153237556754328
ACH-000425,-0.20201607801402494
ACH-000426,-0.4597590090861396
ACH-000427,-0.42938022839475015
ACH-000433,-0.3856229593472202
ACH-000435,-0.2598864388207092
ACH-000436,-0.17424079754671995
ACH-000444,-0.13681407290376485
ACH-000445,-0.4688824615852776
ACH-000448,-0.15108740567044027
ACH-000450,-0.43747154589747983
ACH-000452,-0.291689191274372
ACH-000454,-0.3320372875691014
ACH-000458,-0.13378858892425893
ACH-000459,0.006470836761677763
ACH-000460,-0.16990884481873034
ACH-000461,-0.20125360803938
ACH-000463,-0.2946746228386413
ACH-000464,-0.1825514927907171
ACH-000466,-0.02797389951356497
ACH-000467,-0.19424597018655929
ACH-000468,-0.20825383551802687
ACH-000469,-0.1475972011441591
ACH-000470,-0.011381250049410948
ACH-000471,-0.3177541490902386
ACH-000472,-0.09683059193706872
ACH-000473,-0.2149655663901168
ACH-000475,-0.14139495556817094
ACH-000476,-0.2208276276416204
ACH-000477,-0.18248751536616467
ACH-000479,-0.5835531117167332
ACH-000480,-0.15414558933450326
ACH-000481,-0.29968593992409204
ACH-000483,-0.23087055487268754
ACH-000484,-0.26047580406018833
ACH-000485,-0.14140858129054326
ACH-000486,-0.3658130876954469
ACH-000487,-0.19354540780535906
ACH-000488,-0.24835723808190954
ACH-000490,-0.25004773740717284
ACH-000491,-0.14824037659310849
ACH-000495,-0.3895299749334685
ACH-000496,-0.2105833165298752
ACH-000499,-0.48991936612642295
ACH-000500,-0.3689232407177224
ACH-000502,-0.16831707289525127
ACH-000503,-0.3753421156506986
ACH-000505,-0.22879057905610994
ACH-000507,-0.23044195916782825
ACH-000510,-0.29818042956917923
ACH-000511,-0.1592799543818952
ACH-000512,-0.3787316421005104
ACH-000516,-0.2637972932372463
ACH-000517,-0.3508303454397093
ACH-000518,-0.09804156653982277
ACH-000520,-0.2563506583096898
ACH-000521,-0.4007997136230599
ACH-000522,-0.20205635195880392
ACH-000524,-0.18691536990096647
ACH-000527,-0.3262380713790963
ACH-000528,-0.26997333115111954
ACH-000537,-0.25203087866347856
ACH-000541,-0.40772965130813377
ACH-000542,-0.16212145884794854
ACH-000544,-0.3546937864839224
ACH-000545,-0.23980413408218595
ACH-000547,-0.2122796281138781
ACH-000548,-0.27217118609607793
ACH-000549,-0.2514987420614908
ACH-000550,-0.17302155271629918
ACH-000552,-0.337648395970449
ACH-000556,-0.306199573389611
ACH-000557,-0.19392358208577912
ACH-000569,0.027408758902721538
ACH-000570,-0.15497986987529186
ACH-000571,-0.16426464776350025
ACH-000573,-0.4035524622147319
ACH-000576,-0.3200539160881915
ACH-000579,-0.15865587228262296
ACH-000580,-0.30246659154096683
ACH-000584,-0.21596274041124475
ACH-000585,-0.19763491965507174
ACH-000588,-0.5100592821073265
ACH-000589,-0.17949523542716211
ACH-000591,0.03105911686937136
ACH-000593,-0.2168632860551601
ACH-000600,-0.3464902499377772
ACH-000601,-0.2641832160766098
ACH-000605,-0.17557007043687306
ACH-000606,-0.4657289075866339
ACH-000608,-0.1778040134812637
ACH-000614,-0.26624239604382194
ACH-000616,-0.2309352717976709
ACH-000618,-0.2313477979079285
ACH-000619,-0.19360004804986267
ACH-000620,-0.15053934598331511
ACH-000621,-0.21642077044475025
ACH-000622,-0.2218903811048768
ACH-000623,-0.22572145973612534
ACH-000624,-0.21196316756084807
ACH-000627,-0.35594488844805633
ACH-000630,-0.31569763844628634
ACH-000631,-0.317121648192474
ACH-000632,-0.10807524323113958
ACH-000633,-0.2723186610861287
ACH-000637,-0.10253030943890858
ACH-000638,-0.3330362059509229
ACH-000646,-0.14805252512248052
ACH-000647,-0.3228592409831699
ACH-000648,-0.3028564970058089
ACH-000649,-0.254278376951335
ACH-000651,-0.21996080150852945
ACH-000652,-0.2613120249969718
ACH-000653,-0.2683809587278881
ACH-000657,-0.21403311822164506
ACH-000658,-0.3593455181302626
ACH-000661,-0.1641667547865528
ACH-000662,-0.1643823239328744
ACH-000663,-0.08817398425926583
ACH-000665,-0.2428859876018805
ACH-000671,-0.19759854585736106
ACH-000672,-0.2876456496066023
ACH-000673,-0.2429810614628093
ACH-000676,-0.2600430360638982
ACH-000677,-0.25242163936805784
ACH-000681,-0.3270078639577908
ACH-000683,-0.4235134985042748
ACH-000684,-0.24813696882157935
ACH-000688,-0.15442494583700303
ACH-000693,-0.6304561536478824
ACH-000694,-0.4400654329290938
ACH-000695,-0.3571003815468962
ACH-000696,-0.1974952025491227
ACH-000697,-0.23657231427255995
ACH-000699,-0.2406881555451661
ACH-000701,-0.13619565384583968
ACH-000706,-0.12665251953131415
ACH-000711,-0.3491718171382134
ACH-000713,-0.37664950565470345
ACH-000714,-0.40273715047695774
ACH-000718,-0.2927228808055306
ACH-000720,-0.1491062347642525
ACH-000721,-0.27717996083337626
ACH-000724,-0.42921526211039496
ACH-000725,-0.4814783793818095
ACH-000732,-0.4590779371107994
ACH-000734,-0.28812710776725464
ACH-000735,-0.29931879163035097
ACH-000736,-0.25488342389728896
ACH-000738,-0.136961668562833
ACH-000746,-0.19248279338229868
ACH-000747,-0.8235334587425168
ACH-000748,-0.2431113025569248
ACH-000753,-0.3551652783581972
ACH-000756,-0.2343917354600457
ACH-000757,-0.2290058739925317
ACH-000758,-0.5486085577198635
ACH-000760,-0.3737256991361912
ACH-000762,-0.2119961333281614
ACH-000763,-0.2712208545366223
ACH-000764,-0.09652909069690407
ACH-000765,-0.2947729008411217
ACH-000766,-0.1933922026824916
ACH-000767,-0.3094507796104989
ACH-000768,-0.13394580027042668
ACH-000769,-0.5565922057458605
ACH-000770,-0.1749920821004057
ACH-000771,-0.23800689999744895
ACH-000773,-0.5645557276326046
ACH-000776,-0.2523271618375368
ACH-000777,-0.20166655558769084
ACH-000778,-0.14612248015697735
ACH-000781,-0.2868232450274933
ACH-000782,-0.18944652444857168
ACH-000783,-0.2616529224684181
ACH-000784,-0.2568056539900705
ACH-000785,-0.4677976672424913
ACH-000787,-0.3288299461986418
ACH-000788,-0.2387350542398561
ACH-000791,-0.2830284486159939
ACH-000792,-0.20090608140165825
ACH-000794,-0.1999051645754269
ACH-000796,-0.2843720240063654
ACH-000798,-0.16261605613061125
ACH-000799,-0.07425073073806218
ACH-000800,-0.3416749991924829
ACH-000802,-0.3165099473963819
ACH-000804,-0.2397923546204993
ACH-000805,-0.4028465776196201
ACH-000809,-0.18506611906403936
ACH-000810,-0.2257330922126113
ACH-000811,-0.26462463162419514
ACH-000817,-0.20522714840665907
ACH-000819,-0.17046573893628128
ACH-000820,-0.7461337133756184
ACH-000821,-0.4938293802726211
ACH-000822,-0.3394640798483848
ACH-000823,-0.36982373745309177
ACH-000824,-0.17283797865039666
ACH-000827,-0.2881637898093904
ACH-000829,-0.20364456226196015
ACH-000831,-0.22597015627702502
ACH-000832,-0.4303028937759293
ACH-000833,-0.14594080891084818
ACH-000834,-0.36607189640068827
ACH-000835,-0.14475223140733068
ACH-000836,-0.2321649831366257
ACH-000837,-0.20553101360292794
ACH-000838,-0.3947478441756391
ACH-000839,-0.3628602920748638
ACH-000840,-0.2913123006510154
ACH-000841,-0.1188513275201813
ACH-000843,-0.5477445796161112
ACH-000846,-0.350403565349827
ACH-000847,-0.2158410348632933
ACH-000848,-0.1611219235331182
ACH-000849,-0.3351458799632326
ACH-000851,-0.16613388229441076
ACH-000855,-0.4084789039428413
ACH-000856,-0.33145501628197155
ACH-000858,-0.23690124313068
ACH-000859,-0.2289078550104049
ACH-000861,-0.25321633885734
ACH-000862,-0.3415182732388027
ACH-000865,-0.27960808448757457
ACH-000866,-0.23416875999936365
ACH-000867,-0.2667457096195106
ACH-000869,-0.3378918376456612
ACH-000872,-0.11526134857648973
ACH-000873,-0.3241440327897219
ACH-000876,-0.17408809988507642
ACH-000878,-0.11080129747863963
ACH-000880,-0.3383210253688145
ACH-000881,-0.2277159846537586
ACH-000882,-0.2867948013121201
ACH-000884,-0.17584168984972667
ACH-000885,-0.2696841211037395
ACH-000887,-0.21475388830663686
ACH-000889,-0.24376421066855444
ACH-000896,-0.32198251890868945
ACH-000898,-0.18234504200070087
ACH-000900,-0.4176850267787385
ACH-000901,-0.1686875445284031
ACH-000905,-0.31368030533567737
ACH-000906,-0.07583588425200326
ACH-000907,-0.2634292546462963
ACH-000910,-0.14421536628511916
ACH-000911,-0.3103144773043826
ACH-000912,-0.270478766752067
ACH-000913,-0.3495744585092677
ACH-000915,-0.20212239182528055
ACH-000916,-0.4083132119999065
ACH-000917,-0.183725178030846
ACH-000920,-0.3227888472256488
ACH-000921,-0.14828133070325872
ACH-000924,-0.36140473207576507
ACH-000926,-0.15658763013095228
ACH-000928,-0.11694901090085112
ACH-000929,-0.2330493581391605
ACH-000932,-0.11404879711682525
ACH-000935,-0.02758172687427395
ACH-000936,-0.3921194132974315
ACH-000937,-0.17264899827618088
ACH-000938,-0.04767278734800539
ACH-000939,-0.3446721397330953
ACH-000941,-0.1608126873265201
ACH-000943,-0.226171334874922
ACH-000946,-0.23661310764375115
ACH-000947,-0.15934440902321953
ACH-000948,-0.3231753909463839
ACH-000950,-0.03432955362284483
ACH-000953,-0.2830515618810146
ACH-000954,-0.09924088783858036
ACH-000957,-0.048246857585819584
ACH-000958,-0.2421350398258034
ACH-000960,-0.2370238811358692
ACH-000963,-0.1980360488271433
ACH-000968,-0.2140230253453794
ACH-000969,-0.2310435501802152
ACH-000972,-0.12092261232106015
ACH-000973,-0.26830282200791145
ACH-000974,-0.3045639811309509
ACH-000978,-0.11485726144570367
ACH-000984,-0.2529608173231905
ACH-000986,-0.20048614492163724
ACH-000988,-0.4179129334264824
ACH-000993,-0.3627154438415491
ACH-000994,-0.4687509321143204
ACH-000996,-0.2419353518915361
ACH-001001,-0.23659756130119586
ACH-001020,-0.30646257781180275
ACH-001028,-0.2480273352396645
ACH-001031,-0.2518394723267725
ACH-001038,-0.21987048418575827
ACH-001048,-0.17165542924301244
ACH-001050,-0.20877010099015825
ACH-001053,-0.2312183289735265
ACH-001054,-0.17589481024097434
ACH-001061,-0.20747179677029412
ACH-001067,0.008547372254064716
ACH-001075,-0.15022030110775453
ACH-001096,-0.4138182253312704
ACH-001111,-0.20726307548695225
ACH-001119,-0.2294368382141732
ACH-001128,-0.3984957647077145
ACH-001134,-0.3209919635756427
ACH-001151,-0.3329680197219189
ACH-001163,-0.35647368328370976
ACH-001164,-0.12352710148438716
ACH-001183,-0.2896713182194339
ACH-001192,-0.4447708667047596
ACH-001193,-0.11137011975125527
ACH-001196,-0.2252736436912044
ACH-001197,-0.2105939852457295
ACH-001205,-0.2384701483752664
ACH-001211,-0.2661834913513096
ACH-001212,-0.11281654247143473
ACH-001228,-0.2680317838324873
ACH-001232,-0.16655845322473675
ACH-001239,-0.32896336945606003
ACH-001270,-0.24461626380437895
ACH-001274,-0.08457078438639966
ACH-001275,-0.055599853851407616
ACH-001277,-0.26770062508344883
ACH-001278,-0.3737739155035536
ACH-001280,-0.13093411208652678
ACH-001283,-0.21902600508484152
ACH-001289,0.06637357621625338
ACH-001300,-0.12951890699000065
ACH-001301,-0.08738534175259256
ACH-001302,-0.09092932603493363
ACH-001306,-0.3596012039638676
ACH-001318,-0.417989171231032
ACH-001322,-0.41933625071749614
ACH-001328,-0.20216849090612893
ACH-001332,-0.1980283314159946
ACH-001336,-0.2825610425151393
ACH-001346,-0.18845557881611485
ACH-001353,-0.14292046345247125
ACH-001354,-0.3432284284668237
ACH-001367,-0.399283773479834
ACH-001368,-0.24359642432583226
ACH-001374,-0.4586086698412456
ACH-001377,-0.2458015672590218
ACH-001380,-0.1807745927422684
ACH-001391,-0.27688583382712484
ACH-001408,-0.20730656950462945
ACH-001430,-0.2956218336045938
ACH-001431,-0.10996143846067412
ACH-001450,-0.14043584059166445
ACH-001496,-0.3630613210777937
ACH-001500,-0.24418225254033366
ACH-001523,-0.08268052706169286
ACH-001532,-0.16919122718134855
ACH-001550,-0.3684598312073874
ACH-001552,-0.2218875939429424
ACH-001554,-0.22069850321681347
ACH-001654,-0.3741952695254637
ACH-001735,-0.2479757076234944
ACH-001736,-0.3513196859223883
ACH-001737,0.18685480229798648
ACH-001740,-0.09818022572151998
ACH-001745,-0.12137231637254192
ACH-001765,-0.20559519330704326
