,GLB1L2 (89944)
ACH-000004,0.19886378352480466
ACH-000005,-0.0788193053741875
ACH-000007,0.18448376685558596
ACH-000009,0.15037802845775353
ACH-000011,0.06517585401306222
ACH-000012,0.012567193225306134
ACH-000013,0.1480143511548759
ACH-000014,0.2812809137070125
ACH-000015,0.1804245665517464
ACH-000017,0.24171662991979634
ACH-000018,0.03248216042948724
ACH-000019,0.1769726275166822
ACH-000021,0.21726328227819008
ACH-000022,0.20251513559609627
ACH-000025,0.23122023219966664
ACH-000028,0.1723646887106803
ACH-000030,0.19146632652960596
ACH-000035,0.17171455230253327
ACH-000036,0.2373437215540297
ACH-000037,-0.023276280522002386
ACH-000039,0.08153791744629857
ACH-000040,0.2405709034173123
ACH-000041,0.10679034609683408
ACH-000042,0.07489159730265085
ACH-000045,-0.03179694729985669
ACH-000047,0.23711216666527865
ACH-000052,0.1963835196623553
ACH-000053,0.1198218458128918
ACH-000054,0.17368215517288405
ACH-000055,0.09567670325467376
ACH-000060,0.2709975043156879
ACH-000067,0.12973999142075754
ACH-000070,0.0899570736282357
ACH-000075,0.3214495972732121
ACH-000078,0.20827668716381564
ACH-000082,0.18198395754150287
ACH-000085,0.028108041682162247
ACH-000086,0.19627380547973225
ACH-000087,0.37629633712866456
ACH-000092,0.18277170618853114
ACH-000095,0.1389440693889155
ACH-000097,0.20067412524595712
ACH-000098,0.0726140545622612
ACH-000099,0.048685442052241235
ACH-000108,0.023892218105939708
ACH-000113,0.2478972409023217
ACH-000116,0.3327673102230006
ACH-000118,0.019755004568518218
ACH-000120,0.15668683906162434
ACH-000123,0.13380822640503195
ACH-000127,0.25840728951403585
ACH-000128,0.0616979408440441
ACH-000132,0.08644675297982253
ACH-000133,0.1280624870880761
ACH-000137,0.14209603714664387
ACH-000138,0.08743122418871975
ACH-000142,0.2593614662688157
ACH-000143,0.15837398761086174
ACH-000146,0.15228294252441346
ACH-000148,0.20970141327004072
ACH-000150,0.156878307579792
ACH-000152,0.024460121466432547
ACH-000153,0.12558630685533967
ACH-000159,0.19922824005397252
ACH-000160,0.14181033211958088
ACH-000163,0.1743820892715702
ACH-000167,0.4838327573304755
ACH-000168,0.11584888625500953
ACH-000169,0.12423574069375168
ACH-000178,0.08989411451770643
ACH-000183,0.08678156802535493
ACH-000188,0.19792906478885072
ACH-000189,0.3931574397660095
ACH-000190,0.23675448849252134
ACH-000198,0.28549664465140434
ACH-000203,-0.3860838680886747
ACH-000204,0.3990603804836853
ACH-000206,0.27259695286401353
ACH-000207,0.26177512412684106
ACH-000208,0.3881337140032304
ACH-000210,0.31648226217453457
ACH-000211,0.20886350371793885
ACH-000215,0.18144071252364205
ACH-000221,0.2457548428129579
ACH-000222,0.10401838895784264
ACH-000223,0.1948557271993913
ACH-000226,0.19431570460772604
ACH-000227,0.29026675574462835
