,PCK1 (5105)
ACH-000004,-0.18492451015837366
ACH-000005,-0.4186265156016916
ACH-000007,0.15841905145893104
ACH-000009,-0.04150448801212655
ACH-000011,0.03963541477302452
ACH-000012,0.09394221574025394
ACH-000013,-0.08771543749256064
ACH-000014,-0.10395578412622404
ACH-000015,-0.0634401505580729
ACH-000017,-0.037549216537523564
ACH-000018,0.15836214598264012
ACH-000019,-0.3963859904546021
ACH-000021,-0.0621001997319837
ACH-000022,-0.09198954287809397
ACH-000025,-0.02283370575532749
ACH-000028,-0.4905150681460826
ACH-000030,-0.13500496462602074
ACH-000035,-0.037348405525739384
ACH-000036,-0.0577167642122738
ACH-000037,-0.019768139287530698
ACH-000039,-0.2262444203303573
ACH-000040,-0.0027129297557118986
ACH-000041,-0.1135369391709018
ACH-000042,-0.2167256437729475
ACH-000045,-0.13344850382306872
ACH-000047,-0.02704578863134637
ACH-000052,-0.17746449203572848
ACH-000053,-0.0880603209732901
ACH-000054,-0.060758927416181226
ACH-000055,-0.13414932455826747
ACH-000060,-0.16177029333862686
ACH-000067,-0.015910536021198688
ACH-000070,-0.09875949323498093
ACH-000075,-0.04449216175456146
ACH-000078,-0.16303656529758448
ACH-000082,-0.08749075655915076
ACH-000085,-0.20696283783206595
ACH-000086,-0.1163847248074088
ACH-000087,-0.25662989043876705
ACH-000092,-0.016863191872098282
ACH-000095,-0.1561174405991353
ACH-000097,-0.12918117061287052
ACH-000098,-0.09923795727771346
ACH-000099,0.06748834481184998
ACH-000108,-0.09941556866961533
ACH-000113,-0.15358841647511393
ACH-000116,-0.06448893344035979
ACH-000118,-0.07809011247300462
ACH-000120,-0.06202894971441673
ACH-000123,-0.09484375470762407
ACH-000127,0.12085533422338192
ACH-000128,-0.13025597394731794
ACH-000132,0.0575540022641089
ACH-000133,-0.07171848096863849
ACH-000137,-0.08857093564388098
ACH-000138,-0.08554645531666806
ACH-000142,0.03253008075302268
ACH-000143,-0.18004791854106186
ACH-000146,-0.14526104590408895
ACH-000148,-0.1349966862441581
ACH-000150,-0.16158002401855984
ACH-000152,-0.09003908275613967
ACH-000153,0.01601896362343231
ACH-000159,-0.0066127655291779285
ACH-000160,0.018280186039852337
ACH-000163,-0.07978441392754561
ACH-000167,-0.05032586868795487
ACH-000168,-0.2730343395833717
ACH-000169,-0.09859706331933724
ACH-000178,0.05298748648122896
ACH-000183,-0.043143978956737127
ACH-000188,-0.11632665050554285
ACH-000189,-0.11531073532811435
ACH-000190,-0.24077741351524645
ACH-000198,-0.07532932591136622
ACH-000203,0.19996156669656068
ACH-000204,-0.27244770666983065
ACH-000206,-0.19463619079263889
ACH-000207,-0.2886859898862368
ACH-000208,-0.2470229206613479
ACH-000210,0.17121134147973774
ACH-000211,-0.09215002707971816
ACH-000215,-0.1358780358700045
ACH-000221,-0.14826900441469934
ACH-000222,-0.12292553261263404
ACH-000223,0.021155577414039808
ACH-000226,-0.05768660799459219
ACH-000227,-0.13298790690189366
ACH-000228,-0.02649191850658964
ACH-000231,-0.017081245542093802
ACH-000232,-0.06788315819981228
ACH-000233,-0.07530014240184832
ACH-000234,-0.03630406809591789
ACH-000235,-0.08169447722028103
ACH-000237,-0.08298300655311458
ACH-000238,-0.19357427862406615
ACH-000242,0.07959457200281468
ACH-000243,0.015177339325518138
ACH-000244,0.15934020528875303
ACH-000246,-0.09491557843324593
ACH-000248,0.019075645253578168
ACH-000250,-0.09398561682170173
ACH-000251,0.03207370216207942
ACH-000252,-0.10122113791890816
ACH-000253,-0.05384531578434545
ACH-000255,-0.18184080481908133
ACH-000256,-0.31361300567907624
ACH-000257,-0.32604890765004524
ACH-000258,-0.06714392157000372
ACH-000259,-0.1151952795946596
ACH-000260,-0.22864978475603
ACH-000261,-0.06106443459164526
ACH-000262,-0.17803317816562328
ACH-000263,-0.10732942778300436
ACH-000264,-0.05892767939645455
ACH-000265,-0.042551544885071534
ACH-000266,-0.09037771387750723
ACH-000272,-0.054568115356320696
ACH-000274,-0.20731851902379733
ACH-000277,-0.16421890114427004
ACH-000278,-0.03356805206164105
ACH-000279,0.011179850645542048
ACH-000280,0.0012817562572445742
ACH-000281,-0.2969627272307317
ACH-000288,-0.001733030734723991
ACH-000291,-0.11610296792272184
ACH-000293,-0.10992109504275696
ACH-000294,-0.19894329846335065
ACH-000295,0.021065098715005486
ACH-000296,-0.2152856390338939
ACH-000302,-0.09859410354650414
ACH-000304,-0.24204908133583264
ACH-000307,-0.10542868231425503
ACH-000308,-0.10482651389810696
ACH-000310,-0.026985481692439774
ACH-000311,-0.16009553305329555
ACH-000312,-0.2771950331463908
ACH-000315,-0.3201844543433386
ACH-000316,-0.032862228065696435
ACH-000317,-0.07990337887765021
ACH-000318,-0.07622993087516207
ACH-000319,-0.07563695671308115
ACH-000320,-0.17515704200634494
ACH-000322,-0.2705874880636889
ACH-000323,-0.020958895843211645
ACH-000324,-0.14669937299259198
ACH-000329,-0.017156319613571284
ACH-000330,-0.13031122269431894
ACH-000331,-0.05821909908415138
ACH-000332,-0.10268486206593566
ACH-000334,-0.07068606336804566
ACH-000335,-0.0693916115032094
ACH-000336,0.218234999963074
ACH-000337,-0.05511234480648375
ACH-000338,-0.23195273167839744
ACH-000339,-0.02873469981103475
ACH-000341,-0.023644567341707348
ACH-000348,-0.05550991442086847
ACH-000350,-0.2303575552644228
ACH-000352,-0.1679148702481452
ACH-000356,0.02434057868296792
ACH-000361,-0.119000280907385
ACH-000362,-0.05947637432037089
ACH-000363,-0.09078279422140136
ACH-000364,-0.10743897942209693
ACH-000365,-0.08253298315455768
ACH-000366,-0.11098847212068193
ACH-000368,-0.08328204405881813
ACH-000374,-0.2311800260554316
ACH-000375,-0.20980138827814052
ACH-000376,-0.07071761009684817
ACH-000381,0.11994209551042698
ACH-000383,-0.013269321455061815
ACH-000387,-0.11355423456399355
ACH-000389,-0.20570961615843947
ACH-000390,0.04284488444176815
ACH-000393,-0.0011752911904584177
ACH-000395,-0.1442392729795108
ACH-000396,-0.09229769538382984
ACH-000397,-0.0819992909285127
ACH-000401,-0.11543994045840185
ACH-000402,0.04386948098416027
ACH-000403,-0.16911719797215896
ACH-000404,0.06846951872093386
ACH-000406,0.0004454393336460313
ACH-000407,-0.1431650739885572
ACH-000408,-0.2314479251075288
ACH-000410,-0.1835324297620066
ACH-000411,0.010602295087181735
ACH-000414,-0.0007251681022826929
ACH-000415,-0.012511046566822377
ACH-000416,-0.05310023252973278
ACH-000420,-0.24889527853249666
ACH-000421,-0.11242251859374924
ACH-000424,-0.1120207877060886
ACH-000425,-0.06828845779528041
ACH-000426,-0.07569930805122911
ACH-000427,-0.10044984699013357
ACH-000433,0.05118593985699625
ACH-000435,-0.4469483391918014
ACH-000436,-0.10881078276475832
ACH-000444,-0.08266955975920892
ACH-000445,-0.06388323945521933
ACH-000448,-0.0885640608015544
ACH-000450,-0.29516354311274723
ACH-000452,-0.19607780070458172
ACH-000454,0.1173684722438708
ACH-000458,-0.14418522329865213
ACH-000459,-0.17403733392922388
ACH-000460,-0.021120156042350118
ACH-000461,-0.017664739609330512
ACH-000463,-0.16977084740859466
ACH-000464,-0.11760550949238405
ACH-000466,-0.2198698469470532
ACH-000467,-0.018382813827847483
ACH-000468,-0.0353451671063828
ACH-000469,-0.13912784716878826
ACH-000470,-0.0487156022674328
ACH-000471,-0.09761790029596797
ACH-000472,-0.06521182709156048
ACH-000473,-0.11110983877948788
ACH-000475,-0.07159103324643641
ACH-000476,-0.18689490145288706
ACH-000477,0.010774134312060459
ACH-000479,-0.09528473809867144
ACH-000480,0.0021802975134409827
ACH-000481,-0.10407443627747763
ACH-000483,-0.03518683984569007
ACH-000484,-0.12349945526591825
ACH-000485,-0.16266908732069552
ACH-000486,-0.020664135571107703
ACH-000487,-0.09350384198226268
ACH-000488,-0.15355449527136047
ACH-000490,-0.0648234013979414
ACH-000491,-0.2747211869400254
ACH-000495,-0.06671701218090771
ACH-000496,-0.09688735783876078
ACH-000499,-0.04319389371643767
ACH-000500,-0.18958032506694736
ACH-000502,-0.09551750405236717
ACH-000503,-0.112586289669139
ACH-000505,0.012563753223534159
ACH-000507,-0.05526615265470591
ACH-000510,-0.08614976708800225
ACH-000511,-0.07783960788488735
ACH-000512,-0.08221173806347308
ACH-000516,-0.03237926233591143
ACH-000517,-0.14733316382572145
ACH-000518,-0.22895967111853197
ACH-000520,-0.13331665053979416
ACH-000521,-0.13237726976753242
ACH-000522,0.032222680010019586
ACH-000524,-0.08948590493207408
ACH-000527,-0.10314398307183664
ACH-000528,-0.11265298052240748
ACH-000537,-0.24264566310862426
ACH-000541,-0.2149434938327926
ACH-000542,0.012555781670180751
ACH-000544,-0.04120655310743181
ACH-000545,-0.013072167050122914
ACH-000547,-0.18911695539077647
ACH-000548,-0.13453438129564807
ACH-000549,0.018561811576508647
ACH-000550,-0.1483947583412833
ACH-000552,0.06763388846688878
ACH-000556,-0.09203763304754126
ACH-000557,-0.4676331656273533
ACH-000569,-0.14676736419870842
ACH-000570,-0.02022685522022747
ACH-000571,-0.06526588016322472
ACH-000573,-0.09094717903030423
ACH-000576,-0.2533164520096555
ACH-000579,-0.17558696183554365
ACH-000580,-0.028375740907327363
ACH-000584,0.02148681424166275
ACH-000585,-0.10421740421872794
ACH-000588,0.002674392069863625
ACH-000589,-0.051073568540387436
ACH-000591,-0.051490059808416436
ACH-000593,-0.021793343043636147
ACH-000600,-0.148265792403318
ACH-000601,-0.061713588992505924
ACH-000605,-0.09269308979002952
ACH-000606,0.0124806927089224
ACH-000608,-0.08021663612640789
ACH-000614,-0.05829718933643788
ACH-000616,0.061178112196724685
ACH-000618,0.01919467068708881
ACH-000619,-0.1013223391358429
ACH-000620,-0.06409734518288884
ACH-000621,-0.050228908078912685
ACH-000622,-0.07122683336690447
ACH-000623,-0.13214641995972135
ACH-000624,-0.09741247073665768
ACH-000627,-0.0966694413369438
ACH-000630,-0.05748448030838942
ACH-000631,0.2336890022107596
ACH-000632,-0.039180890303615226
ACH-000633,-0.2397679311873069
ACH-000637,-0.04569837839217005
ACH-000638,-0.09337834350427653
ACH-000646,-0.4198695580309708
ACH-000647,-0.27933430624043337
ACH-000648,-0.06776301272657861
ACH-000649,-0.044514728210741344
ACH-000651,-0.21321063058563425
ACH-000652,-0.2179504730604184
ACH-000653,-0.06875156055390036
ACH-000657,-0.07149356860956435
ACH-000658,-0.06523493122949241
ACH-000661,-0.17364992655140482
ACH-000662,0.0058853014940309575
ACH-000663,-0.13177079055188715
ACH-000665,-0.1475341542370639
ACH-000671,-0.031704292145329514
ACH-000672,0.10245135159820652
ACH-000673,-0.02684943538362982
ACH-000676,-0.16931288947530249
ACH-000677,-0.030321090411880237
ACH-000681,-0.13282947538596648
ACH-000683,-0.08144474691071225
ACH-000684,-0.044002000102785016
ACH-000688,-0.06495524331725001
ACH-000693,-0.15084683101498142
ACH-000694,-0.057928095429912924
ACH-000695,-0.1229722677143416
ACH-000696,-0.1401012735727892
ACH-000697,-0.06377862141166979
ACH-000699,0.013129572935397314
ACH-000701,-0.18791533826680468
ACH-000706,-0.1371379931965467
ACH-000711,-0.09375870799446746
ACH-000713,0.07606016265015562
ACH-000714,-0.19076596253198005
ACH-000718,-0.21196123940567715
ACH-000720,-0.16135778907288872
ACH-000721,-0.12110983847088533
ACH-000724,-0.2414727896695096
ACH-000725,-0.013872736694746429
ACH-000732,0.046961388481767535
ACH-000734,0.03439524531925082
ACH-000735,-0.05478384983775475
ACH-000736,-0.11573886437280022
ACH-000738,-0.15010678683419393
ACH-000746,-0.18040423796762176
ACH-000747,-0.031710064768845005
ACH-000748,-0.046886062002015616
ACH-000753,-0.05683829802969755
ACH-000756,-0.06628312860299777
ACH-000757,0.0058527506547494616
ACH-000758,-0.3396788485169222
ACH-000760,-0.2589443781778799
ACH-000762,-0.08126337194543988
ACH-000763,-0.08038777905013016
ACH-000764,0.05253479972463186
ACH-000765,0.062102714921644424
ACH-000766,-0.0917628933395013
ACH-000767,-0.18271262904021005
ACH-000768,0.03421159230222652
ACH-000769,-0.24141542340155564
ACH-000770,0.003471289814116148
ACH-000771,-0.12314856527321315
ACH-000773,-0.12402554921540768
ACH-000776,-0.2879545054218596
ACH-000777,-0.06996027965247763
ACH-000778,-0.04775763216734796
ACH-000781,-0.10489962599242064
ACH-000782,-0.21306802932519345
ACH-000783,-0.0074492905279627715
ACH-000784,-0.04266086601547348
ACH-000785,-0.056292185397081584
ACH-000787,-0.14028441640707126
ACH-000788,-0.1075885613361972
ACH-000791,0.01889693792032824
ACH-000792,-0.0015613388097599475
ACH-000794,-0.0490733427777976
ACH-000796,-0.1749863212659434
ACH-000798,0.015383212442717894
ACH-000799,-0.02759522887490586
ACH-000800,0.19561603275333603
ACH-000802,0.00195537299287892
ACH-000804,-0.1168474698910368
ACH-000805,-0.0171352183180615
ACH-000809,-0.03160015250755702
ACH-000810,-0.1792807510483695
ACH-000811,-0.20471891128525133
ACH-000817,0.14529055900790433
ACH-000819,0.08735431628113965
ACH-000820,-0.27530186920760763
ACH-000821,-0.2487194283665955
ACH-000822,-0.15823259074619125
ACH-000823,-0.06440599473548267
ACH-000824,-0.028270374026591376
ACH-000827,-0.10948581764592734
ACH-000829,-0.1434217242926252
ACH-000831,-0.036390223598342576
ACH-000832,-0.0501085476894016
ACH-000833,-0.2340439794094729
ACH-000834,-0.13374418049724612
ACH-000835,-0.012114260405408512
ACH-000836,-0.11125989921121776
ACH-000837,-0.13348437063013338
ACH-000838,-0.3202920972039677
ACH-000839,-0.12060109053340826
ACH-000840,0.01937709765394617
ACH-000841,-0.15434564018730293
ACH-000843,-0.0027802295033181423
ACH-000846,-0.18003272880823715
ACH-000847,-0.15131497808129618
ACH-000848,-0.18003832014199472
ACH-000849,0.005352812190216973
ACH-000851,-0.08239758971667921
ACH-000855,0.013038249982202463
ACH-000856,-0.2702149373815391
ACH-000858,-0.21606170894199905
ACH-000859,-0.007645429846593092
ACH-000861,-0.09776627602851794
ACH-000862,-0.13112916861618076
ACH-000865,-0.07199989935515567
ACH-000866,-0.032688880956499286
ACH-000867,-0.0863368052117328
ACH-000869,-0.09559968740435064
ACH-000872,0.03499146805446339
ACH-000873,-0.022561652591325903
ACH-000876,-0.05134142693603898
ACH-000878,-0.09533209550076037
ACH-000880,-0.08912127151568658
ACH-000881,-0.06966693430829869
ACH-000882,-0.054226258711592944
ACH-000884,-0.0352078175542833
ACH-000885,-0.04085840762391167
ACH-000887,-0.07570479808912185
ACH-000889,0.052113960180953836
ACH-000896,-0.0021887435817274825
ACH-000898,-0.045588795969896116
ACH-000900,0.014360143222430734
ACH-000901,-0.11838683460607695
ACH-000905,-0.18713764151340095
ACH-000906,-0.10597606073832776
ACH-000907,0.05351110312660133
ACH-000910,-0.009155459516271051
ACH-000911,-0.1809337125303474
ACH-000912,-0.07341166135802175
ACH-000913,-0.028620089827718187
ACH-000915,-0.048254454147912434
ACH-000916,0.2127028950777776
ACH-000917,-0.05360761735674829
ACH-000920,-0.07728699063243086
ACH-000921,-0.20122201608410314
ACH-000924,-0.12543747611666867
ACH-000926,-0.21069291631435716
ACH-000928,-0.18251981828495248
ACH-000929,0.0010541244419023743
ACH-000932,-0.06733096955674281
ACH-000935,-0.08234896917069477
ACH-000936,-0.110677005684989
ACH-000937,-0.2477543797496201
ACH-000938,-0.20548742461712166
ACH-000939,-0.010486146369971286
ACH-000941,-0.007271866134901552
ACH-000943,0.0006279340345315107
ACH-000946,-0.009353391853922087
ACH-000947,-0.0944048775705099
ACH-000948,0.005847848108340192
ACH-000950,0.018004331379870387
ACH-000953,-0.11216158086067256
ACH-000954,-0.19329153660917306
ACH-000957,0.15489624609689298
ACH-000958,0.08524247563934563
ACH-000960,-0.11037511625262417
ACH-000963,-0.014830047460089002
ACH-000968,-0.036475422718860964
ACH-000969,-0.18664460417233905
ACH-000972,0.07379729757666288
ACH-000973,-0.09412861280188492
ACH-000974,-0.05296221305436985
ACH-000978,-0.0028626207985727433
ACH-000984,-0.20654639189071666
ACH-000986,-0.009973412185973996
ACH-000988,-0.026994235045158316
ACH-000993,-0.08183406362297765
ACH-000994,-0.057397972751134736
ACH-000996,0.020761080589662088
ACH-001001,-0.08344812950159003
ACH-001020,-0.17238301140632628
ACH-001028,-0.08812470316292849
ACH-001031,-0.008363987787585394
ACH-001038,-0.02250465916336115
ACH-001048,-0.03533778573245297
ACH-001050,-0.0960607709589565
ACH-001053,-0.07142368957167293
ACH-001054,-0.023673152456785317
ACH-001061,-0.04812027425920015
ACH-001067,-0.015332083973065194
ACH-001075,-0.09088169719207274
ACH-001096,-0.029224435761113155
ACH-001111,-0.3708518309519597
ACH-001119,-0.10007231056407424
ACH-001128,0.1769098015954392
ACH-001134,0.08246682552832083
ACH-001151,-0.12615015051091746
ACH-001163,-0.09712325835928412
ACH-001164,-0.033504842849683275
ACH-001183,-0.09066787463325823
ACH-001192,-0.0343227949955622
ACH-001193,-0.2148200632233768
ACH-001196,-0.08959317301659453
ACH-001197,-0.0958602967731641
ACH-001205,-0.09725366140929256
ACH-001211,0.0032378272652376465
ACH-001212,-0.3403563169161875
ACH-001228,-0.07219873451623703
ACH-001232,-0.040335985060280334
ACH-001239,-0.10538739210405726
ACH-001270,0.02514482263560904
ACH-001274,-0.2592172843697853
ACH-001275,0.02646934419288523
ACH-001277,-0.1737171542510854
ACH-001278,-0.09241953566636328
ACH-001280,-0.1041245171784312
ACH-001283,0.031038585690857805
ACH-001289,-0.3796245419311154
ACH-001300,-0.09517246538922457
ACH-001301,-0.15510895143449932
ACH-001302,-0.21679728460252226
ACH-001306,-0.06065106455590056
ACH-001318,0.0019565074044198077
ACH-001322,-0.12975335060360385
