,METAP2 (10988)
ACH-000528,-0.5962413702859799
ACH-000537,-0.2974105256146198
ACH-000541,-0.615166083004583
ACH-000542,-0.9218765889673236
ACH-000544,-0.7957249381764803
ACH-000545,-0.8844811389548272
ACH-000547,-0.5248058670225033
ACH-000548,-0.4109036555091915
ACH-000549,-0.6987209307008855
ACH-000550,-0.5527791461808753
ACH-000552,-0.7710210125762771
ACH-000556,-0.3062076068066896
ACH-000557,-0.1265346830084885
ACH-000569,-0.5070858274470493
ACH-000570,-0.7546561519584086
ACH-000571,-0.6282244848378575
ACH-000573,-0.7586537951221136
ACH-000576,-0.26809815317720426
ACH-000579,-0.7892101621747601
ACH-000580,-0.758325785779079
ACH-000584,-0.4289273172997101
ACH-000585,-0.5407212199057443
ACH-000588,-0.4622650397852974
ACH-000589,-0.5635717078485121
ACH-000591,-0.7139096711896551
ACH-000593,-0.6782084928694116
ACH-000600,-0.687738003875471
ACH-000601,-0.5985774932720128
ACH-000605,-0.7406416398760269
ACH-000606,-0.7742068538043939
ACH-000608,-0.2790697614494776
ACH-000614,-0.8586540281535725
ACH-000616,-0.5816646917951815
ACH-000618,-0.5065475715689988
ACH-000619,-0.3387997627846289
ACH-000620,-0.7997049427723265
ACH-000621,-0.4630326727400551
ACH-000622,-0.7238298785647433
ACH-000623,-0.38433741350548095
ACH-000624,-0.7498271173635147
ACH-000627,-0.551951026836489
ACH-000630,-0.5852110220230745
ACH-000631,-0.9274223642209826
ACH-000632,-0.9045558129972654
ACH-000633,-0.2067274222402251
ACH-000637,-0.7203034893275612
ACH-000638,-0.2599496179542617
ACH-000646,-0.22895796266347346
ACH-000647,-0.4941314751687019
ACH-000648,-0.6320566029668622
ACH-000649,-0.7110681420389173
ACH-000651,-0.7202149066124989
ACH-000652,-0.7761091202867199
ACH-000653,-0.2528226122902551
ACH-000657,-0.6732309696096028
ACH-000658,-0.16956568187162172
ACH-000661,-0.6434095142788748
ACH-000662,-0.5000254617563152
ACH-000663,-0.5667736748440981
ACH-000665,-0.7508222801702031
ACH-000671,-0.3045806533259645
ACH-000672,-0.6314453007029315
ACH-000673,-0.5880701442780877
ACH-000676,-0.6848149831960841
ACH-000677,-0.6868030369729549
ACH-000681,-0.6529938576128149
ACH-000683,-0.8397339111095748
ACH-000684,-0.7946087106959473
ACH-000688,-0.496402994540764
ACH-000693,-0.6062195189079764
ACH-000694,-0.7445911219009119
ACH-000695,-0.363545537492351
ACH-000696,-0.6192820541523328
ACH-000697,-0.6035066366596707
ACH-000699,-0.5810599503101487
ACH-000701,-0.5403376565352598
ACH-000706,-0.4518906300855664
ACH-000711,-0.550466127998885
ACH-000713,-0.7659425451445746
ACH-000714,-0.05578747854662164
ACH-000718,-0.4652276130801563
ACH-000720,-0.4896056279722792
ACH-000721,-0.9074458249556012
ACH-000724,-0.5197424811577682
ACH-000725,-0.5476212304979197
ACH-000732,-0.5792652433930652
ACH-000734,-0.6952494664823874
ACH-000735,-0.8000344916686546
ACH-000736,-0.758195321634056
ACH-000738,-0.5083953329390812
ACH-000746,-0.5098203862076808
ACH-000747,-0.4644946055525967
ACH-000748,-0.5987546207212703
ACH-000753,-0.5086976678331577
ACH-000756,-0.5505254514741191
ACH-000757,-0.7090483979398577
ACH-000758,-0.6959536284774188
ACH-000760,-0.5499841993610854
ACH-000762,-0.6446940433062938
ACH-000763,-0.2623983635413884
ACH-000764,-0.7141588245872763
ACH-000765,-0.7916684267751922
ACH-000766,-0.6854205967082576
ACH-000767,-0.499464663466688
ACH-000768,-0.5511858933956187
ACH-000769,-0.7424601200672327
ACH-000770,-0.4254516313265784
ACH-000771,-0.31594310283034643
ACH-000773,-0.7998706768874756
ACH-000776,-0.5682833393269571
ACH-000777,-0.780115597157174
ACH-000778,-0.9514834742989308
ACH-000781,-0.4839185184866198
ACH-000782,-0.5688314134126803
ACH-000783,-0.5054071305184491
ACH-000784,-0.600420469020202
ACH-000785,-0.4076716629628744
ACH-000787,-0.8261481709717146
ACH-000788,-0.6951020952949323
ACH-000791,-0.13557912919394596
ACH-000792,-0.5496723967265611
ACH-000794,-0.635055948187335
ACH-000796,-0.8732057622379922
ACH-000798,-0.5766565623661251
ACH-000799,-0.5617236523649413
ACH-000800,-0.7078359446769741
ACH-000802,-0.5372401873003722
ACH-000804,-0.4729802623958896
ACH-000805,-0.7239278579013368
ACH-000809,-0.5590136539969767
ACH-000810,-0.6593185226693413
ACH-000811,-0.4877009374686298
ACH-000817,-0.6393430403354742
ACH-000819,-0.8005845952565809
ACH-000820,-0.7852357694067259
ACH-000821,-0.4703022888396864
ACH-000822,-0.4059416685656809
ACH-000823,-0.5383328771838427
ACH-000824,-0.6708051054535088
ACH-000827,-0.8296731735627996
ACH-000829,-0.6214320175323222
ACH-000831,-0.4572730070432801
ACH-000832,-0.6648316420855915
ACH-000833,-0.39380896673046784
ACH-000834,-0.8659904494885129
ACH-000835,-0.6051290387554641
ACH-000836,-0.5221137322931789
ACH-000837,-0.4393455771505892
ACH-000838,-0.2890036539858676
ACH-000839,-0.6317075338673619
ACH-000840,-0.4858536214851318
ACH-000841,-0.2629699956988228
ACH-000843,-0.5577485259908579
ACH-000846,-0.4860070473487426
ACH-000847,-0.7781684479697106
ACH-000848,-0.7896258735603057
ACH-000849,-0.38167486084786345
ACH-000851,-0.6656422619219415
ACH-000855,-0.7022324374645402
ACH-000856,-0.6399263584616455
ACH-000858,-0.3181223190152068
ACH-000859,-0.6589848382077135
ACH-000861,-0.7212395716331542
ACH-000862,-0.33760510870114985
ACH-000865,-0.7481825434063589
ACH-000866,-0.24980866450536995
ACH-000867,-0.6285489988651385
ACH-000869,-0.4798016653962993
ACH-000872,-0.5384336316280028
ACH-000873,-0.427412590322925
ACH-000876,-0.13488473041667834
ACH-000878,-0.5273012831754968
ACH-000880,-0.4216795612672243
ACH-000881,-0.7101327189567546
ACH-000882,-0.4976669209995322
ACH-000884,-0.7677019253340658
ACH-000885,-0.6053897669830397
ACH-000887,-0.6824623712029115
ACH-000889,-0.4971497084852714
ACH-000896,-0.2753037926045833
ACH-000898,-0.6128790737989198
ACH-000900,-0.37375651747344296
ACH-000901,-0.5097977578170324
ACH-000905,-0.5837844806298514
ACH-000906,-0.6554349146675101
ACH-000907,-0.4682323296679411
ACH-000910,-0.3617621179146489
ACH-000911,-0.7749464493868379
ACH-000912,-0.6101322720613612
ACH-000913,-0.6379424111236479
ACH-000915,-0.6904388310731511
ACH-000916,-0.7006428026795735
ACH-000917,-0.6545814801545363
ACH-000920,-0.4013975014489049
ACH-000921,-0.7948923682135052
ACH-000924,-0.5513028398121044
ACH-000926,-0.4574040324711845
ACH-000928,-0.4084045511796058
ACH-000929,-0.520214651522902
ACH-000932,-0.5910793204408636
ACH-000935,-0.7383135023285515
ACH-000936,-0.5829002287465082
ACH-000937,-0.4532558665284833
ACH-000938,-0.7490631636990386
ACH-000939,-0.6293067438368147
ACH-000941,-0.42238765536435696
ACH-000943,-0.6107002380250512
ACH-000946,-0.5901438422668829
ACH-000947,-0.4574360445671129
ACH-000948,-0.5454706254580427
ACH-000950,-0.5581994802730332
ACH-000953,-0.2844206160081457
ACH-000954,-0.4763261133285952
ACH-000957,-0.5878460890260269
ACH-000958,-0.6220015324157664
ACH-000960,-0.3994970891803444
ACH-000963,-0.5049773534768475
ACH-000968,-0.4843281548817384
ACH-000969,-0.5014420650997253
ACH-000972,-0.3395939888040078
ACH-000973,-0.7244739350465133
ACH-000974,-0.489534718793373
ACH-000978,-0.4016845125827817
ACH-000984,-0.4969799726379697
ACH-000986,-0.695095853932811
ACH-000988,-0.5372187247577164
ACH-000993,-0.4961335892065849
ACH-000994,-0.33364642672468137
ACH-000996,-0.5948720218333903
ACH-001001,-0.7558286155303429
ACH-001020,-0.7146756886753005
ACH-001028,-0.6495248021019648
ACH-001031,-0.6057568892732588
ACH-001038,-0.4367382893490667
ACH-001048,-0.5523220171231376
ACH-001050,-0.7031910543604938
ACH-001053,-0.5445674062616493
ACH-001054,-0.5827081485425477
ACH-001061,-0.7406813812855728
ACH-001067,-0.5410672074123807
ACH-001075,-0.5083658184914925
ACH-001096,-0.6118045451908399
ACH-001111,-0.6925050252519542
ACH-001119,-0.32837228690704273
ACH-001128,-0.9745184101668284
ACH-001134,-0.5681566265136329
ACH-001151,-0.6519561695819971
ACH-001163,-0.6835880942564264
ACH-001164,-0.6962953067729566
ACH-001183,-0.5697702865195401
ACH-001192,-0.8020848821946918
ACH-001193,-0.6917564436707405
ACH-001196,-0.5348533382463854
ACH-001197,-0.5430242995796817
ACH-001205,-0.6504114376412796
ACH-001211,-0.6013087658254511
ACH-001212,-0.6723966412092717
ACH-001228,-0.6344580704262844
ACH-001232,-0.7079582490607038
ACH-001239,-0.5934539715347908
ACH-001270,-0.4160380956482187
ACH-001274,-0.8052798959106495
ACH-001275,-0.4857923272574948
ACH-001277,-0.5787080774063319
ACH-001278,-0.6136492206801317
ACH-001280,-0.4422330258545241
ACH-001283,-0.8040014063900438
ACH-001289,-0.4336261367153592
ACH-001300,-0.7224996690270115
ACH-001301,-0.4576537807280666
ACH-001302,-0.15077437983808714
ACH-001306,-0.4855930165844285
ACH-001318,-0.5640465098737748
ACH-001322,-0.7871556336918311
ACH-001328,-0.7254216739210945
ACH-001332,-0.866434678843938
ACH-001336,-0.771023043459475
ACH-001346,-0.4535292011753917
ACH-001353,-0.337082444950542
ACH-001354,-0.4439807614174134
ACH-001367,-1.0405828314709469
ACH-001368,-0.6833238747775426
ACH-001374,-0.6934494354082371
ACH-001377,-0.5749654413047276
ACH-001380,-0.6526883502898605
ACH-001391,-0.6218485383125414
ACH-001408,-0.5152167707391251
ACH-001430,-0.5811477156308941
ACH-001431,-0.6925001267734093
ACH-001450,-0.33582719991161664
ACH-001496,-0.5765160465214122
ACH-001500,-0.5542326762090225
ACH-001523,-0.6797435626638096
ACH-001532,-0.6480090787850584
ACH-001550,-0.5673695351964715
ACH-001552,-0.6364838142950603
ACH-001554,-0.5155577676262524
ACH-001654,-0.7328323848730806
ACH-001735,-0.11605872510199827
ACH-001736,-0.5459532004765587
ACH-001737,-0.4033856824400237
ACH-001740,-0.6529155364358217
ACH-001745,-0.4003421453532861
ACH-001765,-0.5617358747134655
