,SPRR4 (163778)
ACH-000004,0.22101497702563952
ACH-000005,0.18236777903008114
ACH-000007,0.29847352562516377
ACH-000009,0.20196941898141232
ACH-000011,0.2279580905911749
ACH-000012,0.24110057180627306
ACH-000013,0.21063244855304328
ACH-000014,0.14611678699119693
ACH-000015,0.15217353597423586
ACH-000017,0.2431793166494905
ACH-000018,0.18210464333650012
ACH-000019,0.18579268943777272
ACH-000021,0.15424721399486074
ACH-000022,0.07690742640467685
ACH-000025,0.1991081999452614
ACH-000028,0.11561889727943656
ACH-000030,0.30552926229295324
ACH-000035,0.1650323348270778
ACH-000036,0.2746519446589006
ACH-000037,0.31786438995453264
ACH-000039,0.2878526663973264
ACH-000040,0.2322846276358797
ACH-000041,0.13222988769842586
ACH-000042,0.29408749495729725
ACH-000045,0.2214044269576676
ACH-000047,0.2823205799846549
ACH-000052,0.07209085879348613
ACH-000053,0.2034771899256782
ACH-000054,0.2122426421614618
ACH-000055,0.24655092845008456
ACH-000060,0.24469470846718885
ACH-000067,0.35698853604109704
ACH-000070,0.2209495336601212
ACH-000075,0.2303190443565957
ACH-000078,0.16764753790538592
ACH-000082,0.2170057093427695
ACH-000085,0.2727557518403597
ACH-000086,0.21161871935269055
ACH-000087,0.21781068928664635
ACH-000092,0.2375410999220265
ACH-000095,0.20506021879987466
ACH-000097,0.22972308908897385
ACH-000098,0.16958234457948665
ACH-000099,0.1733294062406087
ACH-000108,0.33171549593681915
ACH-000113,0.18091367338758174
ACH-000116,0.20163500252324149
ACH-000118,0.14518914263551766
ACH-000120,0.08728750787496728
ACH-000123,0.2095766175560861
ACH-000127,0.16635920301387389
ACH-000128,0.20219810820331044
ACH-000132,0.18312453020416164
ACH-000133,0.15729668826550067
ACH-000137,0.2579615134942173
ACH-000138,0.24929738346405564
ACH-000142,0.21641687483561964
ACH-000143,0.2726525221942899
ACH-000146,0.26771392434660035
ACH-000148,0.14067626995838642
ACH-000150,0.2700992196690102
ACH-000152,0.2668510157895858
ACH-000153,0.1934684468562223
ACH-000159,0.1974371100264413
ACH-000160,0.10295649245872324
ACH-000163,0.09340660759816584
ACH-000167,0.1487595471231613
ACH-000168,0.23517803383503474
ACH-000169,0.20146138399978797
ACH-000178,0.22190849663023665
ACH-000183,0.1368587646459751
ACH-000188,0.2756949589138667
ACH-000189,0.29793043893027665
ACH-000190,0.3659487386959765
ACH-000198,0.2554776277066329
ACH-000203,0.1035363713671816
ACH-000204,0.08187176791386674
ACH-000206,0.20265868424620248
ACH-000207,0.4014908259531141
ACH-000208,0.15175937977951615
ACH-000210,0.15370731108928395
ACH-000211,0.2148616666614556
ACH-000215,0.10016532909759256
ACH-000221,0.2267506311336863
ACH-000222,0.2212304168919624
ACH-000223,0.2644494850220518
ACH-000226,0.25553878936888563
ACH-000227,0.16444329879152678
ACH-000228,0.10169595098248198
ACH-000231,0.2152897811143356
ACH-000232,0.18414028599393195
ACH-000233,0.1951976815920173
ACH-000234,0.1294137471325775
ACH-000235,0.1757817840570345
ACH-000237,0.19469809769660149
ACH-000238,0.2477916428537401
ACH-000242,0.14646645619469062
ACH-000243,0.19212729507513787
ACH-000244,0.2818213134087125
ACH-000246,0.21283083331089947
ACH-000248,0.25096818745710264
ACH-000250,0.20241857773850344
ACH-000251,0.24991828539595765
ACH-000252,0.1718257064648494
ACH-000253,0.2432813594814171
ACH-000255,0.08534138572230085
ACH-000256,0.3224515217171631
ACH-000257,0.2835735816463277
ACH-000258,0.22413705071795986
ACH-000259,0.13812538882115968
ACH-000260,0.22424026449657206
ACH-000261,0.2359478625218356
ACH-000262,0.16820649237400884
ACH-000263,0.3933686255070808
ACH-000264,0.2226698296138241
ACH-000265,0.2696954387517225
ACH-000266,0.1743310476826513
ACH-000272,0.22106790679490265
ACH-000274,0.28326456685312673
ACH-000277,0.17590643344617318
