,QARS (5859)
ACH-000237,-1.050345860498102
ACH-000238,-1.0268504492219908
ACH-000242,-1.0830417417017983
ACH-000243,-0.9870059096262556
ACH-000244,-1.0128065634828969
ACH-000246,-1.1384304101139782
ACH-000248,-0.9333960758216636
ACH-000250,-1.1661795240047297
ACH-000251,-1.2562507156358989
ACH-000252,-1.1589649576214462
ACH-000253,-1.3894316200584038
ACH-000255,-1.0650683686055928
ACH-000256,-0.9989965422148056
ACH-000257,-1.1793613342964415
ACH-000258,-1.6549425523971046
ACH-000259,-1.0600825810997712
ACH-000260,-1.3221445324353551
ACH-000261,-1.1549484642606356
ACH-000262,-1.0351189050107217
ACH-000263,-1.2282799325488287
ACH-000264,-1.3668143564972506
ACH-000265,-1.2748525649865272
ACH-000266,-1.0298203587922616
ACH-000272,-1.0260057245592558
ACH-000274,-0.9989608087380518
ACH-000277,-1.149722267872035
ACH-000278,-0.9992372664014968
ACH-000279,-1.0431026562725694
ACH-000280,-0.8340265689682081
ACH-000281,-0.9851054058618496
ACH-000288,-1.0110335420689078
ACH-000291,-1.3043277850025294
ACH-000293,-1.1618286366183022
ACH-000294,-1.0461561711006644
ACH-000295,-1.2845334405250883
ACH-000296,-1.494804996317693
ACH-000302,-1.0909673771515471
ACH-000304,-0.8368205695014791
ACH-000307,-1.0441714283686891
ACH-000308,-1.1638009022291078
ACH-000310,-1.0455844951285556
ACH-000311,-1.0576466596173288
ACH-000312,-1.189485029866696
ACH-000315,-1.1522689965712087
ACH-000316,-1.3480390764862398
ACH-000317,-0.9043820817630503
ACH-000318,-1.1816433105167028
ACH-000319,-1.0705393225226834
ACH-000320,-1.1602897728525563
ACH-000322,-1.1927137117408275
ACH-000323,-1.3723867573560782
ACH-000324,-1.0473109580841338
ACH-000329,-1.2316922515224276
ACH-000330,-1.0862441491933807
ACH-000331,-1.0674372772139011
ACH-000332,-1.1948219098034651
ACH-000334,-1.3810253737163916
ACH-000335,-1.120771739750804
ACH-000336,-1.0782444784581715
ACH-000337,-1.1203793694869892
ACH-000338,-0.4784197578831886
ACH-000339,-0.9598696257446396
ACH-000341,-1.026294565222333
ACH-000348,-0.9686116661704808
ACH-000350,-1.014096927122916
ACH-000352,-1.157825958333229
ACH-000356,-0.9536605314459706
ACH-000361,-0.8599431013723525
ACH-000362,-0.8813191648774659
ACH-000363,-1.1240638064311883
ACH-000364,-0.9640518036126804
ACH-000365,-1.1407037768345138
ACH-000366,-1.1214225194290617
ACH-000368,-1.0582869810760005
ACH-000374,-0.970933538213536
ACH-000375,-1.270240335359699
ACH-000376,-1.0778277108289982
ACH-000381,-1.0825554572377385
ACH-000383,-1.1188912081072255
ACH-000387,-1.1258234708316974
ACH-000389,-1.227579367754462
ACH-000390,-1.1795348726707142
ACH-000393,-1.198998068898208
ACH-000395,-0.9215285197349584
ACH-000396,-1.1840959441411223
ACH-000397,-1.1820932925649934
ACH-000401,-1.0190918659867612
ACH-000402,-1.1969953151200077
ACH-000403,-1.1322498287716771
ACH-000404,-0.9665290752122748
ACH-000406,-1.1317162022786007
ACH-000407,-0.8872567967042371
ACH-000408,-1.0953293602175955
ACH-000410,-1.1088518781367136
ACH-000411,-1.2397423325147314
ACH-000414,-1.20829689133798
ACH-000415,-1.0660348055703086
ACH-000416,-1.137002196441421
ACH-000420,-1.1555076408289462
ACH-000421,-1.1776684751670892
ACH-000424,-1.1660730336733072
ACH-000425,-1.2374650177189153
ACH-000426,-0.979890291146132
ACH-000427,-1.1049501585921842
ACH-000433,-1.1721058211930628
ACH-000435,-1.4482003825101115
ACH-000436,-1.0964747538444606
ACH-000444,-1.0446487748267927
ACH-000445,-1.0726765644972909
ACH-000448,-0.8440701309393009
ACH-000450,-1.2415735620529256
ACH-000452,-1.134539395373301
ACH-000454,-1.0923147002713844
ACH-000458,-1.05432132749163
ACH-000459,-1.065310489969454
ACH-000460,-1.0336292023581988
ACH-000461,-1.15480938167871
ACH-000463,-1.04321523425295
ACH-000464,-1.0835868141729748
ACH-000466,-0.974177592394581
ACH-000467,-1.1569354789413553
ACH-000468,-0.9625809964043592
ACH-000469,-1.3070239493593163
ACH-000470,-1.0362961168569822
ACH-000471,-1.0855684143445832
ACH-000472,-1.2477898622236538
ACH-000473,-1.1729545816352145
ACH-000475,-1.0562727216263246
ACH-000476,-1.110737145342357
ACH-000477,-1.3441879647658397
ACH-000479,-1.3377198311664031
ACH-000480,-1.0576909526625171
ACH-000481,-1.2640809579646093
ACH-000483,-0.9905459751611048
ACH-000484,-1.6849143793192043
ACH-000485,-1.0896790921505064
ACH-000486,-1.3352837431169315
ACH-000487,-1.179450117619345
ACH-000488,-1.0857370496381131
ACH-000490,-1.0081039592531251
ACH-000491,-1.11991339273474
ACH-000495,-1.2035182594833966
ACH-000496,-1.077912992473895
ACH-000499,-1.0361558737683196
ACH-000500,-0.8650366627074502
ACH-000502,-1.0740155702108358
ACH-000503,-0.7669972241336853
ACH-000505,-0.9140498887391342
ACH-000507,-1.1523962268206545
ACH-000510,-1.064268127183022
ACH-000511,-1.1143319029830343
ACH-000512,-1.0948114979865158
ACH-000516,-0.9709432633611924
ACH-000517,-1.0735411782975943
ACH-000518,-1.106097195204044
ACH-000520,-1.0564583010134834
ACH-000521,-1.0522760516284393
ACH-000522,-1.1541971771878579
ACH-000524,-1.093454969255249
ACH-000527,-0.992335724148898
ACH-000528,-0.9547925899608108
ACH-000537,-0.9780836520352886
ACH-000541,-0.6906451735131474
ACH-000542,-1.0234981774220688
ACH-000544,-1.1600703788598674
ACH-000545,-0.7860768068081562
ACH-000547,-1.0574908614714416
ACH-000548,-0.9151792382312276
ACH-000549,-1.0930714288351109
ACH-000550,-1.0492510639135435
ACH-000552,-1.1832461914953163
ACH-000556,-1.2056605853870055
ACH-000557,-0.9300967649541472
ACH-000569,-1.0506410026713335
ACH-000570,-1.2619926375626167
ACH-000571,-1.3655310115550203
ACH-000573,-1.1534362892406136
ACH-000576,-1.1300311083313208
ACH-000579,-1.0767467599186078
ACH-000580,-1.3109812552189155
ACH-000584,-1.0360598531658358
ACH-000585,-0.9065043757987894
ACH-000588,-1.1165595829006472
ACH-000589,-1.0628810029601714
ACH-000591,-0.9996921347949541
ACH-000593,-1.110014087321199
ACH-000600,-1.129235258042406
ACH-000601,-1.0860944517827695
ACH-000605,-1.0500874141356604
ACH-000606,-1.0638423713126266
ACH-000608,-0.944440246526455
ACH-000614,-0.7724480037220623
ACH-000616,-1.0668243543471756
ACH-000618,-0.995860029998242
ACH-000619,-1.1569002761615397
ACH-000620,-1.0438285891726
ACH-000621,-0.9987560840972352
ACH-000622,-1.4260470688861655
ACH-000623,-1.088908122638763
ACH-000624,-1.1036537747128068
ACH-000627,-0.8433161663678256
ACH-000630,-1.1200084805510901
ACH-000631,-1.1952618261171324
ACH-000632,-0.999351929450697
ACH-000633,-1.1073339838521177
ACH-000637,-0.8775247776556849
ACH-000638,-1.1633663981561675
ACH-000646,-0.9647413103218698
ACH-000647,-0.9405404952230128
ACH-000648,-1.0869593461679516
ACH-000649,-1.2136445961510542
ACH-000651,-1.2566813104567804
ACH-000652,-1.1656382845179922
ACH-000653,-1.1308644162772672
ACH-000657,-1.1389956420423433
ACH-000658,-1.3909237826326042
ACH-000661,-0.9770822230727144
ACH-000662,-1.0290384359491949
ACH-000663,-0.9979208251247844
ACH-000665,-1.101945712408022
ACH-000671,-1.273549638545452
ACH-000672,-0.8934143536056299
ACH-000673,-1.1332080793712227
ACH-000676,-1.0822587207689849
ACH-000677,-0.8085449507000366
ACH-000681,-1.0994355946279215
ACH-000683,-1.1692911450675345
ACH-000684,-1.1749006010510965
ACH-000688,-0.9714481857816336
ACH-000693,-1.0125937307785853
ACH-000694,-1.113646175657238
ACH-000695,-1.098460814260534
ACH-000696,-1.0006927447898688
ACH-000697,-1.3388237885817216
ACH-000699,-1.4091902190046603
ACH-000701,-1.1991980411964298
ACH-000706,-0.9112543402658032
ACH-000711,-0.8885787799371669
ACH-000713,-1.0625680113749991
ACH-000714,-1.1379452538296646
ACH-000718,-1.228992222812251
ACH-000720,-1.3719635081015478
ACH-000721,-1.2115367722347206
ACH-000724,-1.1705546297428522
ACH-000725,-0.947537329579334
ACH-000732,-0.8599264353407697
ACH-000734,-1.1994888992292942
ACH-000735,-1.028456015052556
ACH-000736,-1.2382505412242335
ACH-000738,-0.9465263392393872
ACH-000746,-1.5289190644268174
ACH-000747,-1.1051647337003379
ACH-000748,-1.090627862124231
ACH-000753,-1.0407080456464113
ACH-000756,-0.8563526962299757
ACH-000757,-1.1811029066236864
ACH-000758,-1.1222172070762244
ACH-000760,-0.8746652201604284
ACH-000762,-1.0832770879840632
ACH-000763,-1.1943938912700207
ACH-000764,-1.3923446860540318
ACH-000765,-1.1925930573035428
ACH-000766,-1.201848972259314
ACH-000767,-1.0945473466645803
ACH-000768,-1.0070466750544211
ACH-000769,-1.050855471205045
ACH-000770,-1.0426305387827155
ACH-000771,-1.0129383168430106
ACH-000773,-0.9453681213142088
ACH-000776,-1.0672831843983088
ACH-000777,-1.0370813446530327
ACH-000778,-1.0500016060916786
ACH-000781,-1.0553308135838366
ACH-000782,-0.9845175741921356
ACH-000783,-1.1112745438246594
ACH-000784,-0.9910379091783178
ACH-000785,-0.8912919973725035
ACH-000787,-1.1274463800131311
ACH-000788,-1.074131061900712
ACH-000791,-1.244108144659544
ACH-000792,-1.2182198630104826
ACH-000794,-1.1527051829588184
ACH-000796,-1.0860216393128241
ACH-000798,-1.2239004966804292
ACH-000799,-1.1086447436157016
ACH-000800,-1.1769377986403176
ACH-000802,-0.9930197834918154
ACH-000804,-1.1044333065388536
ACH-000805,-1.0292850690974522
ACH-000809,-0.9350208616450746
ACH-000810,-0.9848014273565542
ACH-000811,-1.3634129229389491
ACH-000817,-1.208524291580866
ACH-000819,-1.0378595746212749
ACH-000820,-0.9889408487323198
ACH-000821,-1.2365681227059566
ACH-000822,-1.3536300506033463
ACH-000823,-1.1868745213995888
ACH-000824,-1.0213861685334935
ACH-000827,-1.1780565714540976
ACH-000829,-0.9584613333977
ACH-000831,-0.9499020315688608
ACH-000832,-1.222338642194762
ACH-000833,-1.2089050239979782
ACH-000834,-1.1641114630032088
ACH-000835,-1.1085599371689818
ACH-000836,-1.0221671011746318
ACH-000837,-1.0606369661875608
ACH-000838,-1.2120417719389087
ACH-000839,-1.0669544478805268
ACH-000840,-1.0927454883375034
ACH-000841,-1.2663332938736942
ACH-000843,-1.1605954273709072
ACH-000846,-1.1284671123080259
ACH-000847,-1.0491531055509913
ACH-000848,-1.095539203235448
ACH-000849,-1.1077494826030785
ACH-000851,-0.9535620994026716
ACH-000855,-1.0820435679720537
ACH-000856,-1.0251883694522388
ACH-000858,-1.0980824846957329
ACH-000859,-1.1588795139806845
ACH-000861,-1.0755010397821576
ACH-000862,-1.182225940144982
ACH-000865,-1.0700248393743783
ACH-000866,-1.0904974883004968
ACH-000867,-1.0720014257894128
ACH-000869,-0.6773864912855945
ACH-000872,-1.003118877458516
ACH-000873,-1.0818192578479515
ACH-000876,-1.1330289236288642
ACH-000878,-1.3095078914879699
ACH-000880,-1.070508868082637
ACH-000881,-1.20333186316729
ACH-000882,-1.083405886086217
ACH-000884,-1.319172197026471
ACH-000885,-1.0891405273765025
ACH-000887,-0.94381443601826
ACH-000889,-1.2640406484830486
ACH-000896,-1.0409815494337546
ACH-000898,-1.0727180442978408
ACH-000900,-0.9703775194271416
ACH-000901,-1.042437930126567
ACH-000905,-1.0422923121591279
ACH-000906,-1.0541466343423291
ACH-000907,-1.2159953292315369
ACH-000910,-0.8748665681118241
ACH-000911,-1.114374679050376
ACH-000912,-1.1183853539259372
ACH-000913,-0.992974955570374
ACH-000915,-1.1478601828063884
ACH-000916,-1.1278365955932281
ACH-000917,-1.4103422835670236
ACH-000920,-1.1084956740777558
ACH-000921,-1.2337762980586875
ACH-000924,-1.1766292963017957
ACH-000926,-1.3307242749672712
ACH-000928,-1.0861509404561431
ACH-000929,-0.7745549013032915
ACH-000932,-1.1434881354018822
ACH-000935,-0.7085235919973245
ACH-000936,-1.2456770300478601
ACH-000937,-0.9989385252850124
ACH-000938,-0.8907227661913253
ACH-000939,-1.2945138367136282
ACH-000941,-1.335490284998211
ACH-000943,-1.2031186811678192
ACH-000946,-0.7952942747958158
ACH-000947,-1.132498554775853
ACH-000948,-1.0495485372856477
ACH-000950,-1.0701153032630817
ACH-000953,-1.000950201953351
ACH-000954,-0.9014333630777758
ACH-000957,-1.352344695611254
ACH-000958,-1.2917835001448308
ACH-000960,-1.3159475137481498
ACH-000963,-0.8831971680322128
ACH-000968,-0.9876325537744296
ACH-000969,-0.920053638775729
ACH-000972,-0.9849048748818958
ACH-000973,-1.1162566856714609
ACH-000974,-1.2025461560152657
ACH-000978,-1.2104195034297072
ACH-000984,-1.4092998920475148
ACH-000986,-0.8200610644368435
ACH-000988,-1.1903371682130657
ACH-000993,-1.1364736792836392
ACH-000994,-0.7179218370655316
ACH-000996,-1.0126975900374395
ACH-001001,-1.1822698512459078
ACH-001020,-1.0413747944286802
ACH-001028,-0.8704050165399041
ACH-001031,-0.9926508115061082
ACH-001038,-0.9991578578052436
ACH-001048,-1.1817286526204458
ACH-001050,-0.8869784937229579
ACH-001053,-0.9495338694516938
ACH-001054,-1.1376012831239986
ACH-001061,-1.01381112031846
ACH-001067,-1.1641297848758974
ACH-001075,-0.9411406597024402
ACH-001096,-1.0165260014580149
ACH-001111,-1.4347071186779052
ACH-001119,-0.9820096558183679
ACH-001128,-0.9199216331339592
ACH-001134,-0.8938748631864185
ACH-001151,-1.1529965190385516
ACH-001163,-1.1672191150012612
ACH-001164,-0.7281632857940286
ACH-001183,-1.2628805414632596
ACH-001192,-1.063747055071593
ACH-001193,-0.7153909540866057
ACH-001196,-1.0222990888326264
ACH-001197,-1.0004338126157497
ACH-001205,-0.9657033773277556
ACH-001211,-0.9570090347353428
ACH-001212,-1.0725389384899875
ACH-001228,-1.1114739814916994
ACH-001232,-0.9782523199649932
ACH-001239,-1.0581385190301071
ACH-001270,-1.4626478525177544
ACH-001274,-1.0055767649927456
ACH-001275,-1.4536097955563416
ACH-001277,-1.3181430454777916
ACH-001278,-1.1750689512987769
ACH-001280,-1.130568451780507
ACH-001283,-1.1708869992465354
ACH-001289,-1.0022318795391452
ACH-001300,-1.1423593533196343
ACH-001301,-1.1790892948195622
ACH-001302,-1.1167489085908515
ACH-001306,-0.7995949959538434
ACH-001318,-1.1129228258415031
ACH-001322,-1.0001527887119857
ACH-001328,-1.1214205811865992
ACH-001332,-0.9314066445604336
ACH-001336,-1.0626400167667598
ACH-001346,-0.9478169875217691
ACH-001353,-0.982682062365518
ACH-001354,-1.1416056463588329
ACH-001367,-0.7688295127560935
ACH-001368,-1.0348437257900798
ACH-001374,-0.9311826142756792
ACH-001377,-1.0012488161259947
ACH-001380,-1.0622324212704692
ACH-001391,-1.066052573489103
ACH-001408,-1.0079088057300674
ACH-001430,-1.1151929401949543
ACH-001431,-1.1743968727620029
ACH-001450,-1.2653985270198425
ACH-001496,-1.2637706397655686
ACH-001500,-0.7953915192038378
ACH-001523,-0.9931613893414112
ACH-001532,-0.9734028686553162
ACH-001550,-1.0477656108097249
ACH-001552,-0.9188209452483612
ACH-001554,-1.0890928971983442
ACH-001654,-1.0459232938163074
ACH-001735,-1.1771417377890536
ACH-001736,-0.7925997630020285
ACH-001737,-1.3146902887358347
ACH-001740,-1.101461542841653
ACH-001745,-1.086572595604838
ACH-001765,-1.0734580695416671
