,RASL12 (51285)
ACH-000475,-0.01479977800087643
ACH-000476,-0.08701655703636993
ACH-000477,-0.16423493132117406
ACH-000479,-0.16015886830015302
ACH-000480,0.03600975328995045
ACH-000481,-0.20255510737205334
ACH-000483,-0.22703652325329635
ACH-000484,0.10899305846568702
ACH-000485,-0.1241152859972774
ACH-000486,-0.1476116817835321
ACH-000487,-0.1424352604701028
ACH-000488,-0.17307384373739385
ACH-000490,-0.1650957372154519
ACH-000491,-0.18953690149703567
ACH-000495,-0.23969032907096816
ACH-000496,-0.2080281260702676
ACH-000499,-0.0597140295502361
ACH-000500,-0.4367681168237351
ACH-000502,-0.007728617073071708
ACH-000503,-0.16447184665718528
ACH-000505,-0.14037391792708054
ACH-000507,-0.1768001438138316
ACH-000510,-0.25328622615979834
ACH-000511,-0.2199511512230302
ACH-000512,-0.1327460954723115
ACH-000516,-0.21234985563327866
ACH-000517,-0.12517015495167552
ACH-000518,-0.1784546889779012
ACH-000520,-0.2984269311402873
ACH-000521,-0.10475002437188877
ACH-000522,-0.22252029754136335
ACH-000524,-0.06308239358093592
ACH-000527,-0.08483675864455309
ACH-000528,-0.1759903021019678
ACH-000537,-0.1758247572495596
ACH-000541,-0.32500783843652264
ACH-000542,-0.22348339932926256
ACH-000544,-0.22197342231541625
ACH-000545,-0.10976333607593522
ACH-000547,-0.2134331776873932
ACH-000548,-0.13625870475695406
ACH-000549,-0.053519973679014066
ACH-000550,-0.17587004193229944
ACH-000552,-0.138492751757183
ACH-000556,-0.11939699519042275
ACH-000557,-0.2790492658939771
ACH-000569,0.035780912862907875
ACH-000570,-0.08819459495445282
ACH-000571,-0.11237434326670696
ACH-000573,-0.20999537102145271
ACH-000576,-0.0779823733224029
ACH-000579,0.0017805579364789487
ACH-000580,-0.2465812177384686
ACH-000584,-0.09280226513937907
ACH-000585,-0.0607435895171549
ACH-000588,-0.002752050404908745
ACH-000589,-0.0786097238459981
ACH-000591,-0.26071606104230843
ACH-000593,-0.27764492872692154
ACH-000600,-0.1483972864093026
ACH-000601,-0.1164193963284585
ACH-000605,-0.2167253357471845
ACH-000606,-0.14537006482228698
ACH-000608,-0.11342339940218372
ACH-000614,-0.02983107803227226
ACH-000616,-0.019331229559982902
ACH-000618,-0.12043387906783927
ACH-000619,-0.16931963455169582
ACH-000620,-0.17708360732939454
ACH-000621,-0.06984881158540758
ACH-000622,-0.21092504671631065
ACH-000623,-0.2417612363028752
ACH-000624,-0.04058144828602242
ACH-000627,-0.10419729697262477
ACH-000630,-0.04088402823658799
ACH-000631,-0.3299917215060769
ACH-000632,-0.2040784577214975
ACH-000633,-0.03720858471673336
ACH-000637,0.04051097645376819
ACH-000638,-0.17037032680540368
ACH-000646,-0.18541167388099808
ACH-000647,-0.09321492241269846
ACH-000648,0.004344433156464289
ACH-000649,-0.17128576183116362
ACH-000651,-0.13276841638760167
ACH-000652,0.034998105798324346
ACH-000653,-0.0944839789271163
ACH-000657,-0.2017525488061779
ACH-000658,-0.007296964851917854
ACH-000661,-0.09129552946729272
ACH-000662,-0.18257434216100454
ACH-000663,-0.014498351532487972
ACH-000665,-0.14813293404648106
ACH-000671,-0.1958713031882386
ACH-000672,0.021321160237400612
ACH-000673,-0.11987395522458015
ACH-000676,-0.1349865031040673
ACH-000677,-0.1199267110642996
ACH-000681,-0.30618687988822657
ACH-000683,-0.2091355765442741
ACH-000684,-0.0948471071077637
ACH-000688,-0.3113394085609517
ACH-000693,-0.3539591115541353
ACH-000694,-0.09428475563384077
ACH-000695,-0.3654493642031773
ACH-000696,-0.10434751923398572
ACH-000697,-0.04486974895212443
ACH-000699,-0.001753602115613561
ACH-000701,0.030362927811148063
ACH-000706,-0.15390667458544852
ACH-000711,-0.1405258930228869
ACH-000713,-0.128665657940348
ACH-000714,-0.28858098496553025
ACH-000718,-0.029958573143432532
ACH-000720,-0.2046549675375597
ACH-000721,-0.20040083861667046
ACH-000724,-0.07532604396291334
ACH-000725,-0.09127354961706492
ACH-000732,-0.16697004971569027
ACH-000734,-0.0560733630183769
ACH-000735,-0.1278829918531301
ACH-000736,-0.12615609013419926
ACH-000738,-0.14525927748382578
ACH-000746,-0.07207875179957679
ACH-000747,-0.18178188897717246
ACH-000748,-0.1012830176729478
ACH-000753,-0.2200546429370724
ACH-000756,-0.3931789405565603
ACH-000757,-0.4970410406983002
ACH-000758,-0.14373936537195228
ACH-000760,-0.08772346587545451
ACH-000762,-0.1934864845879072
ACH-000763,0.03944186880357994
ACH-000764,-0.15143202981263246
ACH-000765,-0.2050299746421128
ACH-000766,-0.17347335849710646
ACH-000767,-0.20072667230969293
ACH-000768,-0.1617790612801548
ACH-000769,-0.10612538842367304
ACH-000770,-0.07728872626036759
ACH-000771,-0.21487037350636826
ACH-000773,-0.13835763556956926
ACH-000776,-0.1552451956819248
ACH-000777,-0.08360134422651508
ACH-000778,-0.1919290085025532
ACH-000781,-0.10455053369027223
ACH-000782,-0.24096139646501535
ACH-000783,-0.06149307621491179
ACH-000784,-0.2823266841334057
ACH-000785,-0.30317501758803345
ACH-000787,-0.16631339042067142
ACH-000788,-0.1508899356820338
ACH-000791,-0.11862480433828305
ACH-000792,-0.08876144357440581
ACH-000794,-0.08539659130678272
ACH-000796,-0.18192711788540966
ACH-000798,0.04841733462235222
ACH-000799,0.07647178725070135
ACH-000800,-0.09739552633916032
ACH-000802,-0.24618733033578505
ACH-000804,-0.02036914364428014
ACH-000805,0.0046317244757848935
ACH-000809,-0.0932613101321584
ACH-000810,0.037649176347035185
ACH-000811,-0.13769912918573876
ACH-000817,-0.3739578201743609
ACH-000819,-0.13101463738910976
ACH-000820,-0.4246967058124026
ACH-000821,-0.20370664112280915
ACH-000822,-0.1356142918627823
ACH-000823,-0.19126933813073016
ACH-000824,-0.13959345421296052
ACH-000827,0.018600847686775387
ACH-000829,-0.05399114392734775
ACH-000831,-0.1704956560926358
ACH-000832,-0.20852952625387206
ACH-000833,-0.22236842341603666
ACH-000834,-0.16166793574308802
ACH-000835,-0.21845166632019064
ACH-000836,-0.08552567314612124
ACH-000837,-0.2498517650384368
ACH-000838,-0.249584699987366
ACH-000839,-0.07354548468245123
ACH-000840,-0.09850015628752347
ACH-000841,-0.3882383318606384
ACH-000843,-0.14486403620252786
ACH-000846,-0.1783288384617341
ACH-000847,-0.2263145693643143
ACH-000848,-0.04569855231612165
ACH-000849,-0.1078467246926625
ACH-000851,-0.11099894740672107
ACH-000855,-0.10511897354103407
ACH-000856,-0.2273811137945344
ACH-000858,-0.17450244215689498
ACH-000859,0.03852183267200639
ACH-000861,-0.055268601346459376
ACH-000862,-0.059166195881903576
ACH-000865,-0.13064315509306362
ACH-000866,-0.15146164795904352
ACH-000867,-0.18448500549521168
ACH-000869,-0.23410710287924386
ACH-000872,0.06071179396134758
ACH-000873,-0.4011004005534515
ACH-000876,-0.07543308743590346
ACH-000878,-0.13291749327743538
ACH-000880,-0.06172065178487295
ACH-000881,-0.13942912900628665
ACH-000882,-0.09567762849593997
ACH-000884,-0.3015462557373486
ACH-000885,-0.07878388285069564
ACH-000887,-0.1958303523968004
ACH-000889,-0.15041858679943518
ACH-000896,-0.3586884779537331
ACH-000898,-0.01848579006567359
ACH-000900,-0.1322714142372483
ACH-000901,-0.11337100531585595
ACH-000905,-0.19546574992273055
ACH-000906,-0.11153679968757296
ACH-000907,0.06848451549297581
ACH-000910,-0.20274396767471195
ACH-000911,-0.25580046123461725
ACH-000912,-0.22328225685917652
ACH-000913,-0.14214637164192032
ACH-000915,-0.08425872206329167
ACH-000916,-0.34996115600747063
ACH-000917,-0.09133370539472248
ACH-000920,-0.02618026125664365
ACH-000921,-0.10142154901903763
ACH-000924,-0.1782279627028453
ACH-000926,-0.03312069402991431
ACH-000928,0.048949846211082164
ACH-000929,-0.10900418636582188
ACH-000932,-0.14101178828337932
ACH-000935,-0.09877355627945762
ACH-000936,-0.17840005564094133
ACH-000937,-0.10749408131990118
ACH-000938,-0.2260378934605989
ACH-000939,-0.16668771015021444
ACH-000941,-0.02302644459395611
ACH-000943,-0.21984473931689552
ACH-000946,-0.06570750160828358
ACH-000947,-0.3615678206062447
ACH-000948,-0.07575181915304215
ACH-000950,-0.17623515696256645
ACH-000953,-0.07139272419977519
ACH-000954,-0.10562164864698984
ACH-000957,-0.21524677764216346
ACH-000958,0.05148957560020902
ACH-000960,-0.15402164531089893
ACH-000963,-0.1288871923850501
ACH-000968,-0.1894056912353526
ACH-000969,0.0072296629592873566
ACH-000972,-0.3873425649382833
ACH-000973,-0.24330816786651405
ACH-000974,-0.2105075327910276
ACH-000978,0.05220261919426713
ACH-000984,-0.05012867452395498
ACH-000986,-0.08485148617420088
ACH-000988,-0.1333112410222594
ACH-000993,-0.11661163009835332
ACH-000994,-0.2315512331551046
ACH-000996,0.003726163397385797
ACH-001001,-0.1244418070713552
ACH-001020,-0.20075001281971172
ACH-001028,-0.14745474417212215
ACH-001031,-0.08384256150558063
ACH-001038,-0.16767244301035766
ACH-001048,-0.1330128508918804
ACH-001050,-0.08888285025596107
ACH-001053,-0.21974175749823266
ACH-001054,-0.1499989532017119
ACH-001061,-0.10012521833091148
ACH-001067,-0.002040079231504231
ACH-001075,0.05844505430917644
ACH-001096,-0.12306012581310155
ACH-001111,0.2387966474754166
ACH-001119,0.2265830993418065
ACH-001128,-0.0408872414683123
ACH-001134,-0.21362110408266516
ACH-001151,-0.1095125859992898
ACH-001163,-0.2709776463855367
ACH-001164,-0.3244822185761521
ACH-001183,-0.1460316668219009
ACH-001192,-0.06401528160615567
ACH-001193,-0.29742548455921297
ACH-001196,0.012077166204886698
ACH-001197,-0.08223739664163662
ACH-001205,-0.12559203401609978
ACH-001211,-0.0448198221913621
ACH-001212,0.012248254393697328
ACH-001228,-0.16906422918089273
ACH-001232,-0.13049946487098968
ACH-001239,-0.02409272151667901
ACH-001270,-0.12272320862006897
ACH-001274,-0.1232282430869351
ACH-001275,-0.3074308171632126
ACH-001277,-0.25622865246851656
ACH-001278,-0.02350208524993233
ACH-001280,-0.24882142566153
ACH-001283,-0.2234188499055532
ACH-001289,-0.057083634706590024
ACH-001300,-0.21697649301378366
ACH-001301,0.032411838514827526
ACH-001302,-0.19654521682734455
ACH-001306,-0.08055745237578119
ACH-001318,-0.15707136262242968
ACH-001322,1.407126668343361e-05
ACH-001328,-0.16636513217063034
ACH-001332,-0.4349700554970103
ACH-001336,-0.21841895113875567
ACH-001346,-0.2609997139811417
ACH-001353,-0.07693375841580646
ACH-001354,-0.06591407183182263
ACH-001367,-0.2238206615445839
ACH-001368,-0.28351953226123816
ACH-001374,-0.05159226586674754
ACH-001377,-0.19754748020912374
ACH-001380,-0.11439260350376393
ACH-001391,-0.3281322257542014
ACH-001408,-0.06925253433897445
ACH-001430,-0.0879067423586228
ACH-001431,-0.3314293297255041
ACH-001450,-0.0673961511510972
ACH-001496,-0.08863516798262581
ACH-001500,-0.13237912945718608
ACH-001523,-0.06833069450028591
ACH-001532,-0.0963158340607462
ACH-001550,-0.00724374919801518
ACH-001552,-0.20338769626483424
ACH-001554,-0.15606748233182155
ACH-001654,-0.1133604446219534
ACH-001735,0.017964163518173436
ACH-001736,-0.10081491462751917
ACH-001737,-0.05121675021099663
ACH-001740,-0.18121910357796644
ACH-001745,-0.04300258622924998
ACH-001765,-0.1494725765015
