,BOK (666)
ACH-000304,-0.036655437430892564
ACH-000307,-0.028006955056180977
ACH-000308,-0.1602754947541726
ACH-000310,-0.28130284624896695
ACH-000311,-0.01206936403083818
ACH-000312,-0.015633399994369784
ACH-000315,-0.16987129562901096
ACH-000316,-0.2029758096944969
ACH-000317,-0.2405941134103721
ACH-000318,-0.017457056599958377
ACH-000319,-0.04359396696781157
ACH-000320,-0.0031052541685602547
ACH-000322,-0.04407590876924621
ACH-000323,-0.044365455394449166
ACH-000324,-0.10593750427180662
ACH-000329,-0.1218256494529066
ACH-000330,-0.035451005031509136
ACH-000331,0.08175900125577316
ACH-000332,-0.12169041476376324
ACH-000334,-0.12115451542055647
ACH-000335,0.027156500508604374
ACH-000336,-0.0032431203742981714
ACH-000337,-0.2752266421917334
ACH-000338,-0.1776399373140043
ACH-000339,-0.11975094779366408
ACH-000341,-0.1332521770140071
ACH-000348,-0.2409321946841284
ACH-000350,-0.027365998477974714
ACH-000352,0.0650287854753436
ACH-000356,0.019065220856599598
ACH-000361,-0.1964278919070816
ACH-000362,-0.1357627256823212
ACH-000363,-0.012340550791968604
ACH-000364,-0.028669537186664814
ACH-000365,-0.08932709909526912
ACH-000366,-0.17559676752778555
ACH-000368,0.08526043671989059
ACH-000374,-0.05312384817463885
ACH-000375,0.07457148069729637
ACH-000376,-0.0026107309065393504
ACH-000381,-0.057879594416666486
ACH-000383,-0.09004294886950655
ACH-000387,-0.04490207727621248
ACH-000389,0.1049478818750001
ACH-000390,-0.11661971978267235
ACH-000393,0.03648809252867395
ACH-000395,-0.06928227219273833
ACH-000396,-0.2786542100785581
ACH-000397,0.011944085068571662
ACH-000401,0.01828279253658444
ACH-000402,0.08187764216884642
ACH-000403,-0.08360138256617075
ACH-000404,-0.3138372866413696
ACH-000406,-0.12363223984558193
ACH-000407,-0.08494370246191914
ACH-000408,-0.06918820249481003
ACH-000410,-0.06407279792632486
ACH-000411,-0.08150428600184123
ACH-000414,-0.016235351530679534
ACH-000415,0.04516900434644495
ACH-000416,-0.13458684596793144
ACH-000420,-0.07539804864584268
ACH-000421,-0.009643074601505786
ACH-000424,0.008374449966590597
ACH-000425,-0.1311411920302231
ACH-000426,-0.07400877824799879
ACH-000427,-0.12751265343809814
ACH-000433,-0.045404622710144914
ACH-000435,-0.04406113096935328
ACH-000436,0.07331705552279871
ACH-000444,-0.23235560732495436
ACH-000445,-0.09597054246798566
ACH-000448,-0.0036490159263275757
ACH-000450,0.003411508503458172
ACH-000452,-0.09359974345466976
ACH-000454,-0.09379861350769668
ACH-000458,-0.0049428945583424545
ACH-000459,0.06540267359771851
ACH-000460,-0.09539523962523497
ACH-000461,-0.104657444467099
ACH-000463,-0.054482985051158894
ACH-000464,-0.10649609863799699
ACH-000466,-0.04088574842877432
ACH-000467,-0.07477747139768906
ACH-000468,-0.036269632318819744
ACH-000469,0.01303523581025502
ACH-000470,0.003430105590254473
ACH-000471,-0.05030067191795618
ACH-000472,-0.05982863362169865
ACH-000473,0.01625127800528929
ACH-000475,0.009351309163778488
ACH-000476,0.07278697337524244
ACH-000477,-0.014483495135418504
ACH-000479,-0.3124278699595464
ACH-000480,0.13619171410915254
ACH-000481,-0.020174099734679117
ACH-000483,-0.0470818565413372
ACH-000484,-0.09214518968264697
ACH-000485,-0.004319210698140455
ACH-000486,-0.05085465989094403
ACH-000487,-0.08357805522561
ACH-000488,-0.0007285537441634433
ACH-000490,0.0379310231142017
ACH-000491,0.03056938658487854
ACH-000495,-0.2444326426967134
ACH-000496,-0.21668235161533927
ACH-000499,0.07725872669541185
ACH-000500,0.11028970626234644
ACH-000502,-0.03374141485151843
ACH-000503,-0.19654194980061385
ACH-000505,-0.00813863537126501
ACH-000507,-0.05033689165071774
ACH-000510,-0.030366324410635994
ACH-000511,-0.059574036927271624
ACH-000512,-0.2563899329963885
ACH-000516,-0.09198427960695543
ACH-000517,-0.11691375481609945
ACH-000518,-0.01999547789768437
ACH-000520,-0.06113547492546455
ACH-000521,-0.033862459629811215
ACH-000522,0.03153823827591452
ACH-000524,-0.07532848640408868
ACH-000527,-0.05397763074438374
ACH-000528,-0.025051469955380514
ACH-000537,-0.09546178824608406
ACH-000541,-0.2192548328727396
ACH-000542,0.026559528068801158
ACH-000544,0.05731888359292929
ACH-000545,-0.07144439552404873
ACH-000547,0.13008891892046906
ACH-000548,-0.046041322324056284
ACH-000549,0.06949758025584812
ACH-000550,-0.05199923330110166
ACH-000552,-0.17725373949103146
ACH-000556,-0.04170730903025721
ACH-000557,0.053168414023439546
ACH-000569,-0.1783304842595089
ACH-000570,0.07204038458543725
ACH-000571,-0.028375258802835368
ACH-000573,0.009417207847369168
ACH-000576,-0.010881230743587869
ACH-000579,-0.01133255844757767
ACH-000580,-0.07099320014713842
ACH-000584,-0.14282970420166044
ACH-000585,-0.0353636698686009
ACH-000588,-0.08137879551932159
ACH-000589,-0.07990274894296308
ACH-000591,-0.1511202392163454
ACH-000593,0.009575116116800312
ACH-000600,0.01952472415171521
ACH-000601,-0.06845892427128936
ACH-000605,0.07287211590947328
ACH-000606,-0.056036032852126334
ACH-000608,-0.09117241264226268
ACH-000614,-0.1749491633402383
ACH-000616,-0.09714683334592927
ACH-000618,0.027081428810842557
ACH-000619,-0.05454373834467688
ACH-000620,-0.04562192864913665
ACH-000621,-0.060886291163547525
ACH-000622,-0.1820691165816005
ACH-000623,-0.16554109123297567
ACH-000624,-0.11916188691831638
ACH-000627,-0.18473762269192498
ACH-000630,-0.05813118257212415
ACH-000631,-0.2020709047665048
ACH-000632,-0.12181693461271945
ACH-000633,-0.06845668820036441
ACH-000637,-0.004110904357858142
ACH-000638,0.06705511146736341
ACH-000646,0.05313250631045978
ACH-000647,-0.02947365618734612
ACH-000648,-0.153599514865949
ACH-000649,-0.05516258120647957
ACH-000651,-0.010610011609965391
ACH-000652,0.01681168207641128
ACH-000653,-0.13821370018551302
ACH-000657,-0.08678217791076523
ACH-000658,0.054498015866725515
ACH-000661,0.05396683008382405
ACH-000662,0.17897048267058233
ACH-000663,-0.1033361116910206
ACH-000665,-0.09596446627268072
ACH-000671,-0.035559635759662964
ACH-000672,-0.19287603152404675
ACH-000673,-0.07410955227682756
ACH-000676,0.01749535372983215
ACH-000677,-0.05792066919065439
ACH-000681,0.036866464814774784
ACH-000683,-0.11696942075639866
ACH-000684,-0.04665326356446988
ACH-000688,-0.03941475833765104
ACH-000693,-0.010876760385157742
ACH-000694,-0.011531842506535286
ACH-000695,-0.013420254264074134
ACH-000696,0.04620698257426052
ACH-000697,0.13286888314254006
ACH-000699,-0.055978210402491256
ACH-000701,-0.15656632199998552
ACH-000706,-0.05102031648562918
ACH-000711,0.0009940349467635432
ACH-000713,-0.07582456461565994
ACH-000714,-0.19419954474551107
ACH-000718,-0.0765907309813119
ACH-000720,-0.05284909806015842
ACH-000721,-0.07997606381757214
ACH-000724,0.1385229568064781
ACH-000725,-0.05685272141019568
ACH-000732,-0.13173692598327474
ACH-000734,-0.13688719974695454
ACH-000735,-0.05022606085169915
ACH-000736,0.043223481442102425
ACH-000738,-0.03768410398267933
ACH-000746,-0.11342849548287813
ACH-000747,0.02614563046170338
ACH-000748,-0.10732126734973202
ACH-000753,-0.12426492509168027
ACH-000756,-0.24295903445793945
ACH-000757,-0.07371363695094592
ACH-000758,-0.13148143471759555
ACH-000760,-0.03965693076378202
ACH-000762,0.08722945700509528
ACH-000763,-0.07826942187418524
ACH-000764,0.02742302622630229
ACH-000765,-0.2543222864425033
ACH-000766,-0.07889148574555041
ACH-000767,-0.08693241816305966
ACH-000768,0.013383163493309185
ACH-000769,0.08217846150687587
ACH-000770,-0.08928232153581718
ACH-000771,0.001743802951587789
ACH-000773,-0.06804854847695044
ACH-000776,-0.0107539556211417
ACH-000777,-0.15402025720467885
ACH-000778,0.04796107764572281
ACH-000781,-0.04942867863380503
ACH-000782,-0.03270934659558347
ACH-000783,-0.1734507288264044
ACH-000784,-0.01732803431154806
ACH-000785,-0.015035719850655244
ACH-000787,-0.13954013088658318
ACH-000788,-0.04746373867276938
ACH-000791,0.006396972807490021
ACH-000792,0.07009682922953288
ACH-000794,-0.029157846996629
ACH-000796,-0.021545878886583464
ACH-000798,-0.11870374486957128
ACH-000799,-0.08647874371040333
ACH-000800,-0.20490679119811306
ACH-000802,-0.035375448101113566
ACH-000804,-0.12589605241536275
ACH-000805,-0.08053025080703577
ACH-000809,0.056182486167995815
ACH-000810,-0.0755863244550866
ACH-000811,-0.034407206676835944
ACH-000817,-0.2283424039594047
ACH-000819,-0.03852905472130934
ACH-000820,-0.0956018788981439
ACH-000821,-0.021812669540179176
ACH-000822,0.008674782632625723
ACH-000823,-0.03428425608679291
ACH-000824,-0.033574003238397904
ACH-000827,0.04563891604838345
ACH-000829,-0.009507034964049895
ACH-000831,0.03429148712761252
ACH-000832,0.027884386655830783
ACH-000833,-0.1203044050275786
ACH-000834,-0.02431697344959829
ACH-000835,-0.028906802573823918
ACH-000836,-0.14161849874635146
ACH-000837,-0.10905670693162273
ACH-000838,-0.09223378889976966
ACH-000839,-0.33088327165662096
ACH-000840,-0.08835027039602067
ACH-000841,0.0900762024939446
ACH-000843,-0.08034599152256591
ACH-000846,-0.06838727462062376
ACH-000847,0.12441414678214675
ACH-000848,0.14289852140521395
ACH-000849,-0.09695987982641943
ACH-000851,-0.0034791884430773025
ACH-000855,0.1209464909429752
ACH-000856,0.02350625345718856
ACH-000858,0.061941245119246126
ACH-000859,-0.18183566898530654
ACH-000861,-0.047504288909968065
ACH-000862,-0.10143258107586847
ACH-000865,-0.02878343366525069
ACH-000866,0.01914150756737419
ACH-000867,-0.2062914023376748
ACH-000869,-0.06555339116109739
ACH-000872,0.0006631053481629888
ACH-000873,0.05302227485183005
ACH-000876,0.05170541440498077
ACH-000878,-0.015482483307911445
ACH-000880,-0.0764717181345019
ACH-000881,-0.16874935947414593
ACH-000882,-0.21229500260667555
ACH-000884,-0.08994455689356093
ACH-000885,-0.008000957011099364
ACH-000887,0.01749518820903832
ACH-000889,-0.04939786024660791
ACH-000896,0.060711303544931226
ACH-000898,-0.16446742103976605
ACH-000900,-0.008707330217980824
ACH-000901,-0.0161536039491117
ACH-000905,-0.037026439297419764
ACH-000906,-0.08511935234788763
ACH-000907,-0.07829838343068246
ACH-000910,0.026299956081056917
ACH-000911,0.08497330287611607
ACH-000912,-0.037183546793304566
ACH-000913,-0.2945671378224869
ACH-000915,-0.03807219843601965
ACH-000916,-0.30203082274470977
ACH-000917,-0.1712771072356606
ACH-000920,0.01885696024814295
ACH-000921,-0.044274437498732284
ACH-000924,-0.17384214291283334
ACH-000926,-0.10503819299127266
ACH-000928,-0.10180480186229368
ACH-000929,-0.1319117993307652
ACH-000932,0.005629895482755653
ACH-000935,-0.1207606423013585
ACH-000936,0.02782038192193888
ACH-000937,-0.20794040110835968
ACH-000938,-0.240857470075268
ACH-000939,0.07493115111738351
ACH-000941,0.03825687285964503
ACH-000943,0.007796409677780898
ACH-000946,-0.008160730789947394
ACH-000947,0.012225915632449005
ACH-000948,-0.0260303471873128
ACH-000950,0.06065359217821125
ACH-000953,-0.24992853558645295
ACH-000954,-0.05991889004342335
ACH-000957,-0.2129221023891825
ACH-000958,0.012449875562874557
ACH-000960,-0.07210978116294448
ACH-000963,0.005180705222201578
ACH-000968,0.05759101434341765
ACH-000969,-0.05915217247219686
ACH-000972,-0.16757692574079974
ACH-000973,-0.09233410574261884
ACH-000974,-0.08293657579541447
ACH-000978,-0.3802196681866895
ACH-000984,-0.055836791083385066
ACH-000986,-0.15363787027488465
ACH-000988,0.0372029513542192
ACH-000993,-0.050661387902335535
ACH-000994,-0.1497287135218906
ACH-000996,0.1240651504818598
ACH-001001,-0.05367750131584137
ACH-001020,-0.06626522603365757
ACH-001028,-0.07366835261806709
ACH-001031,-0.13301830024542988
ACH-001038,-0.1439320581046523
ACH-001048,-0.08553817019679355
ACH-001050,-0.1486356700775557
ACH-001053,0.008805780493711734
ACH-001054,-0.013450406049477628
ACH-001061,-0.0758331873733852
ACH-001067,0.06119214276870452
ACH-001075,-0.08450991454759957
ACH-001096,-0.033690494575115894
ACH-001111,-0.3581259713424074
ACH-001119,-0.12232205183352098
ACH-001128,0.2515606772534597
ACH-001134,-0.021212528044401786
ACH-001151,-0.09217436416704868
ACH-001163,-0.15338372123135965
ACH-001164,-0.11073684335244524
ACH-001183,0.01955736795772422
ACH-001192,0.01127138036391209
ACH-001193,-0.008438314060292799
ACH-001196,-0.11759514440819915
ACH-001197,-0.22380547825308028
ACH-001205,0.08195540429090614
ACH-001211,-0.01830058263600493
ACH-001212,-0.2572103503238766
ACH-001228,-0.010596093652119241
ACH-001232,-0.15902334750692296
ACH-001239,-0.11123359637231107
ACH-001270,-0.030928605762624888
ACH-001274,-0.23071373671360054
ACH-001275,0.030044523796554062
ACH-001277,0.11600082397477135
ACH-001278,0.1293960288057032
ACH-001280,-0.13078285958855845
ACH-001283,-0.017272160584584622
ACH-001289,-0.1231053980724628
ACH-001300,-0.09190770783600803
ACH-001301,-0.016756743436435517
ACH-001302,-0.21136342630668192
ACH-001306,-0.17635496859809602
ACH-001318,0.14664908956841488
ACH-001322,-0.2816283255070143
ACH-001328,-0.09105041599335534
ACH-001332,0.03147584775444669
ACH-001336,-0.18748258950667707
ACH-001346,-0.0034415603408167465
ACH-001353,-0.12996393377685164
ACH-001354,0.001897704391651301
ACH-001367,-0.09443334012351803
ACH-001368,-0.06940943592543637
ACH-001374,-0.1306154941940856
ACH-001377,-0.07319208946704941
ACH-001380,-0.051428202956405086
ACH-001391,-0.10421170681366618
ACH-001408,0.15184059502205538
ACH-001430,-0.16323979444594516
ACH-001431,-0.1640119796133911
ACH-001450,-0.26902292271385336
ACH-001496,-0.21803784447867852
ACH-001500,0.035067847341992114
ACH-001523,-0.2368806801884531
ACH-001532,-0.08008708939424491
ACH-001550,-0.05500615646105931
ACH-001552,0.047890146120381685
ACH-001554,-0.007137573110023658
ACH-001654,-0.11246561143594973
ACH-001735,-0.0740531120037642
ACH-001736,-0.196291150348098
ACH-001737,0.04997243612550675
ACH-001740,0.009066464245532148
ACH-001745,0.04990836579020328
ACH-001765,-0.034189248655725986
