,STARD5 (80765)
ACH-000004,0.16878650982907564
ACH-000005,0.2412734539442977
ACH-000007,0.046868942875036096
ACH-000009,0.17124021486006974
ACH-000011,0.1449442149806645
ACH-000012,0.04978749520951283
ACH-000013,0.14684045443544114
ACH-000014,-0.019050689251701627
ACH-000015,0.08669089228031635
ACH-000017,0.1996795918973317
ACH-000018,0.17423956966249365
ACH-000019,0.18152240931951685
ACH-000021,0.1908171310656579
ACH-000022,0.12954435789989888
ACH-000025,0.16968639200969296
ACH-000028,0.1893630517638245
ACH-000030,0.22394784995446892
ACH-000035,0.0850212843371682
ACH-000036,0.07332460448352622
ACH-000037,0.2429084928137401
ACH-000039,0.24976472232780866
ACH-000040,0.25766526333024403
ACH-000041,0.1849282744227685
ACH-000042,0.12257548864166427
ACH-000045,0.1976707374748833
ACH-000047,0.2001278942976067
ACH-000052,0.16691780469598966
ACH-000053,0.09296962675310748
ACH-000054,0.0652952631053914
ACH-000055,0.0741944324006009
ACH-000060,0.11784608135388278
ACH-000067,0.14132943734069975
ACH-000070,0.2331433764338264
ACH-000075,0.18750500808643075
ACH-000078,0.13895659461590054
ACH-000082,0.15172466065198414
ACH-000085,-0.05438027952481577
ACH-000086,0.12326749919822234
ACH-000087,0.20439429343792215
ACH-000092,0.15689750205138508
ACH-000095,0.06942427337330613
ACH-000097,0.17594757853731907
ACH-000098,0.12115504078666856
ACH-000099,0.09277944010557404
ACH-000108,0.08608786381534239
ACH-000113,0.13481437163530086
ACH-000116,0.1249258732849358
ACH-000118,0.11969631432771367
ACH-000120,0.08620935649081532
ACH-000123,0.06678507624744674
ACH-000127,0.1545389623484595
ACH-000128,0.162758555957196
ACH-000132,0.15054004665355308
ACH-000133,0.2266088874828805
ACH-000137,0.3198934959624295
ACH-000138,0.11630670564235272
ACH-000142,0.20590416414674376
ACH-000143,0.05829547602581382
ACH-000146,0.1457355534434601
ACH-000148,0.05547264118815664
ACH-000150,0.2995490017481365
ACH-000152,0.19293117782141592
ACH-000153,0.3614023443612368
ACH-000159,0.15067769059982133
ACH-000160,0.06523525616074782
ACH-000163,0.3029254987348685
ACH-000167,0.21186805595433256
ACH-000168,0.12738467851836066
ACH-000169,0.3270244206068381
ACH-000178,0.07861805869288663
ACH-000183,0.09563758638225237
ACH-000188,0.1579138217260814
ACH-000189,0.23244651808555
ACH-000190,0.15892759812203772
ACH-000198,0.14471789398133067
ACH-000203,0.047068279405506966
ACH-000204,0.18829451494854385
ACH-000206,0.2576891563749315
ACH-000207,0.15447952376166135
ACH-000208,0.1182451432216602
ACH-000210,0.21302457291316654
ACH-000211,0.13440717517461387
ACH-000215,0.19079111992524805
ACH-000221,0.2023945853355703
ACH-000222,-0.01553478260778493
ACH-000223,0.04272567153143551
ACH-000226,0.16070428835255074
ACH-000227,0.18149059383430952
ACH-000228,0.16622374179616695
ACH-000231,0.218955529816607
ACH-000232,0.13806610952527384
ACH-000233,0.12543146845931175
ACH-000234,0.10357479676806833
ACH-000235,0.07173602549204924
ACH-000237,0.05818518519682773
ACH-000238,0.16379776040225888
ACH-000242,0.3690055058216976
ACH-000243,0.12275372565827848
ACH-000244,0.09452184847779324
ACH-000246,0.10918832664841067
ACH-000248,0.15516162152848112
ACH-000250,0.19112398645347284
ACH-000251,0.20487754365973088
ACH-000252,0.06475833504587775
ACH-000253,0.202330024541516
ACH-000255,0.19796503619972453
ACH-000256,0.15951277628833233
ACH-000257,0.2222738281093133
ACH-000258,0.16133735852160494
ACH-000259,0.04056777006989956
ACH-000260,0.18190568348410585
ACH-000261,0.16307413461633308
ACH-000262,0.10478647330039692
ACH-000263,-0.24654463364366386
ACH-000264,0.1469298909417326
ACH-000265,0.03489832019172824
ACH-000266,0.10142236565184906
ACH-000272,0.24202391908885934
ACH-000274,0.062358262621527785
ACH-000277,0.08629491695521868
ACH-000278,0.19820773133882366
ACH-000279,0.09152278461798784
ACH-000280,0.17104086763743134
ACH-000281,0.05130674939602331
ACH-000288,0.18130242397473909
ACH-000291,0.14995802973541128
ACH-000293,0.14098648983164067
ACH-000294,0.052458365607719666
ACH-000295,0.04139810116309883
ACH-000296,-0.050953487191232216
ACH-000302,0.06058091673732763
ACH-000304,0.2724632239236892
ACH-000307,0.18545762152918305
ACH-000308,0.09981182446996777
ACH-000310,-0.005995266379379312
ACH-000311,0.23220729083552885
ACH-000312,0.09052842319723926
ACH-000315,-0.04712627677067952
ACH-000316,0.011423142633013549
ACH-000317,0.18606607873315364
ACH-000318,0.21645033630406252
ACH-000319,0.13709038275723073
ACH-000320,0.22037022134950024
ACH-000322,0.11928655584004612
ACH-000323,0.13705255035415562
ACH-000324,0.11523546772899235
ACH-000329,0.10181849858133823
ACH-000330,0.33768146501455204
ACH-000331,0.1921350316583474
ACH-000332,0.14496033100615094
ACH-000334,0.2030916462996424
ACH-000335,0.1330299240997658
ACH-000336,0.15523489023387016
ACH-000337,0.07859447418726989
ACH-000338,-0.14093270251724732
ACH-000339,0.12929363588134618
ACH-000341,-0.025203596859569192
ACH-000348,0.2166759106284743
ACH-000350,0.10967054441728948
ACH-000352,0.17945673160904332
ACH-000356,0.3136417743498577
ACH-000361,0.13446421976996606
ACH-000362,0.15860524179924826
ACH-000363,0.05515543693864797
ACH-000364,0.1539793914352467
ACH-000365,0.13238279152281693
ACH-000366,0.15755075625367426
ACH-000368,0.13018608817106145
ACH-000374,0.15226510851797068
ACH-000375,0.05111372823591442
ACH-000376,0.2068885000501036
ACH-000381,0.3241875312640095
ACH-000383,0.1265333836568085
ACH-000387,0.08704243465377051
ACH-000389,0.14991021198809104
ACH-000390,0.01916010948980824
ACH-000393,0.06652139617998745
ACH-000395,0.0844340454687545
ACH-000396,0.4267236596069315
ACH-000397,0.09234943884611907
ACH-000401,0.3029676318765493
ACH-000402,-0.13512709028581146
ACH-000403,0.14334674914967074
ACH-000404,0.20440188215840294
ACH-000406,0.2415968331973235
ACH-000407,-0.0353982265904688
ACH-000408,0.2234083726564415
ACH-000410,0.1762299810787102
ACH-000411,0.2626618054581017
ACH-000414,0.15439247689460778
ACH-000415,0.0928539627917614
ACH-000416,0.1578504100774292
ACH-000420,0.12243604756305886
ACH-000421,0.16399141837096584
ACH-000424,-0.13080817454869215
ACH-000425,0.059199338814534076
ACH-000426,0.08178328597308188
ACH-000427,0.3051102227436801
ACH-000433,0.21943485118926825
ACH-000435,-0.07508822298125263
ACH-000436,0.08627287466265883
ACH-000444,0.1597466967061929
ACH-000445,0.2782359184739885
ACH-000448,0.15293295949546276
ACH-000450,0.1911490591701668
ACH-000452,0.15825542380206709
ACH-000454,-0.0496614026264194
ACH-000458,0.08681374539484447
ACH-000459,0.21186051453768426
ACH-000460,0.08749995786500901
ACH-000461,0.13968403479788224
ACH-000463,0.07774175928649267
ACH-000464,-0.03590096922644733
ACH-000466,0.1822619600700052
ACH-000467,0.004936944484565983
ACH-000468,0.19648057070847372
ACH-000469,0.22282586900201007
ACH-000470,0.03781874559756386
ACH-000471,0.15327576813589855
ACH-000472,0.11345957940778513
ACH-000473,0.09501511360180548
ACH-000475,0.2278463658526244
ACH-000476,0.12173210840121795
ACH-000477,-0.02380692432164319
ACH-000479,0.12809095813970522
ACH-000480,-0.036992762768432594
ACH-000481,0.1149034226821722
ACH-000483,0.17547696648911032
ACH-000484,0.20241603163001048
ACH-000485,0.1571006576783937
ACH-000486,0.12355844087782387
ACH-000487,0.07152527226194179
ACH-000488,0.018331435784929108
ACH-000490,0.12251340248595112
ACH-000491,0.029748383506053393
ACH-000495,-0.12202529747701853
ACH-000496,0.02641721754069114
ACH-000499,0.35736531483111394
ACH-000500,-0.3920138883047471
ACH-000502,0.15995761482398094
ACH-000503,0.09502450605889276
ACH-000505,0.24541359560342424
ACH-000507,0.2282169526633581
ACH-000510,0.17586612980035993
ACH-000511,0.2042507994608624
ACH-000512,0.06283149990557617
ACH-000516,0.19763679021993905
ACH-000517,0.11698152156460558
ACH-000518,0.159541861695563
ACH-000520,0.18809284477236346
ACH-000521,-0.008784762295527774
ACH-000522,0.225076923006704
ACH-000524,0.15266475285315909
ACH-000527,0.1084732814804043
ACH-000528,0.18639365985372774
ACH-000537,0.0741996563776203
ACH-000541,0.04060733196232098
ACH-000542,0.11964231334110426
ACH-000544,0.12367941361453545
ACH-000545,0.20127266240408007
ACH-000547,0.2085498943041802
ACH-000548,0.13801142417435255
ACH-000549,0.10720526119049748
ACH-000550,0.04957737797679603
ACH-000552,0.17299589435466592
ACH-000556,0.1143606307099464
ACH-000557,0.15888255989565964
ACH-000569,0.3044891377934356
