,TYR (7299)
ACH-000004,0.11204094224871368
ACH-000005,-0.11819544847703045
ACH-000007,0.14097222932766712
ACH-000009,0.10303051940159767
ACH-000011,0.1459811290644047
ACH-000012,0.1629265621780462
ACH-000013,0.1368393869335885
ACH-000014,0.12512271441347636
ACH-000015,0.15380953434533684
ACH-000017,0.10682888315475952
ACH-000018,0.11459397147294804
ACH-000019,0.16434603999733985
ACH-000021,0.1293683496392098
ACH-000022,0.0827610771769847
ACH-000025,0.1047864025956954
ACH-000028,0.0041573027903404475
ACH-000030,0.13094034805631385
ACH-000035,0.201505822849632
ACH-000036,0.13094643402372375
ACH-000037,0.1596902456558779
ACH-000039,0.14865329148239553
ACH-000040,0.050283560281588466
ACH-000041,-0.023021823846697216
ACH-000042,0.12140495222386412
ACH-000045,0.11846110292388193
ACH-000047,0.23089820099155825
ACH-000052,0.059034218347443886
ACH-000053,0.09264111228462286
ACH-000054,0.13806126438201385
ACH-000055,0.045528914837109184
ACH-000060,0.20289217344010144
ACH-000067,0.19463508000203664
ACH-000070,-0.039603934426149234
ACH-000075,0.17934592492028548
ACH-000078,0.1547569640955239
ACH-000082,0.1437492496350799
ACH-000085,0.06775919130702157
ACH-000086,0.11001152079206757
ACH-000087,0.26916282276452896
ACH-000092,0.1733734609275317
ACH-000095,0.1495505816328312
ACH-000097,0.09396742114434548
ACH-000098,0.19015911007104905
ACH-000099,0.09173455422948416
ACH-000108,0.10055061911785858
ACH-000113,0.02155779180701929
ACH-000116,0.04951148792820531
ACH-000118,0.14534723288000068
ACH-000120,0.08232613604106626
ACH-000123,0.054492032006400966
ACH-000127,0.18648688900915306
ACH-000128,0.19662424858825212
ACH-000132,0.07523347028419976
ACH-000133,0.12673508797755398
ACH-000137,0.11216172518965133
ACH-000138,0.0442991020254446
ACH-000142,0.06366871433031057
ACH-000143,0.17725294843510697
ACH-000146,0.1406900665630057
ACH-000148,0.12215154782960198
ACH-000150,0.0576396666078413
ACH-000152,0.16672963825294276
ACH-000153,0.115366431822448
ACH-000159,0.09706927564510512
ACH-000160,0.165480661736833
ACH-000163,0.11496208341630612
ACH-000167,0.16273511387225598
ACH-000168,0.14117992981135974
ACH-000169,0.13701152929476684
ACH-000178,0.03703030771544311
ACH-000183,0.1238426447423058
ACH-000188,0.08682064322854642
ACH-000189,0.07044840446051989
ACH-000190,0.07294270071314822
ACH-000198,0.028331350702359905
ACH-000203,0.11412412923601653
ACH-000204,0.10053440313206502
ACH-000206,0.11499836526047165
ACH-000207,-0.15139863722320088
ACH-000208,0.011159341950973324
ACH-000210,0.32814399685878776
ACH-000211,0.07162053514404497
ACH-000215,0.1004511298503451
ACH-000221,0.08359247562942558
ACH-000222,0.1414446670617211
ACH-000223,0.16186565906098094
ACH-000226,0.06434552026925397
