,THG1L (54974)
ACH-000311,-0.5582162381082005
ACH-000312,-0.8090434601731626
ACH-000315,-0.7429669848349156
ACH-000316,-0.6555849497757591
ACH-000317,-0.8340676587218534
ACH-000318,-0.6711700424596645
ACH-000319,-0.8108244639889689
ACH-000320,-0.6223994017840299
ACH-000322,-0.5501622407422037
ACH-000323,-0.7088285837663209
ACH-000324,-0.6102075768570592
ACH-000329,-0.606276012691442
ACH-000330,-0.8095830735202272
ACH-000331,-0.7561240907062403
ACH-000332,-0.6148162729956649
ACH-000334,-0.4936363894466274
ACH-000335,-0.9102780682245984
ACH-000336,-0.7019896207904194
ACH-000337,-0.8944496494728406
ACH-000338,-0.0722723490342323
ACH-000339,-0.6648012583525333
ACH-000341,-0.6778529288620831
ACH-000348,-0.7729134922394381
ACH-000350,-0.4859270483200394
ACH-000352,-0.7191882532711972
ACH-000356,-0.6891659574384023
ACH-000361,-0.8342224616789865
ACH-000362,-0.6004340684088743
ACH-000363,-0.3336238832811169
ACH-000364,-0.5286459125904698
ACH-000365,-0.4902014446633632
ACH-000366,-0.9518578897318716
ACH-000368,-0.7950883181519061
ACH-000374,-0.7583058136386628
ACH-000375,-0.41824284793901895
ACH-000376,-0.6476785159841693
ACH-000381,-0.5756383499278274
ACH-000383,-0.44526523030668796
ACH-000387,-0.7390300377054769
ACH-000389,-0.7119177413306104
ACH-000390,-0.6577897013491334
ACH-000393,-0.6083918639263962
ACH-000395,-0.38734821816799375
ACH-000396,-0.4834872050065863
ACH-000397,-0.737914361709152
ACH-000401,-0.6622508590851065
ACH-000402,-0.6538224344769141
ACH-000403,-0.4908739678422611
ACH-000404,-0.3780877029606127
ACH-000406,-0.7541520890960954
ACH-000407,-0.7822832752565918
ACH-000408,-0.7520694488828871
ACH-000410,-0.6855348284485204
ACH-000411,-0.674993532351028
ACH-000414,-0.7419970845690711
ACH-000415,-0.6802680847815581
ACH-000416,-0.5944630551557195
ACH-000420,-0.6301479237149356
ACH-000421,-0.5787962954988541
ACH-000424,-0.954589064645194
ACH-000425,-0.7015840653058844
ACH-000426,-0.4577712813419806
ACH-000427,-0.383044121489422
ACH-000433,-0.5781895896622162
ACH-000435,-0.9558935657287708
ACH-000436,-0.5957354336067084
ACH-000444,-0.6294031003127956
ACH-000445,-0.666384499146683
ACH-000448,-0.6913259869055178
ACH-000450,-0.6654406780524234
ACH-000452,-0.7459699412285321
ACH-000454,-0.6477116354414689
ACH-000458,-0.5671249317353095
ACH-000459,-0.6818192918697862
ACH-000460,-0.7139724894007857
ACH-000461,-0.6884301275832081
ACH-000463,-0.5965808070330516
ACH-000464,-0.8051352702802858
ACH-000466,-0.9510874672624504
ACH-000467,-0.8546594240361346
ACH-000468,-0.6080908192649739
ACH-000469,-0.8312745524310483
ACH-000470,-0.6412888352461105
ACH-000471,-0.8344555405447959
ACH-000472,-0.7883104238645603
ACH-000473,-0.998088514383858
ACH-000475,-0.8393877518720404
ACH-000476,-0.8003506219075617
ACH-000477,-0.6594371810821646
ACH-000479,-0.2798021483089826
ACH-000480,-0.7142358365976562
ACH-000481,-0.7338849701740543
ACH-000483,-0.6644007782678268
ACH-000484,-0.5128553420025169
ACH-000485,-0.5869453921149755
ACH-000486,-0.7242722801742635
ACH-000487,-0.8177385981304597
ACH-000488,-0.6397632559014014
ACH-000490,-0.7823236357695643
ACH-000491,-0.5625862918946111
ACH-000495,-0.4866293194437536
ACH-000496,-0.8904681188396141
ACH-000499,-0.7066490097711855
ACH-000500,-0.8567419280027607
ACH-000502,-0.5314955163425568
ACH-000503,-0.5320635131519795
ACH-000505,-0.6095358017679346
ACH-000507,-0.7202485541073341
ACH-000510,-0.753514088709739
ACH-000511,-0.7247120571486917
ACH-000512,-0.8154620419696422
ACH-000516,-0.3800324627951674
ACH-000517,-0.46667393885899605
ACH-000518,-0.7672718452452251
ACH-000520,-0.5069724697579667
ACH-000521,-0.7003185032981377
ACH-000522,-0.6381782431222066
ACH-000524,-0.5253314628679288
ACH-000527,-0.6579791802186647
ACH-000528,-0.7132289103121255
ACH-000537,-0.8726883472886509
ACH-000541,-0.5167646719097518
ACH-000542,-0.717398813933205
ACH-000544,-0.7549799276940085
ACH-000545,-0.6470121105938684
ACH-000547,-0.776283909177182
ACH-000548,-0.5680074532082178
ACH-000549,-0.8570553932898979
ACH-000550,-0.6267187942678184
ACH-000552,-0.6798958125123635
ACH-000556,-0.5945219724168712
ACH-000557,-0.5409863796172997
ACH-000569,-0.5498807295915263
ACH-000570,-0.8141085399256639
ACH-000571,-0.5729231583156565
ACH-000573,-0.5090473289185697
ACH-000576,-0.6649083644878329
ACH-000579,-0.5730370346214434
ACH-000580,-0.6217868345831672
ACH-000584,-0.7496846127595213
ACH-000585,-0.6642105861824935
ACH-000588,-0.6464130246327416
ACH-000589,-0.4531054569813151
ACH-000591,-0.5689252925625098
ACH-000593,-0.8093688269378763
ACH-000600,-0.496412316648437
ACH-000601,-0.5635138626204611
ACH-000605,-0.7815566588603527
ACH-000606,-0.9074359426782296
ACH-000608,-0.4384346315283069
ACH-000614,-0.5429553470248528
ACH-000616,-0.6816899747666929
ACH-000618,-0.5923696830171354
ACH-000619,-0.7716979685064499
ACH-000620,-0.7468272313898272
ACH-000621,-0.43626039268464456
ACH-000622,-0.6653909092258883
ACH-000623,-0.6202916611258105
ACH-000624,-0.5606399426111622
ACH-000627,-0.7585173669609766
ACH-000630,-0.7172133717223733
ACH-000631,-0.8979810896571009
ACH-000632,-0.872170974540978
ACH-000633,-0.6999863387074882
ACH-000637,-0.3933952732261888
ACH-000638,-0.5907732275340214
ACH-000646,-0.3316575582624656
ACH-000647,-0.5954167248788663
ACH-000648,-0.754029246096813
ACH-000649,-0.8823376185057007
ACH-000651,-0.7603238773603898
ACH-000652,-0.7488415756287491
ACH-000653,-0.5145956572099137
ACH-000657,-0.7005584147250327
ACH-000658,-0.6942472475745846
ACH-000661,-0.7306404273601228
ACH-000662,-0.6417108574219414
ACH-000663,-0.7575500566418898
ACH-000665,-0.7322779812115355
ACH-000671,-0.7721434517322578
ACH-000672,-0.680032111900415
ACH-000673,-0.8291835364856608
ACH-000676,-0.5185756917357675
ACH-000677,-0.41505395578962256
ACH-000681,-0.6889298727302398
ACH-000683,-0.7073402253955521
ACH-000684,-0.8917793480971956
ACH-000688,-0.6709440903015633
ACH-000693,-0.604094771116661
ACH-000694,-0.6353498467826916
ACH-000695,-0.41081878739726335
ACH-000696,-0.6822523059977902
ACH-000697,-0.7679454865827036
ACH-000699,-0.5627320204934868
ACH-000701,-0.6823937637127935
ACH-000706,-0.618138624071621
ACH-000711,-0.6503656906579672
ACH-000713,-0.575114614767698
ACH-000714,-0.8816873151721646
ACH-000718,-0.7036618760185541
ACH-000720,-0.6991928956748287
ACH-000721,-0.7181401944389374
ACH-000724,-0.8814022051080943
ACH-000725,-0.4372767141540985
ACH-000732,-0.7754823289254348
ACH-000734,-0.7606683969918194
ACH-000735,-0.6537658351094876
ACH-000736,-0.5944380727285746
ACH-000738,-0.6340681112770811
ACH-000746,-0.3732552006654949
ACH-000747,-0.5906147895078234
ACH-000748,-0.750552570163938
ACH-000753,-0.6918050817856839
ACH-000756,-0.6274146612392912
ACH-000757,-0.3245012614320262
ACH-000758,-0.8280627871708437
ACH-000760,-0.8365308032199535
ACH-000762,-0.5532298464208564
ACH-000763,-0.6069188333549382
ACH-000764,-0.6415177486265807
ACH-000765,-0.8747471616885257
ACH-000766,-0.6281904705514924
ACH-000767,-0.7222583134360441
ACH-000768,-0.6902528775142582
ACH-000769,-0.7291771583812424
ACH-000770,-0.6871672414694598
ACH-000771,-0.6880416894056389
ACH-000773,-0.2020371028909594
ACH-000776,-0.6516400790358928
ACH-000777,-0.6457567935644991
ACH-000778,-0.6901166133999489
ACH-000781,-0.7741529515350024
ACH-000782,-0.5042523440393684
ACH-000783,-0.341225793267307
ACH-000784,-0.7876191413142631
ACH-000785,-0.27799865939482804
ACH-000787,-0.7323480243104411
ACH-000788,-0.8388972705679414
ACH-000791,-0.4286946833847419
ACH-000792,-0.6654262076214496
ACH-000794,-0.7925422220804298
ACH-000796,-0.6151681566936246
ACH-000798,-0.5557086454017305
ACH-000799,-0.6085242541640509
ACH-000800,-0.8180967817226933
ACH-000802,-0.5906855762903178
ACH-000804,-0.7342933653884962
ACH-000805,-0.5743988686986311
ACH-000809,-0.547392282268248
ACH-000810,-0.5887716212802651
ACH-000811,-0.8387776258691801
ACH-000817,-0.6189172046952204
ACH-000819,-0.4973588204610489
ACH-000820,-0.6871584617227211
ACH-000821,-0.5765997854949354
ACH-000822,-0.6618894039669118
ACH-000823,-0.7122348049035584
ACH-000824,-0.6046309822858833
ACH-000827,-0.6926553100055464
ACH-000829,-0.5747809678542612
ACH-000831,-0.6085842305691709
ACH-000832,-0.8540908092287647
ACH-000833,-0.4816095987418933
ACH-000834,-0.7470007155138586
ACH-000835,-0.7741051014656691
ACH-000836,-0.7425665415704757
ACH-000837,-0.6557874772791811
ACH-000838,-0.6002868619318207
ACH-000839,-0.8439067089757064
ACH-000840,-0.8451540795624861
ACH-000841,-0.6792307458291966
ACH-000843,-0.6763302215008645
ACH-000846,-0.6388182874695573
ACH-000847,-0.7791955589088366
ACH-000848,-0.9334524658123596
ACH-000849,-0.5931018445724561
ACH-000851,-0.6354447691838442
ACH-000855,-0.9394061361428138
ACH-000856,-0.6114710543573717
ACH-000858,-0.5517047238618144
ACH-000859,-0.8071557077451204
ACH-000861,-0.7966980024192626
ACH-000862,-0.6342670487130431
ACH-000865,-0.6859225031519471
ACH-000866,-0.6944480012245934
ACH-000867,-0.4294617994411654
ACH-000869,-0.6745263510710046
ACH-000872,-0.7596305040252802
ACH-000873,-0.5807461678568259
ACH-000876,-0.2815701809710232
ACH-000878,-0.8812978204533805
ACH-000880,-0.6624128802934195
ACH-000881,-0.6472573518212641
ACH-000882,-0.6011014286078993
ACH-000884,-0.7272686697129844
ACH-000885,-0.5846936922468492
ACH-000887,-0.8292708787635084
ACH-000889,-0.5276029210674243
ACH-000896,-0.7833684722679201
ACH-000898,-0.4327293299983459
ACH-000900,-0.4806474868023154
ACH-000901,-0.6748650553133764
ACH-000905,-0.7049214540662002
ACH-000906,-0.7578529782388715
ACH-000907,-0.5580956035957394
ACH-000910,-0.1786747756333243
ACH-000911,-0.707879645318235
ACH-000912,-0.4886739070522583
ACH-000913,-0.6034800903800717
ACH-000915,-0.7622135613600598
ACH-000916,-0.4312004816041634
ACH-000917,-0.8634479786075216
ACH-000920,-0.847096530298413
ACH-000921,-0.4886577738066927
ACH-000924,-0.7108829438639619
ACH-000926,-0.7135956312503378
ACH-000928,-0.32124461719820824
ACH-000929,-0.769593497028604
ACH-000932,-0.5091640129458119
ACH-000935,-0.5110800170214664
ACH-000936,-0.6120508324893706
ACH-000937,-0.7330069979802883
ACH-000938,-0.7588659865882162
ACH-000939,-0.8581760680879428
ACH-000941,-0.8326246754606712
ACH-000943,-0.7755007590379757
ACH-000946,-0.7216558794704715
ACH-000947,-0.8130421006481493
ACH-000948,-0.6891154633913876
ACH-000950,-0.9391784587007922
ACH-000953,-0.6290209555738453
ACH-000954,-0.4091730337706406
ACH-000957,-0.6314412853732779
ACH-000958,-0.7126870107482829
ACH-000960,-0.9289651390790428
ACH-000963,-0.4878414006515138
ACH-000968,-0.9657986084692056
ACH-000969,-0.5610415737890457
ACH-000972,-0.5145187558398449
ACH-000973,-0.8282024828710319
ACH-000974,-0.7764539646617707
ACH-000978,-0.6107084071163298
ACH-000984,-0.6912287089667256
ACH-000986,-0.7661819632652923
ACH-000988,-0.7234939764374944
ACH-000993,-0.5488962256768802
ACH-000994,-0.4879862155380125
ACH-000996,-0.27756596920021703
ACH-001001,-0.6205165149730844
ACH-001020,-0.33304682857918644
ACH-001028,-0.8334428380269934
ACH-001031,-0.5798199773521754
ACH-001038,-0.7740584665598491
ACH-001048,-0.8442998008065367
ACH-001050,-0.6040710990872417
ACH-001053,-0.9338939118933962
ACH-001054,-0.6494049174924641
ACH-001061,-0.6555579184351039
ACH-001067,-0.2905586442054233
ACH-001075,-0.6096711221491438
ACH-001096,-0.7337653227080139
ACH-001111,-0.8973111150748511
ACH-001119,-0.4505812175390792
ACH-001128,-0.4279326689151614
ACH-001134,-0.35438738847031265
ACH-001151,-0.6904430222067098
ACH-001163,-0.5084855037384389
ACH-001164,-0.4051730602023752
ACH-001183,-0.463311853661133
ACH-001192,-0.9472438965672886
ACH-001193,-0.7015359046739542
ACH-001196,-0.7042479910275711
ACH-001197,-0.4673011023109099
ACH-001205,-0.6619936480529768
ACH-001211,-0.669086553812439
ACH-001212,-0.8106640509294926
ACH-001228,-0.6867224622751299
ACH-001232,-0.9715912174375152
ACH-001239,-0.6897766782757211
ACH-001270,-0.4446755626389524
ACH-001274,-0.8124533964380817
ACH-001275,-0.6973379486256197
ACH-001277,-0.720366632004543
ACH-001278,-0.6562829925345262
ACH-001280,-0.6141017374366493
ACH-001283,-0.644021124724062
ACH-001289,-0.7524437038681806
ACH-001300,-0.5339943192756353
ACH-001301,-1.1591049971087126
ACH-001302,-0.7724748428476301
ACH-001306,-0.5302096500889849
ACH-001318,-0.8852951711675393
ACH-001322,-0.5163586518371855
ACH-001328,-0.6886578620901543
ACH-001332,-0.9664529274278104
ACH-001336,-0.8670966205043168
ACH-001346,-0.6986056751317461
ACH-001353,-0.4687825283336646
ACH-001354,-0.7925279107865647
ACH-001367,-0.7439909363315909
ACH-001368,-0.6622871129727219
ACH-001374,-0.5660664419183651
ACH-001377,-0.5845700413388902
ACH-001380,-0.6268388983261479
ACH-001391,-0.6940941557411001
ACH-001408,-0.7209692652984915
ACH-001430,-0.7879890298528406
ACH-001431,-0.7309429648490637
ACH-001450,-0.479773505713193
ACH-001496,-0.6144695463823825
ACH-001500,-0.6905513731216056
ACH-001523,-0.7648094040168101
ACH-001532,-0.4682168748889912
ACH-001550,-0.6478659994928054
ACH-001552,-0.7863615616354772
ACH-001554,-0.6774522758849658
ACH-001654,-0.7753492336243205
ACH-001735,-0.7492100126710475
ACH-001736,-0.5375384794230549
ACH-001737,-0.7026525494643902
ACH-001740,-0.7344915153947359
ACH-001745,-0.7622404570144278
ACH-001765,-0.6671729146347861
