,ZFAND2A (90637)
ACH-000308,0.2366838817319278
ACH-000310,0.2839590765699995
ACH-000311,0.08124890825419118
ACH-000312,0.2167440724433597
ACH-000315,0.22969236466373344
ACH-000316,0.2667235158742821
ACH-000317,0.32650195026658385
ACH-000318,0.1968195871715118
ACH-000319,0.413237365053296
ACH-000320,0.2358026856296496
ACH-000322,0.14127892865317768
ACH-000323,0.1961660420578453
ACH-000324,0.10128551620687903
ACH-000329,0.2075889211057933
ACH-000330,0.38108045546297065
ACH-000331,0.25267076537699346
ACH-000332,0.2372917450877363
ACH-000334,0.17611356180302004
ACH-000335,0.2018794373174176
ACH-000336,0.5622395735509254
ACH-000337,0.3636939669109297
ACH-000338,-0.08579765802687411
ACH-000339,0.3078694472555666
ACH-000341,0.14946836442195952
ACH-000348,0.11479247457765356
ACH-000350,0.20789328961866466
ACH-000352,0.1999948206703377
ACH-000356,0.1271684788311251
ACH-000361,0.2704111255194522
ACH-000362,0.14895891624768992
ACH-000363,0.10592244669129418
ACH-000364,0.2682866065751974
ACH-000365,0.2586945712718419
ACH-000366,0.25481209286927964
ACH-000368,0.283006590981779
ACH-000374,0.19896790732397554
ACH-000375,0.2330080630992785
ACH-000376,0.10275082889542092
ACH-000381,0.19661373978208785
ACH-000383,0.2088422457372107
ACH-000387,0.22160650278218985
ACH-000389,0.2385514269885444
ACH-000390,0.2645917611012987
ACH-000393,0.19521040766580589
ACH-000395,0.2803770456446374
ACH-000396,0.14349101095783054
ACH-000397,0.3575193762789367
ACH-000401,0.4766277280779996
ACH-000402,0.2398889344841399
ACH-000403,0.22674818659467585
ACH-000404,-0.054370014028715365
ACH-000406,0.19280922296585504
ACH-000407,0.19015162905080385
ACH-000408,0.21716549091761128
ACH-000410,0.1351488518814268
ACH-000411,0.2042315647684548
ACH-000414,0.18290475874003426
ACH-000415,0.19263017253176465
ACH-000416,0.3154241999935893
ACH-000420,0.323748001526223
ACH-000421,0.2653654051364195
ACH-000424,0.047049330251874
ACH-000425,0.30213054971330844
ACH-000426,0.12323037919007665
ACH-000427,0.22293464938112348
ACH-000433,0.1612594312537134
ACH-000435,0.039577008909996825
ACH-000436,0.039544013427407716
ACH-000444,0.17705725696674288
ACH-000445,0.2355748775862164
ACH-000448,0.16127527418351256
ACH-000450,0.1980787306823773
ACH-000452,0.16168239193068806
ACH-000454,0.1988718284004936
ACH-000458,0.09098607954334637
ACH-000459,0.08655877266552535
ACH-000460,0.2612325544006605
ACH-000461,0.27384922144003265
ACH-000463,0.28698540144333323
ACH-000464,0.23114714198028485
ACH-000466,0.2692633455507148
ACH-000467,0.17950351826310398
ACH-000468,0.1952701413752836
ACH-000469,0.2485989449843907
ACH-000470,0.2513866119720992
ACH-000471,0.2315907132938224
ACH-000472,0.27086008864421296
ACH-000473,0.12902358095305266
ACH-000475,0.19153761557358606
ACH-000476,0.2309344004973341
ACH-000477,0.3897461651448772
ACH-000479,0.3863941184086761
ACH-000480,0.18771766530043774
ACH-000481,0.2546480087412977
ACH-000483,0.20433462325458265
ACH-000484,0.2391882754108589
ACH-000485,0.25916546054993694
ACH-000486,0.3127515009186427
ACH-000487,0.16352201955352752
ACH-000488,0.24019989732173366
ACH-000490,0.208735146808543
ACH-000491,0.313917195088788
ACH-000495,0.2073910763303832
ACH-000496,0.12328327670857707
ACH-000499,0.29017530714991896
ACH-000500,0.5083746935685016
ACH-000502,0.2186291612812996
ACH-000503,0.028926056523353155
ACH-000505,0.3029988245580041
ACH-000507,0.3846415544427537
ACH-000510,0.23570072744389214
ACH-000511,0.2439334771714675
ACH-000512,0.30736804299907994
ACH-000516,0.1789940416588941
ACH-000517,0.23421848174875265
ACH-000518,0.1762049860094957
ACH-000520,0.10293099554753482
ACH-000521,0.22711336694350126
ACH-000522,0.2446761047565687
ACH-000524,0.20594523577135326
ACH-000527,0.2658454853159473
ACH-000528,0.36698539128619456
ACH-000537,0.24440644453072435
ACH-000541,0.31498288898803944
ACH-000542,0.1951228981987391
ACH-000544,0.3225422724902404
ACH-000545,0.26132954612487225
ACH-000547,0.4230716708407801
ACH-000548,0.3060362323819649
ACH-000549,0.2671093222027779
ACH-000550,0.27052054975558204
ACH-000552,0.23219781313614046
ACH-000556,0.20641634822588206
ACH-000557,0.1741422027100724
ACH-000569,0.19186892175974685
ACH-000570,0.19796392040152194
ACH-000571,0.25233628828138444
ACH-000573,0.3945932746090412
ACH-000576,0.2869375783898689
ACH-000579,0.2619412640073713
ACH-000580,0.37354389262557
ACH-000584,0.2539917390368017
ACH-000585,0.24322451554831098
ACH-000588,0.19170007545840329
ACH-000589,0.19569074378463705
ACH-000591,0.13502147940004375
ACH-000593,0.17606791000309685
ACH-000600,0.16303277947684602
ACH-000601,0.19654984317800095
ACH-000605,0.3114785521689202
ACH-000606,0.20560671482855733
ACH-000608,0.3043822503950083
ACH-000614,0.2064542144002936
ACH-000616,0.32408582889163146
ACH-000618,0.10100204511635398
ACH-000619,0.18238247532798355
ACH-000620,0.11078541377079076
ACH-000621,0.28082866720230576
ACH-000622,0.2756351417809429
ACH-000623,0.23568131440189605
ACH-000624,0.33661320517355503
ACH-000627,0.2366980061970634
ACH-000630,0.2327271268224992
ACH-000631,0.143003813734051
ACH-000632,0.18090412954178087
ACH-000633,0.28211150814954983
ACH-000637,0.2488444392779543
ACH-000638,0.3053884251284583
ACH-000646,0.21355176740835347
ACH-000647,0.30622503617648084
ACH-000648,0.28720133644956897
ACH-000649,0.19220913086071045
ACH-000651,0.32584314362773603
ACH-000652,0.2319955241282025
ACH-000653,0.26950784848053955
ACH-000657,0.21988877014699645
ACH-000658,0.2757407518897653
ACH-000661,0.16197621589570282
ACH-000662,0.5138905852846529
ACH-000663,0.1586738113446541
ACH-000665,0.25690038388176434
ACH-000671,0.2052671592065677
ACH-000672,0.018135979611090203
ACH-000673,0.15195816299609802
ACH-000676,0.24706182585373476
ACH-000677,0.2301277228912997
ACH-000681,0.18404696523580447
ACH-000683,0.2432956579581477
ACH-000684,0.07797367962481866
ACH-000688,0.1725740618918721
ACH-000693,0.3271954814061202
ACH-000694,0.15938976066245375
ACH-000695,0.47554643148349895
ACH-000696,0.16272737263126053
ACH-000697,0.314707406550336
ACH-000699,0.22363196803261126
ACH-000701,0.3761031612760338
ACH-000706,0.2276767916502813
ACH-000711,0.2725482011328748
ACH-000713,0.2200815721108575
ACH-000714,0.2952421698436493
ACH-000718,0.3537303939825309
ACH-000720,0.3049189336724473
ACH-000721,0.2117278289339283
ACH-000724,0.3305149561411468
ACH-000725,0.3112636010161248
ACH-000732,0.3148064694804149
ACH-000734,0.1585736735129925
ACH-000735,0.15322286040898114
ACH-000736,0.21023261597855236
ACH-000738,0.2171294037166934
ACH-000746,0.24013696795727302
ACH-000747,0.21589802517946996
ACH-000748,0.09917751337439427
ACH-000753,0.2464455790336164
ACH-000756,0.34292850170581085
ACH-000757,0.32849446001325056
ACH-000758,0.3187646197964869
ACH-000760,0.2341058304854641
ACH-000762,0.13696856617862796
ACH-000763,0.2630691085822327
ACH-000764,0.5365872719137732
ACH-000765,0.21907578993174875
ACH-000766,0.2181773505624815
ACH-000767,0.4860491540800309
ACH-000768,0.2376188706160883
ACH-000769,0.3150549892634458
ACH-000770,0.16678197370006267
ACH-000771,0.10770254168414592
ACH-000773,0.32878041063327124
ACH-000776,0.3153786638574166
ACH-000777,0.4062579731358255
ACH-000778,0.2381204667525099
ACH-000781,0.2529822291879443
ACH-000782,0.27312238718235576
ACH-000783,0.07677825654203653
ACH-000784,0.26624071412015393
ACH-000785,0.15831680019465713
ACH-000787,0.309529846384248
ACH-000788,0.28717059281317875
ACH-000791,0.227366565162555
ACH-000792,0.306378553967784
ACH-000794,0.23211261882231804
ACH-000796,0.2000724462329896
ACH-000798,0.23295803988929764
ACH-000799,0.3015825746136024
ACH-000800,0.14284630096359105
ACH-000802,0.2985429298473084
ACH-000804,0.3782927276581735
ACH-000805,0.2324278556235365
ACH-000809,0.3597263993852157
ACH-000810,0.17292070064932194
ACH-000811,0.20444998746948054
ACH-000817,0.2260713043477631
ACH-000819,0.236021773015138
ACH-000820,0.4458722733793815
ACH-000821,0.2641240423997904
ACH-000822,0.1709740076831757
ACH-000823,0.2139781057574774
ACH-000824,0.19052530422233013
ACH-000827,0.25016412515702674
ACH-000829,0.3251708006331568
ACH-000831,0.12700285969429062
ACH-000832,0.3407410762430714
ACH-000833,0.1838395697394738
ACH-000834,0.2669182677392428
ACH-000835,0.2577827049008853
ACH-000836,0.16970794330821326
ACH-000837,0.184064546783288
ACH-000838,0.29311636778286104
ACH-000839,0.2948420396664373
ACH-000840,0.35104743644658165
ACH-000841,0.07291894444670942
ACH-000843,0.23958300970362714
ACH-000846,0.1921122075379528
ACH-000847,0.12502364960389378
ACH-000848,0.1616347799515913
ACH-000849,0.3651055314006624
ACH-000851,-0.0037505773002428416
ACH-000855,0.14296389184195876
ACH-000856,0.1970604353344369
ACH-000858,0.34515436305756564
ACH-000859,0.2297797853776236
ACH-000861,0.1105060425139728
ACH-000862,0.2530751376918869
ACH-000865,0.20673711561568933
ACH-000866,0.23884206677959485
ACH-000867,0.288481342959219
ACH-000869,0.1850060325114101
ACH-000872,0.2671302292946062
ACH-000873,0.4216984960659567
ACH-000876,0.2658743470622454
ACH-000878,0.14967532346153167
ACH-000880,0.20748245923432634
ACH-000881,0.1969254283484654
ACH-000882,0.24891444419048775
ACH-000884,0.20637792340536715
ACH-000885,0.3142356077381364
ACH-000887,0.2763063507464927
ACH-000889,0.2528638336396949
ACH-000896,0.27164103321763705
ACH-000898,0.2679609229983193
ACH-000900,0.1236769013913606
ACH-000901,0.21084808879784792
ACH-000905,0.2240931378663344
ACH-000906,0.194513219975807
ACH-000907,0.232402094682732
ACH-000910,0.21973389529538986
ACH-000911,0.1921426691528608
ACH-000912,0.20500825845540716
ACH-000913,0.2731130756406328
ACH-000915,0.35167193990823353
ACH-000916,0.3363262664626146
ACH-000917,0.1958757767785378
ACH-000920,0.8233401944881802
ACH-000921,0.18742579394281705
ACH-000924,0.2581342377572988
ACH-000926,0.21288119504972644
ACH-000928,0.2041750371077552
ACH-000929,0.242114749615966
ACH-000932,0.2780101115993585
ACH-000935,0.21067205003338466
ACH-000936,0.23250424460196464
ACH-000937,0.2282952466861709
ACH-000938,0.29661449928944084
ACH-000939,0.1298622930270647
ACH-000941,0.24644785515616316
ACH-000943,0.2218695731163488
ACH-000946,0.1633779076772724
ACH-000947,0.27140258978385706
ACH-000948,0.19202411229266503
ACH-000950,0.2257037681500127
ACH-000953,0.26781128212466576
ACH-000954,0.2477032793178667
ACH-000957,0.4320092852563095
ACH-000958,0.4359256720608922
ACH-000960,0.19101260366044956
ACH-000963,0.10279460910717304
ACH-000968,0.33420082939697954
ACH-000969,0.20487230960510905
ACH-000972,0.20516987833921896
ACH-000973,0.1577395325481568
ACH-000974,0.21130791164215884
ACH-000978,0.19584818246618585
ACH-000984,0.2012146050834323
ACH-000986,0.21156532678430207
ACH-000988,0.16416778923423456
ACH-000993,0.054123475848041364
ACH-000994,0.313233724233755
ACH-000996,0.3759834815857495
ACH-001001,0.2158540333180996
ACH-001020,0.1188653479934446
ACH-001028,0.2578899781036184
ACH-001031,0.07087557618984901
ACH-001038,0.18061503729010867
ACH-001048,0.3196075770882476
ACH-001050,0.21164251100528625
ACH-001053,0.10128661980806897
ACH-001054,0.23955635943444925
ACH-001061,0.2563557792153599
ACH-001067,0.3277826690832235
ACH-001075,0.5060209374102793
ACH-001096,0.2697265922817892
ACH-001111,0.2217566415567348
ACH-001119,0.4135756524546886
ACH-001128,0.19060496754004505
ACH-001134,0.2746102639239173
ACH-001151,0.1841758469614304
ACH-001163,0.20079253451633428
ACH-001164,0.3648230147518056
ACH-001183,0.15084029778645475
ACH-001192,0.3137257060844036
ACH-001193,0.3443180953533598
ACH-001196,0.224302157694782
ACH-001197,0.2185123166034984
ACH-001205,0.15452943000110414
ACH-001211,0.12090524438468868
ACH-001212,0.14687111722763924
ACH-001228,0.4039211858141288
ACH-001232,0.3469936492316899
ACH-001239,0.25748977899794945
ACH-001270,0.030840066763550517
ACH-001274,0.13033910264398071
ACH-001275,0.3824036082923266
ACH-001277,0.23125966163457726
ACH-001278,0.2377819842109761
ACH-001280,0.32140833115514106
ACH-001283,0.12049534568487348
ACH-001289,0.1921620089557366
ACH-001300,0.3125091843998609
ACH-001301,0.220631867154904
ACH-001302,0.2449351470041279
ACH-001306,0.336341411263714
ACH-001318,0.2643863798997505
ACH-001322,0.16138601445011794
ACH-001328,0.13183339567697036
ACH-001332,0.4934313018365969
ACH-001336,0.2038810960011209
ACH-001346,0.3051145957210888
ACH-001353,0.20541885059085066
ACH-001354,0.4083767013325271
ACH-001367,0.38902548450610897
ACH-001368,0.3273868949553761
ACH-001374,0.3254961002083146
ACH-001377,0.19313738174234574
ACH-001380,0.18779275623942104
ACH-001391,0.3091445591804242
ACH-001408,0.24750549784241765
ACH-001430,0.19368655577492408
ACH-001431,0.28538510678332546
ACH-001450,0.1932475011689759
ACH-001496,0.2343692220849215
ACH-001500,0.13934694794307662
ACH-001523,0.20867234182586192
ACH-001532,0.21084196603799124
ACH-001550,0.24327541860372026
ACH-001552,0.29527737666099474
ACH-001554,0.30615787907538794
ACH-001654,0.18284577155077647
ACH-001735,0.16385701620805754
ACH-001736,0.3486237130701996
ACH-001737,-0.01868322314230815
ACH-001740,0.2591807421963739
ACH-001745,0.17283738813610292
ACH-001765,0.1781903134178107
