,DMRT3 (58524)
ACH-000004,0.16009963545332193
ACH-000005,-0.1174214525401698
ACH-000007,0.13402330326625356
ACH-000009,0.1525058042067813
ACH-000011,-0.0024894679385300024
ACH-000012,0.028090392250710448
ACH-000013,0.10061577409473384
ACH-000014,0.2176664718621112
ACH-000015,0.07776143075358377
ACH-000017,-0.09687037041372183
ACH-000018,-0.06871852848766075
ACH-000019,0.02055644581167883
ACH-000021,0.06646260121123679
ACH-000022,-0.01615265692257271
ACH-000025,0.1753798408191747
ACH-000028,-0.0008478314055183455
ACH-000030,0.11454352730290895
ACH-000035,0.08555515444982066
ACH-000036,-0.04601375469466745
ACH-000037,0.20520650721897846
ACH-000039,0.08823278899798229
ACH-000040,-0.023323551239883653
ACH-000041,0.07905320622025848
ACH-000042,0.007206942064083773
ACH-000045,0.07214011713655559
ACH-000047,0.10522263175400152
ACH-000052,-0.09643565898934536
ACH-000053,0.02162181581733158
ACH-000054,-0.11521699975235562
ACH-000055,0.17955481454740982
ACH-000060,0.07203078639349637
ACH-000067,0.027855727194332745
ACH-000070,-0.013426267290628648
ACH-000075,0.0587465007420768
ACH-000078,0.08157936494514348
ACH-000082,-0.05816305838824588
ACH-000085,0.26376163332283753
ACH-000086,0.1070949907807248
ACH-000087,0.19771493479312272
ACH-000092,0.1472541587290428
ACH-000095,-0.01329210816078061
ACH-000097,0.016747274317086943
ACH-000098,0.06470213122570917
ACH-000099,0.07109925838016543
ACH-000108,0.12910751305248225
ACH-000113,0.1163694988321584
ACH-000116,0.09469932461234636
ACH-000118,0.07885430065400242
ACH-000120,0.0688695633080465
ACH-000123,0.010782225849171932
ACH-000127,0.07633426892571428
ACH-000128,-0.016751757162232858
ACH-000132,0.1943072068232553
ACH-000133,0.11608638035678046
ACH-000137,0.2925234245721609
ACH-000138,-0.07978588304573582
ACH-000142,0.09298267670406506
ACH-000143,-0.06812740555796545
ACH-000146,-0.043799733195724375
ACH-000148,0.11837707741673947
ACH-000150,-0.0020812670528002827
ACH-000152,0.2099190777561215
ACH-000153,0.08592565921376746
ACH-000159,0.048745617472038
ACH-000160,-0.028329853574591526
ACH-000163,0.11885810395131445
ACH-000167,-0.27838509538307354
ACH-000168,-0.06682121840511368
ACH-000169,-0.012276641246298728
ACH-000178,0.041761315292054436
ACH-000183,0.0536215852733686
ACH-000188,0.05771649452117272
ACH-000189,-0.004981431145889274
ACH-000190,0.1685970661798285
ACH-000198,-0.0830185032500482
ACH-000203,-0.012045178066024929
ACH-000204,-0.0888517488693561
ACH-000206,0.08853870182327286
ACH-000207,-0.0315867183978613
ACH-000208,0.14564344267317111
ACH-000210,-0.2907420440755447
ACH-000211,0.05972990115680405
ACH-000215,0.02763663833235148
ACH-000221,0.006481453338151272
ACH-000222,0.06174473155899252
ACH-000223,0.029033955630026555
ACH-000226,0.07044016190249754
ACH-000227,0.08581427004449375
ACH-000228,-0.0034488547627129326
ACH-000231,0.051319759234731886
ACH-000232,0.14438350935117672
ACH-000233,0.08153962480486589
ACH-000234,0.05632662337865142
ACH-000235,-0.005153342745944338
ACH-000237,-0.09200358345550017
ACH-000238,0.047569704021291966
ACH-000242,0.04844267295674514
ACH-000243,0.038697528060850916
ACH-000244,-0.07678404241422727
ACH-000246,0.0702149954300904
ACH-000248,0.18989087979493136
ACH-000250,0.055647588434224765
ACH-000251,0.10301682150757638
ACH-000252,0.023863424193959537
ACH-000253,-0.06286189570472371
ACH-000255,0.14509817256162133
ACH-000256,0.05289147209603141
