,TBX4 (9496)
ACH-000004,-0.15335531990521814
ACH-000005,0.17317946831581646
ACH-000007,-0.06429256220238384
ACH-000009,-0.11563187186099788
ACH-000011,0.04516783333763888
ACH-000012,-0.22265462414958787
ACH-000013,-0.08535556729284456
ACH-000014,-0.2772215905114118
ACH-000015,-0.2316621047996833
ACH-000017,-0.13048804011553508
ACH-000018,0.06076699410509085
ACH-000019,-0.31070975355563035
ACH-000021,-0.12317709139433038
ACH-000022,-0.1768120121680637
ACH-000025,-0.17675067444632808
ACH-000028,-0.4529353494680578
ACH-000030,-0.10818306613484374
ACH-000035,-0.2323182693865388
ACH-000036,-0.2596956615490839
ACH-000037,-0.12978492076337214
ACH-000039,-0.361060302295368
ACH-000040,-0.2062224928487225
ACH-000041,-0.2974110709248601
ACH-000042,-0.22854226189483806
ACH-000045,-0.06766609479916245
ACH-000047,-0.059426662571777485
ACH-000052,-0.17565648007836354
ACH-000053,-0.16242558244467467
ACH-000054,-0.2180425747593626
ACH-000055,0.059781711254494475
ACH-000060,-0.2765489329044805
ACH-000067,-0.08651430113899103
ACH-000070,-0.09371770460528203
ACH-000075,0.09813047338233996
ACH-000078,-0.2580562631673036
ACH-000082,-0.1216774545794685
ACH-000085,-0.23452773122094245
ACH-000086,-0.0963992879418269
ACH-000087,0.013383252912292636
ACH-000092,-0.08497101034918098
ACH-000095,-0.16077556700446108
ACH-000097,-0.21847317864214175
ACH-000098,0.013981769220284405
ACH-000099,-0.2078154498118653
ACH-000108,-0.10289180196100392
ACH-000113,-0.19694212807155795
ACH-000116,-0.25423580115330346
ACH-000118,-0.09305395560714716
ACH-000120,-0.28869393403794896
ACH-000123,-0.14225595275935876
ACH-000127,-0.05022830636153427
ACH-000128,-0.3361733978052676
ACH-000132,-0.2348885722724329
ACH-000133,-0.197990496269942
ACH-000137,-0.20512197948260524
ACH-000138,-0.17496446442517286
ACH-000142,0.0582419966801012
ACH-000143,-0.10617182740855008
ACH-000146,-0.2111125343787619
ACH-000148,-0.13489445336461367
ACH-000150,-0.08276155945202836
ACH-000152,-0.21793507823109748
ACH-000153,-0.2559908657802993
ACH-000159,-0.15624562057128275
ACH-000160,-0.3515941181111793
ACH-000163,-0.061620283295870736
ACH-000167,0.11253860872541596
ACH-000168,-0.2378402633873421
ACH-000169,-0.1080315721345286
ACH-000178,-0.1818895956959777
ACH-000183,-0.19769448023822908
ACH-000188,-0.18908861653141354
ACH-000189,0.0762719490116004
ACH-000190,-0.3913123896069143
ACH-000198,-0.2950795541972577
ACH-000203,0.185725566458334
ACH-000204,-0.3357658543851923
ACH-000206,0.05883986975161741
ACH-000207,-0.29702086580618353
ACH-000208,-0.2537920845336858
ACH-000210,-0.14201043233946614
ACH-000211,-0.17865115820135755
ACH-000215,-0.1780736930462994
ACH-000221,-0.2507864424939014
ACH-000222,0.06894589412608111
ACH-000223,-0.08617763511963139
ACH-000226,-0.1584019940597928
ACH-000227,-0.08150330119137962
ACH-000228,-0.2189426432748264
ACH-000231,-0.16328997970850145
ACH-000232,-0.17772633895150375
ACH-000233,-0.08176035572221821
ACH-000234,-0.11471419238414762
ACH-000235,-0.06686261824650341
ACH-000237,-0.2944647487242535
ACH-000238,-0.19217869654517292
ACH-000242,-0.2222764207744012
ACH-000243,-0.1776672461014991
ACH-000244,-0.06313475558031377
ACH-000246,-0.12304198816512027
ACH-000248,-0.237988617136359
ACH-000250,-0.0830752771657616
ACH-000251,-0.30290477628763984
ACH-000252,-0.10022172492039308
ACH-000253,-0.07773735369913877
ACH-000255,-0.14307969340246784
ACH-000256,-0.1005296337729944
ACH-000257,-0.3770892850188851
ACH-000258,-0.15517112177048142
ACH-000259,-0.093568244687978
ACH-000260,-0.218947441297359
ACH-000261,-0.20604521999876266
ACH-000262,-0.3489668680651059
ACH-000263,-0.2812788136434632
ACH-000264,-0.2525509694348645
ACH-000265,-0.16789647920724618
ACH-000266,-0.12288654079775915
ACH-000272,-0.2222545234145562
ACH-000274,-0.3624933844184571
ACH-000277,-0.13148337951437666
ACH-000278,-0.13986473719551593
ACH-000279,-0.2681868978914964
ACH-000280,-0.08211602066927634
ACH-000281,-0.09710698926460697
ACH-000288,-0.11320014195599637
ACH-000291,-0.24059660959227755
ACH-000293,-0.3530775671468673
ACH-000294,-0.1334439700947483
ACH-000295,-0.2445761935318744
ACH-000296,-0.26110162685320826
ACH-000302,-0.0039962685067126075
ACH-000304,-0.04950861208258515
ACH-000307,-0.16253488338520827
ACH-000308,-0.1703873988781743
ACH-000310,-0.2886044387418194
ACH-000311,-0.014206586054528741
ACH-000312,-0.21016180735847964
ACH-000315,-0.1319009394883314
ACH-000316,-0.3029577296792408
ACH-000317,-0.03295926301796004
ACH-000318,-0.01675822686523475
ACH-000319,-0.07688722967792964
ACH-000320,-0.13921646043696545
ACH-000322,0.19156636019580428
ACH-000323,-0.02719249116584577
ACH-000324,-0.21992671301559386
ACH-000329,-0.16640471963289244
ACH-000330,-0.2881427841357549
ACH-000331,-0.14933399500252748
ACH-000332,-0.09341528853483606
ACH-000334,-0.0790821761261857
ACH-000335,-0.06519916256524734
ACH-000336,-0.3256251797283473
ACH-000337,-0.02857509490441812
ACH-000338,-0.2575095022934486
ACH-000339,-0.12453370476565627
ACH-000341,-0.3338207228355516
ACH-000348,-0.060697795853949514
ACH-000350,-0.29582832228039196
ACH-000352,0.03660274507110707
ACH-000356,-0.1865883108945643
ACH-000361,-0.31162482273025605
ACH-000362,-0.20903315117282265
ACH-000363,-0.13670397677584425
ACH-000364,-0.2476155760469209
ACH-000365,-0.2890123245774883
ACH-000366,-0.2122106794398631
ACH-000368,-0.03615898134439917
ACH-000374,-0.04571628410239033
ACH-000375,-0.17690270828150464
ACH-000376,-0.12855505791037922
ACH-000381,-0.08142770955421992
ACH-000383,-0.18976030686010534
ACH-000387,-0.2405764033082137
ACH-000389,-0.3724078681582757
ACH-000390,-0.19197295124524605
ACH-000393,-0.22362655126505326
ACH-000395,-0.11732131746825206
ACH-000396,0.019520366444255928
ACH-000397,-0.11789903497816125
ACH-000401,-0.15694605419812802
ACH-000402,-0.17581855269067975
ACH-000403,-0.13655890113906927
ACH-000404,-0.3242224628335079
ACH-000406,-0.2466503137292684
ACH-000407,-0.2327625202439576
ACH-000408,-0.1539665435750882
ACH-000410,-0.1775570356253265
ACH-000411,-0.03399898036508
ACH-000414,-0.12394024806798318
ACH-000415,-0.15658561610218416
ACH-000416,-0.2393383544932441
ACH-000420,-0.10186548447682298
ACH-000421,-0.15862565950883387
ACH-000424,-0.08982077061930223
ACH-000425,-0.05811670955550499
ACH-000426,-0.09815685608037536
ACH-000427,-0.16622491039184628
ACH-000433,0.04606933789049943
ACH-000435,-0.274399927740435
ACH-000436,-0.2207644281187852
ACH-000444,-0.08993006374690489
ACH-000445,-0.1942923346784852
ACH-000448,-0.1002809930946915
ACH-000450,-0.08634821145309111
ACH-000452,-0.2518950945961145
ACH-000454,0.01574209661863011
ACH-000458,-0.3123957209884071
ACH-000459,-0.02567797208417513
ACH-000460,-0.07895651521741005
ACH-000461,-0.12694312093723953
ACH-000463,-0.33436330516644874
ACH-000464,-0.1090761968261641
ACH-000466,-0.2122637464372071
ACH-000467,-0.10784508694944406
ACH-000468,-0.28607316209372685
ACH-000469,-0.10043064237803527
ACH-000470,-0.06700780631235008
ACH-000471,-0.11193603281088338
ACH-000472,-0.1961685998897296
ACH-000473,-0.1649764360724588
ACH-000475,-0.0811815446132917
ACH-000476,-0.3922383275753271
ACH-000477,-0.014102800422515169
ACH-000479,-0.4971452554480434
ACH-000480,-0.29291633647633003
ACH-000481,-0.23104512801393395
ACH-000483,-0.17283556224370886
ACH-000484,0.1970269446731568
ACH-000485,-0.11741309413452047
ACH-000486,-0.11587462403418845
ACH-000487,-0.18241946078366725
ACH-000488,-0.1325245177848494
