,ESR1 (2099)
ACH-000004,0.05849140557402442
ACH-000005,-0.21179078148668531
ACH-000007,-0.1991624274097352
ACH-000009,-0.04741750905713058
ACH-000011,-0.17263999913442146
ACH-000012,-0.2232080191461593
ACH-000013,-0.07625038066110965
ACH-000014,-0.020142984513925
ACH-000015,-0.014983131436642113
ACH-000017,-0.04401166971704303
ACH-000018,-0.12557740470495962
ACH-000019,-0.8567246294810501
ACH-000021,-0.22689027556056116
ACH-000022,-0.12664379476358448
ACH-000025,-0.0010242405429964302
ACH-000028,-0.6181882708087559
ACH-000030,-0.12816683662426756
ACH-000035,0.026855744516935967
ACH-000036,-0.10594837552027003
ACH-000037,-0.12766089043292458
ACH-000039,-0.3347750478660436
ACH-000040,-0.1141035784191772
ACH-000041,0.06975498166649717
ACH-000042,-0.30695556280312425
ACH-000045,-0.0257986084417748
ACH-000047,-0.1387443764246179
ACH-000052,-0.23816519692029864
ACH-000053,-0.132846295067677
ACH-000054,-0.014718974722021059
ACH-000055,-0.17646952829049306
ACH-000060,-0.2882168996459855
ACH-000067,-0.03735635966004284
ACH-000070,-0.19206046328293835
ACH-000075,0.019726562561834318
ACH-000078,0.035974621148408985
ACH-000082,-0.1110742459384529
ACH-000085,-0.0070571371271737965
ACH-000086,0.039883178155717854
ACH-000087,-0.005895527375028765
ACH-000092,-0.0937477240349458
ACH-000095,-0.20379975890304716
ACH-000097,-0.528563389552128
ACH-000098,-0.06388332574437341
ACH-000099,-0.06560559224037113
ACH-000108,-0.04114196637079282
ACH-000113,-0.06775679817295685
ACH-000116,-0.1499528278083315
ACH-000118,-0.20769578776186887
ACH-000120,-0.02694466257980175
ACH-000123,-0.05790020353811825
ACH-000127,-0.04879905059806353
ACH-000128,-0.18909856136242206
ACH-000132,-0.1271516316024872
ACH-000133,-0.03476742020007033
ACH-000137,-0.09395260455162363
ACH-000138,-0.021460070783954233
ACH-000142,0.11535253366699415
ACH-000143,-0.2915880426034028
ACH-000146,-0.05787593235678956
ACH-000148,-0.0354841949894002
ACH-000150,-0.24010464054724676
ACH-000152,-0.03796061378258022
ACH-000153,-0.1422981915132436
ACH-000159,-0.10205203284265696
ACH-000160,0.012351806732266277
ACH-000163,-0.14926493615855418
ACH-000167,-0.1668286110832627
ACH-000168,-0.14482056202922178
ACH-000169,-0.06933935342174445
