,HAL (3034)
ACH-000004,-0.16282706929794138
ACH-000005,-0.09025342919689776
ACH-000007,0.0698485532956582
ACH-000009,-0.01655179459281426
ACH-000011,-0.06625826734585734
ACH-000012,0.0012097868914828186
ACH-000013,0.032374687748990466
ACH-000014,-0.035518708468044495
ACH-000015,-0.11077585022247644
ACH-000017,-0.05378918494755305
ACH-000018,-0.034617712435360264
ACH-000019,0.08895124057187467
ACH-000021,-0.18178872911547947
ACH-000022,-0.03144253550910378
ACH-000025,-0.139159992540861
ACH-000028,-0.009205661888804948
ACH-000030,0.005192098625551164
ACH-000035,0.03166548997698385
ACH-000036,-0.12372618101963995
ACH-000037,-0.07275246206897627
ACH-000039,-0.01889386924200006
ACH-000040,0.05667547577012464
ACH-000041,-0.07520109706525308
ACH-000042,-0.10378597876890336
ACH-000045,-0.026759138019169633
ACH-000047,0.0025397143217618856
ACH-000052,-0.15076006721884327
ACH-000053,-0.02804360897451013
ACH-000054,-0.02383807915124759
ACH-000055,-0.2346312440790798
ACH-000060,0.04643538660964853
ACH-000067,-0.16301764108622274
ACH-000070,-0.103603485717344
ACH-000075,0.14099166853641348
ACH-000078,0.017035243218918018
ACH-000082,0.00873426598141795
ACH-000085,-0.1745575694920703
ACH-000086,-0.005516172763219418
ACH-000087,0.1187544954189746
ACH-000092,-0.039284997845184286
ACH-000095,-0.0447850264521036
ACH-000097,0.009785237327292834
ACH-000098,-0.008430501238359136
ACH-000099,0.02491236946598473
ACH-000108,0.01771778271838608
ACH-000113,-0.10725654566278464
ACH-000116,-0.01499743532383299
ACH-000118,-0.16384747129349955
ACH-000120,0.007288414439628337
ACH-000123,-0.07897434820657409
ACH-000127,-0.030309359918024626
ACH-000128,-0.15018334280285597
ACH-000132,0.07267808905753244
ACH-000133,-0.1609068786985422
ACH-000137,-0.14838591042677554
ACH-000138,-0.06928363451989128
ACH-000142,-0.2555300360442741
ACH-000143,-0.09720584317639984
ACH-000146,-0.04401713188050111
ACH-000148,-0.04296248631457646
ACH-000150,-0.19735771278644867
ACH-000152,-0.1356340990364914
ACH-000153,0.19766726887584585
ACH-000159,-0.09054352733583756
ACH-000160,-0.0273853274834034
ACH-000163,-0.08789089835794907
ACH-000167,0.15407628240496912
ACH-000168,0.09696554856921676
ACH-000169,0.051059833299589547
ACH-000178,-0.008734939722846544
ACH-000183,-0.036601489354156386
ACH-000188,-0.07820850437674423
ACH-000189,-0.18058094389740256
ACH-000190,-0.09521526648895896
ACH-000198,0.03301523007072014
ACH-000203,0.3653578664641542
ACH-000204,0.1798831867312811
ACH-000206,-0.15178982662404927
ACH-000207,0.010060106004874898
ACH-000208,-0.11246955804411517
ACH-000210,-0.05122916145578215
ACH-000211,-0.07362482445705278
ACH-000215,-0.014199039159023878
ACH-000221,-0.09894817418700796
ACH-000222,0.08948261220996961
ACH-000223,0.00784484428657783
ACH-000226,-0.05086612822136092
ACH-000227,-0.037308566588871016
ACH-000228,-0.02594616927797707
ACH-000231,-0.06817886877178947
ACH-000232,-0.061605915970580176
ACH-000233,-0.011987706278547979
ACH-000234,0.03684760144881103
ACH-000235,-0.08134265382500297
ACH-000237,-0.08415236871436313
ACH-000238,-0.17742631073688206
ACH-000242,-0.20236264666289192
ACH-000243,-0.09532589833254944
ACH-000244,-0.12154244188013733
ACH-000246,-0.005479280954228535
ACH-000248,-0.3042831108351801
ACH-000250,-0.053597443054211394
ACH-000251,-0.19071979160767852
ACH-000252,-0.2380714614196212
ACH-000253,-0.04975168058437466
ACH-000255,0.00013171444227728766
ACH-000256,-0.0841947190188684
ACH-000257,-0.13376759935883684
ACH-000258,-0.07085054241464807
ACH-000259,-0.08710742291680276
ACH-000260,0.03522111320080542
ACH-000261,-0.06915006333456189
ACH-000262,-0.09848936705083867
ACH-000263,-0.12475498138476923
ACH-000264,-0.03132818082294644
ACH-000265,-0.09697653877075917
ACH-000266,-0.039325918334327775
ACH-000272,0.07397836572681714
ACH-000274,-0.025946249048139483
ACH-000277,0.03413503833760242
ACH-000278,-0.1692000623619144
ACH-000279,-0.06401299573911093
ACH-000280,0.02050377413579576
ACH-000281,-0.07972577087726854
ACH-000288,0.0148154563333838
ACH-000291,0.016979440634347233
ACH-000293,-0.12642571045780407
ACH-000294,-0.013942375954729457
ACH-000295,0.025284064103679036
ACH-000296,-0.0951578441873733
ACH-000302,-0.007312864320907332
ACH-000304,-0.17468286776786476
ACH-000307,-0.030879876423174173
ACH-000308,0.0018202973306436746
ACH-000310,0.03946861396365137
ACH-000311,-0.07223157173271698
ACH-000312,-0.014234430926028632
ACH-000315,-0.09122601418247872
ACH-000316,0.08471371784049511
ACH-000317,0.02392837802026547
ACH-000318,-0.10582389911309786
ACH-000319,-0.19943117117007572
ACH-000320,-0.07188353097231924
ACH-000322,-0.2385665898519073
ACH-000323,0.024599200359349156
ACH-000324,0.05628203419369302
ACH-000329,-0.04628068233858668
ACH-000330,0.13943123415015882
ACH-000331,-0.07106718191488319
ACH-000332,-0.07819351003031025
ACH-000334,-0.3054416756188277
ACH-000335,-0.17079895911607326
ACH-000336,0.07122169118952662
ACH-000337,0.0604953382973004
ACH-000338,-0.38599828416222254
ACH-000339,-0.07532809190047621
ACH-000341,0.0982794931197768
ACH-000348,-0.019925201050930732
ACH-000350,0.06582779651020425
ACH-000352,0.044907526151042335
ACH-000356,-0.17347667631659652
ACH-000361,0.01801057315605008
ACH-000362,-0.05560442511251435
ACH-000363,-0.07733821790912752
ACH-000364,-0.04688475753342798
ACH-000365,-0.15685407855253833
ACH-000366,-0.0724574380971606
ACH-000368,-0.01246725369697038
ACH-000374,-0.016071654195695083
ACH-000375,-0.003511683126971105
ACH-000376,0.02791416556008091
ACH-000381,0.04242299225645113
ACH-000383,-0.10964985337691402
ACH-000387,-0.015462386113830457
ACH-000389,0.000520483784848805
ACH-000390,-0.04642087696980262
ACH-000393,-0.03089720266080615
ACH-000395,-0.059977466430741415
ACH-000396,0.04464234746749258
ACH-000397,0.08904312142515207
ACH-000401,0.07776800176605249
ACH-000402,0.02409022378728269
ACH-000403,-0.08424484421952327
ACH-000404,0.2196701931902828
ACH-000406,0.01714416835827513
ACH-000407,-0.03998242072533173
ACH-000408,-0.1525549163600058
ACH-000410,-0.07068120604916467
ACH-000411,0.07107490573347286
ACH-000414,0.00037352987766937706
ACH-000415,-0.0864368134734014
ACH-000416,-0.10979460276042782
ACH-000420,0.11988264694116747
ACH-000421,-0.08532389095875374
ACH-000424,-0.03671549705782837
ACH-000425,0.04111190758716023
ACH-000426,0.010445750205165178
ACH-000427,-0.14056920713504642
ACH-000433,-0.14335637408893218
ACH-000435,-0.03934126549928686
ACH-000436,0.11809043185947884
ACH-000444,-0.04468329543075448
ACH-000445,-0.001327251931497826
ACH-000448,-0.07636251807642644
ACH-000450,0.17487916677884094
ACH-000452,-0.17148987625074938
ACH-000454,-0.0985404284837738
ACH-000458,-0.06964682895773959
ACH-000459,-0.14731283227298864
ACH-000460,0.01244079437375394
ACH-000461,0.021010001968670238
ACH-000463,-0.05308654365179174
ACH-000464,-0.15616866349739109
ACH-000466,0.04916643210232969
ACH-000467,0.014749511048478216
ACH-000468,-0.02422258055483733
ACH-000469,-0.10498304402238927
ACH-000470,0.006936141701186781
ACH-000471,-0.053724337963019266
ACH-000472,-0.06853847763149289
ACH-000473,0.14373153242648354
ACH-000475,-0.023777120986110387
ACH-000476,0.05211245581250809
ACH-000477,0.06269041088422428
ACH-000479,-0.10449867352113823
ACH-000480,0.08936290931112266
ACH-000481,0.004411407340233631
ACH-000483,-0.062455981346866876
ACH-000484,0.0292082067459477
ACH-000485,-0.061807973835737724
ACH-000486,-0.0771200691536572
ACH-000487,-0.12935644505004285
ACH-000488,-0.1176088078932948
ACH-000490,-0.10169159579259364
ACH-000491,-0.0058227072137708
ACH-000495,0.06287360768391563
ACH-000496,0.013993884320485496
ACH-000499,-0.13637530893906186
ACH-000500,-0.4259918046729123
ACH-000502,-0.12676887663820752
ACH-000503,-0.27676262198795004
ACH-000505,0.014293984728965831
ACH-000507,-0.19739473498641533
ACH-000510,-0.03205147555895007
ACH-000511,-0.07962691897219001
ACH-000512,0.04977593549094789
ACH-000516,-0.08614589733728586
ACH-000517,-0.020332806704610542
ACH-000518,-0.005173887525068458
ACH-000520,-0.2040321630873147
ACH-000521,-0.16675880121211625
ACH-000522,-0.02363970291236961
ACH-000524,-0.044073373114510685
ACH-000527,-0.0525253654112079
ACH-000528,-0.020303763461994744
ACH-000537,0.040617592767880635
ACH-000541,-0.007278017854457947
ACH-000542,-0.07027314882364467
ACH-000544,-0.06311598880472406
ACH-000545,-0.1583563527550509
ACH-000547,0.030224854125211406
ACH-000548,-0.04749887537053405
ACH-000549,-0.10475636443553404
ACH-000550,-0.13062543374013927
ACH-000552,0.028440750373843
ACH-000556,-0.12569671740359445
ACH-000557,0.025148126034360917
ACH-000569,0.2213807442598368
ACH-000570,0.03131295269061625
ACH-000571,-0.05545821891842693
ACH-000573,-0.02025489891272861
ACH-000576,-0.01567056087194941
ACH-000579,-0.08488234877768829
ACH-000580,-0.005023795638019363
ACH-000584,-0.020849408990328826
ACH-000585,-0.04891315531735256
ACH-000588,0.06394446660654661
ACH-000589,-0.0664105154564386
ACH-000591,0.02524353135774832
ACH-000593,-0.2190234594173913
ACH-000600,-0.02152296704351065
ACH-000601,-0.00632130306124635
ACH-000605,-0.1041013276386131
ACH-000606,-0.258756976736234
ACH-000608,-0.10368703446830407
ACH-000614,-0.1776440319779641
ACH-000616,0.020205988914684538
ACH-000618,-0.1333879760310358
ACH-000619,-0.07178265030933825
ACH-000620,-0.06874241996384027
ACH-000621,0.01507727303693245
ACH-000622,0.15009461783283976
ACH-000623,-0.04120221609225897
ACH-000624,-0.051449665877238
ACH-000627,-0.013040024768241785
ACH-000630,0.003988758830861223
ACH-000631,0.02515766984898107
ACH-000632,-0.1053537758275244
ACH-000633,-0.00400494976537989
ACH-000637,-0.07685393905374056
ACH-000638,-0.12429047305355545
ACH-000646,-0.09806998017062256
ACH-000647,0.024584657579489282
ACH-000648,0.014175904104767071
ACH-000649,-0.06216688117836746
ACH-000651,-0.03132459141537177
ACH-000652,-0.012301285760147294
ACH-000653,-0.029954564698623568
ACH-000657,-0.043123076251365966
ACH-000658,-0.023282515460086587
ACH-000661,0.11088031916225027
ACH-000662,-0.10700055404990504
ACH-000663,-0.1457618925745328
ACH-000665,-0.03741924540442269
ACH-000671,-0.0983817924912736
ACH-000672,0.20662682964317813
ACH-000673,-0.10039685117302044
ACH-000676,-0.015257515737084738
ACH-000677,-0.03874230487465008
ACH-000681,0.005819346412492145
ACH-000683,0.02411123202198194
ACH-000684,0.07639655759239906
ACH-000688,-0.045455641393342655
ACH-000693,-0.01650615159381271
ACH-000694,-0.04700893039580211
ACH-000695,-0.1246705081428928
ACH-000696,-0.11413073368206082
ACH-000697,0.13268345155130318
ACH-000699,-0.01687987678279296
ACH-000701,-0.1307052290126555
ACH-000706,-0.05699765105397035
ACH-000711,-0.027416789979321045
ACH-000713,-0.05200558312956927
ACH-000714,-0.12610554516096212
ACH-000718,-0.062190104801771576
ACH-000720,-0.02501436121992397
ACH-000721,-0.04747400551486999
ACH-000724,0.18752389402698813
ACH-000725,-0.02806204174012307
ACH-000732,-0.11540357904111992
ACH-000734,-0.01951950545407991
ACH-000735,-0.1518186094419395
ACH-000736,-0.22161276760039125
ACH-000738,-0.06450818286143309
ACH-000746,-0.06034473929708632
ACH-000747,-0.14616279450896558
ACH-000748,-0.2578784968658251
ACH-000753,-0.059448543184924124
ACH-000756,-0.09863599138710404
ACH-000757,0.02108635200262149
ACH-000758,-0.02280015469298377
ACH-000760,0.029030384960734627
ACH-000762,-0.13800223744443527
ACH-000763,-0.012285645268642852
ACH-000764,-0.027086395795280417
ACH-000765,-0.12782693648867766
ACH-000766,-0.051155239483231536
ACH-000767,-0.03288617896975909
ACH-000768,-0.1518592623074265
ACH-000769,-0.059662444986167774
ACH-000770,0.019692412065412092
ACH-000771,0.016654146751201134
ACH-000773,-0.028787252480419186
ACH-000776,-0.0669163977724927
ACH-000777,-0.15064352696571048
ACH-000778,0.028500525064317293
ACH-000781,0.029032334700334405
ACH-000782,-0.11297417501966962
ACH-000783,-0.0519301605060138
ACH-000784,-0.02561663563093781
ACH-000785,-0.14165723286823018
ACH-000787,-0.0077603149153636876
ACH-000788,-0.0685636532493539
ACH-000791,-0.046206704353621314
ACH-000792,-0.18284652530642168
ACH-000794,-0.05725529295975153
ACH-000796,-0.13463243194150654
ACH-000798,-0.18289109812381232
ACH-000799,-0.07467004719548101
ACH-000800,-0.008023900193157546
ACH-000802,-0.039545971077399066
ACH-000804,-0.05276078937409917
ACH-000805,0.012021629397260751
ACH-000809,-0.03957015252399295
ACH-000810,-0.0184870702863184
ACH-000811,-0.08939833010404524
ACH-000817,-0.13719183490455408
ACH-000819,-0.03011502947918268
ACH-000820,-0.12857061713199175
ACH-000821,-0.07429708320343388
ACH-000822,-0.08749556690369595
ACH-000823,-0.11014575233832448
ACH-000824,0.011787381842938632
ACH-000827,0.14997500678417186
ACH-000829,0.024522642282270805
ACH-000831,-0.0800054068549234
ACH-000832,-0.21768592051528485
ACH-000833,-0.07259135361761157
ACH-000834,-0.11934722212177493
ACH-000835,0.0421332179468691
ACH-000836,-0.10833744918559997
ACH-000837,-0.10866430324641467
ACH-000838,0.0522586565371128
ACH-000839,-0.2289999114420569
ACH-000840,-0.04556409514331651
ACH-000841,-0.025765922225944968
ACH-000843,-0.1654219676733745
ACH-000846,0.08074415979767625
ACH-000847,-0.08148581893207764
ACH-000848,0.066027249434792
ACH-000849,-0.09352424057751647
ACH-000851,-0.07014635645971035
ACH-000855,0.02875189613622853
ACH-000856,-0.1937611534495849
ACH-000858,-0.1116283832516108
ACH-000859,-0.2276336998054917
ACH-000861,0.0058273897868141465
ACH-000862,-0.08813367585254936
ACH-000865,0.004968531153629039
ACH-000866,-0.017049920347054312
ACH-000867,-0.08311035854059193
ACH-000869,0.034211475232492336
ACH-000872,-0.056601775250929985
ACH-000873,-0.128135192660461
ACH-000876,0.01667610114842281
ACH-000878,-0.1748681967885818
ACH-000880,-0.02039307095627128
ACH-000881,-0.12445992605628292
ACH-000882,0.07968099694972211
ACH-000884,0.010403227468662249
ACH-000885,-0.045138906696929465
ACH-000887,-0.0037245763684266506
ACH-000889,-0.1127105444378681
ACH-000896,-0.1142652683490318
ACH-000898,0.07523260631564738
ACH-000900,-0.18603282690946601
ACH-000901,-0.12441497716326412
ACH-000905,-0.0062932757207830965
ACH-000906,-0.06575672066870591
ACH-000907,0.09666061785758062
ACH-000910,0.0201130405264986
ACH-000911,-0.10538452250993137
ACH-000912,-0.11342156079901153
ACH-000913,-0.06020762341543029
ACH-000915,-0.07792093118900012
ACH-000916,-0.120372949733443
ACH-000917,-0.04704800748317981
ACH-000920,0.00597021221663357
ACH-000921,-0.19531290293629505
ACH-000924,0.0531447106039962
ACH-000926,-0.02382663379220761
ACH-000928,0.005630494295216585
ACH-000929,0.015530294123844575
ACH-000932,-0.043651100625819096
ACH-000935,-0.09723879890108207
ACH-000936,-0.10856093336970712
ACH-000937,-0.09655097541256977
ACH-000938,-0.09931317492106237
ACH-000939,-0.0407901834287891
ACH-000941,0.04807507127031517
ACH-000943,-0.052144384750082665
ACH-000946,-0.01501690929417488
ACH-000947,0.036195320433349984
ACH-000948,0.013220217657193709
ACH-000950,-0.1358460248051103
ACH-000953,-0.1250141524691977
ACH-000954,-0.03815861299267408
ACH-000957,-0.022178641746285716
ACH-000958,-0.07027434582853617
ACH-000960,-0.10443834685890968
ACH-000963,0.02704781558122042
ACH-000968,-0.1448888778945522
ACH-000969,-0.07706495829149627
ACH-000972,-0.3367120446420352
ACH-000973,-0.06943597398245112
ACH-000974,-0.09032022826180587
ACH-000978,-0.013964932991982216
ACH-000984,-0.04615149731070947
ACH-000986,0.017034505645095347
ACH-000988,0.003819774372256042
ACH-000993,-0.21318080718586624
ACH-000994,0.05018876797998943
ACH-000996,-0.2488436713541215
ACH-001001,-0.110648082757878
ACH-001020,-0.027291480951411585
ACH-001028,-0.13746703229481566
ACH-001031,-0.04193713041487168
ACH-001038,-0.033504649135741776
ACH-001048,-0.042618560200352484
ACH-001050,-0.055574167626099034
ACH-001053,-0.0004602733150038666
ACH-001054,-0.051905091454828085
ACH-001061,-0.04624703972980971
ACH-001067,-0.1429745704822019
ACH-001075,-0.04478266438412525
ACH-001096,0.010661419539100624
ACH-001111,0.1220218599073922
ACH-001119,-0.1936128906258304
ACH-001128,0.06138327929472974
ACH-001134,0.10027549913202616
ACH-001151,-0.039726359701883936
ACH-001163,-0.030741517405426206
ACH-001164,-0.05097620940632813
ACH-001183,-0.0005456072465775169
ACH-001192,-0.08709145029874799
ACH-001193,-0.24322528178890146
ACH-001196,-0.013718899516946631
ACH-001197,-0.11377692978597533
ACH-001205,-0.0098259562392622
ACH-001211,-0.024419996818885358
ACH-001212,0.08645956404834229
ACH-001228,-0.06432705438704164
ACH-001232,-0.06854535412945267
ACH-001239,0.02134603758888186
ACH-001270,-0.13299827825152502
ACH-001274,-0.07077367412907971
ACH-001275,-0.10734639327020873
ACH-001277,-0.2612237168692222
ACH-001278,-0.07408169400257372
ACH-001280,-0.1017149952447922
ACH-001283,0.0018866887322512016
ACH-001289,-0.12857849223191514
ACH-001300,-0.06476887179564023
ACH-001301,-0.054467308548426255
ACH-001302,0.04949977742419268
ACH-001306,-0.1985699947055591
ACH-001318,-0.10522799191223046
ACH-001322,0.002475139663955205
ACH-001328,-0.14334494729340289
ACH-001332,-0.0007425773480327879
ACH-001336,-0.08095736299874948
ACH-001346,-0.036769072297930416
ACH-001353,0.07329713816631521
ACH-001354,0.16761065023380792
ACH-001367,0.13979709715434432
ACH-001368,-0.1442739418369294
ACH-001374,-0.2436120014326997
ACH-001377,0.006278729241812263
ACH-001380,-0.015757632055062986
ACH-001391,-0.093731231721306
ACH-001408,-0.07015776553751353
ACH-001430,-0.18391928142569475
ACH-001431,0.09180488175778856
ACH-001450,-0.10336791559611186
ACH-001496,-0.0031410994886918943
ACH-001500,-0.013114150299515109
ACH-001523,-0.011548572813312105
ACH-001532,-0.07896023513754366
ACH-001550,-0.013200039202044852
ACH-001552,-0.02112118108015611
ACH-001554,-0.048567626552237717
ACH-001654,0.01895051907500773
ACH-001735,0.08095405501683177
ACH-001736,-0.1831905481669428
ACH-001737,-0.011855047091558551
ACH-001740,-0.17976459112906285
ACH-001745,-0.03925613089537136
ACH-001765,-0.04845238233829456
