,OR13F1 (138805)
ACH-000004,-0.18252920356481486
ACH-000005,-0.24780519385513536
ACH-000007,-0.24307674627818598
ACH-000009,-0.2560015766979039
ACH-000011,-0.08174775834712808
ACH-000012,-0.09066740872264448
ACH-000013,-0.15773884246629802
ACH-000014,-0.13274729403334218
ACH-000015,-0.1578018866678547
ACH-000017,-0.22438691457537244
ACH-000018,-0.1122606814105796
ACH-000019,-0.15556145564605234
ACH-000021,-0.18359527200112047
ACH-000022,-0.25176494391371673
ACH-000025,-0.11164840626518216
ACH-000028,-0.17190537764076094
ACH-000030,-0.029815785789996926
ACH-000035,-0.0412710537973884
ACH-000036,-0.060899092856405726
ACH-000037,-0.1940936839504943
ACH-000039,-0.1985558863998456
ACH-000040,-0.2784287803265273
ACH-000041,-0.20382490031864653
ACH-000042,-0.2601490734517097
ACH-000045,0.002344840697635266
ACH-000047,-0.03336382159194428
ACH-000052,-0.1565680510074911
ACH-000053,-0.0560245242258102
ACH-000054,-0.22293691905887986
ACH-000055,-0.17327033931109753
ACH-000060,-0.14562684202342496
ACH-000067,-0.2511758280844473
ACH-000070,-0.2322659583122839
ACH-000075,-0.1800352402334435
ACH-000078,-0.2662034529780583
ACH-000082,-0.19196725586304708
ACH-000085,-0.16094620302384582
ACH-000086,-0.2404924288922925
ACH-000087,-0.3216841942993438
ACH-000092,-0.2467530451617469
ACH-000095,-0.3172980448202277
ACH-000097,-0.16903737559597165
ACH-000098,-0.10988142465537687
ACH-000099,-0.12533172525570946
ACH-000108,-0.1911930841304283
ACH-000113,-0.08450679007475652
ACH-000116,-0.16556072404575672
ACH-000118,-0.19192948454626566
ACH-000120,-0.03963258522057676
ACH-000123,-0.15343382418126492
ACH-000127,-0.1693999040777278
ACH-000128,-0.15464909566150506
ACH-000132,-0.3527259993536904
ACH-000133,-0.10269324823123123
ACH-000137,-0.13479664658238916
ACH-000138,-0.14393149064300176
ACH-000142,-0.23733371320024416
ACH-000143,-0.14543281465491373
ACH-000146,-0.10137206071119018
ACH-000148,-0.18035597604606093
ACH-000150,-0.12116356439527295
ACH-000152,-0.17637621315090712
ACH-000153,-0.20776453237989428
ACH-000159,-0.24992596061135194
ACH-000160,-0.062377278715423534
ACH-000163,-0.009641951366291198
ACH-000167,-0.08995174182210491
ACH-000168,-0.3084425788767563
ACH-000169,-0.10760225209092936
ACH-000178,-0.24408432445410205
ACH-000183,-0.16180627513567636
ACH-000188,-0.25205894785454885
ACH-000189,0.1360280550784066
ACH-000190,-0.049620022527847515
ACH-000198,-0.2526953249437832
ACH-000203,0.03198090633775031
ACH-000204,-0.2028674492906655
ACH-000206,-0.2630206592377679
ACH-000207,-0.2111800885117415
ACH-000208,-0.19046767433014225
ACH-000210,-0.4271005619008426
ACH-000211,-0.18525347976665646
ACH-000215,-0.2146216620608396
ACH-000221,-0.2641503219127484
ACH-000222,0.011365641370861887
ACH-000223,-0.209867702580204
ACH-000226,-0.2765569579532782
ACH-000227,-0.3494503070032801
ACH-000228,-0.2787921215743536
ACH-000231,-0.0082823208132675
ACH-000232,-0.3813139688719087
ACH-000233,-0.21037971833047245
ACH-000234,-0.19337927841651448
