,SLU7 (10569)
ACH-000408,-1.1691195675716988
ACH-000410,-0.8842446374178551
ACH-000411,-0.7709332699296954
ACH-000414,-1.0915336979719636
ACH-000415,-1.0415167000161376
ACH-000416,-0.9554816008916902
ACH-000420,-1.027509857612748
ACH-000421,-0.9313253045504548
ACH-000424,-0.8338497500077919
ACH-000425,-1.122745576471135
ACH-000426,-1.067061570188606
ACH-000427,-1.1073985147633951
ACH-000433,-0.7295414634463216
ACH-000435,-0.6841798803069516
ACH-000436,-0.9891589530399556
ACH-000444,-0.9109689789999198
ACH-000445,-1.0322285460091454
ACH-000448,-0.8460736839067359
ACH-000450,-0.8833751457752286
ACH-000452,-1.0848071323346464
ACH-000454,-0.7077538445274209
ACH-000458,-0.8016968545594041
ACH-000459,-1.3525969596849208
ACH-000460,-1.1296530374792395
ACH-000461,-1.182107365204365
ACH-000463,-0.8665784801774455
ACH-000464,-0.8494722767567191
ACH-000466,-0.9169594346955844
ACH-000467,-1.0661142666837715
ACH-000468,-0.7829030106524149
ACH-000469,-1.0888159173468366
ACH-000470,-1.0459040243551156
ACH-000471,-0.6102858293260113
ACH-000472,-0.8396848167148162
ACH-000473,-0.91324431432135
ACH-000475,-1.0176801732641314
ACH-000476,-1.18912026264897
ACH-000477,-1.1022911539588518
ACH-000479,-0.9771889861937773
ACH-000480,-0.8987793300428716
ACH-000481,-1.0204536408340563
ACH-000483,-0.8944074810854403
ACH-000484,-1.2172858016046588
ACH-000485,-0.9062246584029412
ACH-000486,-0.9973192608106206
ACH-000487,-1.0786938221957894
ACH-000488,-0.9807215822198008
ACH-000490,-0.9740094988628322
ACH-000491,-1.2506680026355304
ACH-000495,-0.9515213661308662
ACH-000496,-0.9848940358064284
ACH-000499,-0.6461349912758991
ACH-000500,-1.0509850649945691
ACH-000502,-0.9112625434474496
ACH-000503,-0.8650123757299499
ACH-000505,-0.8954286967063659
ACH-000507,-0.7924583243383356
ACH-000510,-0.9887810341173088
ACH-000511,-1.09858144129013
ACH-000512,-1.1965443388746009
ACH-000516,-0.8755723680955643
ACH-000517,-0.7654344189274651
ACH-000518,-1.1013079922623832
ACH-000520,-0.8403736218884262
ACH-000521,-0.7121725520154782
ACH-000522,-0.9675344448117128
ACH-000524,-1.0658356676866576
ACH-000527,-1.0620542972827796
ACH-000528,-1.0748066611279885
ACH-000537,-1.1470792676419588
ACH-000541,-0.6816968915831295
ACH-000542,-0.8490193665291595
ACH-000544,-0.9717229400432064
ACH-000545,-0.9560854856762482
ACH-000547,-1.094159573296533
ACH-000548,-1.1893839659561352
ACH-000549,-0.9650688558959524
ACH-000550,-0.7669870509864047
ACH-000552,-0.8379818215955568
ACH-000556,-0.8631276274179909
ACH-000557,-1.3031008784107143
ACH-000569,-1.3173738820327858
ACH-000570,-0.765402908989917
ACH-000571,-1.0657715708294333
ACH-000573,-1.0888826767611366
ACH-000576,-1.1057202055937094
ACH-000579,-0.9396496727839314
ACH-000580,-1.3586330325792144
ACH-000584,-1.0926287581554026
ACH-000585,-1.02343982117292
ACH-000588,-0.8095886650380975
ACH-000589,-0.9646196107546418
ACH-000591,-0.7755972066915474
ACH-000593,-0.8243649056718454
ACH-000600,-0.7777844157628541
ACH-000601,-0.9885092583565304
ACH-000605,-1.0559681497658089
ACH-000606,-1.1497637304371906
ACH-000608,-1.0575962544355788
ACH-000614,-0.88087278807128
ACH-000616,-1.0257071202700108
ACH-000618,-1.0297636652554591
ACH-000619,-1.0281699098353498
ACH-000620,-0.9608840298727408
ACH-000621,-1.0620889333545749
ACH-000622,-1.2842306540944348
ACH-000623,-1.0057813565482163
ACH-000624,-1.1259826039084344
ACH-000627,-0.8625047719346132
ACH-000630,-0.842696225113318
ACH-000631,-0.8031239520756601
ACH-000632,-1.0629703904055532
ACH-000633,-1.077332561428207
ACH-000637,-0.9922728286109218
ACH-000638,-1.035527162658311
ACH-000646,-0.7164513731862041
ACH-000647,-1.0254894718636616
ACH-000648,-0.9249077847235008
ACH-000649,-0.8416056722617746
ACH-000651,-1.2196957548495486
ACH-000652,-1.0186288125645755
ACH-000653,-1.1391204867598503
ACH-000657,-1.0754912321270325
ACH-000658,-1.0820332398417474
ACH-000661,-1.0976518678203937
ACH-000662,-1.0663871050579676
ACH-000663,-0.9814230379142084
ACH-000665,-1.042692437395277
ACH-000671,-0.925398705447446
ACH-000672,-1.0722898586485614
ACH-000673,-1.0516634297030003
ACH-000676,-0.9557816409051536
ACH-000677,-0.9118301173488548
ACH-000681,-0.8949521251228197
ACH-000683,-1.28596894799741
ACH-000684,-0.7837474779021655
ACH-000688,-1.399505100651552
ACH-000693,-0.9510133262157614
ACH-000694,-0.9932328072909242
ACH-000695,-1.163966245219466
ACH-000696,-1.0146704870929926
ACH-000697,-0.9496164674018016
ACH-000699,-1.3336335831994517
ACH-000701,-1.1558789145630348
ACH-000706,-0.98793101964743
ACH-000711,-0.9572446821982122
ACH-000713,-0.7573099972051479
ACH-000714,-1.1437358509545432
ACH-000718,-1.263802890414821
ACH-000720,-0.9348065759956136
ACH-000721,-0.8366361675132364
ACH-000724,-0.9115840478170578
ACH-000725,-1.096896526262103
ACH-000732,-0.6811884345239269
ACH-000734,-0.8655980232211227
ACH-000735,-1.0995222093216113
ACH-000736,-1.0563361529587385
ACH-000738,-0.9856002676215552
ACH-000746,-0.8307591486859724
ACH-000747,-1.0634025031199916
ACH-000748,-0.9116666171596808
ACH-000753,-1.057672693057404
ACH-000756,-0.9111991674634388
ACH-000757,-1.095259152078982
ACH-000758,-1.0070233074179689
ACH-000760,-0.8860680255829713
ACH-000762,-0.9470211014784844
ACH-000763,-1.0923474515744946
ACH-000764,-0.9300646784821048
ACH-000765,-1.1228428088927045
ACH-000766,-0.4893427974648771
ACH-000767,-1.056311945252413
ACH-000768,-0.8683026427818372
ACH-000769,-1.0427925006658654
ACH-000770,-0.9804063988053028
ACH-000771,-1.0379359947444815
ACH-000773,-1.0118715717737257
ACH-000776,-0.8496701562951111
ACH-000777,-0.976960357924206
ACH-000778,-1.4064554431150271
ACH-000781,-1.0907150561103371
ACH-000782,-1.232048330617909
ACH-000783,-0.9711301603713264
ACH-000784,-0.9439014325005676
ACH-000785,-1.310127128282424
ACH-000787,-1.2167395425816299
ACH-000788,-1.0299745738788684
ACH-000791,-0.8396418502857793
ACH-000792,-0.7406539482815572
ACH-000794,-1.0912773284929846
ACH-000796,-0.7476603659276972
ACH-000798,-0.8242030958608253
ACH-000799,-1.1032881667348533
ACH-000800,-1.0805498798438482
ACH-000802,-1.1181143494028176
ACH-000804,-0.8202540235799946
ACH-000805,-0.9835213557309204
ACH-000809,-1.0445935345328308
ACH-000810,-1.3296816966532952
ACH-000811,-0.9942104321673774
ACH-000817,-0.8974839505367425
ACH-000819,-0.9129370917578332
ACH-000820,-0.936893013343237
ACH-000821,-1.0444497533808932
ACH-000822,-1.0413052073890845
ACH-000823,-0.9686490030010191
ACH-000824,-0.9452879299548796
ACH-000827,-0.9869183334207356
ACH-000829,-0.9999420527561462
ACH-000831,-0.9611030662979052
ACH-000832,-0.8866307388366056
ACH-000833,-0.7056055732876569
ACH-000834,-1.0029533671851147
ACH-000835,-0.9123258550107788
ACH-000836,-1.1283137837195458
ACH-000837,-1.1679217998234526
ACH-000838,-0.9530141124248894
ACH-000839,-1.0047829003167672
ACH-000840,-0.8941160763879775
ACH-000841,-0.8920650053582416
ACH-000843,-0.870528763166722
ACH-000846,-0.9511546741105084
ACH-000847,-1.0696348182402755
ACH-000848,-1.0318613753347998
ACH-000849,-1.040361585828317
ACH-000851,-0.9510091249149584
ACH-000855,-1.1074567173874672
ACH-000856,-0.9874313527256878
ACH-000858,-1.1434482622791216
ACH-000859,-1.103542288620137
ACH-000861,-0.951283468592744
ACH-000862,-1.1236788047077355
ACH-000865,-1.001490019900621
ACH-000866,-1.1183086005457357
ACH-000867,-1.0015999141852834
ACH-000869,-1.2455399073737723
ACH-000872,-1.154667329514348
ACH-000873,-0.8617650808708864
ACH-000876,-1.2363575139588057
ACH-000878,-0.7423215160367351
ACH-000880,-0.8796819676553902
ACH-000881,-0.7594367665772225
ACH-000882,-1.0904360018367034
ACH-000884,-0.9795338080409842
ACH-000885,-0.9552916394851556
ACH-000887,-0.9532596449446218
ACH-000889,-0.9888607010748072
ACH-000896,-1.0635912387465558
ACH-000898,-0.8757808529569597
ACH-000900,-1.073936867174761
ACH-000901,-1.0623922698459654
ACH-000905,-0.8605477475968276
ACH-000906,-0.994721843561926
ACH-000907,-0.7739785553608595
ACH-000910,-1.0138403773745974
ACH-000911,-1.0109419772006307
ACH-000912,-1.046902734540207
ACH-000913,-1.0831128459933337
ACH-000915,-0.7424263186071163
ACH-000916,-1.1339991217755725
ACH-000917,-1.1588650486790908
ACH-000920,-1.0272776536436827
ACH-000921,-0.9039890801204622
ACH-000924,-0.9659597848812752
ACH-000926,-0.8868033306929926
ACH-000928,-0.9779129844157984
ACH-000929,-0.9938781267241864
ACH-000932,-0.980034255537274
ACH-000935,-1.0927967237471363
ACH-000936,-0.866779639253761
ACH-000937,-1.0994398633058509
ACH-000938,-1.0228949327562165
ACH-000939,-1.3004530149440876
ACH-000941,-0.9945654875114768
ACH-000943,-1.1240538778205558
ACH-000946,-1.00902586367492
ACH-000947,-1.121493930422174
ACH-000948,-0.9281056784145124
ACH-000950,-0.8155359696352346
ACH-000953,-1.072697154145951
ACH-000954,-0.8492970193199497
ACH-000957,-0.9746847160063415
ACH-000958,-1.0089705957116395
ACH-000960,-1.0933378490105463
ACH-000963,-1.1687391199657966
ACH-000968,-0.9089422314838821
ACH-000969,-1.1157011522638427
ACH-000972,-1.0877048182090905
ACH-000973,-1.150253704794557
ACH-000974,-1.0070180995562776
ACH-000978,-1.0581084908914755
ACH-000984,-1.3163746434643544
ACH-000986,-0.9222702012847676
ACH-000988,-1.2454226797636434
ACH-000993,-0.9418178771439784
ACH-000994,-0.8022395727280353
ACH-000996,-0.9976368978727332
ACH-001001,-0.8028413974870445
ACH-001020,-0.9160048760464524
ACH-001028,-1.0762210792586442
ACH-001031,-1.1323390766459616
ACH-001038,-1.1620660544098609
ACH-001048,-0.9961640653625772
ACH-001050,-1.058848258837649
ACH-001053,-0.8915085449159197
ACH-001054,-1.0058679883722346
ACH-001061,-1.0620983787539648
ACH-001067,-1.0616353750394296
ACH-001075,-0.9014632411685062
ACH-001096,-0.8622386442370322
ACH-001111,-1.1989407556848701
ACH-001119,-0.8865800019483343
ACH-001128,-1.0075036543995288
ACH-001134,-1.1327681290486995
ACH-001151,-0.9909402073998912
ACH-001163,-0.9583454448912172
ACH-001164,-0.92527090927965
ACH-001183,-0.730473270149947
ACH-001192,-1.2200528027145108
ACH-001193,-0.9633417245562635
ACH-001196,-0.94740416449092
ACH-001197,-0.7952932635448217
ACH-001205,-0.8296240178021477
ACH-001211,-1.2153726911828653
ACH-001212,-1.0875865689493032
ACH-001228,-1.0073126804863284
ACH-001232,-0.9546483408711288
ACH-001239,-1.0799720079301072
ACH-001270,-1.127016934571714
ACH-001274,-1.1351051927905715
ACH-001275,-1.0102094774911226
ACH-001277,-0.8233951508516442
ACH-001278,-0.7346454988389635
ACH-001280,-1.0294901257430304
ACH-001283,-0.8612885649008497
ACH-001289,-0.9196603927305856
ACH-001300,-0.9188880922517124
ACH-001301,-1.0999425236154732
ACH-001302,-1.170926349741843
ACH-001306,-1.0433107920222378
ACH-001318,-1.1114008018178785
ACH-001322,-0.9861112081201084
ACH-001328,-1.0372081709391008
ACH-001332,-0.9645936114278622
ACH-001336,-1.1071524430326911
ACH-001346,-1.0106920794668812
ACH-001353,-0.9844083171023486
ACH-001354,-0.9845233782776311
ACH-001367,-0.9962631486988842
ACH-001368,-0.9953160210463942
ACH-001374,-0.9878315691866569
ACH-001377,-0.97177672160796
ACH-001380,-1.093042753030664
ACH-001391,-0.9297770917923429
ACH-001408,-0.8528832471067808
ACH-001430,-0.9534064539398224
ACH-001431,-0.9126302869191056
ACH-001450,-1.2478605025803464
ACH-001496,-1.1074234674553245
ACH-001500,-0.8436315606800618
ACH-001523,-1.0292066856546949
ACH-001532,-0.9131057991574638
ACH-001550,-0.9725390028253076
ACH-001552,-1.1668278952891775
ACH-001554,-0.9250848217812296
ACH-001654,-1.2340963113442855
ACH-001735,-1.0585514841833341
ACH-001736,-0.9782712361664989
ACH-001737,-1.3131866665937206
ACH-001740,-1.0062038814461616
ACH-001745,-1.2361199214808924
ACH-001765,-0.8737820695843281
