,WDHD1 (11169)
ACH-000279,-1.1011403507416906
ACH-000280,-0.6817002479636847
ACH-000281,-1.014123606004306
ACH-000288,-0.9581803366489547
ACH-000291,-0.9029033761271
ACH-000293,-0.6753064492260494
ACH-000294,-0.8984210709043069
ACH-000295,-0.9839157810143968
ACH-000296,-0.6968717661136444
ACH-000302,-0.903624545431606
ACH-000304,-0.8880061432382664
ACH-000307,-0.9268798614021214
ACH-000308,-0.7774134787640589
ACH-000310,-0.9157080152402644
ACH-000311,-0.6506935234370422
ACH-000312,-0.7202748572330708
ACH-000315,-0.5700860500670898
ACH-000316,-0.8012087286152663
ACH-000317,-0.9903405330579008
ACH-000318,-0.9078761752664752
ACH-000319,-1.0287009802829985
ACH-000320,-0.9139582421884602
ACH-000322,-1.1007653327290765
ACH-000323,-0.9483677183855176
ACH-000324,-0.8017471452673711
ACH-000329,-0.8625156263465693
ACH-000330,-0.9943715697612864
ACH-000331,-0.9097430932735008
ACH-000332,-0.7576802736939446
ACH-000334,-1.1570273600503187
ACH-000335,-0.8440718881536914
ACH-000336,-0.8170363493306604
ACH-000337,-0.8008302007290999
ACH-000338,-1.1104189943029312
ACH-000339,-0.8151111356635534
ACH-000341,-0.8484485755077796
ACH-000348,-0.8996089319839644
ACH-000350,-0.91903188820764
ACH-000352,-0.6809938535712359
ACH-000356,-1.172943433143885
ACH-000361,-0.7591581855659699
ACH-000362,-0.8589131242925347
ACH-000363,-0.9850022326236144
ACH-000364,-0.8034404265688632
ACH-000365,-0.924327197467736
ACH-000366,-0.7809882025399134
ACH-000368,-1.0893023954566137
ACH-000374,-1.0141921208128457
ACH-000375,-0.7856307368323137
ACH-000376,-0.9837938960658444
ACH-000381,-0.7734078147675905
ACH-000383,-0.4906528517883048
ACH-000387,-0.8291569369493363
ACH-000389,-1.1404689978153864
ACH-000390,-1.1477599463960346
ACH-000393,-1.0577780394954148
ACH-000395,-0.453706907384864
ACH-000396,-0.8621453595118368
ACH-000397,-0.8392895623842225
ACH-000401,-1.0096931956644517
ACH-000402,-0.3431618830589461
ACH-000403,-0.8327750403291705
ACH-000404,-0.9786225387254652
ACH-000406,-0.6229109084517751
ACH-000407,-0.8767342210991597
ACH-000408,-0.694535067708326
ACH-000410,-1.0088528363230054
ACH-000411,-0.9806295599490626
ACH-000414,-1.0127940998468292
ACH-000415,-0.8740488468338544
ACH-000416,-0.7792818301695359
ACH-000420,-1.0584962082098823
ACH-000421,-0.9419635731810956
ACH-000424,-0.8232873377713699
ACH-000425,-0.8669551709147766
ACH-000426,-0.7536549688347608
ACH-000427,-0.8899559787399983
ACH-000433,-0.8556299340049193
ACH-000435,-0.8905743449836534
ACH-000436,-1.1101625130580992
ACH-000444,-0.8510576474874414
ACH-000445,-0.7269679582015177
ACH-000448,-0.9137918334231308
ACH-000450,-0.8451673489474457
ACH-000452,-0.9277397299731712
ACH-000454,-0.823589167124836
ACH-000458,-0.8193906681572863
ACH-000459,-0.5677113259944075
ACH-000460,-0.5709696140167949
ACH-000461,-0.7953550566526496
ACH-000463,-0.8901622341659916
ACH-000464,-1.1120914625124163
ACH-000466,-0.7687655400171093
ACH-000467,-0.9109414629818
ACH-000468,-0.7034720485560232
ACH-000469,-0.73489888108649
ACH-000470,-0.8875602083011652
ACH-000471,-0.8977380482342132
ACH-000472,-0.705407466697353
ACH-000473,-0.5112288072601932
ACH-000475,-0.8503504306243587
ACH-000476,-0.6367565275870568
ACH-000477,-0.7003096186676867
ACH-000479,-1.2797955527391391
ACH-000480,-0.8741922977880587
ACH-000481,-0.7735374228747001
ACH-000483,-0.6561859314837454
ACH-000484,-0.9783976408529618
ACH-000485,-0.7858320967425219
ACH-000486,-0.9872701657022336
ACH-000487,-0.9366141825449628
ACH-000488,-0.7615531439595522
ACH-000490,-0.4016497325972993
ACH-000491,-0.6488750427170341
ACH-000495,-1.192801644289463
ACH-000496,-0.8992740714002029
ACH-000499,-1.159641273740021
ACH-000500,-0.9504609409958
ACH-000502,-0.8524154629303791
ACH-000503,-0.6444450081507505
ACH-000505,-0.731429913341854
ACH-000507,-0.8545035408252768
ACH-000510,-0.9963563636728996
ACH-000511,-1.0392632256902987
ACH-000512,-1.0597869660666086
ACH-000516,-1.1461275557570416
ACH-000517,-0.9232702518154252
ACH-000518,-1.0539360102122604
ACH-000520,-0.9699867132639138
ACH-000521,-0.8241554688569874
ACH-000522,-0.911495705125404
ACH-000524,-0.8905864214655075
ACH-000527,-0.6328984517103038
ACH-000528,-0.8115385491998889
ACH-000537,-0.8518211160182332
ACH-000541,-1.092265837883223
ACH-000542,-0.88278099157353
ACH-000544,-0.8899303743743946
ACH-000545,-1.086887478929844
ACH-000547,-0.8529069785508884
ACH-000548,-0.7305658102519837
ACH-000549,-0.7510116969230923
ACH-000550,-0.8811602949899658
ACH-000552,-0.7976049384995073
ACH-000556,-0.9122414585086486
ACH-000557,-0.3964392471520224
ACH-000569,-0.9346439965321239
ACH-000570,-1.0048561070653257
ACH-000571,-0.7351677136172406
ACH-000573,-0.9391149465831691
ACH-000576,-1.0640455359162286
ACH-000579,-0.4806729490341063
ACH-000580,-0.8757064644039337
ACH-000584,-0.9268411609756506
ACH-000585,-0.8500122952606994
ACH-000588,-0.9026657231483032
ACH-000589,-0.9376685611002123
ACH-000591,-1.07318387286581
ACH-000593,-0.7343289756859928
ACH-000600,-0.5864997758508316
ACH-000601,-0.7287785774621139
ACH-000605,-0.4759334526900414
ACH-000606,-0.7186230673538944
ACH-000608,-0.4698775720714011
ACH-000614,-0.8611361420080295
ACH-000616,-0.8327773682169278
ACH-000618,-0.9521634656176512
ACH-000619,-0.8847397028498071
ACH-000620,-0.753726211142102
ACH-000621,-1.2307081170361378
ACH-000622,-1.0129851386923436
ACH-000623,-0.956765319867173
ACH-000624,-0.9084307606957872
ACH-000627,-0.8755371895189702
ACH-000630,-0.8329449746972347
ACH-000631,-0.9160336415143324
ACH-000632,-0.6851934229197265
ACH-000633,-1.0371794364304254
ACH-000637,-0.94571342688988
ACH-000638,-0.8131414120922491
ACH-000646,-0.7879756628885102
ACH-000647,-0.522333973999394
ACH-000648,-1.1001357572661676
ACH-000649,-0.9441301876534026
ACH-000651,-0.9690575895319828
ACH-000652,-1.0757950335631412
ACH-000653,-1.0156792463544644
ACH-000657,-0.8997430021627052
ACH-000658,-1.0573010967738306
ACH-000661,-0.7243856579282932
ACH-000662,-1.0209741728226074
ACH-000663,-0.6715141457709931
ACH-000665,-1.0760135703133933
ACH-000671,-1.0881678586948444
ACH-000672,-0.8013168971494562
ACH-000673,-0.9529506594269668
ACH-000676,-0.7756995692563126
ACH-000677,-0.6561145598530373
ACH-000681,-0.6729000638668315
ACH-000683,-0.6472979548139222
ACH-000684,-1.1353618164990515
ACH-000688,-1.0761428104758235
ACH-000693,-0.7806395564126223
ACH-000694,-0.7423216406266793
ACH-000695,-1.0439580078255108
ACH-000696,-0.8904554838804759
ACH-000697,-0.8143749356362538
ACH-000699,-0.8296751591426962
ACH-000701,-0.8197755922531351
ACH-000706,-0.9643348846312616
ACH-000711,-1.0036139093933467
ACH-000713,-1.0677620714895175
ACH-000714,-1.0047903573790735
ACH-000718,-0.7506202373883061
ACH-000720,-0.9524282597548632
ACH-000721,-0.9637429050977171
ACH-000724,-0.803194230066424
ACH-000725,-0.988195611158707
ACH-000732,-0.6559100511712629
ACH-000734,-0.8253915130721498
ACH-000735,-0.6931644450616063
ACH-000736,-1.1387954477817108
ACH-000738,-0.7920179217547646
ACH-000746,-0.8165789561787599
ACH-000747,-0.9642893307359072
ACH-000748,-0.981891041938458
ACH-000753,-1.1141728195358993
ACH-000756,-1.035530946560792
ACH-000757,-0.7555718355806644
ACH-000758,-0.9957476390476774
ACH-000760,-0.5674007204166807
ACH-000762,-0.7511195583449577
ACH-000763,-1.095446067928713
ACH-000764,-0.9003558387421993
ACH-000765,-0.8162857906651461
ACH-000766,-0.9603213904121526
ACH-000767,-0.8021353930294084
ACH-000768,-0.8488003389495435
ACH-000769,-1.0030034625720947
ACH-000770,-0.8658654457744609
ACH-000771,-0.9266771720448368
ACH-000773,-0.8145305311830523
ACH-000776,-0.7612616546065093
ACH-000777,-0.9883881053075076
ACH-000778,-1.0386915335192834
ACH-000781,-0.7125649265528479
ACH-000782,-0.9239238579969165
ACH-000783,-1.1748551094715496
ACH-000784,-0.7402243157277042
ACH-000785,-1.162057937471334
ACH-000787,-0.9507661954811344
ACH-000788,-1.1249429185328794
ACH-000791,-0.9779218670800875
ACH-000792,-1.0925583223048698
ACH-000794,-0.9722065783274108
ACH-000796,-0.9712503388565124
ACH-000798,-1.398352542279447
ACH-000799,-0.9582435827979978
ACH-000800,-0.6858128142526896
ACH-000802,-0.872434927181853
ACH-000804,-0.7748178881076596
ACH-000805,-0.8619930456895221
ACH-000809,-0.6378291444477453
ACH-000810,-0.5799031730145355
ACH-000811,-1.0574829445214524
ACH-000817,-1.0499083621471523
ACH-000819,-1.0232330644738965
ACH-000820,-1.0322521481558269
ACH-000821,-0.8893052581969397
ACH-000822,-0.4458366909196272
ACH-000823,-0.7170190679278935
ACH-000824,-0.5153759161965648
ACH-000827,-0.8754309875448548
ACH-000829,-0.8018043039996537
ACH-000831,-0.7961624121104716
ACH-000832,-0.7713036315146075
ACH-000833,-0.7877678688176599
ACH-000834,-0.6748079911288852
ACH-000835,-0.8853625151788291
ACH-000836,-0.4348723038928999
ACH-000837,-0.8157978581218092
ACH-000838,-0.547896877939061
ACH-000839,-0.7092241616308722
ACH-000840,-1.027212903529945
ACH-000841,-0.9445974624828599
ACH-000843,-0.8909047448702561
ACH-000846,-0.7509743908717356
ACH-000847,-0.8415812090203604
ACH-000848,-0.8023171399692315
ACH-000849,-0.7681797001205981
ACH-000851,-0.7638307910481535
ACH-000855,-0.7770246620420981
ACH-000856,-1.040191729462309
ACH-000858,-0.979355380232834
ACH-000859,-0.9519371758181148
ACH-000861,-0.8357941975464607
ACH-000862,-0.7090336969764779
ACH-000865,-0.9155488112950876
ACH-000866,-1.016480299134544
ACH-000867,-0.7939120899573633
ACH-000869,-0.8839518351337087
ACH-000872,-0.9174679545320068
ACH-000873,-0.9803543597513824
ACH-000876,-0.7345731879434295
ACH-000878,-0.9298186613162732
ACH-000880,-0.6559388368241322
ACH-000881,-0.8393021619190494
ACH-000882,-0.9391489549492216
ACH-000884,-0.7894685331583788
ACH-000885,-0.9139831378655364
ACH-000887,-0.6699526756867901
ACH-000889,-0.983752130843746
ACH-000896,-1.1819309841677277
ACH-000898,-0.7905907360852249
ACH-000900,-0.9429443646007244
ACH-000901,-0.924952198800922
ACH-000905,-0.9533825357643024
ACH-000906,-0.8603983227864633
ACH-000907,-1.1513068428032809
ACH-000910,-0.4998788399102789
ACH-000911,-0.880207017205867
ACH-000912,-0.931136775035257
ACH-000913,-0.9272715046457982
ACH-000915,-0.6369074692593646
ACH-000916,-0.9981347928953112
ACH-000917,-1.0156699322935308
ACH-000920,-0.9154330836233052
ACH-000921,-1.0418624462030777
ACH-000924,-0.5653852036855554
ACH-000926,-0.7506180262829332
ACH-000928,-0.7595605003913413
ACH-000929,-0.8675406920116074
ACH-000932,-0.8557901517305609
ACH-000935,-0.8443877839173325
ACH-000936,-0.8324222498326778
ACH-000937,-0.7973930048144511
ACH-000938,-0.6999056039859846
ACH-000939,-0.56850525896298
ACH-000941,-0.7150598788824234
ACH-000943,-0.5907452137371162
ACH-000946,-0.8680373725693309
ACH-000947,-0.8582874846383146
ACH-000948,-0.7638441378964257
ACH-000950,-0.8475487928091763
ACH-000953,-0.793762706396437
ACH-000954,-0.6286232293714187
ACH-000957,-0.7497458145237471
ACH-000958,-0.9206634633953336
ACH-000960,-0.6813897658299137
ACH-000963,-0.681718033218946
ACH-000968,-0.923064253788385
ACH-000969,-1.0141881453023949
ACH-000972,-0.8456168936990355
ACH-000973,-0.8535560980166682
ACH-000974,-0.8689267080422234
ACH-000978,-0.6813217884693125
ACH-000984,-1.037501358416639
ACH-000986,-0.9498744910480412
ACH-000988,-0.7934374173691604
ACH-000993,-0.8966450170525101
ACH-000994,-0.7023326091601179
ACH-000996,-0.962833176020532
ACH-001001,-0.7800506546441734
ACH-001020,-0.5913121974526246
ACH-001028,-0.9830928316450896
ACH-001031,-1.0785824755903946
ACH-001038,-1.1774579641694651
ACH-001048,-0.9500865871108272
ACH-001050,-0.9531838700676544
ACH-001053,-1.0517946614320264
ACH-001054,-0.9173270847683929
ACH-001061,-0.9077257934030536
ACH-001067,-0.8783041301647736
ACH-001075,-0.9730250816487738
ACH-001096,-0.9020265037363994
ACH-001111,-0.7957035935161547
ACH-001119,-0.8267809894088423
ACH-001128,-0.003248385691480617
ACH-001134,-0.8146166362783342
ACH-001151,-0.7063833749757882
ACH-001163,-0.6954297194581482
ACH-001164,-0.9511505512226444
ACH-001183,-0.8179611778348171
ACH-001192,-1.1363066839097806
ACH-001193,-0.767595069882875
ACH-001196,-0.8478655780051217
ACH-001197,-0.9920422448180944
ACH-001205,-0.9538292912985904
ACH-001211,-0.8569743425227503
ACH-001212,-0.7163015494794929
ACH-001228,-0.6838932500511811
ACH-001232,-1.0118312111183505
ACH-001239,-0.8094835676478206
ACH-001270,-1.082110138478003
ACH-001274,-0.7270177760998167
ACH-001275,-0.6795710473309315
ACH-001277,-0.7260063754915879
ACH-001278,-0.8008768580198877
ACH-001280,-1.0378839282896493
ACH-001283,-0.9070025435756393
ACH-001289,-0.8221070153767949
ACH-001300,-0.7909366385177148
ACH-001301,-0.936445154327738
ACH-001302,-0.8699441879547748
ACH-001306,-0.8636843691334353
ACH-001318,-0.8750048644749904
ACH-001322,-1.0666189995244288
ACH-001328,-0.8341914492127618
ACH-001332,-0.8371797246359517
ACH-001336,-0.6782923480290317
ACH-001346,-0.9157184728722506
ACH-001353,-1.034927453511604
ACH-001354,-0.973675499169316
ACH-001367,-1.0081713637998788
ACH-001368,-0.9044963527816052
ACH-001374,-0.6984387336091804
ACH-001377,-0.9879555913217548
ACH-001380,-0.954974708595034
ACH-001391,-0.6912196205544802
ACH-001408,-1.0162505757010554
ACH-001430,-1.082108771864995
ACH-001431,-0.8961920217501708
ACH-001450,-0.7893267424183215
ACH-001496,-0.540837056923127
ACH-001500,-0.8198364837881587
ACH-001523,-1.08522202685525
ACH-001532,-0.9003813988558594
ACH-001550,-0.4048189891130354
ACH-001552,-0.780382419867607
ACH-001554,-1.0761049544650936
ACH-001654,-0.9154817901316724
ACH-001735,-0.8155773715566791
ACH-001736,-0.6343113171793635
ACH-001737,-1.1114597476416577
ACH-001740,-0.9825798662112948
ACH-001745,-1.0608842741238989
ACH-001765,-0.8477300662450098
