,MRPS2 (51116)
ACH-000004,-0.3034435121849703
ACH-000005,-0.08377964126499766
ACH-000007,-0.4201668737336613
ACH-000009,-0.2632650196587202
ACH-000011,-0.3402784730036616
ACH-000012,-0.5264619707087383
ACH-000013,-0.4890461807984557
ACH-000014,-0.2913809666800572
ACH-000015,-0.465207585781179
ACH-000017,-0.3499576217867083
ACH-000018,-0.527378934476696
ACH-000019,-0.4796596594025987
ACH-000021,-0.3274992663875089
ACH-000022,-0.41572013537645175
ACH-000025,-0.4297619406111776
ACH-000028,-0.4291103032272138
ACH-000030,-0.3140281510322225
ACH-000035,-0.3957086390375459
ACH-000036,-0.1936071769471848
ACH-000037,-0.2552787374721635
ACH-000039,-0.1968328039531642
ACH-000040,-0.1518902765211922
ACH-000041,-0.3329208539071842
ACH-000042,-0.3039638449432334
ACH-000045,-0.5298445023356299
ACH-000047,-0.34658028185648804
ACH-000052,-0.3365652451486687
ACH-000053,-0.23480847673851735
ACH-000054,-0.46626678754105894
ACH-000055,-0.4105000740271634
ACH-000060,-0.4151221907768153
ACH-000067,-0.4258077702642841
ACH-000070,-0.4350021705401014
ACH-000075,-0.20244395358348247
ACH-000078,-0.3406697034743402
ACH-000082,-0.1972648736724904
ACH-000085,-0.2923086256257551
ACH-000086,-0.6558558907291273
ACH-000087,-0.5506041371718254
ACH-000092,-0.2774868416291727
ACH-000095,-0.23040518652837025
ACH-000097,-0.2227404033212676
ACH-000098,-0.1495512278757403
ACH-000099,-0.3637439198896051
ACH-000108,-0.32223880081405043
ACH-000113,-0.6233572019097554
ACH-000116,-0.4158616021118238
ACH-000118,-0.5290849295079108
ACH-000120,-0.29139474114433817
ACH-000123,-0.5044409852635579
ACH-000127,-0.4795363751926998
ACH-000128,-0.448178789045544
ACH-000132,-0.3816449987169541
ACH-000133,-0.28072833031036154
ACH-000137,-0.5071945316140957
ACH-000138,-0.21492310716392565
ACH-000142,-0.3301393521067502
ACH-000143,-0.517563378498606
ACH-000146,-0.2565685190081761
ACH-000148,-0.4812236163584086
ACH-000150,-0.49270788651478
ACH-000152,-0.3869525921654679
ACH-000153,-0.4308254611747961
ACH-000159,-0.2745978357287349
ACH-000160,-0.4989550159829226
ACH-000163,-0.2976169662930069
ACH-000167,2.321483209229953
ACH-000168,-0.09124869923102616
ACH-000169,-0.23695084532374294
ACH-000178,-0.3423360804482984
ACH-000183,-0.35442127051120825
ACH-000188,-0.18702647329616284
ACH-000189,-0.6728947218636324
ACH-000190,-0.6494016657566765
ACH-000198,-0.4413532549445903
ACH-000203,0.11668274953501805
ACH-000204,-0.27904556342122233
ACH-000206,-0.33090910427968895
ACH-000207,-0.5159263650271839
ACH-000208,-0.2856088705619847
ACH-000210,-0.4401944744825395
ACH-000211,-0.33726539475815265
ACH-000215,-0.4344634368610684
ACH-000221,-0.6815726221265126
ACH-000222,-0.03342462856058547
ACH-000223,-0.466854686524834
ACH-000226,-0.4038885199563226
ACH-000227,-0.3518582682633828
ACH-000228,-0.3627727144003328
ACH-000231,-0.2512085516850228
ACH-000232,-0.5057370218055419
ACH-000233,-0.3030472979602274
ACH-000234,-0.3365632274736494
ACH-000235,-0.3271510356986029
ACH-000237,-0.23325782026478706
ACH-000238,-0.34387758461844353
ACH-000242,-0.4940816034557039
ACH-000243,-0.18375824586782485
ACH-000244,-0.4563627821028488
ACH-000246,-0.5517567550876031
ACH-000248,-0.6518448245445172
ACH-000250,-0.1422381798928043
ACH-000251,-0.2885365566795918
ACH-000252,-0.33600088839321657
ACH-000253,-0.40012823571835493
ACH-000255,-0.5148993018594248
ACH-000256,-0.4614703019361573
ACH-000257,-0.4105543256782511
ACH-000258,-0.3343001624184899
ACH-000259,-0.5264291125220676
ACH-000260,-0.23447211738090146
