,BARD1 (580)
ACH-000226,-0.6203182990192047
ACH-000227,-0.8915604828472433
ACH-000228,-0.9519808829314452
ACH-000231,-0.7319347883427857
ACH-000232,-0.6321212758644795
ACH-000233,-0.7777202516989989
ACH-000234,-0.7223328984914517
ACH-000235,-0.6406552693103611
ACH-000237,-1.0363877932898056
ACH-000238,-0.3411024791570055
ACH-000242,-0.5766211873797695
ACH-000243,-0.7006519241922591
ACH-000244,-0.7357033496378499
ACH-000246,-0.7063508656705229
ACH-000248,-0.5678885874262413
ACH-000250,-0.6109000533196738
ACH-000251,-0.4760663972287392
ACH-000252,-0.6125090920299359
ACH-000253,-0.5956231706635167
ACH-000255,-0.8453535054302967
ACH-000256,-0.4226978606915068
ACH-000257,-0.7560066243460258
ACH-000258,-0.7925058529817748
ACH-000259,-0.7324622452982422
ACH-000260,-0.5574752874976824
ACH-000261,-0.6615059331623729
ACH-000262,-0.4248621308423387
ACH-000263,-0.258953658048759
ACH-000264,-0.615176109238124
ACH-000265,-0.6007244378186118
ACH-000266,-0.7758878425924258
ACH-000272,-0.38230482042695657
ACH-000274,-0.5709004463856211
ACH-000277,-0.7539533503111581
ACH-000278,-0.7261705388574591
ACH-000279,-0.3792117311938418
ACH-000280,-0.8788042777782309
ACH-000281,-0.27024176730389826
ACH-000288,-0.5064289275943948
ACH-000291,-0.5347532725423592
ACH-000293,-0.3961593104218283
ACH-000294,-0.31785935443325336
ACH-000295,-0.5711115879970329
ACH-000296,-0.7522113612448852
ACH-000302,-0.7004731920565668
ACH-000304,-0.7037125207336089
ACH-000307,-0.6160845591957657
ACH-000308,-0.4577560593217914
ACH-000310,-0.611732521159933
ACH-000311,-0.8080999453153211
ACH-000312,-0.5496508307820898
ACH-000315,-0.6447479666286837
ACH-000316,-0.6979803535570671
ACH-000317,-0.7451551557174058
ACH-000318,-0.66525886836192
ACH-000319,-0.5110706064151439
ACH-000320,-0.5444203552583261
ACH-000322,-0.7057730678876488
ACH-000323,-0.7428460729930207
ACH-000324,-0.6529963601636809
ACH-000329,-0.4315393888312633
ACH-000330,-0.5045041264290429
ACH-000331,-0.5308264426892894
ACH-000332,-0.4640097126024164
ACH-000334,-0.7142601074844458
ACH-000335,-0.7880769758191795
ACH-000336,-0.4120738786998748
ACH-000337,-0.546707337058452
ACH-000338,-0.8613160129132759
ACH-000339,-0.6307441880416089
ACH-000341,-0.7986023298242562
ACH-000348,-0.7651636419939467
ACH-000350,-0.5737465759538061
ACH-000352,-0.4940199928648927
ACH-000356,-0.4143360949677598
ACH-000361,-0.6092641377658041
ACH-000362,-0.5570138406091826
ACH-000363,-0.6616156946408195
ACH-000364,-0.6900053485663864
ACH-000365,-0.6282718705080544
ACH-000366,-0.5009931071135721
ACH-000368,-0.7987359461426289
ACH-000374,-0.5578111716975207
ACH-000375,-0.6953592612916965
ACH-000376,-0.7099951856908444
ACH-000381,-0.6075888153893221
ACH-000383,-0.3491627527667347
ACH-000387,-0.4477886201014231
ACH-000389,-0.781372591458726
ACH-000390,-0.6512223551725578
ACH-000393,-0.5946983728653866
ACH-000395,-0.0970613032386323
ACH-000396,-1.0158190934465858
ACH-000397,-0.7428685655742797
ACH-000401,-0.995568365070982
ACH-000402,-0.4541055215942936
ACH-000403,-0.4096575355882881
ACH-000404,-0.485154955977998
ACH-000406,-0.23362686361337934
ACH-000407,-0.4920693571761678
ACH-000408,-0.7868520881882187
ACH-000410,-0.7291947351243582
ACH-000411,-0.6941811008624601
ACH-000414,-0.8172031710899595
ACH-000415,-0.7154314020234629
ACH-000416,-0.7498441508913664
ACH-000420,-0.41197243851212667
ACH-000421,-0.7324840724302538
ACH-000424,-0.8077078844483864
ACH-000425,-1.0705769436196209
ACH-000426,-0.7222136318473884
ACH-000427,-0.2547235959393193
ACH-000433,-0.38658254136343534
ACH-000435,-0.5131265059380224
ACH-000436,-0.5719161880712136
ACH-000444,-0.7407721668750645
ACH-000445,-0.6626992326371913
ACH-000448,-0.508868477617673
ACH-000450,-0.6566789922429579
ACH-000452,-0.626654090399613
ACH-000454,-0.4286584722730141
ACH-000458,-0.7224411879688307
ACH-000459,-0.7686392611201212
ACH-000460,-0.5768241563991762
ACH-000461,-0.3839766663474162
ACH-000463,-0.6469347007522139
ACH-000464,-0.5133565603091547
ACH-000466,0.08700249311398295
ACH-000467,-0.7437446114265684
ACH-000468,-0.38970208867518014
ACH-000469,-0.6860125859676929
ACH-000470,-0.4942407222752601
ACH-000471,-0.6445025791700871
ACH-000472,-0.36942569260556973
ACH-000473,-0.7031690717707675
ACH-000475,-0.5148745103086235
ACH-000476,-0.5052550069157404
ACH-000477,-0.7074355839053625
ACH-000479,-1.0020920372294504
ACH-000480,-0.8184771331279891
ACH-000481,-0.5975053012377411
ACH-000483,-1.055754866575251
ACH-000484,-0.5834800553765999
ACH-000485,-0.729874317081213
ACH-000486,-0.5314019740188051
ACH-000487,-0.5032589660222067
ACH-000488,-0.5488656517192795
ACH-000490,-0.5115290863890366
ACH-000491,-0.3967358293631548
ACH-000495,-0.9468054688199506
ACH-000496,-0.5491585949115042
ACH-000499,-0.7731746827286687
ACH-000500,-0.4344554494914269
ACH-000502,-0.7130299753507798
ACH-000503,-0.4188362302435416
ACH-000505,-0.7386572018796714
ACH-000507,-0.5469712723880557
ACH-000510,-0.7304469787214136
ACH-000511,-0.7917457747692751
ACH-000512,-0.4682304906118866
ACH-000516,-0.8674161518310748
ACH-000517,-0.3931432790862568
ACH-000518,-0.5924632662879498
ACH-000520,-0.4834523623714036
ACH-000521,-0.4158492461316816
ACH-000522,-0.6780995447191861
ACH-000524,-0.3337327449013454
ACH-000527,-0.6390896341995382
ACH-000528,-0.9497367150371521
ACH-000537,-0.6462215286854109
ACH-000541,-0.29476131204423545
ACH-000542,-0.4972357144135514
ACH-000544,-0.6447388174029056
ACH-000545,-0.565941218007161
ACH-000547,-1.284945806448041
ACH-000548,-0.6658720192536464
ACH-000549,-0.7218332307740949
ACH-000550,-0.5556527405614274
ACH-000552,-0.6640264298863674
ACH-000556,-0.7366294860160755
ACH-000557,-0.1809309254405025
ACH-000569,-0.3134427242079939
ACH-000570,-0.6867288936443379
ACH-000571,-0.5726267555095506
ACH-000573,-0.2499874100885315
ACH-000576,-0.1631531257600917
ACH-000579,-0.4714996928977435
ACH-000580,-0.6130108616140377
ACH-000584,-0.2634161600983039
ACH-000585,-0.3183238698851825
ACH-000588,-0.4826424266878855
ACH-000589,-0.745385077946165
ACH-000591,-0.6216257856061422
ACH-000593,-0.6488149752787622
ACH-000600,-0.8440483515979724
ACH-000601,-0.4769628989541466
ACH-000605,-0.6451386596433948
ACH-000606,-0.7196971464959512
ACH-000608,-0.7374542018068477
ACH-000614,-0.7530758400520831
ACH-000616,-0.7502614960313424
ACH-000618,-0.5665953664318535
ACH-000619,-0.5453492741073166
ACH-000620,-0.7789603856368941
ACH-000621,-0.4816649110844192
ACH-000622,-0.5560334922251166
ACH-000623,-0.6623932684125003
ACH-000624,-0.7725590133199319
ACH-000627,-0.5071888359916261
ACH-000630,-0.6765517711943405
ACH-000631,-0.6448265087253189
ACH-000632,-0.5587447436196337
ACH-000633,-0.5841169336944714
ACH-000637,-0.7838407825476553
ACH-000638,-0.353856980236796
ACH-000646,-0.7625294819374945
ACH-000647,-0.5034708771589065
ACH-000648,-0.6272325800338692
ACH-000649,-0.31374790672261765
ACH-000651,-0.15067388189720954
ACH-000652,-0.5158255144332674
ACH-000653,-0.27201426342200835
ACH-000657,-0.593876017734827
ACH-000658,-0.5848696028361454
ACH-000661,-0.5921960717427447
ACH-000662,-0.3680026336535296
ACH-000663,-0.969494562729218
ACH-000665,-0.5513005608643499
ACH-000671,-0.43570482858733695
ACH-000672,-0.4581527946186701
ACH-000673,-0.5821930820876559
ACH-000676,-0.5336311892643054
ACH-000677,-0.6460506885839614
ACH-000681,-0.5905198330622774
ACH-000683,-0.7764056182946187
ACH-000684,-0.7262065712506539
ACH-000688,-0.6374407740508045
ACH-000693,-0.8035449123710177
ACH-000694,-0.5209799087866097
ACH-000695,-0.4107466470762003
ACH-000696,-0.8666404835245236
ACH-000697,-0.4834875377240447
ACH-000699,-0.2677657901247601
ACH-000701,-0.7440468962436124
ACH-000706,-0.6296607610649473
ACH-000711,-0.6493495811353432
ACH-000713,-0.5852957661000684
ACH-000714,-0.3982338820198775
ACH-000718,-0.5576491374223409
ACH-000720,-0.8169782628369041
ACH-000721,-0.3655026836473521
ACH-000724,-0.3911226270252493
ACH-000725,-0.9379181083904508
ACH-000732,-0.7775256475592683
ACH-000734,-0.57575793893351
ACH-000735,-0.6600057488221784
ACH-000736,-0.946064009591448
ACH-000738,-0.8459147467840311
ACH-000746,-0.6233760810013125
ACH-000747,-0.5601255416951071
ACH-000748,-0.8382533726328819
ACH-000753,-0.4593340557350753
ACH-000756,-0.6133708811894282
ACH-000757,-0.4551749876299956
ACH-000758,-0.5370224268115481
ACH-000760,-0.6310805675365535
ACH-000762,-0.6827523013412117
ACH-000763,-0.44185493499310907
ACH-000764,-0.5840785388919674
ACH-000765,-0.3266488895598468
ACH-000766,-0.5007782713411261
ACH-000767,-0.183669072009078
ACH-000768,-0.7909628498541617
ACH-000769,-0.5193205152717644
ACH-000770,-0.5064597318749852
ACH-000771,-0.9288151674071452
ACH-000773,-0.43378402670901983
ACH-000776,-0.3316114872721409
ACH-000777,-0.7297134349322757
ACH-000778,-0.7312634154811798
ACH-000781,-0.5228376976428198
ACH-000782,-0.33856365682748585
ACH-000783,-0.6444607180220024
ACH-000784,-0.6208610315344726
ACH-000785,-0.9828409631336418
ACH-000787,-0.591637304590114
ACH-000788,-0.6239596727379579
ACH-000791,-0.7072449568638443
ACH-000792,-0.6567662148831971
ACH-000794,-0.4622421589663028
ACH-000796,-0.5304269561705922
ACH-000798,-0.3968284055755305
ACH-000799,-0.9196669734356844
ACH-000800,-0.5609580512060092
ACH-000802,-0.486992460265135
ACH-000804,-0.5244063420583135
ACH-000805,-0.6787281594335062
ACH-000809,-0.5415454537946927
ACH-000810,-0.4230526663494815
ACH-000811,-0.6447994068988536
ACH-000817,-0.57694850187391
ACH-000819,-0.6641063780013421
ACH-000820,-0.6411362374578474
ACH-000821,-0.9724012312357342
ACH-000822,-0.4392369383722478
ACH-000823,-0.56716195800961
ACH-000824,-0.28332065308772303
ACH-000827,-0.8296790929880522
ACH-000829,-0.4355948647984597
ACH-000831,-0.6596796145381554
ACH-000832,-0.6903983117042274
ACH-000833,-0.3240315046485444
ACH-000834,-0.4291168178563256
ACH-000835,-0.7700110070765946
ACH-000836,-0.5975433709714052
ACH-000837,-0.7349719314709982
ACH-000838,-0.31507345210268706
ACH-000839,-0.4060245449267915
ACH-000840,-0.8469233696663689
ACH-000841,-0.5445608286882109
ACH-000843,-0.6121142119014799
ACH-000846,-0.5466779155445834
ACH-000847,-0.3057427982043693
ACH-000848,-0.5154039396037502
ACH-000849,-0.6053235469166763
ACH-000851,-0.6827520459206956
ACH-000855,-0.9032466914589306
ACH-000856,-0.660926207751087
ACH-000858,-0.8732787804112443
ACH-000859,-0.7365791863140781
ACH-000861,-0.8553078261975615
ACH-000862,-0.669105874283881
ACH-000865,-0.3638621265687221
ACH-000866,-0.6841092014899799
ACH-000867,-0.933631107646615
ACH-000869,-0.6800193530417726
ACH-000872,-0.6235562144719192
ACH-000873,-0.6507531816251654
ACH-000876,-0.5444886534214723
ACH-000878,-0.20332924378581754
ACH-000880,-0.6665305567121975
ACH-000881,-0.933341003788876
ACH-000882,-0.8045765065730551
ACH-000884,-0.6967310241378014
ACH-000885,-0.7425527189895594
ACH-000887,-0.6159352637234123
ACH-000889,-0.25983487542807376
ACH-000896,-0.8498948654976293
ACH-000898,-0.9164998296690416
ACH-000900,-0.5910553352337774
ACH-000901,-0.3847519663593787
ACH-000905,-0.4803050121491321
ACH-000906,-0.5448644194411549
ACH-000907,-0.7504407282920771
ACH-000910,-0.7167640467883262
ACH-000911,-0.5544730978647712
ACH-000912,-0.505783354923123
ACH-000913,-0.5103728021746287
ACH-000915,-0.2387105145161624
ACH-000916,-0.4315181269869322
ACH-000917,-0.6971476544949572
ACH-000920,-0.4742265539959761
ACH-000921,-0.638816588109096
ACH-000924,-0.6464592544790564
ACH-000926,-0.2821834082273281
ACH-000928,-0.357911906615619
ACH-000929,-0.7240019505519075
ACH-000932,-0.6619351160035631
ACH-000935,-0.4536064553911837
ACH-000936,-0.560941949754088
ACH-000937,-0.5494907416912886
ACH-000938,-0.5412551109855651
ACH-000939,-0.8975840727029695
ACH-000941,-0.5420023492391163
ACH-000943,-0.7818149766768874
ACH-000946,-0.8086952796998721
ACH-000947,-0.6758699137010882
ACH-000948,-0.7072614085862559
ACH-000950,-0.6440457735822199
ACH-000953,-0.3554500578131528
ACH-000954,-0.762325442635947
ACH-000957,-0.8009982507948612
ACH-000958,-0.4448588427818377
ACH-000960,-0.8178160933034788
ACH-000963,-0.541483490559445
ACH-000968,-0.5378973216931513
ACH-000969,-0.6016321320668365
ACH-000972,-0.2524955223846933
ACH-000973,-0.5894496359703618
ACH-000974,-0.3818220243876467
ACH-000978,-1.173145666519631
ACH-000984,-0.8897568472614945
ACH-000986,-0.5892001531881881
ACH-000988,-0.6723871638410375
ACH-000993,-0.9755881894557852
ACH-000994,-0.3996954640138712
ACH-000996,-0.6650097946887007
ACH-001001,-0.543046942779417
ACH-001020,-0.2631614650980443
ACH-001028,-0.31913583517381555
ACH-001031,-0.5457402847612189
ACH-001038,-0.6098838850405532
ACH-001048,-0.6002127666913465
ACH-001050,-0.6069027376340295
ACH-001053,-0.4614638310942918
ACH-001054,-0.5848925826539562
ACH-001061,-0.7325399415746283
ACH-001067,-0.6653425070335907
ACH-001075,-0.6080274321344772
ACH-001096,-0.569568865050255
ACH-001111,-0.3495538631626431
ACH-001119,-0.491402324667285
ACH-001128,-0.8808591062440021
ACH-001134,-0.7373737026897599
ACH-001151,-0.5618146870810017
ACH-001163,-0.26227282544863306
ACH-001164,-0.7928282801895342
ACH-001183,-0.5167568938899992
ACH-001192,-0.5060085732481442
ACH-001193,-0.4433974891157945
ACH-001196,-0.7050746882147965
ACH-001197,-0.4734624827971458
ACH-001205,-0.4339850542207182
ACH-001211,-0.9440919187462028
ACH-001212,-0.7545434736693957
ACH-001228,-0.5342234386153
ACH-001232,-0.7407144952801321
ACH-001239,-0.5011697057924319
ACH-001270,-0.514275054026166
ACH-001274,-0.6927226977550532
ACH-001275,-0.5914362236181033
ACH-001277,-0.6432807790335612
ACH-001278,-0.8318326926013271
ACH-001280,-1.0869733409492317
ACH-001283,-0.7612464809572692
ACH-001289,-0.6977225235878628
ACH-001300,-0.6410274124011387
ACH-001301,-0.7635441637166365
ACH-001302,-0.5182647529110727
ACH-001306,-0.5212235938099253
ACH-001318,-0.671362225988212
ACH-001322,-0.6229807989561061
ACH-001328,-0.5951774751471571
ACH-001332,-0.41478562267947494
ACH-001336,-0.688330300319647
ACH-001346,-0.762916756298699
ACH-001353,-0.7780341788330759
ACH-001354,-0.9203096329861228
ACH-001367,-0.6630245547378276
ACH-001368,-0.4025780585046338
ACH-001374,-0.6728912090735589
ACH-001377,-0.4504768971465354
ACH-001380,-0.472252451813458
ACH-001391,-0.670078909718072
ACH-001408,-0.9650090283425912
ACH-001430,-0.7046510822517653
ACH-001431,-0.6040842129287478
ACH-001450,-0.5950278307727419
ACH-001496,-0.7139328701744379
ACH-001500,-0.3001261263215918
ACH-001523,-0.7663870557481728
ACH-001532,-0.9203313051734486
ACH-001550,-0.4093320803361205
ACH-001552,-0.6717734639768448
ACH-001554,-0.5364229990815375
ACH-001654,-0.6003758119654747
ACH-001735,-0.4433542333194699
ACH-001736,-0.5869396588844776
ACH-001737,-0.4401566910079181
ACH-001740,-0.6579584669930839
ACH-001745,-0.5499078144272521
ACH-001765,-0.4872617513898585
