,MED23 (9439)
ACH-000004,-0.6096301216232236
ACH-000005,-0.7497223101735748
ACH-000007,-0.4408034129578707
ACH-000009,-0.26314721661681384
ACH-000011,-0.5219279883221002
ACH-000012,-0.05046678354485348
ACH-000013,-0.16808071572000255
ACH-000014,0.02375963589537533
ACH-000015,-0.3009609897184345
ACH-000017,0.2165085701991842
ACH-000018,-0.5525478766385584
ACH-000019,-0.2388526450765464
ACH-000021,0.0039748397034564745
ACH-000022,-0.027028992647244586
ACH-000025,-0.5894048058828134
ACH-000028,-0.5802376939468217
ACH-000030,-0.044336894788285064
ACH-000035,0.015232127341932272
ACH-000036,-0.2345097037465104
ACH-000037,-0.1651179245112226
ACH-000039,0.01614236499731734
ACH-000040,-0.4488816185890142
ACH-000041,-0.1514236201815347
ACH-000042,-0.6868755256157996
ACH-000045,-0.5127899681919641
ACH-000047,-0.07395496653206778
ACH-000052,-0.18035896280593167
ACH-000053,-0.12886527873731554
ACH-000054,-0.016668994428380296
ACH-000055,-0.1189314600651545
ACH-000060,-0.32482123939282753
ACH-000067,-0.039571255522650416
ACH-000070,-0.3381907391924666
ACH-000075,-0.14589359695927498
ACH-000078,0.14192088260017394
ACH-000082,-0.2169579766564743
ACH-000085,-0.4913007025994025
ACH-000086,0.09298487052154217
ACH-000087,-0.08959219224997364
ACH-000092,-0.5273815303500302
ACH-000095,-0.015565971739766834
ACH-000097,0.28839652738800753
ACH-000098,-0.260499445973202
ACH-000099,0.09916894116533433
ACH-000108,-0.1863982067354684
ACH-000113,-0.419934262111668
ACH-000116,-0.2275493577110353
ACH-000118,-0.5207391826608174
ACH-000120,-0.2268522876332
ACH-000123,0.09440746094948073
ACH-000127,-0.18457925012048948
ACH-000128,-0.5253130720572956
ACH-000132,-0.3661473577700575
ACH-000133,-0.04014852155531297
ACH-000137,0.025093972572296477
ACH-000138,0.3087304590593025
ACH-000142,-0.2846693217097671
ACH-000143,-0.17557114697081458
ACH-000146,-0.29826904200194704
ACH-000148,-0.01669020462090139
ACH-000150,0.3157052499664072
ACH-000152,-0.018415921163625296
ACH-000153,-0.09795112962524097
ACH-000159,-0.1989874899037648
ACH-000160,0.3285040776264455
ACH-000163,-0.7898527612290634
ACH-000167,0.679797933552954
ACH-000168,-0.22409208380065151
ACH-000169,0.4183927258971536
ACH-000178,-0.5692116528422502
ACH-000183,-0.5005864392981677
ACH-000188,-0.25567692867323105
ACH-000189,-0.3410238558963704
ACH-000190,0.2811685107757304
ACH-000198,-0.4389350166249474
ACH-000203,0.4817988019375798
ACH-000204,-0.7434479006514206
ACH-000206,-0.3776198033321437
ACH-000207,-0.21516858332926092
ACH-000208,0.09387550598749182
ACH-000210,-0.17021391197261082
ACH-000211,-0.17150015142874506
ACH-000215,-0.02133074944278996
ACH-000221,0.07366943788721864
ACH-000222,-0.4190820358255548
ACH-000223,-0.1588076684896986
ACH-000226,-0.06820071951509897
ACH-000227,-0.15135266873882186
ACH-000228,0.023351968539263045
ACH-000231,0.046359644843769664
ACH-000232,-0.3715658498184952
ACH-000233,0.2363469776439027
ACH-000234,-0.08046983396652871
ACH-000235,-0.7377727572728752
ACH-000237,0.006122122487185
ACH-000238,-0.26741540453916274
ACH-000242,-0.5666596371074107
ACH-000243,-0.39171245955268397
ACH-000244,0.09853329536879672
ACH-000246,-0.15045745957119816
ACH-000248,0.1860834957893996
ACH-000250,-0.11990035128434838
ACH-000251,-0.3675785734417212
ACH-000252,-0.3140228936764505
ACH-000253,-0.4503024721799624
ACH-000255,-0.34671661082137595
ACH-000256,0.16059647165253468
ACH-000257,0.10319933785624318
ACH-000258,-0.18969913942220887
ACH-000259,-0.03191340670815169
ACH-000260,-0.18911864201987386
ACH-000261,-0.15227865352104308
ACH-000262,-0.11205579075915167
ACH-000263,-0.3950696144459278
ACH-000264,-0.2059493264042331
ACH-000265,0.060848768234564574
ACH-000266,-0.3057079189315353
ACH-000272,-0.26393363055049635
ACH-000274,0.11788400899206698
ACH-000277,0.16638768439429782
ACH-000278,0.06570010652628176
ACH-000279,0.08275844406006484
ACH-000280,0.11475445506495513
ACH-000281,-0.5036206079182058
ACH-000288,0.18619923104383626
ACH-000291,-0.28704154795564146
ACH-000293,-0.1310603181927101
ACH-000294,-0.7949999355829345
ACH-000295,-0.4514793553184301
ACH-000296,-0.31564624989789564
ACH-000302,-0.010584432430510668
ACH-000304,-0.5195143047913081
ACH-000307,-0.4881580924523778
ACH-000308,-0.005730125963631386
ACH-000310,0.0033633755200453783
ACH-000311,0.14465107938241772
ACH-000312,0.01195902587636326
ACH-000315,-0.3713939646748714
ACH-000316,-0.23459047556040416
ACH-000317,-0.5958438551728193
ACH-000318,0.002310858550623031
ACH-000319,-0.11033657151143426
ACH-000320,-0.18200329403055995
ACH-000322,-0.4274497435658876
ACH-000323,0.11326933887287835
ACH-000324,0.03644438726895489
ACH-000329,0.042687835855819804
ACH-000330,-0.4658593326244384
ACH-000331,0.29705056857087125
ACH-000332,-0.3713649780653915
ACH-000334,-0.7603644676876209
ACH-000335,-0.4368516565405881
ACH-000336,-0.3070591128334157
ACH-000337,-0.25902083607898463
ACH-000338,-0.2991049525732147
ACH-000339,-0.2603790779986484
ACH-000341,-0.40773837669873975
ACH-000348,0.1304947783455853
ACH-000350,-0.4654832375717079
ACH-000352,-0.31642274745357146
ACH-000356,-0.4287730018576945
ACH-000361,0.0405955886184331
ACH-000362,-0.310288260313167
ACH-000363,-0.7565758904612925
ACH-000364,-0.501454966516871
ACH-000365,-0.7471188973204831
ACH-000366,-0.4508708337423886
ACH-000368,-0.17874803814938828
ACH-000374,0.14981640871216564
ACH-000375,0.12558227648387196
ACH-000376,-0.1982257911691185
ACH-000381,0.013410962473620591
ACH-000383,-0.6000620563236782
ACH-000387,-0.6113896980069162
ACH-000389,0.2931584433852354
ACH-000390,-0.4180784766979167
ACH-000393,-0.15913970276132194
ACH-000395,-0.34902747926606753
ACH-000396,0.14107338430514835
ACH-000397,0.133945989212116
ACH-000401,-0.2048536332590977
ACH-000402,-0.594881320000778
ACH-000403,-0.387860782122235
ACH-000404,-0.3102690726503733
ACH-000406,-0.2951737171884032
ACH-000407,-0.17890611139303506
ACH-000408,-0.1592763888275136
ACH-000410,-0.1853873210952365
ACH-000411,-0.4769618141050456
ACH-000414,-0.16416401862726152
ACH-000415,-0.2938475393507747
ACH-000416,0.12758015187605087
