,TRIM64B (642446)
ACH-000004,0.17761755639990415
ACH-000005,0.3725386497895907
ACH-000007,0.3467561261670104
ACH-000009,0.14175147458953047
ACH-000011,0.17873729184241607
ACH-000012,0.14635613222452068
ACH-000013,0.2833495596506186
ACH-000014,0.2482700205162178
ACH-000015,0.20321707715901635
ACH-000017,0.4034137175647515
ACH-000018,0.06396694680787686
ACH-000019,0.09725440184897324
ACH-000021,0.15337146979660626
ACH-000022,0.16342503298829433
ACH-000025,0.3751253084457009
ACH-000028,0.204564289610702
ACH-000030,0.2517564174978045
ACH-000035,0.2814259123472529
ACH-000036,0.2679922774326943
ACH-000037,-0.0614418382245286
ACH-000039,0.017024182428055954
ACH-000040,0.32651095602361435
ACH-000041,0.26624465612707343
ACH-000042,0.27283515033003675
ACH-000045,0.06619053883611632
ACH-000047,0.21794741730353426
ACH-000052,0.1724806547477309
ACH-000053,0.22190779635516555
ACH-000054,0.05106240652277342
ACH-000055,-0.0624242328894191
ACH-000060,0.28584081194138583
ACH-000067,0.29160696790936386
ACH-000070,0.13777864320421393
ACH-000075,0.2657018164013666
ACH-000078,0.04298090733201459
ACH-000082,0.20430864889893144
ACH-000085,0.388903832093448
ACH-000086,0.15401506147972
ACH-000087,0.26292911836644584
ACH-000092,0.17364676380769772
ACH-000095,0.27456134254312314
ACH-000097,-0.10591177572690756
ACH-000098,0.3205139121144369
ACH-000099,0.036493209223301126
ACH-000108,0.21449427573752453
ACH-000113,0.3306618199592151
ACH-000116,0.01930093193952161
ACH-000118,0.2554058643628189
ACH-000120,-0.01513920799983216
ACH-000123,0.3518881414161942
ACH-000127,0.283633759159426
ACH-000128,0.13706442231028854
ACH-000132,0.17135596618813145
ACH-000133,0.16601048790432246
ACH-000137,-0.0054461448331702645
ACH-000138,0.21355140234558695
ACH-000142,0.11009140710684144
ACH-000143,0.31974959096078504
ACH-000146,0.196573416295322
ACH-000148,0.4175973856389887
ACH-000150,0.2774162965613396
ACH-000152,0.11053059257310753
ACH-000153,0.1050345867987542
ACH-000159,0.2514988094824484
ACH-000160,0.3665128398975303
ACH-000163,0.2590010226117727
ACH-000167,0.2907848195543401
ACH-000168,0.14747072389403967
ACH-000169,0.08255736455372688
ACH-000178,0.1877702584838652
ACH-000183,0.0668642315240407
ACH-000188,0.1589963812340493
ACH-000189,0.10792858877069084
ACH-000190,0.42037217225252205
ACH-000198,0.21148476330062155
ACH-000203,0.7398591161491926
ACH-000204,0.07992918691191317
ACH-000206,-0.06548742446395234
ACH-000207,0.2903312963286557
ACH-000208,0.14466186623857094
ACH-000210,-0.18114325650061586
ACH-000211,0.22592175510765616
ACH-000215,0.20328795124290025
ACH-000221,0.14184010330799374
ACH-000222,0.30332030616234285
ACH-000223,0.2829992856124321
ACH-000226,0.15570336394699966
ACH-000227,0.15157900856799006
ACH-000228,0.17653752310372373
ACH-000231,-0.07484190512142637
ACH-000232,0.2539180108340765
ACH-000233,0.3442545529367538
ACH-000234,0.1992140526110533
ACH-000235,0.2463283459612949
ACH-000237,0.030225991008885563
ACH-000238,0.1999670655693863
ACH-000242,0.09579131750061844
ACH-000243,0.1853442095789203
ACH-000244,0.2954082731308071
ACH-000246,0.13950718639695978
ACH-000248,0.5011986727734488
ACH-000250,0.07926259121257433
ACH-000251,0.4988268712646328
ACH-000252,0.254138701051595
ACH-000253,0.03288924005391604
ACH-000255,0.09258690632887363
ACH-000256,0.14207732753885866
ACH-000257,0.2677525275258585
ACH-000258,0.3329370928058724
ACH-000259,0.3328934495293465
ACH-000260,0.0220569646167962
ACH-000261,0.21151583280634476
ACH-000262,0.1856935210602228
ACH-000263,0.07197923039405278
ACH-000264,0.12942589518707542
ACH-000265,0.22468660183342015
ACH-000266,0.19644313879260175
ACH-000272,0.2138112565342328
ACH-000274,0.14741661039005585
ACH-000277,0.1792538992496469
ACH-000278,-0.0405304589372158
ACH-000279,0.2589986684197633
ACH-000280,0.2371662452769969
ACH-000281,0.17917110960383606
ACH-000288,0.159866857320863
ACH-000291,0.15024643428134735
ACH-000293,0.05980157973696496
ACH-000294,0.2922443601673108
ACH-000295,0.3284529016539393
ACH-000296,0.33034334515373354
ACH-000302,0.3785496320853871
ACH-000304,0.1875610038344346
ACH-000307,0.1644359484805984
ACH-000308,0.1464540882532917
ACH-000310,0.14393963183196684
ACH-000311,0.27158137988101216
ACH-000312,-0.0988029357155164
ACH-000315,0.4393104427688031
ACH-000316,0.1979426845783019
ACH-000317,-0.007205792403887977
ACH-000318,0.1754441768415058
ACH-000319,0.28564318777378045
ACH-000320,0.39094752519177467
ACH-000322,0.29213614838058405
ACH-000323,0.3837829154722175
ACH-000324,0.11093398992992598
ACH-000329,0.1946113875572384
ACH-000330,0.055331396402760566
ACH-000331,0.05381450447967928
ACH-000332,0.18152574077914446
ACH-000334,0.2703155297715046
ACH-000335,-0.2581856385583134
ACH-000336,0.2636101749071402
ACH-000337,0.25833543535599623
ACH-000338,0.6084833188425326
ACH-000339,0.3694794930462594
ACH-000341,0.06570675589103807
ACH-000348,0.2450031135611621
ACH-000350,0.056387385208292964
ACH-000352,0.2465366095207917
ACH-000356,0.06504452758678872
ACH-000361,0.18790965208020294
ACH-000362,0.12481573562177906
ACH-000363,0.2490862032644533
ACH-000364,0.03188676614732696
ACH-000365,0.20519950075278975
ACH-000366,0.1578160108919274
ACH-000368,0.0017199418439679305
ACH-000374,-0.0836606960842981
ACH-000375,0.3064961263712139
ACH-000376,0.1968905713192084
ACH-000381,0.31857215660675503
ACH-000383,0.1805318904486646
ACH-000387,0.3729930227337338
ACH-000389,0.044088358380513205
ACH-000390,0.26285419583042885
ACH-000393,0.3739503261694052
ACH-000395,0.15123678821528286
ACH-000396,-0.023704595882567944
ACH-000397,0.0282978017428665
ACH-000401,0.297233076678719
ACH-000402,0.15888417725215231
ACH-000403,0.20279093387781816
ACH-000404,-0.08552304612091179
ACH-000406,0.13196837311255485
ACH-000407,0.08515121986622916
ACH-000408,0.2611006249018759
ACH-000410,0.11265057129735405
ACH-000411,0.06467151228238226
ACH-000414,0.2028639834589094
ACH-000415,0.19989971103878693
ACH-000416,0.2240911473331391
ACH-000420,0.0640920322983589
ACH-000421,0.1186846362943891
ACH-000424,0.4460330486553626
ACH-000425,0.2281078877987841
ACH-000426,-0.07753812791897408
ACH-000427,0.07935669950510497
ACH-000433,0.35568574843812795
ACH-000435,0.2932955485674115
ACH-000436,0.0887373865819289
ACH-000444,0.05389770122795934
ACH-000445,0.27433141611916423
ACH-000448,0.18738417705446975
ACH-000450,-0.01441528237127601
