,CD3EAP (10849)
ACH-000293,-0.4681078546074325
ACH-000294,-0.6370154345004897
ACH-000295,-0.24840711558269146
ACH-000296,-0.5566413784868265
ACH-000302,-0.3538323200619849
ACH-000304,-0.2716401472644993
ACH-000307,-0.3225239806600407
ACH-000308,-0.4345187308762293
ACH-000310,-0.31479494982492906
ACH-000311,-0.27842503725662193
ACH-000312,-0.34321545486131555
ACH-000315,-0.09256321066150863
ACH-000316,-0.22474298457474
ACH-000317,-0.3879050592881487
ACH-000318,-0.5204901223269739
ACH-000319,-0.35752128333173977
ACH-000320,-0.18234711303796047
ACH-000322,-0.3058150994281261
ACH-000323,-0.4671625300073297
ACH-000324,-0.4092273950445057
ACH-000329,-0.3965299114490205
ACH-000330,-0.3569490987868709
ACH-000331,-0.6532178113070991
ACH-000332,-0.5376458671316589
ACH-000334,-0.331347807431422
ACH-000335,-0.4289788193588857
ACH-000336,-0.3713373775715775
ACH-000337,-0.5296742695562348
ACH-000338,-0.6961052263849763
ACH-000339,-0.4026508757347367
ACH-000341,-0.43014917022008176
ACH-000348,-0.29540125216924473
ACH-000350,-0.27457024425296594
ACH-000352,-0.08436777667914039
ACH-000356,-0.5132300730643722
ACH-000361,-0.2519250327796077
ACH-000362,-0.2772972796520569
ACH-000363,-0.18759286749682502
ACH-000364,-0.3470722372874758
ACH-000365,-0.2932254805764999
ACH-000366,-0.5047290099376439
ACH-000368,-0.4310233478921871
ACH-000374,-0.05578891425613414
ACH-000375,-0.295777687936795
ACH-000376,-0.3502541434375188
ACH-000381,-0.2263473224626485
ACH-000383,-0.3292606026181877
ACH-000387,-0.3208540514716121
ACH-000389,-0.6210066267650303
ACH-000390,-0.2527908294993195
ACH-000393,-0.291254632368597
ACH-000395,-0.3246139926245953
ACH-000396,-0.3020015195813261
ACH-000397,-0.3661584694910797
ACH-000401,-0.7035913668427879
ACH-000402,-0.5944264025232401
ACH-000403,-0.30653352710494497
ACH-000404,-0.4821717575680705
ACH-000406,-0.3214552746518921
ACH-000407,-0.3164605922893749
ACH-000408,-0.3656847759618288
ACH-000410,-0.3708821016979625
ACH-000411,-0.4438324649260835
ACH-000414,-0.17656601612180406
ACH-000415,-0.3907014891144218
ACH-000416,-0.3981739711150189
ACH-000420,-0.11865346386362548
ACH-000421,-0.4844493992128262
ACH-000424,-0.41853477591610055
ACH-000425,-0.2707029411698667
ACH-000426,-0.09479059341948644
ACH-000427,-0.20693196920111906
ACH-000433,-0.2943667371876602
ACH-000435,-0.2705310050871385
ACH-000436,-0.13026347915279915
ACH-000444,-0.631341875409355
ACH-000445,-0.4957011032378286
ACH-000448,-0.3236892299145394
ACH-000450,-0.4260505288015695
ACH-000452,-0.28946381159153506
ACH-000454,-0.393639785350426
ACH-000458,-0.5465563192823414
ACH-000459,-0.2857072230447085
ACH-000460,-0.2831994279674635
ACH-000461,-0.21394899475618173
ACH-000463,-0.4765697526182509
ACH-000464,-0.4497131981535507
ACH-000466,-0.32248664604418315
ACH-000467,-0.4116009435687986
ACH-000468,-0.39962850125825183
ACH-000469,-0.49283137204080296
ACH-000470,-0.3718689217342588
ACH-000471,-0.3947156847911983
ACH-000472,-0.3189874060226181
ACH-000473,-0.31546659875480826
ACH-000475,-0.2216328283168376
ACH-000476,-0.07440203053841753
ACH-000477,-0.6202346585078974
ACH-000479,-0.4536657643552197
ACH-000480,-0.43815860015268016
ACH-000481,-0.227356206955344
ACH-000483,-0.2427795288597677
ACH-000484,-0.4419417436017302
ACH-000485,-0.2792179864128058
ACH-000486,-0.5895162177337412
ACH-000487,-0.3878078798512343
ACH-000488,-0.35928710555210297
ACH-000490,-0.5048175259961362
ACH-000491,-0.3897674848495333
ACH-000495,-0.4015509591292985
ACH-000496,-0.25433760184280946
ACH-000499,-0.5547993436370608
ACH-000500,-0.07128677338781743
ACH-000502,-0.3184034157843548
ACH-000503,-0.432957070214058
ACH-000505,-0.3790601764103083
ACH-000507,-0.30298708866091545
ACH-000510,-0.34542049803630664
ACH-000511,-0.6628722716695878
ACH-000512,-0.28751293205457457
ACH-000516,-0.4630407392927853
ACH-000517,-0.3260602105764131
ACH-000518,-0.3310571288010895
ACH-000520,-0.5759936965063089
ACH-000521,-0.11971525358226767
ACH-000522,-0.3933583036097171
ACH-000524,-0.2930298884115094
ACH-000527,-0.19508469149178284
ACH-000528,-0.2937131463383183
ACH-000537,-0.3913808027576509
ACH-000541,-0.2419844057298497
ACH-000542,-0.4519507099933432
ACH-000544,-0.4607243451917262
ACH-000545,-0.3621886390092355
ACH-000547,-0.3092209512050746
ACH-000548,-0.3899796641529775
ACH-000549,-0.4361859728523792
ACH-000550,-0.21384605261553088
ACH-000552,-0.34763857317315305
ACH-000556,-0.3646806211154964
ACH-000557,-0.35523201168632257
ACH-000569,-0.3565920324291563
ACH-000570,-0.4939451385891903
ACH-000571,-0.3252797620456841
ACH-000573,-0.5079932190459573
ACH-000576,-0.2605937969140701
ACH-000579,-0.4041455855670796
ACH-000580,-0.3603980771540622
ACH-000584,-0.322686994997149
ACH-000585,-0.5310066768825833
ACH-000588,-0.21531731923015945
ACH-000589,-0.2874396607744846
ACH-000591,-0.3668154775257596
ACH-000593,-0.4429003813287373
ACH-000600,-0.4039392720272436
ACH-000601,-0.4726117449486474
ACH-000605,-0.3640579118691213
ACH-000606,-0.5673025410069339
ACH-000608,-0.4039898133259953
ACH-000614,-0.37098846731549057
ACH-000616,-0.4442605764795425
ACH-000618,-0.3563298673484722
ACH-000619,-0.3152768721572892
ACH-000620,-0.2934824928142015
ACH-000621,-0.4074036003258948
ACH-000622,-0.5654813520135179
ACH-000623,-0.4974627776993631
ACH-000624,-0.5599154910554389
ACH-000627,-0.4185460037074605
ACH-000630,-0.5128600737784443
ACH-000631,-0.5810689871651832
ACH-000632,-0.22474010269719485
ACH-000633,-0.035602129518109205
ACH-000637,-0.4089977199312269
ACH-000638,-0.32702956607796513
ACH-000646,-0.4460472787998163
ACH-000647,-0.39421911742033705
ACH-000648,-0.5312679890298082
ACH-000649,-0.3598943285409184
ACH-000651,-0.4649917869617436
ACH-000652,-0.4372442128291783
ACH-000653,-0.15248571351090195
ACH-000657,-0.4618323911429046
ACH-000658,-0.19979262434634945
ACH-000661,-0.5426300005888355
ACH-000662,-0.20421770333794034
ACH-000663,-0.5940545995052955
ACH-000665,-0.5575148782663033
ACH-000671,-0.3276286710742351
ACH-000672,-0.4716899812024952
ACH-000673,-0.4097255574964471
ACH-000676,-0.4833652894749398
ACH-000677,-0.6171082709387531
ACH-000681,-0.2104298754668633
ACH-000683,-0.2415618910565528
ACH-000684,-0.32318027102706504
ACH-000688,-0.5680043420059405
ACH-000693,-0.4335680699367324
ACH-000694,-0.6324768955413385
ACH-000695,-0.18922962503382476
ACH-000696,-0.6233697297209985
ACH-000697,-0.4185193901299232
ACH-000699,-0.3572981354005055
ACH-000701,-0.28823672736290656
ACH-000706,-0.31434411410697044
ACH-000711,-0.3976988024103725
ACH-000713,-0.4510362502787472
ACH-000714,-0.27559632088840724
ACH-000718,-0.2118016560899278
ACH-000720,-0.19149333481501546
ACH-000721,-0.4039689023494399
ACH-000724,-0.4965877019217926
ACH-000725,-0.3733505523130407
ACH-000732,-0.5880206250146639
ACH-000734,-0.31791387914658903
ACH-000735,-0.4405521091777917
ACH-000736,-0.23200445459396934
ACH-000738,-0.46370612152154295
ACH-000746,-0.34543313901678746
ACH-000747,-0.4657355013066199
ACH-000748,-0.6683707187218365
ACH-000753,-0.4666993579235875
ACH-000756,-0.5041446991807369
ACH-000757,-0.4852172945605221
ACH-000758,-0.3503419624387934
ACH-000760,-0.4794393738563848
ACH-000762,-0.5640906129111131
ACH-000763,-0.17199971330434285
ACH-000764,-0.4721520227919191
ACH-000765,-0.5485137972349232
ACH-000766,-0.4651318702680093
ACH-000767,-0.17994615652647303
ACH-000768,-0.4009367873114533
ACH-000769,-0.29265860579309344
ACH-000770,-0.3912589862468997
ACH-000771,-0.4049711135027865
ACH-000773,-0.3668943966159682
ACH-000776,-0.5966769470487148
ACH-000777,-0.3758662985067791
ACH-000778,-0.3779665360077141
ACH-000781,-0.20403801500207208
ACH-000782,-0.5158868393181977
ACH-000783,-0.1595975998864971
ACH-000784,-0.5448274022173073
ACH-000785,-0.14091704491976914
ACH-000787,-0.6947705648505643
ACH-000788,-0.2937554806033649
ACH-000791,-0.4157161751544855
ACH-000792,-0.4330697384816179
ACH-000794,-0.5421741609081133
ACH-000796,-0.3075038884107569
ACH-000798,-0.3243353933031034
ACH-000799,-0.388279423265448
ACH-000800,-0.3861486156299902
ACH-000802,-0.5245892961505411
ACH-000804,-0.5784872998713531
ACH-000805,-0.2998887098097565
ACH-000809,-0.21856757032804325
ACH-000810,-0.4612607368347492
ACH-000811,-0.34001658695458165
ACH-000817,-0.4341256961213558
ACH-000819,-0.4735924287762665
ACH-000820,-0.7576036418797754
ACH-000821,-0.21387243543580806
ACH-000822,-0.3065880768449211
ACH-000823,-0.4908119275321984
ACH-000824,-0.4115192629790645
ACH-000827,-0.50930851066855
ACH-000829,-0.2863843196840493
ACH-000831,-0.5066234482832409
ACH-000832,-0.496305742609746
ACH-000833,-0.3300347599152035
ACH-000834,-0.3759914301099214
ACH-000835,-0.4312318272048501
ACH-000836,-0.28223054216223603
ACH-000837,-0.39437541958383504
ACH-000838,-0.28312427504012355
ACH-000839,-0.567285432886886
ACH-000840,-0.4882534170775054
ACH-000841,-0.6099474394805272
ACH-000843,-0.583871671122745
ACH-000846,-0.2511182555188162
ACH-000847,-0.550786701129422
ACH-000848,-0.3602603080895248
ACH-000849,-0.33884918992682284
ACH-000851,-0.3348552008190165
ACH-000855,-0.4775307174851434
ACH-000856,-0.3020290038556631
ACH-000858,-0.514373026207184
ACH-000859,-0.3043679065615449
ACH-000861,-0.5581676574166746
ACH-000862,-0.2009125366345862
ACH-000865,-0.5239840230068163
ACH-000866,-0.3709895354364397
ACH-000867,-0.08069625005601494
ACH-000869,-0.19236715803153398
ACH-000872,-0.4979035784852888
ACH-000873,-0.3325117467357328
ACH-000876,-0.2506634353204156
ACH-000878,-0.5415097316218674
ACH-000880,-0.33721334480795834
ACH-000881,-0.3304093995693634
ACH-000882,-0.4969910333775636
ACH-000884,-0.4978687343186349
ACH-000885,-0.24205683204070216
ACH-000887,-0.4315725684081839
ACH-000889,-0.10894576039813247
ACH-000896,-0.4009567981860841
ACH-000898,-0.4285587472037439
ACH-000900,-0.4579688962305634
ACH-000901,-0.5911516409713331
ACH-000905,-0.40729003618058623
ACH-000906,-0.531027479110379
ACH-000907,-0.35028920329993385
ACH-000910,-0.24589421527540525
ACH-000911,-0.3388436303097899
ACH-000912,-0.7656821485958236
ACH-000913,-0.2416495030167997
ACH-000915,-0.27515007266832314
ACH-000916,-0.4385865295831406
ACH-000917,-0.5112823470996323
ACH-000920,-0.28922325386388176
ACH-000921,-0.2274253525331078
ACH-000924,-0.3157428741844001
ACH-000926,-0.17577821754073614
ACH-000928,-0.43825748768918416
ACH-000929,-0.5611356583527867
ACH-000932,-0.4970176207807655
ACH-000935,-0.4715890354491304
ACH-000936,-0.391350146166538
ACH-000937,-0.4966640273036389
ACH-000938,-0.31702687762087745
ACH-000939,-0.2563799512605044
ACH-000941,-0.30516395855344525
ACH-000943,-0.6319945982321961
ACH-000946,-0.5344804334554971
ACH-000947,-0.4687662401099138
ACH-000948,-0.41182279665662747
ACH-000950,-0.5683069589001818
ACH-000953,-0.4882917848726314
ACH-000954,-0.5486636165319683
ACH-000957,-0.2524688566731817
ACH-000958,-0.6716405158077295
ACH-000960,-0.3711083366641911
ACH-000963,-0.5244014440183707
ACH-000968,-0.3221392797327209
ACH-000969,-0.219498893050582
ACH-000972,-0.495255491001029
ACH-000973,-0.5750960639878443
ACH-000974,-0.438421586852505
ACH-000978,-0.30710275003176224
ACH-000984,-0.3474963843791625
ACH-000986,-0.4479525102142924
ACH-000988,-0.3661183706292623
ACH-000993,-0.5155221900728327
ACH-000994,-0.17355053863286055
ACH-000996,-0.4502945049708333
ACH-001001,-0.4731442510808962
ACH-001020,-0.289074439531926
ACH-001028,-0.4174515390090714
ACH-001031,-0.4921697155421574
ACH-001038,-0.187162945627064
ACH-001048,-0.3926323897600695
ACH-001050,-0.4730620406661754
ACH-001053,-0.4048834449167781
ACH-001054,-0.2938447028025247
ACH-001061,-0.3776699580767472
ACH-001067,-0.5153414052203953
ACH-001075,-0.4542549049195184
ACH-001096,-0.4002864830921344
ACH-001111,-0.4891891267438464
ACH-001119,-0.5845278913431103
ACH-001128,0.13766011620335833
ACH-001134,-0.5741223403008373
ACH-001151,-0.26414264598310705
ACH-001163,-0.4236124684135664
ACH-001164,-0.5329223548319718
ACH-001183,-0.41347244731900334
ACH-001192,-0.272100873930466
ACH-001193,-0.5702096125405514
ACH-001196,-0.4260649537862366
ACH-001197,-0.3550857145231775
ACH-001205,-0.4430206363924547
ACH-001211,-0.27125996127267565
ACH-001212,-0.755329175875131
ACH-001228,-0.14050849333284418
ACH-001232,-0.4556722788073568
ACH-001239,-0.2495575669284477
ACH-001270,-0.512321755497678
ACH-001274,-0.34027604456274396
ACH-001275,-0.4827497118295167
ACH-001277,-0.400221782447026
ACH-001278,-0.528183103895804
ACH-001280,-0.5467789773156
ACH-001283,-0.5242280277897232
ACH-001289,-0.697299729728339
ACH-001300,-0.3628324442589865
ACH-001301,-0.4680036560977666
ACH-001302,-0.5070727027037966
ACH-001306,-0.33103679164295097
ACH-001318,-0.32984997721742176
ACH-001322,-0.4485215372455577
ACH-001328,-0.3669774232185237
ACH-001332,-0.5435953302202755
ACH-001336,-0.5798640374577684
ACH-001346,-0.35637597436464297
ACH-001353,-0.33353938278812706
ACH-001354,-0.13081354991866426
ACH-001367,-0.2808338427594629
ACH-001368,-0.4103502341754486
ACH-001374,-0.4123349606060517
ACH-001377,-0.4334112092635665
ACH-001380,-0.2487672588285242
ACH-001391,-0.457649281273359
ACH-001408,-0.39493187955055375
ACH-001430,-0.3853358498108412
ACH-001431,-0.5213780929183537
ACH-001450,-0.2833311918852777
ACH-001496,-0.4361650448804729
ACH-001500,-0.4831065931794922
ACH-001523,-0.42928914986131295
ACH-001532,-0.5402782255858863
ACH-001550,-0.4053671914655906
ACH-001552,-0.55707420750771
ACH-001554,-0.4474691120191737
ACH-001654,-0.4466812083151535
ACH-001735,-0.4923577938799668
ACH-001736,-0.4280552452742876
ACH-001737,-0.421903430492608
ACH-001740,-0.4222929160767081
ACH-001745,-0.36953835883046576
ACH-001765,-0.36310354193515815
