,CTSF (8722)
ACH-000330,-0.416250155726578
ACH-000331,-0.3497653266972
ACH-000332,-0.2694177261447295
ACH-000334,-0.2982662455862812
ACH-000335,-0.28048832941448143
ACH-000336,-0.38093979103747777
ACH-000337,-0.3258614412670339
ACH-000338,0.01916911876952936
ACH-000339,-0.2584181356881055
ACH-000341,-0.19908464419273905
ACH-000348,-0.02713390528285809
ACH-000350,-0.32598267403139125
ACH-000352,-0.2063137314628991
ACH-000356,-0.2176059523097612
ACH-000361,-0.3170918111110592
ACH-000362,-0.19990415746214185
ACH-000363,-0.240966887671029
ACH-000364,-0.3178558772974841
ACH-000365,-0.29817923715741673
ACH-000366,-0.42741821068668107
ACH-000368,-0.1843273018806353
ACH-000374,-0.4171705988063423
ACH-000375,-0.04745820756823498
ACH-000376,-0.2256721287546493
ACH-000381,-0.2062733524999466
ACH-000383,-0.2671761234491654
ACH-000387,-0.2545841998573677
ACH-000389,-0.25730507197562485
ACH-000390,-0.2446731963912979
ACH-000393,-0.3486613510334869
ACH-000395,-0.2606751979496137
ACH-000396,-0.1253919326688337
ACH-000397,-0.16909999175214502
ACH-000401,-0.2829445102113456
ACH-000402,-0.3291416162781379
ACH-000403,-0.2456893575426429
ACH-000404,-0.3404112067078283
ACH-000406,-0.23341977879852524
ACH-000407,-0.16408789239794694
ACH-000408,-0.0976149296010473
ACH-000410,-0.27192017110851485
ACH-000411,-0.1204349448380251
ACH-000414,-0.08595261135493303
ACH-000415,-0.3538345066840757
ACH-000416,-0.20329782640940253
ACH-000420,-0.06856458940429602
ACH-000421,-0.1889098832602179
ACH-000424,-0.29522954633685505
ACH-000425,-0.1417478131404095
ACH-000426,-0.08814961877510293
ACH-000427,-0.21232832645759825
ACH-000433,-0.1841074079433612
ACH-000435,-0.11290046148873795
ACH-000436,-0.17320492630855713
ACH-000444,-0.26326411683742873
ACH-000445,-0.12438373582032235
ACH-000448,-0.27427136398608604
ACH-000450,-0.43691776395579146
ACH-000452,-0.1741623021944616
ACH-000454,-0.25245184657442016
ACH-000458,-0.4075136519707159
ACH-000459,-0.1411090813427136
ACH-000460,-0.24678574647642704
ACH-000461,-0.3664800791957936
ACH-000463,-0.14086009262264354
ACH-000464,-0.2068650898660516
ACH-000466,-0.17017650843784815
ACH-000467,0.010548963089171626
ACH-000468,-0.2457866744952751
ACH-000469,-0.2551757086729944
ACH-000470,-0.2549399172777828
ACH-000471,-0.17698293195681025
ACH-000472,-0.24120811014515975
ACH-000473,-0.1989628717987096
ACH-000475,-0.24970528612118706
ACH-000476,-0.20419238079022325
ACH-000477,-0.21835929780922755
ACH-000479,-0.2028783528841433
ACH-000480,-0.33413249574245485
ACH-000481,-0.1982513074966453
ACH-000483,-0.11227185227782437
ACH-000484,-0.2791393104658532
ACH-000485,-0.2594229660463306
ACH-000486,-0.4840884435963397
ACH-000487,-0.12417043079917722
ACH-000488,-0.2634545645898577
ACH-000490,-0.1883563696983139
ACH-000491,-0.16768707579604455
ACH-000495,-0.3646404565004173
ACH-000496,-0.21921029108898396
ACH-000499,-0.3592145925698262
ACH-000500,-0.74547237873661
ACH-000502,-0.13327426051303165
ACH-000503,-0.2985485803634265
ACH-000505,-0.19670534937699413
ACH-000507,-0.16946793073840938
ACH-000510,-0.2696371168172872
ACH-000511,-0.2382824564482644
ACH-000512,-0.4145338267257654
ACH-000516,-0.08806370551165824
ACH-000517,-0.2569713591063972
ACH-000518,-0.061334877336320974
ACH-000520,-0.2850176525257931
ACH-000521,-0.04797390427529325
ACH-000522,-0.17175823202239088
ACH-000524,-0.2923968474296238
ACH-000527,-0.14768263805634899
ACH-000528,-0.2992491839794954
ACH-000537,-0.2289797175669276
ACH-000541,-0.4212316479917792
ACH-000542,-0.2359136034277837
ACH-000544,-0.4911132669772617
ACH-000545,-0.36279322015742493
ACH-000547,-0.5556529372099683
ACH-000548,-0.2860186556206539
ACH-000549,-0.3670631163474993
ACH-000550,-0.27264160116648706
ACH-000552,-0.3481615247090873
ACH-000556,-0.23830626643184746
ACH-000557,-0.1807160085899448
ACH-000569,-0.2621699662331145
ACH-000570,-0.2815499354867676
ACH-000571,-0.2723591496147003
ACH-000573,-0.1434232727163092
ACH-000576,-0.08723536077717199
ACH-000579,-0.10569708098146717
ACH-000580,-0.1469125811672498
ACH-000584,-0.3307724264555201
ACH-000585,-0.2840295714665721
ACH-000588,-0.2401558635423891
ACH-000589,-0.2634183410056437
ACH-000591,-0.2355599346562325
ACH-000593,-0.31731578846820696
ACH-000600,-0.3287245669275165
ACH-000601,-0.20509052387818907
ACH-000605,-0.2623064188686382
ACH-000606,-0.4949362590079699
ACH-000608,-0.2743726868813347
ACH-000614,-0.2002885502896201
ACH-000616,-0.1657901878080668
ACH-000618,-0.3628044219601562
ACH-000619,-0.4446719381419461
ACH-000620,-0.12607023769885226
ACH-000621,-0.11271181571641893
ACH-000622,-0.3433872355113595
ACH-000623,-0.2207709691778916
ACH-000624,-0.31751388093004546
ACH-000627,-0.12391417557468062
ACH-000630,-0.3496262290031111
ACH-000631,-0.4715980744437532
ACH-000632,-0.16165908499750614
ACH-000633,-0.19323276036883352
ACH-000637,-0.3280562018098488
ACH-000638,-0.2517940509071442
ACH-000646,-0.4306768048316307
ACH-000647,-0.3082330895703421
ACH-000648,-0.10298371435508848
ACH-000649,-0.3303663827447621
ACH-000651,-0.21367868075159727
ACH-000652,-0.5474976559164225
ACH-000653,-0.30995537217455355
ACH-000657,-0.2714931055117565
ACH-000658,-0.1905794431924794
ACH-000661,-0.3918553711983845
ACH-000662,-0.30106235884827354
ACH-000663,-0.2174416720060152
ACH-000665,-0.3711681202532566
ACH-000671,-0.17611752308261394
ACH-000672,-0.005825671197766029
ACH-000673,-0.2026712850659828
ACH-000676,-0.19205243390607832
ACH-000677,-0.2264451309259939
ACH-000681,-0.20873163122977206
ACH-000683,-0.2576729282089887
ACH-000684,-0.1288357190344335
ACH-000688,0.08773695783839028
ACH-000693,-0.4067980240095279
ACH-000694,-0.3525282795859821
ACH-000695,0.12348869637407947
ACH-000696,-0.293970159912472
ACH-000697,-0.4250912795807032
ACH-000699,-0.3330538527967212
ACH-000701,-0.03542553612120505
ACH-000706,-0.2995155206564046
ACH-000711,-0.17803480998425006
ACH-000713,-0.2983455556243511
ACH-000714,-0.16884788773384254
ACH-000718,-0.008652330878310415
ACH-000720,-0.2141194769814984
ACH-000721,-0.12629260766429007
ACH-000724,0.0904079705855567
ACH-000725,-0.3481350344854881
ACH-000732,-0.4382957681763333
ACH-000734,-0.3517549840352533
ACH-000735,-0.2082677086104944
ACH-000736,-0.3999113983498789
ACH-000738,-0.3489771153838023
ACH-000746,-0.24702828566717394
ACH-000747,-0.27322420370009226
ACH-000748,-0.24738264827212136
ACH-000753,-0.3046200984044372
ACH-000756,-0.2463814144987087
ACH-000757,-0.4455771887711175
ACH-000758,-0.4268236321758067
ACH-000760,-0.15383264681546446
ACH-000762,-0.3157237912691928
ACH-000763,-0.23587094780666695
ACH-000764,-0.2467674884877212
ACH-000765,-0.4124521464301879
ACH-000766,-0.18662296240607215
ACH-000767,-0.0990523546552563
ACH-000768,-0.2996111966586776
ACH-000769,-0.19414465029481529
ACH-000770,-0.3076071551286471
ACH-000771,-0.1900748421349687
ACH-000773,-0.13537019593435026
ACH-000776,-0.2197750042086344
ACH-000777,-0.2881552728059822
ACH-000778,-0.43473013006059824
ACH-000781,-0.20264694385883586
ACH-000782,-0.10480906924374747
ACH-000783,-0.3511583052120862
ACH-000784,-0.21524853537841612
ACH-000785,-0.09914989090028252
ACH-000787,-0.14119154639447218
ACH-000788,-0.2775043288447772
ACH-000791,-0.21864038852962986
ACH-000792,-0.2780605247860141
ACH-000794,-0.452319029621606
ACH-000796,-0.16660337807742656
ACH-000798,-0.3392747878359589
ACH-000799,-0.2430338600263288
ACH-000800,-0.037728419090118696
ACH-000802,-0.3544248827719426
ACH-000804,-0.2542560073884883
ACH-000805,-0.1349843733288673
ACH-000809,-0.1944443995097214
ACH-000810,-0.30278123753314984
ACH-000811,-0.2038007518886641
ACH-000817,-0.2038416457923378
ACH-000819,-0.3608750863162963
ACH-000820,-0.5521337109200954
ACH-000821,-0.26683467348635204
ACH-000822,-0.3503772146333081
ACH-000823,-0.18458664947148684
ACH-000824,-0.3138286959601442
ACH-000827,-0.30713289897229745
ACH-000829,-0.016620511645242017
ACH-000831,-0.2308290702015263
ACH-000832,-0.5762343400094974
ACH-000833,-0.05817274667450632
ACH-000834,-0.2849616277477205
ACH-000835,-0.15814159467049235
ACH-000836,-0.09843053427443084
ACH-000837,-0.14361127440703286
ACH-000838,-0.20404236364562645
ACH-000839,-0.5100321578391795
ACH-000840,-0.4210343101974334
ACH-000841,-0.14845546688203476
ACH-000843,-0.16488114760084674
ACH-000846,-0.2477545979097586
ACH-000847,-0.11861052917454144
ACH-000848,-0.2417872941502287
ACH-000849,-0.3424020265488117
ACH-000851,-0.3602012653756936
ACH-000855,-0.10835117183105168
ACH-000856,-0.1805774424509422
ACH-000858,-0.25842778422945684
ACH-000859,-0.2798331371743957
ACH-000861,-0.436090362887353
ACH-000862,-0.15610817724678286
ACH-000865,-0.23507659687671764
ACH-000866,-0.2846912785076378
ACH-000867,-0.2366203307374999
ACH-000869,-0.12410806648846165
ACH-000872,-0.44966307746948697
ACH-000873,-0.0925465168557722
ACH-000876,-0.3355212103667602
ACH-000878,-0.15707785350228468
ACH-000880,-0.3971881359457248
ACH-000881,-0.3753654714933181
ACH-000882,-0.2452784000456387
ACH-000884,-0.17346204382247005
ACH-000885,-0.03405664789768072
ACH-000887,-0.2579655892861513
ACH-000889,-0.21507006961466524
ACH-000896,-0.24899095271695826
ACH-000898,-0.18225102883604474
ACH-000900,-0.1849380537846427
ACH-000901,-0.38310840834238136
ACH-000905,-0.3040618759252767
ACH-000906,-0.338704967223256
ACH-000907,-0.17163610415249145
ACH-000910,-0.21402253807304844
ACH-000911,-0.22549910033383186
ACH-000912,-0.07783137533072168
ACH-000913,-0.27610089192761633
ACH-000915,-0.12115727334470187
ACH-000916,-0.013837620439385663
ACH-000917,-0.5396935984179883
ACH-000920,0.09214220268094003
ACH-000921,-0.4785624875334173
ACH-000924,-0.1973274282556325
ACH-000926,-0.19530888211800876
ACH-000928,-0.18623816646694294
ACH-000929,-0.12269204280518912
ACH-000932,-0.1384686450384414
ACH-000935,-0.3712457992150385
ACH-000936,-0.14739812806671496
ACH-000937,-0.3391258297864165
ACH-000938,-0.14842738478146214
ACH-000939,-0.3086130704318048
ACH-000941,-0.3114696275767554
ACH-000943,-0.19895115961709106
ACH-000946,-0.09659292850993527
ACH-000947,-0.1536261317336827
ACH-000948,-0.1284187872571072
ACH-000950,-0.13976256368002005
ACH-000953,-0.1959000669084986
ACH-000954,-0.09167812358170943
ACH-000957,-0.4008784181456002
ACH-000958,-0.2744158053666493
ACH-000960,-0.17601438287078575
ACH-000963,-0.2977646289029923
ACH-000968,-0.24836237441391554
ACH-000969,-0.4254550308898852
ACH-000972,-0.021964282463688825
ACH-000973,-0.2225571768992754
ACH-000974,-0.250391502765261
ACH-000978,-0.4118571058837076
ACH-000984,-0.3117142620846345
ACH-000986,-0.2751760344476805
ACH-000988,-0.1819125809812331
ACH-000993,-0.06696204328943735
ACH-000994,-0.2690892861273186
ACH-000996,-0.2552911288583324
ACH-001001,-0.2582095784925853
ACH-001020,-0.30423234831581397
ACH-001028,-0.2667740707129549
ACH-001031,-0.2257208461584959
ACH-001038,-0.18767494452637792
ACH-001048,-0.2299045653460447
ACH-001050,-0.2498917154893397
ACH-001053,-0.1472884879663522
ACH-001054,-0.2116484808537749
ACH-001061,-0.31456076376367664
ACH-001067,-0.20910349377684886
ACH-001075,-0.32081449536649764
ACH-001096,-0.2700242206441627
ACH-001111,-0.06096205608506949
ACH-001119,-0.3007201557958778
ACH-001128,-0.2716965415135589
ACH-001134,-0.2012324083927816
ACH-001151,-0.2297459158518756
ACH-001163,-0.4317461008043453
ACH-001164,-0.017841584247723315
ACH-001183,-0.3806399096256953
ACH-001192,-0.31745127722130906
ACH-001193,-0.31922642953157315
ACH-001196,-0.2311462146666901
ACH-001197,-0.2306911593639301
ACH-001205,-0.2141538772372953
ACH-001211,-0.015638522473591883
ACH-001212,0.046218531671733065
ACH-001228,-0.05863409276174642
ACH-001232,-0.22732595494179345
ACH-001239,-0.10742253983932512
ACH-001270,-0.4600450470262058
ACH-001274,-0.3122620789430609
ACH-001275,-0.2323188998203285
ACH-001277,-0.41965849023099466
ACH-001278,-0.3607208945217536
ACH-001280,-0.13759544351448014
ACH-001283,-0.19861738778107751
ACH-001289,0.03869185924771645
ACH-001300,-0.44638819101563465
ACH-001301,-0.31359796743455515
ACH-001302,-0.5205352794449383
ACH-001306,-0.3431254197029437
ACH-001318,-0.21581048842507186
ACH-001322,-0.4501256119319296
ACH-001328,-0.3320219801808316
ACH-001332,-0.4006349890334107
ACH-001336,-0.19922760145165447
ACH-001346,-0.2813209386986845
ACH-001353,-0.23904572485481845
ACH-001354,-0.2836678690554969
ACH-001367,-0.3070588711243568
ACH-001368,-0.1886502319652857
ACH-001374,-0.060437608780441285
ACH-001377,-0.303091171738133
ACH-001380,-0.30873957440731953
ACH-001391,-0.2519586796894798
ACH-001408,-0.28391724498857035
ACH-001430,-0.1838677327267532
ACH-001431,-0.31330165257208026
ACH-001450,-0.3001745217001521
ACH-001496,-0.14392071278670066
ACH-001500,-0.18536505393043856
ACH-001523,-0.12864523135835304
ACH-001532,-0.12761796331887262
ACH-001550,-0.31308515922309205
ACH-001552,-0.2724776258232372
ACH-001554,-0.33891788349367763
ACH-001654,-0.3774195015876513
ACH-001735,-0.2616045787968821
ACH-001736,-0.10376990173064886
ACH-001737,-0.25057459763323386
ACH-001740,-0.33027538459199396
ACH-001745,-0.28672192890095416
ACH-001765,-0.2547279183910054
