,TBC1D31 (93594)
ACH-000004,-0.16444077826477982
ACH-000005,-0.5471236255810831
ACH-000007,-0.022220402167049038
ACH-000009,-0.1923047482180724
ACH-000011,-0.059638388154130535
ACH-000012,-0.2974578152432468
ACH-000013,-0.23044842018447606
ACH-000014,-0.21166449049426936
ACH-000015,-0.2285594810138841
ACH-000017,-0.27089816285943985
ACH-000018,-0.016247843446177676
ACH-000019,0.062464390134866
ACH-000021,-0.20624773969021407
ACH-000022,-0.17155603191321925
ACH-000025,-0.1748504149544756
ACH-000028,-0.2908792886093817
ACH-000030,-0.08263049677801965
ACH-000035,-0.13475952540838368
ACH-000036,-0.2086901558898842
ACH-000037,-0.1645688569180652
ACH-000039,-0.21108269343022398
ACH-000040,-0.17435492356637572
ACH-000041,-0.15357699493835852
ACH-000042,-0.1898741034932844
ACH-000045,-0.0963717422040904
ACH-000047,-0.09293351184159708
ACH-000052,-0.2731694782925367
ACH-000053,-0.15244384512528247
ACH-000054,-0.2695358284530671
ACH-000055,-0.2385582426269233
ACH-000060,-0.21868775310209734
ACH-000067,-0.15872061532489806
ACH-000070,-0.13023891502768986
ACH-000075,-0.2475142076838163
ACH-000078,-0.26652617126184525
ACH-000082,-0.1873952102553376
ACH-000085,-0.10891995152122337
ACH-000086,-0.2626271178777297
ACH-000087,-0.3801391227568122
ACH-000092,-0.15064016273677536
ACH-000095,-0.342493702282418
ACH-000097,-0.2243352492562829
ACH-000098,-0.20365286688062934
ACH-000099,-0.1796115744448206
ACH-000108,-0.399235628898637
ACH-000113,-0.03779802627850521
ACH-000116,-0.2803794024309961
ACH-000118,-0.3592803114707735
ACH-000120,-0.07010270957607298
ACH-000123,-0.3578769725727697
ACH-000127,-0.10023141964640846
ACH-000128,-0.123490578954913
ACH-000132,-0.17482343992337324
ACH-000133,-0.1168575169373398
ACH-000137,-0.04160370269744787
ACH-000138,-0.07845664125157029
ACH-000142,-0.025450590808482536
ACH-000143,-0.1503754152540268
ACH-000146,-0.10390709922988817
ACH-000148,-0.21827733825246973
ACH-000150,-0.20153671840541004
ACH-000152,-0.2921113694501813
ACH-000153,-0.2609449423608418
ACH-000159,-0.157146359542335
ACH-000160,-0.17682952408274732
ACH-000163,-0.2646975712801362
ACH-000167,0.1735202062975135
ACH-000168,-0.18392684647508087
ACH-000169,-0.3158237981286681
ACH-000178,-0.2148681686399731
