,PCMTD1 (115294)
ACH-000004,-0.08871280052841997
ACH-000005,0.16809327171431165
ACH-000007,0.04258656040419728
ACH-000009,0.04351270302817824
ACH-000011,-0.09730974400890764
ACH-000012,-0.028692985272616992
ACH-000013,-0.07737997955585567
ACH-000014,-0.08488870772325663
ACH-000015,0.04637530335291322
ACH-000017,0.04989692719552207
ACH-000018,0.07874092160118068
ACH-000019,0.2724288901853905
ACH-000021,0.055200756627699625
ACH-000022,-0.11902636932137492
ACH-000025,-0.11420626643250426
ACH-000028,0.13069061705366125
ACH-000030,-0.23646125034480325
ACH-000035,-0.15116898326847775
ACH-000036,-0.07487644300019465
ACH-000037,0.016174816967212083
ACH-000039,-0.1986553451302797
ACH-000040,-0.3377982889850062
ACH-000041,0.05386068783161452
ACH-000042,0.059910416780159126
ACH-000045,-0.08812376364749498
ACH-000047,0.06546039440358056
ACH-000052,-0.20031476885374414
ACH-000053,-0.09171758573447794
ACH-000054,-0.10529974665354408
ACH-000055,-0.07465718819366632
ACH-000060,-0.1636775252395428
ACH-000067,-0.01328898433736444
ACH-000070,-0.1807877192103196
ACH-000075,-0.1971106257672224
ACH-000078,-0.05181006490251496
ACH-000082,-0.3290281791261707
ACH-000085,0.19589840389199667
ACH-000086,0.05257425265426364
ACH-000087,-0.4323717413047526
ACH-000092,-0.27121317521706834
ACH-000095,0.04927258023245573
ACH-000097,-0.18119125385169996
ACH-000098,-0.11714435175741678
ACH-000099,0.13990651452525185
ACH-000108,-0.10850089052374977
ACH-000113,-0.16905562965036808
ACH-000116,-0.14894084981364575
ACH-000118,-0.21527556346347293
ACH-000120,0.1105356018977173
ACH-000123,-0.05144044028567315
ACH-000127,-0.005147601121482403
ACH-000128,-0.2481289197898115
ACH-000132,-0.0735809316654475
ACH-000133,-0.14923114000730422
ACH-000137,-0.30535696497780856
ACH-000138,0.05716779156468589
ACH-000142,0.03714516767512276
ACH-000143,-0.08195358200704747
ACH-000146,-0.03802280271994582
ACH-000148,-0.013337211592247577
ACH-000150,-0.048509843476925614
ACH-000152,-0.27108855718631425
ACH-000153,-0.5462210948180074
ACH-000159,-0.3257899189285064
ACH-000160,-0.11712528037131555
ACH-000163,-0.0705805788988692
ACH-000167,-0.2281287212863472
ACH-000168,-0.03708021431213957
ACH-000169,0.11938152708430587
ACH-000178,-0.23554937843800025
ACH-000183,-0.19259057269401528
ACH-000188,-0.22164741000277752
ACH-000189,0.02075960826860751
ACH-000190,-0.4732141501321413
ACH-000198,-0.15020325980525276
ACH-000203,0.3011304947679939
ACH-000204,-0.10597718785553112
ACH-000206,-0.1944747982284951
ACH-000207,0.010054991351320493
ACH-000208,-0.4559054695584322
ACH-000210,-0.15215632036084925
ACH-000211,-0.2326641702634065
ACH-000215,-0.12266081341004265
ACH-000221,-0.11061888014151146
ACH-000222,-0.10733965890995348
ACH-000223,-0.18204580706609028
ACH-000226,-0.2635841051442544
ACH-000227,-0.07039494097723778
ACH-000228,-0.2429273465612251
ACH-000231,-0.176647374738504
ACH-000232,-0.23365954630593724
ACH-000233,0.005072043432008449
ACH-000234,-0.17481181220569386
ACH-000235,-0.2016083293813609
ACH-000237,-0.13024200714349354
ACH-000238,-0.12576555900053726
ACH-000242,-0.2801053152371149
ACH-000243,-0.04134259903225037
ACH-000244,-0.2037318500376284
ACH-000246,-0.024246358951482447
ACH-000248,-0.060397303734420225
ACH-000250,-0.08248047208418749
ACH-000251,0.19186330236833027
ACH-000252,-0.032522982025917566
ACH-000253,-0.0506327863485705
ACH-000255,0.008260540590931837
ACH-000256,-0.21272223204053886
ACH-000257,0.03185885810562779
ACH-000258,-0.4191865896766464
ACH-000259,-0.06858527091978568
ACH-000260,-0.08621443503622944
ACH-000261,-0.1823153458124737
ACH-000262,-0.0858660764755187
ACH-000263,-0.17314892843300458
