,HLA-DQB2 (3120)
ACH-000004,-0.11008484690922296
ACH-000005,0.04236776588308334
ACH-000007,0.2362521559271705
ACH-000009,-0.0799559957710119
ACH-000011,-0.10884819908854948
ACH-000012,-0.17613241474702945
ACH-000013,-0.13650504122449933
ACH-000014,-0.1437859616407694
ACH-000015,-0.1343999792449972
ACH-000017,-0.2096467074454268
ACH-000018,-0.20102253912376186
ACH-000019,-0.15432608678073256
ACH-000021,-0.05521018477176917
ACH-000022,-0.11919341659467884
ACH-000025,-0.12873037535686793
ACH-000028,-0.01704335441595219
ACH-000030,-0.1550477163267672
ACH-000035,-0.11048488293480346
ACH-000036,-0.1218746149144895
ACH-000037,0.06285244218659418
ACH-000039,-0.057863300552683614
ACH-000040,-0.09949640812093953
ACH-000041,-0.018238775291642854
ACH-000042,-0.09104472257348667
ACH-000045,0.09105962701348223
ACH-000047,-0.07171080032402458
ACH-000052,-0.07393891671575367
ACH-000053,-0.04674298826297479
ACH-000054,-0.19278700827383247
ACH-000055,0.18504699673703146
ACH-000060,-0.2444059049584468
ACH-000067,-0.10075111727147752
ACH-000070,-0.0682499592047101
ACH-000075,-0.24409369777893275
ACH-000078,-0.11865753719272505
ACH-000082,-0.161423464773871
ACH-000085,-0.2136811480374227
ACH-000086,-0.03557715092960101
ACH-000087,-0.25641042094987515
ACH-000092,-0.08054137200754441
ACH-000095,-0.151135920912372
ACH-000097,-0.1179897777392592
ACH-000098,-0.1065374292444281
ACH-000099,0.026465958135067382
ACH-000108,-0.1134792379098221
ACH-000113,-0.027861468012883615
ACH-000116,-0.05493792998494215
ACH-000118,-0.06910475438070213
ACH-000120,-0.030453361186558444
ACH-000123,-0.05405386674468505
ACH-000127,-0.14633430171649794
ACH-000128,-0.3139458184061343
ACH-000132,0.08135185683777303
ACH-000133,-0.1474935943831814
ACH-000137,-0.005965987993734779
ACH-000138,-0.21475779574383205
ACH-000142,-0.08174982783112636
ACH-000143,-0.1887517190443785
ACH-000146,-0.02684858911856857
ACH-000148,-0.020164144969820483
ACH-000150,0.09642764971084676
ACH-000152,-0.1344483782301493
ACH-000153,0.003917627810948285
ACH-000159,-0.12646559986118974
ACH-000160,0.07028441839362767
ACH-000163,0.07119722798043965
ACH-000167,-0.2525127355548384
ACH-000168,-0.04046800084449189
ACH-000169,-0.04056760666598493
ACH-000178,0.007359412323909484
ACH-000183,-0.036522579498554884
ACH-000188,-0.12588803467899304
ACH-000189,-0.04337048834891385
ACH-000190,0.015018087284398738
ACH-000198,-0.0604456057915375
ACH-000203,-0.449239627011998
ACH-000204,0.058678962320943
ACH-000206,-0.24421357919205025
ACH-000207,-0.07485593409959371
ACH-000208,0.08284543115102448
ACH-000210,0.1282862998551786
ACH-000211,-0.12055870052335538
ACH-000215,-0.006324860594633846
ACH-000221,-0.16712381146097974
ACH-000222,-0.2001200344526712
ACH-000223,-0.1952489936046088
ACH-000226,0.009599306023755494
ACH-000227,-0.08776161994125521
ACH-000228,-0.16432097868445555
ACH-000231,-0.16150640890321585
ACH-000232,-0.07994284414693603
ACH-000233,-0.011129694309861285
ACH-000234,-0.04174127871690853
ACH-000235,-0.08963399934896114
ACH-000237,-0.12024630049771295
ACH-000238,-0.19493739186550896
ACH-000242,0.013561634697591692
ACH-000243,-0.03508448228940934
ACH-000244,-0.182832857725014
ACH-000246,-0.13147511922566255
ACH-000248,-0.11510716883623492
ACH-000250,-0.13796451149553496
ACH-000251,0.03630257511979176
ACH-000252,0.11374325506047163
ACH-000253,0.22075206440785672
ACH-000255,-0.17300416763904836
ACH-000256,-0.3824777807154663
ACH-000257,-0.04500561061305711
ACH-000258,-0.08924853722493056
ACH-000259,-0.14362747693804578
ACH-000260,-0.18751126127167114
ACH-000261,-0.031883118859952125
ACH-000262,-0.1587316111690206
ACH-000263,-0.04661259923961522
ACH-000264,-0.1479288916166777
ACH-000265,-0.06475012862512365
ACH-000266,-0.13607421026183475
ACH-000272,-0.10248750201839148
ACH-000274,-0.08067862340878139
ACH-000277,0.015285053273633529
ACH-000278,-0.1309849359836816
ACH-000279,-0.1128820790852886
ACH-000280,-0.033103585071529884
ACH-000281,-0.0593492040677565
ACH-000288,-0.07004239094783321
ACH-000291,-0.01371761096344198
ACH-000293,-0.05159651340961625
ACH-000294,-0.1141781075944618
ACH-000295,-0.06208512376297293
ACH-000296,-0.14267072737328987
ACH-000302,-0.2550941863247471
ACH-000304,-0.21758512451673245
ACH-000307,-0.18381755550099305
ACH-000308,-0.03703826535095022
ACH-000310,-0.024986833387009875
ACH-000311,-0.09753885825955963
ACH-000312,-0.06730044430860027
ACH-000315,-0.19974156894624687
ACH-000316,-0.1317802252216218
ACH-000317,-0.2199048623484997
ACH-000318,-0.05675135057990631
ACH-000319,-0.0849431108024502
ACH-000320,0.04548979738122035
ACH-000322,-0.17392945739990318
ACH-000323,-0.09352745774836636
ACH-000324,-0.045867279378390635
ACH-000329,-0.13594349748775525
ACH-000330,-0.12023496818205374
ACH-000331,-0.08331415949511126
ACH-000332,-0.09928782442412976
ACH-000334,-0.07979713251954397
ACH-000335,-0.05743511809284248
ACH-000336,0.19253402593942706
ACH-000337,-0.025954360015356424
ACH-000338,0.029487933234479676
ACH-000339,-0.0013784819819543392
ACH-000341,-0.3280756736957832
ACH-000348,-0.06455067053915876
ACH-000350,0.07701197334043089
ACH-000352,-0.029388289331047618
ACH-000356,-0.23485144248022516
ACH-000361,-0.03846171733893043
ACH-000362,-0.02765804263218816
ACH-000363,0.06185743625914975
ACH-000364,-0.09782184353475164
ACH-000365,0.0077673383331632205
ACH-000366,-0.02243346932426242
ACH-000368,-0.004755914511732157
