,BTN2A2 (10385)
ACH-000004,0.13069502012306833
ACH-000005,-0.042659463453336766
ACH-000007,-0.07460695680824614
ACH-000009,0.1447098974115395
ACH-000011,0.09126075197690063
ACH-000012,0.06673670463861775
ACH-000013,0.06487147485187834
ACH-000014,-0.08913803863981343
ACH-000015,0.18539074735594724
ACH-000017,-0.06556279195413771
ACH-000018,0.00713470835218915
ACH-000019,0.003163368037396559
ACH-000021,0.07050162121978129
ACH-000022,0.1116305302106952
ACH-000025,0.2397147713263796
ACH-000028,0.14135712860877406
ACH-000030,0.03262317694051463
ACH-000035,0.18262770946055404
ACH-000036,0.08450544935866007
ACH-000037,0.032014586464547384
ACH-000039,0.09228894024080207
ACH-000040,0.11895480931331415
ACH-000041,0.1693050241478132
ACH-000042,0.1696753969042804
ACH-000045,0.0779747187125418
ACH-000047,-0.07206492059990605
ACH-000052,0.041189974346388686
ACH-000053,0.09296279233171584
ACH-000054,-0.03779254829602504
ACH-000055,-0.1390311276329128
ACH-000060,0.07824310683288667
ACH-000067,0.1401705728025124
ACH-000070,0.1510584630645937
ACH-000075,-0.1635620652515072
ACH-000078,0.009901471325014705
ACH-000082,0.08857899103909285
ACH-000085,0.008776237263142478
ACH-000086,0.022727394714576767
ACH-000087,0.03019309977846916
ACH-000092,0.052941773325477434
ACH-000095,0.02047273418441934
ACH-000097,0.10192747130861368
ACH-000098,0.07940247685643091
ACH-000099,0.13073913692679806
ACH-000108,0.0045391869605418715
ACH-000113,0.07716735808680864
ACH-000116,0.0988528611321402
ACH-000118,0.051237366394903575
ACH-000120,0.04537146307246622
ACH-000123,0.056558000519563785
ACH-000127,0.059958337054719237
ACH-000128,-0.06973332926879536
ACH-000132,0.09223332888886214
ACH-000133,0.07546073122569
ACH-000137,0.008453214629017275
ACH-000138,-0.018889370164566547
ACH-000142,0.07935668503276984
ACH-000143,-0.021757098416016786
ACH-000146,0.09036262730247548
ACH-000148,0.15620156811079086
ACH-000150,0.17062233854041764
ACH-000152,-0.03785466090156782
ACH-000153,0.033495723112495136
ACH-000159,0.10026187829729567
ACH-000160,-0.1239691027682444
ACH-000163,0.1433792006772577
ACH-000167,-0.13689791712280278
ACH-000168,0.18811852277842595
ACH-000169,0.0781219408556206
ACH-000178,0.06421660792987699
ACH-000183,0.07267773940082334
ACH-000188,0.21800744001222025
ACH-000189,-0.3014225138626178
ACH-000190,-0.07208962814529501
ACH-000198,0.1516032524618593
ACH-000203,0.0005625538973534448
