,MYCBP (26292)
ACH-000606,-0.3874134961728456
ACH-000608,-0.31349438935917484
ACH-000614,-0.3574403458408035
ACH-000616,-0.3739665856723657
ACH-000618,-0.3398784825148489
ACH-000619,-0.3180617863320125
ACH-000620,-0.3779223412436933
ACH-000621,-0.4650806682543715
ACH-000622,-0.3772683452494323
ACH-000623,-0.4215022974089768
ACH-000624,-0.34596108839911904
ACH-000627,-0.4367311630557911
ACH-000630,-0.2902584851832125
ACH-000631,-0.3375029273989987
ACH-000632,-0.4323422903098221
ACH-000633,-0.4792297051400777
ACH-000637,-0.5151860653077308
ACH-000638,-0.4582174658840133
ACH-000646,-0.28676679811171085
ACH-000647,-0.2894223438669081
ACH-000648,-0.5004085962730541
ACH-000649,-0.3644132123161579
ACH-000651,-0.5922500103013274
ACH-000652,-0.3021530416630857
ACH-000653,-0.2715148881335168
ACH-000657,-0.3213638131974723
ACH-000658,-0.28364654757029784
ACH-000661,-0.5221761683204612
ACH-000662,-0.2413652235754192
ACH-000663,-0.2575623499896576
ACH-000665,-0.3962766561269033
ACH-000671,-0.27430198214328816
ACH-000672,-0.09811553145365634
ACH-000673,-0.265594210122363
ACH-000676,-0.2407705126149889
ACH-000677,-0.4076590696029119
ACH-000681,-0.2621767413376924
ACH-000683,-0.3414889902292585
ACH-000684,-0.30814411171754785
ACH-000688,-0.2674598730396817
ACH-000693,-0.19484717180438227
ACH-000694,-0.3121866597603958
ACH-000695,-0.5125742530888615
ACH-000696,-0.3983075590016961
ACH-000697,-0.413099552124776
ACH-000699,-0.3877748489654068
ACH-000701,-0.4646701620350274
ACH-000706,-0.3456398766673631
ACH-000711,-0.2967784203538164
ACH-000713,-0.5089248669867572
ACH-000714,-0.3722555432752504
ACH-000718,-0.4314609846263836
ACH-000720,-0.3913909323270661
ACH-000721,-0.3338519426512886
ACH-000724,-0.404214385051001
ACH-000725,-0.2568448858851447
ACH-000732,-0.3782135822103061
ACH-000734,-0.2996923492162781
ACH-000735,-0.3439961169701491
ACH-000736,-0.4786659865471583
ACH-000738,-0.3005854777005848
ACH-000746,-0.3355523323498608
ACH-000747,-0.5129908559719683
ACH-000748,-0.34495335209442113
ACH-000753,-0.3221396079167396
ACH-000756,-0.4752546520750858
ACH-000757,-0.3659147571612093
ACH-000758,-0.4636390903815778
ACH-000760,-0.4586776261040741
ACH-000762,-0.2753069072936334
ACH-000763,-0.4295131673430035
ACH-000764,-0.3000771682432676
ACH-000765,-0.3674438824842314
ACH-000766,-0.4591446247471906
ACH-000767,-0.2527350460123833
ACH-000768,-0.20301287584515929
ACH-000769,-0.3422087179838028
ACH-000770,-0.4966093383653813
ACH-000771,-0.38864674612068667
ACH-000773,-0.1104767903391166
ACH-000776,-0.3816593278211912
ACH-000777,-0.35403810840106725
ACH-000778,-0.323125428185605
ACH-000781,-0.34093235425424673
ACH-000782,-0.39742435882067495
ACH-000783,-0.3650783738958438
ACH-000784,-0.3622188589417721
ACH-000785,-0.7882072828820781
ACH-000787,-0.4869679885964102
ACH-000788,-0.27359054883216594
ACH-000791,-0.35342640984384577
ACH-000792,-0.3885976876715907
ACH-000794,-0.32607348939524894
ACH-000796,-0.2464484756034852
ACH-000798,-0.3665886194766655
ACH-000799,-0.508903485753883
ACH-000800,-0.5685824424158067
ACH-000802,0.028839658324249427
ACH-000804,-0.28306997343615353
ACH-000805,-0.3696116269048405
ACH-000809,-0.2988421486954575
ACH-000810,-0.2935909877621966
ACH-000811,-0.37317874887038616
ACH-000817,-0.5563377120779192
ACH-000819,-0.28760768175998763
ACH-000820,-0.2135319625215013
ACH-000821,-0.3997768919766715
ACH-000822,-0.4246197104692465
ACH-000823,-0.2904755694639505
ACH-000824,-0.3818197534318091
ACH-000827,-0.2619651517958789
ACH-000829,-0.4165861409183426
ACH-000831,-0.5133121799280098
ACH-000832,-0.4382301970457776
ACH-000833,-0.17829941392530035
ACH-000834,-0.3462945526489915
ACH-000835,-0.3064756212419084
ACH-000836,-0.0453283037990854
ACH-000837,-0.27411095767664795
ACH-000838,-0.2768752753068485
ACH-000839,-0.3119732936600472
ACH-000840,-0.17810019891864967
ACH-000841,-0.4074477722640576
ACH-000843,-0.28610022741486896
ACH-000846,-0.3621999651118717
ACH-000847,-0.4695182319201537
ACH-000848,-0.2229371269401697
ACH-000849,-0.2444447160043364
ACH-000851,-0.4634981789390195
ACH-000855,-0.4842050394286207
ACH-000856,-0.3312169233756167
ACH-000858,-0.27093350750668954
ACH-000859,-0.3954334210753945
ACH-000861,-0.5948814781166191
ACH-000862,-0.3942235063599557
ACH-000865,-0.3023954316626121
ACH-000866,-0.2416406272763177
ACH-000867,-0.3626201889872262
ACH-000869,-0.5554332196609038
ACH-000872,-0.31364023707248634
ACH-000873,-0.22100929604417824
ACH-000876,-0.3079633961620831
ACH-000878,-0.15414147284994092
ACH-000880,-0.4067491421322137
ACH-000881,-0.3173217953275195
ACH-000882,-0.3540080474677517
ACH-000884,-0.3526736988951511
ACH-000885,-0.25230059784977843
ACH-000887,-0.5035675048177518
ACH-000889,-0.35934197717474203
ACH-000896,-0.4657690895028965
ACH-000898,-0.2402100865712647
ACH-000900,-0.30448890691949465
ACH-000901,-0.3489705770188262
ACH-000905,-0.31704824201024795
ACH-000906,-0.3663730446493008
ACH-000907,-0.3866573881524712
ACH-000910,-0.23371954790455424
ACH-000911,-0.2708616985642433
ACH-000912,-0.3345647103415849
ACH-000913,-0.20493568738089432
ACH-000915,-0.6394161859402777
ACH-000916,-0.3752295904508041
ACH-000917,-0.30290680040723666
ACH-000920,-0.297078669236609
ACH-000921,-0.5481189049241391
ACH-000924,-0.3399590974290031
ACH-000926,-0.28474248321023626
ACH-000928,-0.2757923532886858
ACH-000929,-0.4655288769611449
ACH-000932,-0.3582204216253081
ACH-000935,-0.2384379483487
ACH-000936,-0.45019172045018624
ACH-000937,-0.2796164660782298
ACH-000938,-0.1914849726794676
ACH-000939,-0.1748342011765957
ACH-000941,-0.14833915703055778
ACH-000943,-0.3672117064902825
ACH-000946,-0.5107960729719839
ACH-000947,-0.3705166145035694
ACH-000948,-0.3303797389918124
ACH-000950,-0.2936600181845817
ACH-000953,-0.3328646833214534
ACH-000954,-0.4709188280027082
ACH-000957,-0.24018517280413834
ACH-000958,-0.4945797602719179
ACH-000960,-0.3185208640503115
ACH-000963,-0.30403484853091195
ACH-000968,-0.2598515244604064
ACH-000969,-0.5280500177415327
ACH-000972,-0.24080535410377946
ACH-000973,-0.3812678301283921
ACH-000974,-0.3900412573397746
ACH-000978,-0.2915224917966281
ACH-000984,-0.22777679573095874
ACH-000986,-0.4120648240941869
ACH-000988,-0.3778993335143646
ACH-000993,-0.5000012006285968
ACH-000994,-0.3439547268913039
ACH-000996,-0.4845254448478096
ACH-001001,-0.4207986023742339
ACH-001020,-0.20761090062538715
ACH-001028,-0.2576601181777347
ACH-001031,-0.4438357317107957
ACH-001038,-0.26505141444606256
ACH-001048,-0.3446420767087261
ACH-001050,-0.3987673681391571
ACH-001053,-0.3493863688499481
ACH-001054,-0.3917898194698137
ACH-001061,-0.3739053345279133
ACH-001067,-0.3855088623356622
ACH-001075,-0.3092647223206945
ACH-001096,-0.2338296984481224
ACH-001111,-0.2938859661697257
ACH-001119,-0.4202142889605092
ACH-001128,0.30277677613566417
ACH-001134,-0.2752586278116341
ACH-001151,-0.36997972955086617
ACH-001163,-0.3348060922014769
ACH-001164,-0.3184942828744194
ACH-001183,-0.3911327477294714
ACH-001192,-0.28141417749930675
ACH-001193,-0.25961599430545057
ACH-001196,-0.421211464283516
ACH-001197,-0.4343778959789785
ACH-001205,-0.3425067499883234
ACH-001211,-0.380547663694244
ACH-001212,-0.4717948131839336
ACH-001228,-0.3335365756982165
ACH-001232,-0.3289384650237973
ACH-001239,-0.5184077461856402
ACH-001270,-0.2814979451863162
ACH-001274,-0.308949061350199
ACH-001275,-0.5772697647052915
ACH-001277,-0.2808654615718274
ACH-001278,-0.29194122950960466
ACH-001280,-0.2576835796506457
ACH-001283,-0.3919754025556964
ACH-001289,-0.2627813262011253
ACH-001300,-0.3854748419291182
ACH-001301,-0.38651960574574573
ACH-001302,-0.39246545301681
ACH-001306,-0.4141841772507217
ACH-001318,-0.3642668253814687
ACH-001322,-0.4954430298049515
ACH-001328,-0.3720427556865001
ACH-001332,-0.4096626729886857
ACH-001336,-0.2699677651378969
ACH-001346,-0.19167872810748124
ACH-001353,-0.26841751155196397
ACH-001354,-0.32895362348104945
ACH-001367,-0.3811667580999922
ACH-001368,-0.3725432378419283
ACH-001374,-0.2964441031812097
ACH-001377,-0.3304438904325863
ACH-001380,-0.5387969949904255
ACH-001391,-0.1986272350908784
ACH-001408,-0.4480853745739997
ACH-001430,-0.18853919669508026
ACH-001431,-0.2927741101769592
ACH-001450,-0.21455708764824336
ACH-001496,-0.2096758067460896
ACH-001500,-0.2192623054713354
ACH-001523,-0.3663088663100443
ACH-001532,-0.524615598080712
ACH-001550,-0.12025324090665827
ACH-001552,-0.3840871794383095
ACH-001554,-0.34630814951018113
ACH-001654,-0.33958789342120416
ACH-001735,-0.2783440561556588
ACH-001736,-0.15569507332879642
ACH-001737,-0.1837449023355684
ACH-001740,-0.3646708922076097
ACH-001745,-0.3092634265363729
ACH-001765,-0.3465813217663073
