,MRGPRD (116512)
ACH-000004,0.018587500002199345
ACH-000005,0.07081265467299103
ACH-000007,0.1319407290240599
ACH-000009,-0.02532639282276667
ACH-000011,0.04372147925174333
ACH-000012,-0.12375827908994255
ACH-000013,0.0992275626841946
ACH-000014,0.14479218248798215
ACH-000015,0.03411861896799411
ACH-000017,-0.03835334659514937
ACH-000018,-0.06873710321982228
ACH-000019,0.034682924422336746
ACH-000021,-0.053468661388680866
ACH-000022,0.009603213374606342
ACH-000025,0.10970133880922484
ACH-000028,-0.12768248074547428
ACH-000030,0.01025345760720398
ACH-000035,0.11878363630043826
ACH-000036,0.053297428662355886
ACH-000037,0.023823077814621597
ACH-000039,-0.07112616942947747
ACH-000040,0.05881285394123415
ACH-000041,0.012365912445819707
ACH-000042,-0.013720018350849059
ACH-000045,-0.08764622482069391
ACH-000047,0.00395715150987339
ACH-000052,-0.027629856274562502
ACH-000053,0.11096286476539817
ACH-000054,0.028762838645164157
ACH-000055,-0.06312780386171668
ACH-000060,0.02043813968098418
ACH-000067,0.10654860478812517
ACH-000070,0.011483367150089744
ACH-000075,-0.003651105561194938
ACH-000078,0.009572483860842126
ACH-000082,-0.1266181512930167
ACH-000085,0.11360397307901605
ACH-000086,-0.06526129505254433
ACH-000087,-0.02156162377955756
ACH-000092,0.0427535478700821
ACH-000095,0.050922241263432776
ACH-000097,-0.17822378951161713
ACH-000098,0.010988089129090977
ACH-000099,0.06500476582560318
ACH-000108,-0.036475764684953255
ACH-000113,0.01983455476961384
ACH-000116,-0.14310362147849795
ACH-000118,-0.0901853654778518
ACH-000120,0.01764882924605702
ACH-000123,0.022433710262645297
ACH-000127,0.00950811489525766
ACH-000128,0.08117164053015452
ACH-000132,-0.06859085590814287
ACH-000133,-0.06580679585028
ACH-000137,0.06344028645077546
ACH-000138,-0.00011354194341569844
ACH-000142,-0.18641810357910746
ACH-000143,-0.010224036312001436
ACH-000146,-0.008943410642109021
ACH-000148,0.06613386733999327
ACH-000150,-0.1239149502635642
ACH-000152,0.21006811178964646
ACH-000153,-0.0569348814385153
ACH-000159,0.05382443665782862
ACH-000160,-0.4115363407650672
ACH-000163,0.006785088405869658
ACH-000167,-0.02698741653520233
ACH-000168,0.07483057877492112
ACH-000169,-0.03391519005216482
ACH-000178,0.043105425871052434
ACH-000183,0.008258812837207438
ACH-000188,-0.1857635065564872
ACH-000189,-0.16809235880613854
ACH-000190,-0.026511643366827573
ACH-000198,0.07525085125545669
ACH-000203,-0.219242623507008
ACH-000204,0.091552093693284
ACH-000206,-0.03532015684506973
ACH-000207,-0.12534632378446614
ACH-000208,0.0028383435186710077
ACH-000210,0.07605901955811581
ACH-000211,0.06222713268139276
ACH-000215,0.031557551077734544
ACH-000221,0.05501646351113667
ACH-000222,0.07755842094255777
ACH-000223,0.02355504770487614
ACH-000226,0.12191198183038615
ACH-000227,-0.11037369581251953
ACH-000228,-0.10151899335240287
ACH-000231,-0.018054865257339504
ACH-000232,0.024040182373857952
ACH-000233,-0.0007409048194644269
ACH-000234,0.0024421718950771595
ACH-000235,0.07258214447645991
ACH-000237,0.0026314772723292352
ACH-000238,-0.018793479198950882
ACH-000242,-0.008958759234360767
ACH-000243,0.06500793682181491
ACH-000244,-0.038593400159441925
ACH-000246,0.04900964293251641
ACH-000248,-0.060570548297055014
ACH-000250,-0.008026906450242519
ACH-000251,-0.019769589701422258
ACH-000252,0.1732469220598648
ACH-000253,-0.08143546023678709
ACH-000255,0.0552344652024708
ACH-000256,-0.05324099865639025
ACH-000257,0.010892284821889843
ACH-000258,-0.00205978453840744
ACH-000259,-0.02257467827181785
ACH-000260,0.02804783639272396
ACH-000261,0.03408618956802137
ACH-000262,0.1951835964111748
ACH-000263,-0.057968005339338935
ACH-000264,-0.029103219217141336
ACH-000265,-0.05645920339742087
ACH-000266,-0.027043388187805075
ACH-000272,0.10090691910841126
ACH-000274,-0.28396364190450657
ACH-000277,-0.13083546907570207
ACH-000278,0.0931839574910849
ACH-000279,-0.01323954813756075
ACH-000280,0.0005097335780557624
ACH-000281,-0.018254526406667044
ACH-000288,-0.021997134733745784
ACH-000291,0.027733848350793733
ACH-000293,0.06482399261874687
ACH-000294,-0.000445899005376258
ACH-000295,-0.1122959995840606
ACH-000296,0.10078226006516776
ACH-000302,0.015720247833033166
ACH-000304,-0.042558960653396385
ACH-000307,0.0308710451430785
ACH-000308,-0.02516803712107081
ACH-000310,0.04760282939729961
ACH-000311,-0.05785222480860835
ACH-000312,-0.06650974278130989
ACH-000315,0.12500910446238725
ACH-000316,-0.10389190876001657
ACH-000317,0.01242341912029661
ACH-000318,-0.34583228968213003
ACH-000319,-0.059264250402576525
ACH-000320,-0.017296259215510233
ACH-000322,0.05315289350547375
ACH-000323,-0.04179898593062936
ACH-000324,0.11209250824140324
ACH-000329,0.08736769395732351
ACH-000330,-0.05958386511104743
ACH-000331,0.05170031530758494
ACH-000332,-0.10725985980730296
ACH-000334,-0.15569420020451166
ACH-000335,-0.05751818171701668
ACH-000336,0.024199211713717587
ACH-000337,-0.023111311532071518
ACH-000338,0.2885192447221132
ACH-000339,0.0657395016033778
ACH-000341,-0.13293532033321964
ACH-000348,0.0962021305133801
ACH-000350,0.05413212114034766
ACH-000352,-0.09460187092304673
ACH-000356,-0.3205121173835733
ACH-000361,0.1474418330954788
ACH-000362,0.08474665994775876
ACH-000363,0.04857060824687137
ACH-000364,0.0010857781458326282
ACH-000365,0.040668274142888934
ACH-000366,-0.17549584832737114
ACH-000368,-0.027906878747506903
ACH-000374,0.0971437464724871
ACH-000375,0.1037861050824052
ACH-000376,0.14111351188189214
ACH-000381,0.1259932789792587
ACH-000383,-0.013734662250289948
ACH-000387,0.09395997500421542
ACH-000389,-0.009562533739642259
ACH-000390,0.06092001179664652
ACH-000393,0.09879906732446296
ACH-000395,-0.040905430454087184
ACH-000396,-0.05052633946211005
ACH-000397,-0.04488622271787778
ACH-000401,0.13590415248627785
ACH-000402,-0.00228087735875281
ACH-000403,-0.02453744451084153
ACH-000404,-0.20860199200261015
ACH-000406,-0.021309418439242774
ACH-000407,-0.06743857166693516
ACH-000408,0.08927077111093823
ACH-000410,-0.01806928134443311
ACH-000411,0.03776503548437676
ACH-000414,0.02639651538825312
ACH-000415,0.12799867777344007
ACH-000416,-0.0026141898323528536
ACH-000420,-0.051254618324285336
ACH-000421,0.00369447584864234
ACH-000424,-0.12983658262067604
ACH-000425,0.049138269012905814
ACH-000426,0.055612330985830974
ACH-000427,0.08858875251435709
ACH-000433,0.046384197602846934
ACH-000435,-0.03886245826922953
ACH-000436,0.056872507962428126
ACH-000444,0.1325466531728849
ACH-000445,-0.051430473472263115
ACH-000448,0.01591145901906534
ACH-000450,-0.1278061945579029
ACH-000452,-0.2614368024679775
ACH-000454,-0.02320683206849878
ACH-000458,-0.16737261772916695
ACH-000459,0.0010228187189510536
ACH-000460,0.09299805556871556
ACH-000461,-0.11599591350953115
ACH-000463,0.03900270086036749
ACH-000464,0.05495915683882069
ACH-000466,-0.03836048032304672
ACH-000467,0.07546007081584802
ACH-000468,-0.062312962219591476
ACH-000469,-0.0205972159905504
ACH-000470,-0.002660172319230044
ACH-000471,-0.01108658152863778
ACH-000472,0.001410176952633109
ACH-000473,-0.03892994372263126
ACH-000475,0.046735039332520815
ACH-000476,0.03541559347027808
ACH-000477,-0.0027637204161640077
ACH-000479,0.2972407406008467
ACH-000480,-0.1903280585002555
ACH-000481,0.052633655510991764
ACH-000483,0.03461091249737072
ACH-000484,0.05736419967025976
ACH-000485,-0.015634652925804904
ACH-000486,-0.2254549289507639
ACH-000487,0.043390221897582126
ACH-000488,-0.3359571583666009
ACH-000490,0.05700550813141736
ACH-000491,0.03887189555288336
ACH-000495,0.020883395870179258
