,APBB1IP (54518)
ACH-000004,-0.028169958077589975
ACH-000005,-0.03640692174292914
ACH-000007,0.11765587556146362
ACH-000009,0.0840833877663932
ACH-000011,0.010258033751373524
ACH-000012,0.02111945028702071
ACH-000013,-0.04736505909612631
ACH-000014,0.09087257056466568
ACH-000015,0.26640202276155994
ACH-000017,0.019408769403560663
ACH-000018,-0.04708418911193075
ACH-000019,0.1292884954001288
ACH-000021,-0.07299294982451984
ACH-000022,0.1202411272486047
ACH-000025,0.1286942349532127
ACH-000028,0.0923813632227554
ACH-000030,0.07712403065865635
ACH-000035,0.018974537705714688
ACH-000036,0.1466563739300425
ACH-000037,-0.11186857721420457
ACH-000039,0.08037990204937567
ACH-000040,-0.053007907378609914
ACH-000041,0.04731562785179857
ACH-000042,0.15758423208484373
ACH-000045,-0.010676746536048578
ACH-000047,0.12464075233638207
ACH-000052,0.07759496349694679
ACH-000053,0.08743084428514224
ACH-000054,0.1695608470599113
ACH-000055,0.044310788484594264
ACH-000060,0.10448592572387948
ACH-000067,-0.07736437862073559
ACH-000070,0.1292217161637298
ACH-000075,0.05774995544017907
ACH-000078,0.07077601231489777
ACH-000082,0.1947515182591088
ACH-000085,0.2344102507899804
ACH-000086,-0.028978822832007808
ACH-000087,0.33532444398137423
ACH-000092,0.031775840121111176
ACH-000095,0.022006681961521484
ACH-000097,0.015179723457492456
ACH-000098,-0.039842446546473925
ACH-000099,0.07199222804078508
ACH-000108,0.20070961973727144
ACH-000113,0.1112649689990657
ACH-000116,0.11916065572377163
ACH-000118,-0.031582671003470245
ACH-000120,-0.08690939897844763
ACH-000123,-0.00011562522283907902
ACH-000127,-0.015863649395206625
ACH-000128,0.10347200956387058
ACH-000132,0.057866555160133976
ACH-000133,0.020809076287137133
ACH-000137,0.20491277400260124
ACH-000138,0.1235900285198161
ACH-000142,0.18887527587890132
ACH-000143,0.3326148683457352
ACH-000146,0.12036163101786668
ACH-000148,0.1047855010178171
ACH-000150,0.008680195872122879
ACH-000152,0.17920305870507522
ACH-000153,0.13310012751096126
ACH-000159,0.09413894094791968
ACH-000160,-0.07465143549638134
ACH-000163,0.07009220164103472
ACH-000167,0.062193637129423586
ACH-000168,-0.0070532541244497544
ACH-000169,0.037814990436596266
ACH-000178,0.0565565499775303
ACH-000183,-0.055066653876612116
ACH-000188,-0.04578331840075525
ACH-000189,-0.08679331898152642
ACH-000190,-0.021132857827352008
ACH-000198,0.03192260111644901
ACH-000203,-0.050727024451037835
ACH-000204,0.14979392889336282
ACH-000206,0.09029981441914504
ACH-000207,0.05408729791845674
ACH-000208,-0.13944476216108634
ACH-000210,0.1808513136664985
ACH-000211,0.09526579759301958
ACH-000215,0.07627616418905395
ACH-000221,-0.09229533528321432
ACH-000222,0.12794787519632994
ACH-000223,0.004202480402552204
ACH-000226,0.00454627990395786
ACH-000227,-0.06063502652342216
ACH-000228,0.09106887043647427
ACH-000231,0.1003248044495893
ACH-000232,0.12746775579078046
ACH-000233,0.13098842077384465
ACH-000234,0.1371964978021695
ACH-000235,0.11267094768692132
ACH-000237,0.023690254154064568
ACH-000238,0.1478104802598377
ACH-000242,0.3595903611411305
ACH-000243,-0.007502587462849511
ACH-000244,0.0952019914786838
ACH-000246,-0.10872666972169544
ACH-000248,0.10635436894289448
ACH-000250,0.05424371401570791
ACH-000251,0.04206230291754436
ACH-000252,-0.07646232389913768
ACH-000253,-0.032631458990199744
ACH-000255,0.018617448303505736
ACH-000256,0.04481165233071658
ACH-000257,-0.06010958451902908
ACH-000258,0.15869204647180385
ACH-000259,0.07480671981731803
ACH-000260,0.06560276552357568
ACH-000261,0.04262242353390251
ACH-000262,0.17470319753281904
ACH-000263,-0.03046466845549372
ACH-000264,0.03162645530667178
ACH-000265,0.14848731017804606
ACH-000266,0.05243530679470919
ACH-000272,0.0064733664101262285
ACH-000274,0.052854268607638304
ACH-000277,0.13133418150374973
ACH-000278,-0.10147043663808523
ACH-000279,0.027007923790015792
ACH-000280,0.13592582260064284
ACH-000281,0.11539077342977025
ACH-000288,0.04386185043894408
ACH-000291,0.11759081625712872
ACH-000293,0.061486522015693115
ACH-000294,-0.0017563773123835107
ACH-000295,-0.03335036716187078
ACH-000296,-0.011433794949081965
ACH-000302,0.05040521706081949
ACH-000304,-0.01296578160904167
ACH-000307,-0.01639834810631347
ACH-000308,0.03094162917716492
ACH-000310,0.1271932236567999
ACH-000311,-0.02035735401039488
ACH-000312,0.06101742490105599
ACH-000315,0.03352522801807584
ACH-000316,0.13515876671735008
ACH-000317,0.09260780476542192
ACH-000318,0.013517382458604852
ACH-000319,0.07178419381842374
ACH-000320,0.2089100320877715
ACH-000322,0.021392092054334552
ACH-000323,0.02615553334811933
ACH-000324,0.038644773754400216
ACH-000329,0.16230393716087102
ACH-000330,0.09125101590281624
ACH-000331,0.006498566833659595
ACH-000332,0.0599468887242156
ACH-000334,0.0640589220474559
ACH-000335,0.2445006843273244
ACH-000336,0.12337604986335005
ACH-000337,0.13874477201826266
ACH-000338,-0.19751206034385047
ACH-000339,0.1188127429496774
ACH-000341,0.10909822350076714
ACH-000348,0.1595876558219561
ACH-000350,-0.051939634132630384
ACH-000352,0.007429313886559034
ACH-000356,0.04399279860735323
ACH-000361,0.06506543408790165
ACH-000362,0.07687328288250861
ACH-000363,0.031464763101934135
ACH-000364,0.024308381165714096
ACH-000365,0.08125726974246396
ACH-000366,0.16842155337656325
ACH-000368,0.062466047335758015
ACH-000374,0.32568030589802266
ACH-000375,-0.06121693172334864
ACH-000376,0.11825230715060055
ACH-000381,0.12006388887215907
ACH-000383,0.10237174091516328
ACH-000387,-0.037087020859609986
ACH-000389,0.18121737895103934
ACH-000390,0.10996190062261768
ACH-000393,0.1097824832812012
ACH-000395,0.16695890638083746
ACH-000396,-0.09239822511664716
ACH-000397,0.08196421734640068
ACH-000401,-0.005999770883019381
ACH-000402,-0.29641614428969665
ACH-000403,-0.03209655700175158
ACH-000404,0.15229589719884565
ACH-000406,0.0402126680256826
ACH-000407,-0.1319132001003312
ACH-000408,0.0564539861007479
ACH-000410,0.18657723392579348
ACH-000411,0.17160995284974212
ACH-000414,0.09659829849466027
ACH-000415,0.06401406265100679
ACH-000416,0.013416947717335462
ACH-000420,0.10698457298067496
ACH-000421,0.06308812360933268
ACH-000424,0.04768889525086386
ACH-000425,0.0548566834998736
ACH-000426,0.1096766010282354
ACH-000427,0.06365423099539619
ACH-000433,-0.019348156898623167
ACH-000435,0.18314427637747416
ACH-000436,0.018059465658934102
ACH-000444,0.05034562203422159
ACH-000445,0.03735003105340922
ACH-000448,0.06975953170912662
ACH-000450,-0.16381936355730345
ACH-000452,0.06143338651244526
ACH-000454,0.07321210481156576
ACH-000458,0.011688367408603422
ACH-000459,0.05445016512226712
ACH-000460,0.07761102761280002
ACH-000461,0.20434134202468207
ACH-000463,0.07389019195167006
ACH-000464,0.06533719812933947
ACH-000466,0.0847835879352674
ACH-000467,-0.004409085975510443
ACH-000468,0.07873038656713978
ACH-000469,0.09367954727689673
ACH-000470,-0.025863587373748755
ACH-000471,0.1211455947527798
ACH-000472,0.08358972804119147
ACH-000473,0.20396239584935472
ACH-000475,0.02992549024244128
ACH-000476,0.08484411347735459
ACH-000477,0.0014841917049731618
ACH-000479,0.3086287824689742
ACH-000480,0.24398693860358686
ACH-000481,0.08521244145124716
ACH-000483,0.02798937695706329
ACH-000484,0.10798909357436874
ACH-000485,0.17249817872166706
ACH-000486,0.1750185745703506
ACH-000487,0.09991955885368338
ACH-000488,0.10285422997222936
ACH-000490,0.07290952374493517
ACH-000491,-0.040771825439544544
ACH-000495,0.025355029620588356
ACH-000496,0.13520081659128236
ACH-000499,0.07548727753517012
ACH-000500,-0.07377721531398387
ACH-000502,0.03561231994532989
ACH-000503,0.02095930551770664
ACH-000505,0.1193013630338452
ACH-000507,-0.004147303266538174
ACH-000510,0.07937478491612633
ACH-000511,0.06633511687696858
ACH-000512,0.3220310661314645
ACH-000516,0.03813774565619426
ACH-000517,0.033961877718565764
ACH-000518,0.12725995097200254
ACH-000520,0.12133071417776235
ACH-000521,0.2342894160000337
ACH-000522,0.15930132006359055
ACH-000524,0.08940815611246873
ACH-000527,0.1146282225228838
ACH-000528,0.1636272955658891
ACH-000537,0.1789405370299881
ACH-000541,0.015309215004427262
ACH-000542,0.034540605858028775
ACH-000544,0.05470125991030411
ACH-000545,0.2449246003501652
ACH-000547,-0.04863633810030185
ACH-000548,0.16225737145397345
ACH-000549,0.22092583347483613
ACH-000550,0.08081286570945846
ACH-000552,0.14401780879691628
ACH-000556,0.0968901911917479
ACH-000557,0.12576850649267227
ACH-000569,0.17599550643668718
ACH-000570,0.15345777268288072
ACH-000571,0.10976647782373614
ACH-000573,0.0387371472477404
ACH-000576,0.1315961169041968
ACH-000579,-0.060267041233382015
ACH-000580,-0.08228025303122427
ACH-000584,0.11795453834405654
ACH-000585,0.02982313539397304
ACH-000588,0.0585117717354257
ACH-000589,0.1075696083858619
ACH-000591,0.1128723397233227
ACH-000593,0.02245386672003835
ACH-000600,0.12390086396469875
ACH-000601,0.10925088842214424
ACH-000605,0.06864839811888092
ACH-000606,0.2310224588175465
ACH-000608,0.10974529563947497
ACH-000614,-0.020637167652552604
ACH-000616,0.17647392435592438
ACH-000618,-0.008792263746802824
ACH-000619,0.18056939423651772
ACH-000620,-0.008857237758403637
ACH-000621,0.07089998967449901
ACH-000622,0.10778994462722696
ACH-000623,-0.0830295269491774
ACH-000624,0.07016143976308899
ACH-000627,0.045600054455817024
ACH-000630,0.14184937233024825
ACH-000631,0.05344378232858943
ACH-000632,0.11530500652443085
ACH-000633,0.14845919086017026
ACH-000637,0.08062796116282958
ACH-000638,0.0976714427749136
ACH-000646,0.1780965832406835
