,KALRN (8997)
ACH-000004,-0.09880056042137908
ACH-000005,-0.18953203989303968
ACH-000007,0.03843819636708557
ACH-000009,0.05220137927076048
ACH-000011,0.02716466219066897
ACH-000012,-0.009979747886570007
ACH-000013,-0.006620221145839832
ACH-000014,-0.0816749003484615
ACH-000015,0.01686164210548693
ACH-000017,-0.059052225119319776
ACH-000018,-0.2289481747809368
ACH-000019,-0.02504207507344315
ACH-000021,-0.1624809311457832
ACH-000022,-0.14066710165209062
ACH-000025,-0.12362181368454506
ACH-000028,0.0271971469952041
ACH-000030,-0.08449431593429421
ACH-000035,-0.23168864246029314
ACH-000036,-0.08853347074097513
ACH-000037,-0.0902425296718859
ACH-000039,-0.011534772602666086
ACH-000040,-0.2145366940592993
ACH-000041,-0.1225907742042622
ACH-000042,-0.06788317824296622
ACH-000045,-0.12184404167169012
ACH-000047,-0.13346818733054658
ACH-000052,-0.03920459577643826
ACH-000053,-0.13217942355410175
ACH-000054,-0.0752882606726915
ACH-000055,-0.0799142410906615
ACH-000060,-0.16264464997245262
ACH-000067,-0.1584306623172467
ACH-000070,0.07109104334330509
ACH-000075,-0.028730003271576668
ACH-000078,0.017232709357434803
ACH-000082,-0.03751058374770656
ACH-000085,-0.16010440192510167
ACH-000086,-0.14078123517248678
ACH-000087,0.13190866926569014
ACH-000092,-0.0323140525975772
ACH-000095,-0.13978759540904234
ACH-000097,-0.05053876595667125
ACH-000098,-0.0448222179926201
ACH-000099,-0.1200976726883951
ACH-000108,-0.10148313164435943
ACH-000113,-0.04834958989828431
ACH-000116,-0.052127274556267034
ACH-000118,-0.1010992210801144
ACH-000120,-0.0638699457345124
ACH-000123,-0.01915455342411754
ACH-000127,-0.09738890707993313
ACH-000128,-0.32213613774889
ACH-000132,0.012459942363516266
ACH-000133,-0.027933377550501844
ACH-000137,-0.16033141494063524
ACH-000138,-0.12001147085662818
ACH-000142,-0.1068541360917462
ACH-000143,-0.10829471671753828
ACH-000146,0.003470115187396986
ACH-000148,0.014501108546643224
ACH-000150,-0.15182411857106493
ACH-000152,-0.05215499125474507
ACH-000153,0.008797712609185855
ACH-000159,-0.07615093511452369
ACH-000160,-0.1498704880573186
ACH-000163,-0.2088237186712871
ACH-000167,-0.13382199621222135
ACH-000168,0.019308029056652683
ACH-000169,-0.06599026459347795
ACH-000178,-0.19153400815682955
ACH-000183,-0.1782762875163919
ACH-000188,-0.10902344387744817
ACH-000189,-0.1443923143513252
ACH-000190,-0.06432125739109483
ACH-000198,-0.08206888045140256
ACH-000203,-0.18493422953818356
ACH-000204,-0.17799744050917932
ACH-000206,-0.2593864691886376
ACH-000207,0.0107063421831092
ACH-000208,-0.02746744688322595
ACH-000210,-0.24661858429478045
ACH-000211,-0.05129356400748799
ACH-000215,0.02392134938577468
ACH-000221,-0.022644382395289712
ACH-000222,-0.08604800202564615
ACH-000223,-0.03636162907753094
ACH-000226,-0.16984910932681474
ACH-000227,-0.035650417532266485
ACH-000228,-0.1015458701690066
ACH-000231,-0.15623229492979612
ACH-000232,-0.2229740640879609
ACH-000233,-0.11361098311091185
ACH-000234,0.004241170144532118
ACH-000235,-0.08057750533629501
ACH-000237,-0.032892032967635584
ACH-000238,-0.015488907396627113
ACH-000242,-0.4370750776007667
ACH-000243,-0.09916878532559943
ACH-000244,0.07180703361413705
ACH-000246,0.06735645573356229
ACH-000248,-0.15888933341596853
ACH-000250,-0.07363022126131223
ACH-000251,-0.027308327881373773
ACH-000252,-0.17006346397893635
ACH-000253,-0.04948436813224923
ACH-000255,-0.09081384812620598
ACH-000256,-0.03859817051341725
ACH-000257,-0.08020373596071259
ACH-000258,-0.016288830035695732
ACH-000259,-0.09136583053796292
ACH-000260,-0.05833483523455664
ACH-000261,-0.01819822221809117
ACH-000262,-0.0067587895896762465
ACH-000263,-0.2289848242062181
ACH-000264,-0.10545975067399277
ACH-000265,-0.15091741571367998
ACH-000266,-0.012429272465423236
ACH-000272,-0.08329330240170889
ACH-000274,-0.13479714078247465
ACH-000277,-0.07946638805172078
ACH-000278,-0.0034785628781571665
ACH-000279,-0.22554056091662755
ACH-000280,-0.14017870005564903
ACH-000281,0.01921254492554708
ACH-000288,-0.07005521876632295
ACH-000291,-0.11347710487156427
ACH-000293,-0.08037409207732114
ACH-000294,-0.1018314927299786
ACH-000295,-0.11745082953618205
ACH-000296,-0.4659172669072919
ACH-000302,-0.09458765691489544
ACH-000304,0.030562203261729808
ACH-000307,-0.16695396092182646
ACH-000308,0.0213081100573089
ACH-000310,-0.08902136802359918
ACH-000311,-0.14045265178234215
ACH-000312,-0.039398653475702254
ACH-000315,0.15741239852950278
ACH-000316,0.06105974734799905
ACH-000317,-0.014264253046125852
ACH-000318,-0.09184773212912424
ACH-000319,-0.08669726984537635
ACH-000320,-0.20540533068468406
ACH-000322,-0.016141490895501306
ACH-000323,-0.1992244161371545
ACH-000324,-0.04455036291552628
ACH-000329,-0.1595808727334796
ACH-000330,-0.09972830648836632
ACH-000331,-0.1647568059310113
ACH-000332,-0.02634913620351654
ACH-000334,-0.029671746670131324
ACH-000335,-0.10714476897061484
ACH-000336,0.09670899164562463
ACH-000337,-0.029077728952599063
ACH-000338,-0.4464248753342473
ACH-000339,-0.057001652282108364
ACH-000341,-0.0965497311031694
ACH-000348,-0.00805458369791617
ACH-000350,0.08002302515106846
ACH-000352,-0.12735347449565476
ACH-000356,-0.08392540407167075
ACH-000361,-0.14857278180407893
ACH-000362,-0.07784660867597852
ACH-000363,-0.04514086594248738
ACH-000364,-0.2444786526927266
ACH-000365,-0.16399603959697406
ACH-000366,-0.07338287561107153
ACH-000368,-0.08141369124961596
ACH-000374,-0.10400240582177812
ACH-000375,-0.13719277608235805
ACH-000376,-0.038207245238742665
ACH-000381,0.04782177386560082
ACH-000383,-0.03764895175781339
ACH-000387,-0.07086633978313846
ACH-000389,-0.07073249541294356
ACH-000390,-0.06177321839357041
ACH-000393,-0.09000908341350244
ACH-000395,-0.16484843955312695
ACH-000396,-0.3207365987211807
ACH-000397,0.022771424744323997
ACH-000401,-0.17993319861399956
ACH-000402,0.0025352716159278985
ACH-000403,-0.11202364681823196
ACH-000404,0.3342930139766898
ACH-000406,-0.07613269826600079
ACH-000407,0.001610054512543947
ACH-000408,-0.19690273657956425
ACH-000410,-0.0904902041124842
ACH-000411,-0.17901854400947612
ACH-000414,-0.11995502547505588
ACH-000415,-0.1532919384828293
ACH-000416,-0.03576823998609298
ACH-000420,-0.06981987448514257
ACH-000421,-0.1594578027874449
ACH-000424,0.08410573671862638
ACH-000425,0.02931183638961523
ACH-000426,-0.12959436123943807
ACH-000427,-0.23438542884439145
ACH-000433,-0.008428094798825217
ACH-000435,-0.4554245865492821
ACH-000436,0.061109227341348125
ACH-000444,0.03580887524701193
ACH-000445,0.15064623051045206
ACH-000448,-0.051007462918749365
ACH-000450,-0.15308789422320165
ACH-000452,-0.15808372615627528
ACH-000454,-0.05150569619694214
ACH-000458,-0.13677134838436472
ACH-000459,-0.2806466058915088
