,LZTS3 (9762)
ACH-000004,-0.1519936627475289
ACH-000005,0.12336039135711052
ACH-000007,0.07891700873596534
ACH-000009,0.05503361942383242
ACH-000011,-0.19187601014540576
ACH-000012,0.04195381348822183
ACH-000013,-0.11661011112284456
ACH-000014,-0.0987021696930909
ACH-000015,0.0503479868525653
ACH-000017,-0.009528444404852931
ACH-000018,-0.10039129605596377
ACH-000019,0.04461123339434096
ACH-000021,0.05384584209262967
ACH-000022,-0.05147240317114797
ACH-000025,0.1706455419078542
ACH-000028,-0.13892444539521934
ACH-000030,-0.09149893441469877
ACH-000035,-0.00032316402706141986
ACH-000036,-0.14722951138673152
ACH-000037,0.03644681288513388
ACH-000039,-0.13780171629710616
ACH-000040,-0.013463878122142923
ACH-000041,-0.03916678786638614
ACH-000042,-0.15209790490196773
ACH-000045,-0.21268729302192316
ACH-000047,0.030802982859876663
ACH-000052,-0.17451668263479447
ACH-000053,-0.07964748818379103
ACH-000054,-0.10369034325189877
ACH-000055,0.09194151001607576
ACH-000060,-0.18071033243307102
ACH-000067,-0.09151206357893174
ACH-000070,0.0995646738236257
ACH-000075,0.0177138386104159
ACH-000078,-0.004287546536144007
ACH-000082,-0.05294831258640785
ACH-000085,0.003746486770951789
ACH-000086,0.010541046617107058
ACH-000087,-0.15852080570176685
ACH-000092,0.04059928890229562
ACH-000095,-0.013187755111345288
ACH-000097,-0.045021596202424685
ACH-000098,-0.08105523521263902
ACH-000099,-0.05517553798294152
ACH-000108,-0.051596022984260095
ACH-000113,-0.15048980619488422
ACH-000116,-0.006021860322441483
ACH-000118,-0.16221120525141405
ACH-000120,-0.2729276902410758
ACH-000123,-0.11026897791666623
ACH-000127,-0.11682873475297564
ACH-000128,-0.059791670726741485
ACH-000132,-0.060416735522452775
ACH-000133,-0.08130770631535593
ACH-000137,0.1369838407294485
ACH-000138,-0.02852380919102017
ACH-000142,0.09388265268319836
ACH-000143,-0.1540493522287923
ACH-000146,-0.02766478846845594
ACH-000148,-0.12015812733538662
ACH-000150,-0.16538408749662425
ACH-000152,-0.02382573752307088
ACH-000153,0.037167203225617285
ACH-000159,-0.0010056735680368859
ACH-000160,-0.16201645029760944
ACH-000163,-0.21528969716786625
ACH-000167,-0.1158879323638267
ACH-000168,-0.24667223491194384
ACH-000169,-0.17310240603757746
ACH-000178,-0.15625157845551976
ACH-000183,0.03816362309328309
ACH-000188,0.023618941712404053
ACH-000189,-0.20355059613276247
ACH-000190,-0.3555373262746411
ACH-000198,-0.048982984759617286
ACH-000203,-0.2245360389388648
ACH-000204,-0.12219987690741364
ACH-000206,0.09325818148275596
ACH-000207,0.0608000286429859
ACH-000208,-0.1151745767008639
ACH-000210,-0.07195090848119172
ACH-000211,0.02527538491148621
ACH-000215,-0.08762752841255758
ACH-000221,0.015370037393127553
ACH-000222,0.02489015459426656
ACH-000223,-0.06279112260267107
ACH-000226,0.12095815805366385
ACH-000227,-0.09101600050221388
ACH-000228,0.16146470537475993
ACH-000231,-0.060641437378467264
ACH-000232,0.0040117703055053385
ACH-000233,-0.2261807073691759
ACH-000234,-0.03153278502865347
ACH-000235,-0.03534929973069206
ACH-000237,0.005070190866422003
ACH-000238,-0.11959986270246944
ACH-000242,-0.31363754455843823
ACH-000243,-0.0741077740761151
ACH-000244,0.0463233773796237
ACH-000246,-0.07634529292518198
ACH-000248,0.026985226476813614
ACH-000250,-0.032114974790543004
ACH-000251,-0.11511059741933667
ACH-000252,0.08851016996653105
ACH-000253,-0.06238832215832736
ACH-000255,0.07824778594399168
ACH-000256,-0.12602482603624324
ACH-000257,-0.05454375440382033
ACH-000258,-0.06696167992897932
ACH-000259,-0.09158500265982544
ACH-000260,-0.14596145055156648
ACH-000261,-0.04767064481508597
ACH-000262,-0.15014584511871062
ACH-000263,-0.08719497484327264
ACH-000264,-0.08705749943360615
ACH-000265,-0.21228821546188464
ACH-000266,-0.037257166450825586
ACH-000272,-0.1407190713920858
