,PDDC1 (347862)
ACH-000280,-0.3236602068755808
ACH-000281,-0.35850571644141666
ACH-000288,-0.14972733168715954
ACH-000291,-0.20410851339896585
ACH-000293,-0.05583104870318388
ACH-000294,-0.0812345172845425
ACH-000295,-0.1158265486852136
ACH-000296,-0.011864565386717577
ACH-000302,-0.13977366024312504
ACH-000304,-0.20686084161730814
ACH-000307,-0.18286613388719472
ACH-000308,-0.2373922029508032
ACH-000310,-0.07229228645289529
ACH-000311,-0.05523470997932274
ACH-000312,-0.192783308012783
ACH-000315,-0.3238120161976838
ACH-000316,-0.17438907452681102
ACH-000317,-0.07085767977104704
ACH-000318,-0.11897986353319018
ACH-000319,-0.2858238745298138
ACH-000320,-0.2367510846499457
ACH-000322,-0.12576574233273713
ACH-000323,-0.1681463886946554
ACH-000324,-0.3826127855398965
ACH-000329,-0.12114814746645332
ACH-000330,0.0007948660438636898
ACH-000331,-0.2970720904659098
ACH-000332,-0.2254400367241443
ACH-000334,-0.2126271964568044
ACH-000335,0.007707459449885783
ACH-000336,-0.13623212974198765
ACH-000337,-0.2062947288144084
ACH-000338,-0.19724655290951987
ACH-000339,-0.1760668470625175
ACH-000341,-0.1944251631456638
ACH-000348,-0.16943765941525432
ACH-000350,-0.2051633259107938
ACH-000352,-0.2817274209577333
ACH-000356,-0.13435806523915245
ACH-000361,-0.2203718885280098
ACH-000362,-0.2495260241729196
ACH-000363,-0.21022992404269725
ACH-000364,-0.17174411228694314
ACH-000365,-0.16962585154806534
ACH-000366,-0.18674424337487974
ACH-000368,-0.15767358098626033
ACH-000374,-0.1070017365364082
ACH-000375,-0.12081644665511347
ACH-000376,-0.15433090708610672
ACH-000381,-0.028086588193561485
ACH-000383,-0.1518826835138654
ACH-000387,-0.3067108668214989
ACH-000389,-0.11231041705544956
ACH-000390,-0.062071774704694875
ACH-000393,-0.1242412325488264
ACH-000395,-0.18432082599960467
ACH-000396,-0.17735624282752493
ACH-000397,-0.3500991296634748
ACH-000401,-0.07795262482997498
ACH-000402,-0.04023727219574097
ACH-000403,-0.19611025158024345
ACH-000404,-0.02936928991993938
ACH-000406,-0.16525333521051985
ACH-000407,-0.2067171424828147
ACH-000408,-0.14225860985635724
ACH-000410,-0.08020068074444185
ACH-000411,-0.35545907234014745
ACH-000414,-0.22650386320344976
ACH-000415,-0.12615218867424524
ACH-000416,-0.1004071057271823
ACH-000420,-0.19090445786786198
ACH-000421,-0.30402114574327743
ACH-000424,-0.4278369805390187
ACH-000425,-0.17086330539541555
ACH-000426,-0.09219663719322832
ACH-000427,-0.14652459224545364
ACH-000433,-0.3057684737235564
ACH-000435,-0.32136728558804784
ACH-000436,-0.01192086543492102
ACH-000444,-0.14659407438820482
ACH-000445,-0.2020717443201349
ACH-000448,-0.22719408297435714
ACH-000450,-0.4161630549316327
ACH-000452,-0.2704431080278785
ACH-000454,0.0020894083183109194
ACH-000458,-0.1578097407836051
ACH-000459,-0.007349841585297995
ACH-000460,-0.15522651579356908
ACH-000461,-0.06759295322406161
ACH-000463,-0.20457685461561545
ACH-000464,-0.16546121256729135
ACH-000466,-0.11284869319762884
ACH-000467,-0.4578259945773014
ACH-000468,-0.17686864674947922
ACH-000469,-0.3033613900816649
ACH-000470,-0.14451522679823098
ACH-000471,-0.14085405508523705
ACH-000472,-0.19734669941936675
ACH-000473,0.008989734369356241
ACH-000475,-0.2269873092598015
ACH-000476,-0.1974859460701852
ACH-000477,-0.09889431867542628
ACH-000479,-0.036590414601958034
ACH-000480,-0.1385172662336067
ACH-000481,0.031951191455592685
ACH-000483,-0.026387187171538932
ACH-000484,-0.258313842458237
ACH-000485,-0.23240949590926746
ACH-000486,-0.2855346375753056
ACH-000487,-0.03444587609442295
ACH-000488,-0.13059215766241788
ACH-000490,-0.08110570119489148
ACH-000491,0.031657365540364815
ACH-000495,-0.321716020433083
ACH-000496,-0.2721685723813869
ACH-000499,-0.05123464890737167
ACH-000500,-0.4683840563082992
ACH-000502,-0.2975358335565201
ACH-000503,-0.3184495757093342
ACH-000505,-0.1515190977454378
ACH-000507,-0.1061968813170194
ACH-000510,-0.24890772404249525
ACH-000511,-0.11355047730066815
ACH-000512,-0.3035678482312493
ACH-000516,-0.12173470619111824
ACH-000517,-0.15710427524607176
ACH-000518,-0.21045491466979013
ACH-000520,-0.1963714234299839
ACH-000521,-0.18078745957165568
ACH-000522,-0.044868356224790816
ACH-000524,-0.10610924063144958
ACH-000527,-0.1775542370069318
ACH-000528,-0.17434561758327655
ACH-000537,-0.2916165709875534
ACH-000541,0.13252879326239614
ACH-000542,-0.2970114087825685
ACH-000544,-0.08567167696089417
ACH-000545,-0.22971109200185186
ACH-000547,-0.17587528669245886
ACH-000548,-0.201130390156076
ACH-000549,-0.007593280495079607
ACH-000550,-0.05619490131661984
ACH-000552,-0.08322687269448033
ACH-000556,-0.14915583937082952
ACH-000557,-0.2022999902242536
ACH-000569,-0.22347571637475472
ACH-000570,-0.21085238341485846
ACH-000571,-0.24821048282747696
ACH-000573,-0.1433564129825465
ACH-000576,-0.015537232319988818
ACH-000579,-0.017302941107884554
ACH-000580,-0.15703074349747315
ACH-000584,-0.12022396287704827
ACH-000585,-0.17217619597066172
ACH-000588,-0.10735317029243416
ACH-000589,-0.09913829977380792
ACH-000591,-0.20663451540242675
ACH-000593,-0.1213518847211448
ACH-000600,-0.2387775599705788
ACH-000601,-0.370258339275074
ACH-000605,-0.09316943920921916
ACH-000606,-0.09312585436910932
ACH-000608,-0.16982595402658454
ACH-000614,-0.4223816065613641
ACH-000616,-0.07361759376508295
ACH-000618,-0.18607398055337995
ACH-000619,-0.2531910625890654
ACH-000620,-0.1433962704256524
ACH-000621,-0.16839435231130012
ACH-000622,-0.22341737137922307
ACH-000623,-0.13404719415954594
ACH-000624,-0.20504163193205893
ACH-000627,-0.14282721468995535
ACH-000630,-0.15741540144947636
ACH-000631,0.1323130559370646
ACH-000632,-0.15250952599191273
ACH-000633,-0.30653606277444484
ACH-000637,-0.025994897384092098
ACH-000638,-0.09870380478253367
ACH-000646,-0.24125774738221306
ACH-000647,-0.21051454480886472
ACH-000648,-0.2195901101146765
ACH-000649,-0.2257610598558229
ACH-000651,-0.20001230307921494
ACH-000652,-0.034625055135713505
ACH-000653,0.017816989517529414
ACH-000657,-0.22362217997755526
ACH-000658,-0.15660347695575008
ACH-000661,-0.13618704838670528
ACH-000662,-0.2803813100454137
ACH-000663,-0.2576692855424841
ACH-000665,-0.2400410873431617
ACH-000671,-0.2653980090613216
ACH-000672,-0.34442145950585645
ACH-000673,-0.20581084279745948
ACH-000676,-0.2004716906510151
ACH-000677,-0.21976654012503347
ACH-000681,-0.12919780712768092
ACH-000683,-0.19032862710793386
ACH-000684,-0.3605898119678574
ACH-000688,-0.2986958772068612
ACH-000693,-0.17839547424937613
ACH-000694,-0.15140075612290074
ACH-000695,-0.03447322858227927
ACH-000696,-0.13698962281901916
ACH-000697,-0.2866296672519917
ACH-000699,-0.17866958180978046
ACH-000701,-0.19888115119799024
ACH-000706,-0.04566909495499318
ACH-000711,-0.1869666257250737
ACH-000713,-0.06856573297560024
ACH-000714,-0.21652514084074856
ACH-000718,-0.33090862739451843
ACH-000720,-0.2336777661361864
ACH-000721,-0.19415487798481712
ACH-000724,-0.3310364046301772
ACH-000725,-0.20873678515938965
ACH-000732,-0.10023676552720387
ACH-000734,-0.20344384404357127
ACH-000735,-0.14017477923264146
ACH-000736,-0.09653277479327048
ACH-000738,-0.011279804444760632
ACH-000746,-0.16998525090859126
ACH-000747,-0.30851627739557624
ACH-000748,-0.12002077890212368
ACH-000753,-0.11664249525841232
ACH-000756,-0.25829157055413515
ACH-000757,-0.05359625759748605
ACH-000758,-0.18688508077566127
ACH-000760,-0.22287658368032146
ACH-000762,0.02592372097670375
ACH-000763,-0.1114230534445157
ACH-000764,-0.10595481594272513
ACH-000765,-0.15027747660477986
ACH-000766,-0.15794166524500458
ACH-000767,-0.21694045541792206
ACH-000768,-0.13279898017510885
ACH-000769,-0.10751345895247348
ACH-000770,-0.142284251771639
ACH-000771,-0.01334639167623667
ACH-000773,-0.2136957213436702
ACH-000776,-0.09805352281764776
ACH-000777,-0.21750404092323428
ACH-000778,-0.19184929713190216
ACH-000781,-0.1798662973376056
ACH-000782,-0.08830060961340817
ACH-000783,-0.28582669975887365
ACH-000784,-0.13428486357916292
ACH-000785,-0.2061443653015208
ACH-000787,-0.1623488566199506
ACH-000788,-0.19113499974683174
ACH-000791,-0.14840607772529527
ACH-000792,-0.268011632211738
ACH-000794,-0.2256932117167979
ACH-000796,-0.2423554213218445
ACH-000798,-0.16878556732188296
ACH-000799,-0.05885511301461222
ACH-000800,0.04918038286624647
ACH-000802,-0.13898556762188885
ACH-000804,-0.1165797876962584
ACH-000805,-0.046439899807237166
ACH-000809,-0.1870290640832109
ACH-000810,0.05111484549939137
ACH-000811,-0.1754151596427834
ACH-000817,0.11409408701652066
ACH-000819,-0.04798022214832176
ACH-000820,-0.12684831087561688
ACH-000821,0.002752483643096751
ACH-000822,-0.07782741378416515
ACH-000823,-0.1456186600334042
ACH-000824,-0.20133498973895475
ACH-000827,-0.0969798080771926
ACH-000829,-0.17814596972747704
ACH-000831,-0.18344206327187731
ACH-000832,-0.07561137507936942
ACH-000833,-0.04406244045895226
ACH-000834,-0.15769671291112347
ACH-000835,-0.22501869328231489
ACH-000836,-0.2450435259130628
ACH-000837,-0.1708376022428839
ACH-000838,-0.09792111020049027
ACH-000839,-0.10203124202989716
ACH-000840,-0.17144236205731775
ACH-000841,-0.1076169122999294
ACH-000843,-0.02750464237086281
ACH-000846,-0.10773904604667164
ACH-000847,-0.02989557957213334
ACH-000848,-0.10366549524574878
ACH-000849,-0.07244306569061637
ACH-000851,-0.29165902102494845
ACH-000855,0.011461978181949871
ACH-000856,-0.13407808508499972
ACH-000858,-0.09731568632101734
ACH-000859,-0.0485143017609307
ACH-000861,-0.11946413365921855
ACH-000862,-0.12145558069247887
ACH-000865,-0.02624283389963821
ACH-000866,-0.055857749237798696
ACH-000867,-0.19531179851843655
ACH-000869,-0.024915315043694115
ACH-000872,-0.2691569917607027
ACH-000873,-0.07142689809536941
ACH-000876,-0.2383930497575816
ACH-000878,-0.2353073781151212
ACH-000880,-0.24850414856821665
ACH-000881,-0.2428795561429943
ACH-000882,-0.3085406873991202
ACH-000884,-0.17577110214435088
ACH-000885,0.048503245411035886
ACH-000887,-0.1157485271948781
ACH-000889,-0.10673098634308133
ACH-000896,-0.12748665148775132
ACH-000898,-0.1786945522633938
ACH-000900,-0.3193747237782843
ACH-000901,-0.17209848315578088
ACH-000905,-0.149596279029245
ACH-000906,-0.1097938514800228
ACH-000907,-0.1299351864452566
ACH-000910,-0.3435361294492993
ACH-000911,-0.09276108848725154
ACH-000912,-0.12320448549027407
ACH-000913,-0.11600271824044225
ACH-000915,-0.18378595413583426
ACH-000916,0.06277581219660164
ACH-000917,-0.14567429950961647
ACH-000920,-0.2699553110777244
ACH-000921,-0.2929588094436365
ACH-000924,-0.1147877211280136
ACH-000926,-0.1722932281556276
ACH-000928,-0.24397487142036456
ACH-000929,0.02024443923056852
ACH-000932,-0.21864805988428435
ACH-000935,-0.13180274202167822
ACH-000936,0.0009702349911150154
ACH-000937,-0.0440760122532809
ACH-000938,-0.09983989371326744
ACH-000939,-0.08817225794380304
ACH-000941,-0.19953903203231987
ACH-000943,-0.07588773551220533
ACH-000946,-0.012975396545579365
ACH-000947,-0.2259943922644241
ACH-000948,-0.22184038826773875
ACH-000950,-0.05544829918173084
ACH-000953,-0.15534770531487033
ACH-000954,-0.19055552367425546
ACH-000957,-0.2639971872531405
ACH-000958,0.13199584738714432
ACH-000960,-0.12548588168235916
ACH-000963,-0.22702664304950365
ACH-000968,-0.05821435975665784
ACH-000969,-0.07149630833153732
ACH-000972,-0.06299866006721655
ACH-000973,-0.06340718809602806
ACH-000974,-0.17873567429203707
ACH-000978,-0.20428450971723888
ACH-000984,-0.30950090945105224
ACH-000986,-0.14169370658836725
ACH-000988,-0.21553959339535933
ACH-000993,-0.39254133981757455
ACH-000994,-0.10773476666298216
ACH-000996,-0.2590647255146706
ACH-001001,-0.15022800752574186
ACH-001020,-0.09280801779747176
ACH-001028,-0.17191404745726854
ACH-001031,-0.016766364710635532
ACH-001038,-0.1959941007371594
ACH-001048,-0.2357689820140305
ACH-001050,-0.2911435474530468
ACH-001053,-0.0882568222079823
ACH-001054,-0.16053040094228768
ACH-001061,-0.08320782044963096
ACH-001067,-0.12971404702087394
ACH-001075,-0.20148127799716972
ACH-001096,-0.15013526003146033
ACH-001111,-0.03726815230534602
ACH-001119,-0.08337268274002556
ACH-001128,-0.3130853559324832
ACH-001134,-0.20697145806435865
ACH-001151,-0.12897623762945093
ACH-001163,-0.05675465866373425
ACH-001164,0.027516050678549682
ACH-001183,-0.09565919322262388
ACH-001192,-0.22470767470758704
ACH-001193,-0.2952362833751205
ACH-001196,-0.3420706701607498
ACH-001197,0.003518776594766536
ACH-001205,-0.1575994726522446
ACH-001211,-0.3469752419939898
ACH-001212,-0.25199167003081496
ACH-001228,-0.20847741634640396
ACH-001232,-0.18771972183677266
ACH-001239,-0.16453186554081942
ACH-001270,-0.08722848810718155
ACH-001274,-0.473868316772515
ACH-001275,-0.12111317433371667
ACH-001277,-0.17349507780498533
ACH-001278,-0.34133402284909664
ACH-001280,-0.2370293251381217
ACH-001283,-0.12320017987481267
ACH-001289,-0.208356241986576
ACH-001300,-0.148960854218547
ACH-001301,-0.20543811984974156
ACH-001302,-0.05559846108267035
ACH-001306,-0.060883373109499435
ACH-001318,-0.10642433827289946
ACH-001322,-0.09318590201373214
ACH-001328,-0.3429484319772757
ACH-001332,0.1863630356014477
ACH-001336,-0.1386825200481768
ACH-001346,-0.11408521568389897
ACH-001353,-0.1937762948824583
ACH-001354,0.08511433548691093
ACH-001367,-0.19080260785674413
ACH-001368,-0.15306162273864252
ACH-001374,-0.32085254720596595
ACH-001377,-0.20642084651746254
ACH-001380,-0.07186144274196446
ACH-001391,-0.13295879396279495
ACH-001408,-0.2472216909637183
ACH-001430,-0.19701586534599147
ACH-001431,-0.03340710061905108
ACH-001450,-0.16716024826388054
ACH-001496,-0.1305714798054558
ACH-001500,-0.0999949544833649
ACH-001523,-0.029824406369014813
ACH-001532,-0.28704414418959184
ACH-001550,-0.1322921943071122
ACH-001552,-0.2728047771852701
ACH-001554,-0.21151955925280644
ACH-001654,-0.17690597666761748
ACH-001735,-0.22988273202111745
ACH-001736,-0.30798424136898384
ACH-001737,-0.06767110483338358
ACH-001740,-0.07435716980956424
ACH-001745,-0.11717009706023487
ACH-001765,-0.022942368301168112
