,COLCA2 (120376)
ACH-000004,-0.0026837963139060284
ACH-000005,0.2058030053644108
ACH-000007,0.18019897680966054
ACH-000009,0.006895926319956459
ACH-000011,0.02568893366986126
ACH-000012,0.05206232670486493
ACH-000013,0.026473629611003902
ACH-000014,0.006919641698980635
ACH-000015,0.08462095817217853
ACH-000017,0.09994515263989123
ACH-000018,0.05194325829844407
ACH-000019,-0.12903568657752654
ACH-000021,0.1254105180998443
ACH-000022,0.14640039802691865
ACH-000025,0.04033373389689461
ACH-000028,0.02508958318881883
ACH-000030,0.01594805407432203
ACH-000035,0.1108574346553864
ACH-000036,0.045575929791697
ACH-000037,-0.22098753685589304
ACH-000039,-0.00423144450274276
ACH-000040,-0.045999783931320384
ACH-000041,0.06360409747371006
ACH-000042,-0.057387154077191825
ACH-000045,-0.04271141926428682
ACH-000047,0.07485304073109754
ACH-000052,-0.12106743063678925
ACH-000053,0.02833024718440748
ACH-000054,0.028225365299579093
ACH-000055,-0.0002778797915223735
ACH-000060,0.008840290930580431
ACH-000067,0.24164917384578774
ACH-000070,-0.1796973639542936
ACH-000075,-0.018477638233482457
ACH-000078,-0.03450448339689018
ACH-000082,-0.1318858805071657
ACH-000085,0.1843787418938981
ACH-000086,-0.08248365298181858
ACH-000087,-0.15892803884911033
ACH-000092,0.03890878374724743
ACH-000095,-0.06360418460128676
ACH-000097,0.01018023662735419
ACH-000098,0.07071603379950459
ACH-000099,0.056471338383209814
ACH-000108,-0.029264515227834374
ACH-000113,0.05645005185664905
ACH-000116,0.03140222353468527
ACH-000118,0.07072196232353314
ACH-000120,0.04318578377586255
ACH-000123,0.003056703343693514
ACH-000127,0.01470052480945928
ACH-000128,0.006698547936352462
ACH-000132,-0.0106911351429906
ACH-000133,-0.05156633809522921
ACH-000137,-0.04979461943660424
ACH-000138,-0.051057105373304816
ACH-000142,0.07833092525163407
ACH-000143,-0.002343746007033546
ACH-000146,-0.037726583346880636
ACH-000148,0.13832454121160642
ACH-000150,0.0920482520436281
ACH-000152,0.007851956257744402
ACH-000153,-0.037938940507583264
ACH-000159,-0.06282045958162354
ACH-000160,0.028291446728036376
ACH-000163,0.05562244867861549
ACH-000167,0.0033898839237870887
ACH-000168,0.02003826963438185
ACH-000169,0.08704868537138201
ACH-000178,0.11104424655277934
ACH-000183,0.035396072714769126
