,GYG1 (2992)
ACH-000277,0.17561017161787032
ACH-000278,0.03775530071432403
ACH-000279,-0.2090188496332593
ACH-000280,0.048628493214864184
ACH-000281,0.13133370992126214
ACH-000288,0.03353167454970391
ACH-000291,0.049353159545454835
ACH-000293,0.03613630428210407
ACH-000294,-0.0892726816469777
ACH-000295,0.06609917652632749
ACH-000296,-0.0452616998095961
ACH-000302,-0.022772809742744732
ACH-000304,0.1916701004735553
ACH-000307,-0.030583104422009625
ACH-000308,-0.0013143849747647035
ACH-000310,-0.2011017345561152
ACH-000311,-0.04037351286536445
ACH-000312,0.0003087274777386077
ACH-000315,0.09700466390676074
ACH-000316,-0.08379345401316371
ACH-000317,-0.026344773367140382
ACH-000318,0.013468968322713907
ACH-000319,0.044493571109246254
ACH-000320,0.05639530614120264
ACH-000322,-0.08536025480784598
ACH-000323,-0.06394370986902308
ACH-000324,-0.0312304043584984
ACH-000329,-0.02855191821006694
ACH-000330,-0.07973171371936502
ACH-000331,-0.11879151411578899
ACH-000332,-0.030211868271309183
ACH-000334,-0.1006569112563493
ACH-000335,0.06838788098798873
ACH-000336,0.03657397011974813
ACH-000337,-0.02020169836730052
ACH-000338,0.24733540580485155
ACH-000339,-0.04163507438800156
ACH-000341,-0.12412477157786946
ACH-000348,-0.04576423376069698
ACH-000350,0.10237728857740133
ACH-000352,-0.1833997001242095
ACH-000356,-0.05183008389605556
ACH-000361,0.09504377550012934
ACH-000362,-0.15624885352945098
ACH-000363,-0.1208408514973865
ACH-000364,-0.05346160367273841
ACH-000365,-0.012921304534063895
ACH-000366,-0.09231454114777203
ACH-000368,0.03711153943579122
ACH-000374,0.02466350277120322
ACH-000375,-0.07843836960060968
ACH-000376,-0.005074073509372467
ACH-000381,0.13142251835747182
ACH-000383,-0.08281869863696828
ACH-000387,0.004666144701327346
ACH-000389,0.003864296383386322
ACH-000390,0.05281699944910525
ACH-000393,-0.12519249866866464
ACH-000395,-0.042006186742594265
ACH-000396,-0.0777179473561771
ACH-000397,0.1080648732496052
ACH-000401,-0.09633907007094597
ACH-000402,0.12223661730396687
ACH-000403,0.052453361566178164
ACH-000404,-0.13069542220212704
ACH-000406,-0.08145432051007752
ACH-000407,-0.08783585528588157
ACH-000408,0.14020438812216554
ACH-000410,-0.16597273509449656
ACH-000411,-0.004757953054655715
ACH-000414,0.053120279931107614
ACH-000415,-0.01897776104303062
ACH-000416,-0.003997074283267728
ACH-000420,-0.0107021525865723
ACH-000421,0.06052601780327849
ACH-000424,0.08973825915862478
ACH-000425,0.08390183048352022
ACH-000426,0.05912737867919125
ACH-000427,0.05994631529343963
ACH-000433,-0.0644499299284482
ACH-000435,-0.2450699379238819
ACH-000436,-0.07073136527654046
ACH-000444,-0.037532505879354416
ACH-000445,0.06268584188446896
ACH-000448,-0.09169377568553873
ACH-000450,-0.4034901870117198
ACH-000452,-0.049657346884793854
ACH-000454,-0.031109804817092006
ACH-000458,0.07370555613891243
ACH-000459,0.11911330333876187
ACH-000460,-0.13143470918298933
ACH-000461,-0.018636637622235632
ACH-000463,0.09503597292653647
ACH-000464,-0.18147804080802232
ACH-000466,0.01736257187859323
ACH-000467,-0.013966395328041056
ACH-000468,-0.07702489673340396
ACH-000469,-0.22297712296120664
ACH-000470,-0.10977501044833103
ACH-000471,-0.0744181820126948
ACH-000472,-0.0067571021694123636
ACH-000473,-0.19503129646690567
ACH-000475,0.007627830287941906
ACH-000476,-0.06310463587949011
ACH-000477,0.017641358067871912
ACH-000479,-0.1857525423635297
ACH-000480,-0.1808852376577149
ACH-000481,-0.0814235887084416
ACH-000483,-0.2168456932934883
ACH-000484,-0.2179580331207738
ACH-000485,0.10351746631079983
ACH-000486,0.0949126205537197
ACH-000487,-0.07626191366851298
ACH-000488,-0.002321941753784873
ACH-000490,-0.09641082813207287
ACH-000491,-0.02349410907001766
ACH-000495,-0.02595325917880657
ACH-000496,-0.0681269336230723
ACH-000499,-0.1523310365651063
ACH-000500,0.045376616197481706
ACH-000502,0.04053581143966137
ACH-000503,0.01528934819708764
ACH-000505,-0.03882409504416009
ACH-000507,-0.04271819410622632
ACH-000510,-0.04114814670453112
ACH-000511,0.06882353937954581
ACH-000512,-0.1336354294977738
ACH-000516,0.0006711217264504832
ACH-000517,-0.033068830758554615
ACH-000518,0.05887728426789472
ACH-000520,0.02625149410950673
ACH-000521,0.02166823309175241
ACH-000522,-0.15651814496821734
ACH-000524,0.0051157409142113955
ACH-000527,0.03219981826744708
ACH-000528,-0.004677816673329009
ACH-000537,-0.14453862764120953
ACH-000541,-0.08526560315670323
ACH-000542,0.003456222695745211
ACH-000544,0.06138292055715475
ACH-000545,-0.09098898958681532
ACH-000547,-0.06918526158609367
ACH-000548,-0.07345943747180053
ACH-000549,-0.13802307917604986
ACH-000550,-0.03191059157094854
ACH-000552,-0.10594382778215768
ACH-000556,0.029936941985566463
ACH-000557,-0.05322103997086799
ACH-000569,0.325161349953017
ACH-000570,0.02513115443936166
ACH-000571,-0.03637683133856148
ACH-000573,-0.08733081110331756
ACH-000576,-0.0118604007208156
ACH-000579,-0.09520810801308344
ACH-000580,0.06514838074512094
ACH-000584,-0.06135475899787759
ACH-000585,-0.11763639820109853
ACH-000588,-0.011472801172374545
ACH-000589,0.047843676626412174
ACH-000591,0.007746133534850478
ACH-000593,-0.04214930317266392
ACH-000600,-0.0345726931103787
ACH-000601,0.07764736639534875
ACH-000605,-0.11862150077012458
ACH-000606,0.015113915398312526
ACH-000608,0.03520703098346428
ACH-000614,-0.024723370317298675
ACH-000616,0.01364790561251365
ACH-000618,-0.0707637749947878
ACH-000619,-0.06354726335693991
ACH-000620,0.017655066824794254
ACH-000621,-0.0828360563994065
ACH-000622,-0.11595943698050808
ACH-000623,-0.05698795580802074
ACH-000624,0.06797900173058695
ACH-000627,0.003778747165867205
ACH-000630,0.012695888797568108
ACH-000631,-0.4242127228592405
ACH-000632,0.000536956685110165
ACH-000633,0.04672657416699448
ACH-000637,0.04072528026889419
ACH-000638,-0.12125400942276593
ACH-000646,-0.09286036538612673
ACH-000647,0.036807401040850736
ACH-000648,-0.08732517678999359
ACH-000649,-0.09255834795454332
ACH-000651,0.03613630228619701
ACH-000652,-0.13141357237596712
ACH-000653,-0.0809191239365389
ACH-000657,0.03292560818166546
ACH-000658,-0.16921288024985146
ACH-000661,-0.08173817307750245
ACH-000662,0.013176979409517096
ACH-000663,-0.08672515393330231
ACH-000665,-0.035260251571285595
ACH-000671,0.00989268223456014
ACH-000672,-0.1216885814615768
ACH-000673,-0.025434771051432714
ACH-000676,-0.03917018114429867
ACH-000677,0.08153213504491881
ACH-000681,-0.0645748731088848
ACH-000683,0.0848176019104823
ACH-000684,-0.007722213800126354
ACH-000688,0.03551847622990652
ACH-000693,0.15033163781766795
ACH-000694,0.006809413093074807
ACH-000695,-0.15198548761669858
ACH-000696,-0.037739973646284175
ACH-000697,-0.06385514328578948
ACH-000699,-0.0832379084230804
ACH-000701,0.020804279737807126
ACH-000706,0.07709212072330549
ACH-000711,0.0827126463228983
ACH-000713,-0.02231006252368858
ACH-000714,-0.07744635173798621
ACH-000718,-0.04378327222357281
ACH-000720,-0.11428936125270435
ACH-000721,-0.0753688778743858
ACH-000724,-0.22493523829858947
ACH-000725,-0.055290945605072764
ACH-000732,-0.0835412733324567
ACH-000734,-0.09746905420358933
ACH-000735,-0.10397214908473676
ACH-000736,0.09526596391234923
ACH-000738,-0.007381905519123369
ACH-000746,0.16359302822657967
ACH-000747,-0.02628139280380584
ACH-000748,0.0012438808094720935
ACH-000753,-0.08579481695159044
ACH-000756,0.010418009681855788
ACH-000757,0.01891049006430633
ACH-000758,0.04398351421664958
ACH-000760,-0.005495035665900257
ACH-000762,0.001538567274659786
ACH-000763,0.12497000695995344
ACH-000764,0.04092064751936501
ACH-000765,0.11777420084411112
ACH-000766,-0.02446791102573189
ACH-000767,-0.20474808416227103
ACH-000768,-0.08066238867759735
ACH-000769,-0.04113029212394168
ACH-000770,-0.032048679943388586
ACH-000771,-0.009941099934271985
ACH-000773,-0.11613110459510505
ACH-000776,-0.06655067914489696
ACH-000777,-0.05593798191388333
ACH-000778,0.006972403810021757
ACH-000781,0.014128113672552685
ACH-000782,-0.015396775514403662
ACH-000783,-0.029887797004933138
ACH-000784,-0.1630614024623996
ACH-000785,-0.0766183069853613
ACH-000787,-0.029711269814656993
ACH-000788,-0.003777506356263772
ACH-000791,-0.09530206380428677
ACH-000792,-0.0340077501591017
ACH-000794,0.002134725984803203
ACH-000796,-0.03585415651337896
ACH-000798,-0.06045388733434909
ACH-000799,-0.04399880834174322
ACH-000800,0.05895561623972145
ACH-000802,-0.04469681657511411
ACH-000804,-0.24519585489298926
ACH-000805,0.04731712941808995
ACH-000809,-0.12750576522537094
ACH-000810,-0.011530681888368385
ACH-000811,-0.11938443522381904
ACH-000817,-0.08765239203624976
ACH-000819,-0.0008998668421911842
ACH-000820,-0.044879519690332034
ACH-000821,0.04109141220233231
ACH-000822,0.009586061512441357
ACH-000823,-0.007404006204532581
ACH-000824,0.03266371269346673
ACH-000827,-0.0046788802155706185
ACH-000829,-0.07961709733728879
ACH-000831,-0.12527457879941553
ACH-000832,0.017512891113694848
ACH-000833,0.09332104591213324
ACH-000834,0.08168656161780471
ACH-000835,0.02974451742206745
ACH-000836,0.04002873914810047
ACH-000837,0.1158776089219944
ACH-000838,0.02843735247075713
ACH-000839,-0.007570654974428559
ACH-000840,-0.08308482304538553
ACH-000841,-0.035031626484513564
ACH-000843,-0.05752499688070531
ACH-000846,0.006314212850084045
ACH-000847,-0.10660952764537103
ACH-000848,-0.05472590674253794
ACH-000849,0.046829934736256316
ACH-000851,-0.03962420873856623
ACH-000855,0.0015992934085968915
ACH-000856,-0.180409086231637
ACH-000858,-0.01460608503684619
ACH-000859,0.0694259074364161
ACH-000861,-0.07513757275879546
ACH-000862,0.035954566994566665
ACH-000865,0.09116944595098182
ACH-000866,0.019710801114442168
ACH-000867,0.07542556350207971
ACH-000869,-0.05423237957299355
ACH-000872,-0.0855318298541608
ACH-000873,-0.19785861818109385
ACH-000876,-0.0236564225480847
ACH-000878,-0.2982148934068474
ACH-000880,0.015687553035191416
ACH-000881,-0.03890751254206753
ACH-000882,-0.11380108352601223
ACH-000884,-0.030582325360084543
ACH-000885,-0.11119501730892553
ACH-000887,-0.022053388529453717
ACH-000889,-0.05610937926179229
ACH-000896,-0.07095623059218642
ACH-000898,0.018537607095499037
ACH-000900,0.08762809661461426
ACH-000901,-0.013507549977036572
ACH-000905,-0.01779406675755417
ACH-000906,-0.0005662110635368102
ACH-000907,0.04740362960504712
ACH-000910,-0.012724887866055676
ACH-000911,-0.06614648047992445
ACH-000912,-0.09456582660534917
ACH-000913,-0.16366200784337226
ACH-000915,-0.02181766753314861
ACH-000916,-0.07112669589727909
ACH-000917,-0.12650081753626205
ACH-000920,-0.1086097667378283
ACH-000921,-0.09574457267435868
ACH-000924,-0.004587719200553001
ACH-000926,0.0004996695825328743
ACH-000928,-0.15256375320950444
ACH-000929,0.13680317506587078
ACH-000932,0.013591642407929748
ACH-000935,0.042873725598557184
ACH-000936,0.08059327232015469
ACH-000937,0.048737655273605934
ACH-000938,-0.05796279441570434
ACH-000939,0.1421421822657378
ACH-000941,-0.010298246655414768
ACH-000943,-0.06087210928644005
ACH-000946,0.027508237269796662
ACH-000947,0.07416456780296557
ACH-000948,0.0795866917114357
ACH-000950,0.12104028738887182
ACH-000953,-0.054527675385914895
ACH-000954,0.1548478916902386
ACH-000957,0.14514999368633655
ACH-000958,0.11368672330294773
ACH-000960,0.031166482667355958
ACH-000963,-0.2410481691265249
ACH-000968,-0.08207663179485684
ACH-000969,-0.015783368455639702
ACH-000972,0.0917345360069186
ACH-000973,-0.0450509876821127
ACH-000974,-0.022987162771345243
ACH-000978,-0.15947668957690356
ACH-000984,0.11461259709090928
ACH-000986,0.046554447538365566
ACH-000988,0.10604784316591824
ACH-000993,-0.0673027617934525
ACH-000994,0.11352908266183978
ACH-000996,0.08933169549801223
ACH-001001,-0.0982539745219002
ACH-001020,-0.19660188028022496
ACH-001028,-0.017547538718259474
ACH-001031,0.010690060271650129
ACH-001038,-0.058171443875026374
ACH-001048,-0.08540925356777095
ACH-001050,-0.08676296812631906
ACH-001053,-0.05908162289248455
ACH-001054,-0.07833906238605995
ACH-001061,-0.00952964549287876
ACH-001067,0.03676134318223775
ACH-001075,-0.15569041724244606
ACH-001096,0.027019463664232968
ACH-001111,-0.24838322228642626
ACH-001119,-0.07546131133554546
ACH-001128,-0.2359195137850068
ACH-001134,-0.11561548078100058
ACH-001151,0.012798057573028529
ACH-001163,-0.01794990740264165
ACH-001164,-0.1293499015407176
ACH-001183,-0.0990138183313796
ACH-001192,-0.138365985984734
ACH-001193,-0.12259002236218272
ACH-001196,-0.007871497200742109
ACH-001197,-0.17072368354125492
ACH-001205,-0.2121937852100987
ACH-001211,0.14327272351067344
ACH-001212,-0.03950976413497079
ACH-001228,0.06736065469877163
ACH-001232,-0.12809179859534126
ACH-001239,-0.012497624240464713
ACH-001270,-0.2002508904386288
ACH-001274,0.062392559768075874
ACH-001275,0.13814989565825228
ACH-001277,-0.038437390940172914
ACH-001278,0.08854319293787102
ACH-001280,-0.16974457576278473
ACH-001283,-0.08385772418393778
ACH-001289,-0.025981418606109467
ACH-001300,-0.07560282398069597
ACH-001301,-0.019621546927798102
ACH-001302,0.00974208986659598
ACH-001306,0.011830371857139787
ACH-001318,-0.09830046635163878
ACH-001322,0.08888133628392388
ACH-001328,0.04354660698109808
ACH-001332,0.17611710400680655
ACH-001336,0.07382391330424658
ACH-001346,0.08673455081944989
ACH-001353,-0.17748602841590955
ACH-001354,-0.014865613252162646
ACH-001367,-0.1598460299378555
ACH-001368,-0.001952493653112742
ACH-001374,0.27926654592843125
ACH-001377,-0.047369295864780385
ACH-001380,0.014531292636686115
ACH-001391,-0.08244344713103735
ACH-001408,-0.04539024649681893
ACH-001430,-0.07765642650355321
ACH-001431,-0.09248629459356783
ACH-001450,0.13849932880313096
ACH-001496,-0.08750498153481069
ACH-001500,0.027271380104677518
ACH-001523,-0.049337086800119306
ACH-001532,-0.07139515135147391
ACH-001550,0.026351643458335672
ACH-001552,-0.08834606700442314
ACH-001554,-0.07636172663432321
ACH-001654,-0.015686549861748025
ACH-001735,0.06536721486392898
ACH-001736,-0.07708120455848484
ACH-001737,0.20747762069002693
ACH-001740,-0.15396168281994682
ACH-001745,-0.056543274587259086
ACH-001765,-0.006288626224642531
