,ERP44 (23071)
ACH-000318,-0.2233921143497713
ACH-000319,-0.12256947587548495
ACH-000320,-0.2217393776861984
ACH-000322,-0.26680189854181124
ACH-000323,-0.08518296531595294
ACH-000324,-0.1553250008648313
ACH-000329,-0.1646418917646109
ACH-000330,-0.1293818507361573
ACH-000331,-0.3581327873730453
ACH-000332,-0.25121551498629
ACH-000334,-0.11521628839490687
ACH-000335,-0.4300614431400863
ACH-000336,-0.23951913528509305
ACH-000337,-0.2397558816400777
ACH-000338,-0.31902411939144204
ACH-000339,-0.20742520760222544
ACH-000341,-0.031662702233009384
ACH-000348,-0.2776392392784336
ACH-000350,-0.2220481555820001
ACH-000352,-0.181850234306814
ACH-000356,-0.19254461835882355
ACH-000361,-0.11824758418659315
ACH-000362,-0.1911907585898748
ACH-000363,-0.35248996914598363
ACH-000364,-0.2302408255924705
ACH-000365,-0.0760295488533779
ACH-000366,-0.2065998187446364
ACH-000368,-0.20826962820956493
ACH-000374,-0.12078424127983392
ACH-000375,-0.4593895285335216
ACH-000376,-0.13995921472733674
ACH-000381,-0.1887939122809163
ACH-000383,-0.44109365831174907
ACH-000387,-0.18516985397251787
ACH-000389,-0.1415801689322985
ACH-000390,-0.2701963551858225
ACH-000393,-0.12585974252402388
ACH-000395,-0.2540302984828017
ACH-000396,-0.35119308198047633
ACH-000397,-0.1847964234173825
ACH-000401,-0.20376224094604606
ACH-000402,-0.2998896202905987
ACH-000403,-0.2875591226627585
ACH-000404,-0.1586889272717097
ACH-000406,-0.16954759897384514
ACH-000407,-0.1584351132187637
ACH-000408,-0.13236881697916847
ACH-000410,-0.14877981746961635
ACH-000411,-0.23607882397124696
ACH-000414,-0.28779557846268505
ACH-000415,-0.022038184042247846
ACH-000416,-0.2308738140386027
ACH-000420,-0.11955282926412206
ACH-000421,-0.1667866265613501
ACH-000424,-0.3291675986340762
ACH-000425,-0.15802730672862586
ACH-000426,-0.3839414703717653
ACH-000427,-0.20139707680170774
ACH-000433,-0.2791134533891948
ACH-000435,0.02060029677861549
ACH-000436,-0.20967887752376094
ACH-000444,-0.31052496892067016
ACH-000445,-0.39133211062998535
ACH-000448,-0.23667403915864904
ACH-000450,-0.1947909606908272
ACH-000452,-0.13980032299092934
ACH-000454,-0.2853702257735454
ACH-000458,-0.36771638582003
ACH-000459,-0.14070707047465406
ACH-000460,-0.12276170186322136
ACH-000461,-0.22226717751312772
ACH-000463,-0.4655781087463676
ACH-000464,-0.029128705730869998
ACH-000466,-0.4679491754125278
ACH-000467,-0.23757425697527845
ACH-000468,-0.18606041249662614
ACH-000469,-0.34287974155023937
ACH-000470,-0.24089107578857785
ACH-000471,-0.2838390585856595
ACH-000472,-0.19837229588152905
ACH-000473,-0.1302310807585979
ACH-000475,-0.23610700202566626
ACH-000476,0.0011943652817664682
ACH-000477,-0.2986448916394063
ACH-000479,-0.008152263634237569
ACH-000480,-0.2685862599585045
ACH-000481,-0.008244053835617039
ACH-000483,-0.10146935861246258
ACH-000484,-0.1433609773535076
ACH-000485,-0.12413006165459962
ACH-000486,-0.1589878672405224
ACH-000487,-0.2194426438349392
ACH-000488,-0.15628028892429133
ACH-000490,-0.14957665963926778
ACH-000491,-0.2875959193327873
ACH-000495,-0.16359477769149766
ACH-000496,-0.02249668668230126
ACH-000499,0.08811629796063396
ACH-000500,-0.42103819436776935
ACH-000502,-0.2931826463076434
ACH-000503,0.01424288865856817
ACH-000505,-0.21532594075913186
ACH-000507,-0.2662232776390141
ACH-000510,-0.13502979967261056
ACH-000511,-0.20413327947547036
ACH-000512,0.007796766723041537
ACH-000516,-0.10288784327270943
ACH-000517,-0.3320798157902928
ACH-000518,-0.2170352352745228
ACH-000520,-0.2310415615691301
ACH-000521,-0.6013375262223057
ACH-000522,-0.3846864089443485
ACH-000524,-0.19755738605153256
ACH-000527,-0.15221464117055122
ACH-000528,-0.1310798166277294
ACH-000537,-0.2275886916157628
ACH-000541,-0.2708968254308887
ACH-000542,-0.16872582973377748
ACH-000544,0.04133018231727461
ACH-000545,-0.08497859406509152
ACH-000547,-0.14362581635937413
ACH-000548,-0.02717533693651965
ACH-000549,-0.18298149728034535
ACH-000550,-0.16412327211159328
ACH-000552,-0.25326379913042096
ACH-000556,-0.18952172660770147
ACH-000557,-0.10613827065574936
ACH-000569,-0.416751404963354
ACH-000570,-0.19985065946833155
ACH-000571,-0.1632811887190436
ACH-000573,-0.23239548675946034
ACH-000576,-0.04069715746044095
ACH-000579,-0.28086664581873605
ACH-000580,-0.1375216468751162
ACH-000584,-0.18497365902882065
ACH-000585,-0.18633110847898465
ACH-000588,-0.037208741162499316
ACH-000589,-0.16221029576308302
ACH-000591,-0.09591545353097128
ACH-000593,-0.2169700774772776
ACH-000600,-0.1531349560602463
ACH-000601,-0.2706656657552813
ACH-000605,-0.2331438587853315
ACH-000606,-0.1480524345713063
ACH-000608,-0.26658948004750554
ACH-000614,-0.3473148456970705
ACH-000616,-0.1422250765183708
ACH-000618,-0.20887962259689088
ACH-000619,-0.04652334357288102
ACH-000620,-0.14136530532246436
ACH-000621,-0.23713220896040865
ACH-000622,-0.28585732909408684
ACH-000623,-0.17290235624832329
ACH-000624,-0.16347451067362054
ACH-000627,-0.2742916576922789
ACH-000630,-0.47770474808439395
ACH-000631,-0.2337626607271482
ACH-000632,-0.2988913242305916
ACH-000633,-0.1956398416058817
ACH-000637,-0.2652699764872041
ACH-000638,-0.20708243915594116
ACH-000646,0.02304915192428689
ACH-000647,-0.19136623764207245
ACH-000648,-0.2257650987004574
ACH-000649,-0.12314668070565254
ACH-000651,-0.28416147821518817
ACH-000652,-0.20751505164629108
ACH-000653,-0.12114619711781173
ACH-000657,-0.1758972559229604
ACH-000658,-0.3482420232187284
ACH-000661,-0.19733402922863247
ACH-000662,-0.20513781122001706
ACH-000663,-0.2472707091057845
ACH-000665,-0.06972329138655638
ACH-000671,-0.2853277198610299
ACH-000672,-0.16660884766319173
ACH-000673,-0.15506280214661206
ACH-000676,-0.2443000358974237
ACH-000677,-0.2752432374963712
ACH-000681,-0.2589852729058204
ACH-000683,-0.17379794519055125
ACH-000684,-0.2092935065170013
ACH-000688,-0.2826209716417028
ACH-000693,-0.1124810494186576
ACH-000694,-0.203037067227443
ACH-000695,-0.1316745445616262
ACH-000696,-0.188796730979344
ACH-000697,-0.04877673379306549
ACH-000699,-0.2581519610431151
ACH-000701,-0.13517475726840486
ACH-000706,-0.21321707681206625
ACH-000711,-0.16109409731455732
ACH-000713,-0.1611630151713152
ACH-000714,-0.5144372231673802
ACH-000718,-0.24244051588514665
ACH-000720,-0.18063101491858846
ACH-000721,-0.5107330578300121
ACH-000724,-0.29132246677967777
ACH-000725,0.16312789798315036
ACH-000732,-0.0548305232276815
ACH-000734,-0.254730466593506
ACH-000735,-0.30674561164368985
ACH-000736,-0.15557451173592887
ACH-000738,-0.3358505666263761
ACH-000746,-0.14711982463158368
ACH-000747,-0.18255829895402592
ACH-000748,-0.17751112238379538
ACH-000753,-0.18929175538558274
ACH-000756,-0.12224791754985853
ACH-000757,-0.2194384260900077
ACH-000758,-0.196052939666458
ACH-000760,-0.3059358306489926
ACH-000762,-0.2185033243535948
ACH-000763,-0.1278509341130614
ACH-000764,-0.32547199461128323
ACH-000765,-0.2861208839831788
ACH-000766,-0.09006194723341113
ACH-000767,-0.2671943432059445
ACH-000768,-0.4169906859437217
ACH-000769,-0.21767226194559874
ACH-000770,-0.2638606428677316
ACH-000771,-0.058332053455335674
ACH-000773,-0.019387001230779244
ACH-000776,-0.17657511607549278
ACH-000777,-0.0773833160143494
ACH-000778,-0.1987651585489076
ACH-000781,-0.2617716190080109
ACH-000782,0.07452048882340906
ACH-000783,-0.20118037603464176
ACH-000784,-0.19495237837171214
ACH-000785,-0.1912608041044961
ACH-000787,-0.2718308084719781
ACH-000788,-0.19077072619038896
ACH-000791,-0.13504350565094872
ACH-000792,-0.1252334649601526
ACH-000794,-0.1789532692335234
ACH-000796,-0.20818587161653407
ACH-000798,-0.4644607922674202
ACH-000799,-0.19118274120571627
ACH-000800,-0.21460239014359808
ACH-000802,-0.11477610249201516
ACH-000804,-0.1554157642087576
ACH-000805,-0.08062532924761986
ACH-000809,-0.12543526916813905
ACH-000810,-0.2993757708962469
ACH-000811,-0.13253160362060634
ACH-000817,-0.2850927137851708
ACH-000819,-0.23079301601882954
ACH-000820,-0.5246343145451234
ACH-000821,-0.16092889398314142
ACH-000822,-0.22893152443153764
ACH-000823,-0.061167147874921675
ACH-000824,-0.25505078077818233
ACH-000827,-0.2656623822597467
ACH-000829,-0.34956169480732785
ACH-000831,-0.20986824363278034
ACH-000832,-0.1557796710257102
ACH-000833,-0.06528378727355535
ACH-000834,0.09116080237233117
ACH-000835,-0.32012589758581644
ACH-000836,-0.18428801296671532
ACH-000837,-0.1733961408275288
ACH-000838,-0.12639568465705264
ACH-000839,-0.2338797617991313
ACH-000840,-0.14305105265987034
ACH-000841,-0.05582022104502495
ACH-000843,-0.19154989593158264
ACH-000846,-0.20702325107433853
ACH-000847,-0.11567181078855965
ACH-000848,-0.22553961122699706
ACH-000849,-0.2288769719979017
ACH-000851,-0.15699390362612126
ACH-000855,-0.3094503163226859
ACH-000856,-0.16639217267163198
ACH-000858,0.05662686873811235
ACH-000859,-0.2114269361586892
ACH-000861,-0.2911967876606756
ACH-000862,-0.1902790555783936
ACH-000865,-0.18926451382701426
ACH-000866,-0.18260806301112195
ACH-000867,-0.14828943707781578
ACH-000869,-0.14521404584879846
ACH-000872,-0.2383040106915537
ACH-000873,-0.034904490141716885
ACH-000876,-0.20342491153375644
ACH-000878,-0.285339249540027
ACH-000880,-0.18215514161903307
ACH-000881,-0.08115148902114826
ACH-000882,-0.17540950676363762
ACH-000884,-0.2288179309376972
ACH-000885,-0.32062622923821976
ACH-000887,-0.2382991009156965
ACH-000889,-0.08987041494487344
ACH-000896,-0.10147357125411847
ACH-000898,-0.27655572887135105
ACH-000900,-0.12567663665346265
ACH-000901,-0.2748711180738205
ACH-000905,-0.08854300577525001
ACH-000906,-0.2609381015126813
ACH-000907,-0.1086369544886937
ACH-000910,-0.18788775350505385
ACH-000911,-0.1049611041653681
ACH-000912,-0.2699532251497701
ACH-000913,-0.3211377602641369
ACH-000915,-0.18375754101786065
ACH-000916,-0.4599860793783919
ACH-000917,-0.09984019266751268
ACH-000920,-0.23759559599562075
ACH-000921,-0.1543867145077246
ACH-000924,-0.2120356661910564
ACH-000926,-0.2860594391443246
ACH-000928,-0.1600393008296127
ACH-000929,-0.12047721711781137
ACH-000932,-0.2160396859622412
ACH-000935,-0.1684961737757747
ACH-000936,-0.2109664627126417
ACH-000937,-0.17831752632646622
ACH-000938,-0.11068346717338952
ACH-000939,-0.18505872856874134
ACH-000941,-0.2772470865116167
ACH-000943,-0.07621128886315874
ACH-000946,-0.1407136556518497
ACH-000947,-0.2257935342400505
ACH-000948,-0.37044873079058616
ACH-000950,-0.2942803618565798
ACH-000953,-0.10221274231251204
ACH-000954,0.003744749051049914
ACH-000957,-0.19469921659362566
ACH-000958,-0.3053712134651089
ACH-000960,-0.19131152544236074
ACH-000963,-0.18976433721415115
ACH-000968,-0.38610915209194185
ACH-000969,-0.2648863585205687
ACH-000972,-0.02580494515337475
ACH-000973,-0.3256321823357033
ACH-000974,-0.2638640043914601
ACH-000978,-0.5097954821634347
ACH-000984,-0.20812000420453536
ACH-000986,-0.2010941340652795
ACH-000988,-0.3049571131872194
ACH-000993,-0.18277198032027175
ACH-000994,-0.1543538251061568
ACH-000996,-0.16521652261825334
ACH-001001,-0.31298647702708193
ACH-001020,-0.4865934416111273
ACH-001028,-0.2025778369353481
ACH-001031,-0.17868045469443306
ACH-001038,-0.18786785315394364
ACH-001048,-0.3688727530784342
ACH-001050,-0.21074934729855127
ACH-001053,-0.15920193243758005
ACH-001054,-0.2020152035656357
ACH-001061,-0.2330296180933211
ACH-001067,-0.3350100400721366
ACH-001075,-0.05936538868059104
ACH-001096,-0.2828851649631971
ACH-001111,0.08666813991025263
ACH-001119,-0.23401736576543924
ACH-001128,-0.6203322701485828
ACH-001134,-0.17655811698129614
ACH-001151,-0.41646355826818937
ACH-001163,-0.24355258338084185
ACH-001164,-0.12816344554585585
ACH-001183,-0.018121778671396672
ACH-001192,-0.2273736462095359
ACH-001193,-0.12173438985572665
ACH-001196,-0.1833858716292928
ACH-001197,-0.22138217033686944
ACH-001205,-0.2273120657337266
ACH-001211,-0.24482844582747745
ACH-001212,-0.06641031117267462
ACH-001228,-0.18269006139479613
ACH-001232,-0.15569776682933506
ACH-001239,-0.15702463270642694
ACH-001270,-0.27750674746064663
ACH-001274,-0.23523225487966504
ACH-001275,-0.2350404369520448
ACH-001277,-0.3582829114889157
ACH-001278,-0.3620605182728417
ACH-001280,-0.08295636413535554
ACH-001283,-0.24544131312287976
ACH-001289,-0.2456559797949934
ACH-001300,-0.203350364071268
ACH-001301,-0.2403710638767537
ACH-001302,0.18949257610540146
ACH-001306,-0.1612957704193017
ACH-001318,-0.15495179055175307
ACH-001322,-0.3843426533847003
ACH-001328,-0.12324528604854827
ACH-001332,-0.1438499236473183
ACH-001336,-0.2721966098639261
ACH-001346,-0.17818240965597062
ACH-001353,-0.34920303176478634
ACH-001354,-0.17648497075960695
ACH-001367,-0.2920340033614465
ACH-001368,-0.30092415409540785
ACH-001374,-0.3320697778568433
ACH-001377,-0.13741193644588856
ACH-001380,-0.2377250829258557
ACH-001391,-0.346588174307758
ACH-001408,-0.17728706088862467
ACH-001430,-0.2046839258585468
ACH-001431,-0.26407879155613123
ACH-001450,-0.3885902984394325
ACH-001496,-0.11912048051294727
ACH-001500,-0.4669282963965226
ACH-001523,-0.11628660007658835
ACH-001532,-0.2281533915389759
ACH-001550,-0.2365717123440801
ACH-001552,-0.06254967603924337
ACH-001554,-0.0886859178215907
ACH-001654,-0.19059981159670036
ACH-001735,-0.07502314611293956
ACH-001736,-0.0859850848760538
ACH-001737,-0.2845024661230053
ACH-001740,-0.15382554744488822
ACH-001745,-0.05611822914316277
ACH-001765,-0.2231529882901984
