,KIAA1324L (222223)
ACH-000004,0.03183314391178935
ACH-000005,-0.0612226188368157
ACH-000007,0.1399324002282293
ACH-000009,-0.019881773910218645
ACH-000011,0.0514291087233018
ACH-000012,-0.10459253464521176
ACH-000013,0.003874044006184942
ACH-000014,0.029960974562322138
ACH-000015,-0.022006973417755968
ACH-000017,0.17746719733362065
ACH-000018,0.03957237979771068
ACH-000019,0.03684433333460018
ACH-000021,-0.1743726839080628
ACH-000022,-0.02446594708204512
ACH-000025,-0.011016179581409857
ACH-000028,-0.10607211672048167
ACH-000030,0.08093836822000823
ACH-000035,0.09226065794605172
ACH-000036,-0.039000239687517965
ACH-000037,0.03406576323261636
ACH-000039,0.09062074621668358
ACH-000040,-0.025297670957027986
ACH-000041,-0.03492448300580101
ACH-000042,-0.062464976737143685
ACH-000045,0.1720384626747765
ACH-000047,-0.04824773055532288
ACH-000052,0.15726173796391135
ACH-000053,-0.006983842480811061
ACH-000054,-0.0856107426872949
ACH-000055,-0.0796787330550573
ACH-000060,-0.14213286818765486
ACH-000067,-0.15934708405766188
ACH-000070,0.12081397199855012
ACH-000075,-0.10703333415435774
ACH-000078,-0.021138485470434683
ACH-000082,-0.11018611836948228
ACH-000085,0.0572951263656229
ACH-000086,-0.02425865847545329
ACH-000087,0.14932460721779525
ACH-000092,0.046403437798590456
ACH-000095,0.05079636953883168
ACH-000097,0.002752171194549568
ACH-000098,-0.03360438005786619
ACH-000099,-0.00722180221457148
ACH-000108,0.0039284709349144175
ACH-000113,-0.054880900685204084
ACH-000116,-0.001887249158377113
ACH-000118,0.02837443139425145
ACH-000120,-0.08381381249834194
ACH-000123,-0.07108608580037701
ACH-000127,0.038549217684176525
ACH-000128,0.02125600115089616
ACH-000132,-0.07801669626262513
ACH-000133,-0.0075827586595406705
ACH-000137,-0.02125287225488216
ACH-000138,-0.052492342762832586
ACH-000142,-0.04958438719026394
ACH-000143,-0.12391825186770015
ACH-000146,-0.001593080751026844
ACH-000148,-0.09776462429267084
ACH-000150,0.17620702364735338
ACH-000152,-0.041035447177603136
ACH-000153,-0.07553143486653563
ACH-000159,-0.10141002213209177
ACH-000160,-0.047863105185840284
ACH-000163,0.0596940411071154
ACH-000167,0.15134678292293793
ACH-000168,-0.07067141708645218
ACH-000169,-0.08008715224197839
ACH-000178,-0.08212818164656263
ACH-000183,-0.04330829464443234
ACH-000188,-0.060453051550455175
ACH-000189,-0.08185752727005169
ACH-000190,0.004103382687489054
ACH-000198,-0.05725673585237154
ACH-000203,-0.4802676936630723
ACH-000204,-0.07185060266946416
