,TOMM22 (56993)
ACH-000004,-1.0259072158545333
ACH-000005,-1.165249133094591
ACH-000007,-1.0771814976013572
ACH-000009,-1.1310454109015082
ACH-000011,-0.9967846318561115
ACH-000012,-1.1319334472519116
ACH-000013,-1.3315130757168174
ACH-000014,-1.0071271882643789
ACH-000015,-1.2492598010726232
ACH-000017,-0.946119064007944
ACH-000018,-0.8900954491207331
ACH-000019,-1.0907394864138285
ACH-000021,-1.2163082082941898
ACH-000022,-1.1245984738587989
ACH-000025,-1.0410149616858828
ACH-000028,-1.17642566723826
ACH-000030,-1.0056758425382242
ACH-000035,-1.0389967301909508
ACH-000036,-1.2216042675414631
ACH-000037,-0.7538933003349885
ACH-000039,-0.9125012965520772
ACH-000040,-1.0808042697799085
ACH-000041,-1.0397231437514451
ACH-000042,-0.8279702139536333
ACH-000045,-1.007902388242142
ACH-000047,-1.077620195504594
ACH-000052,-1.2077383704723934
ACH-000053,-1.1714211108921446
ACH-000054,-1.0204031230848232
ACH-000055,-1.1339173418754165
ACH-000060,-1.1592858825567658
ACH-000067,-1.0305690713541829
ACH-000070,-1.0052133668514829
ACH-000075,-1.0999654709681752
ACH-000078,-1.0231739362252918
ACH-000082,-0.8238329300038009
ACH-000085,-0.9118554444511048
ACH-000086,-1.0399472429444343
ACH-000087,-1.050915170639673
ACH-000092,-1.1660206198741616
ACH-000095,-0.8447079757919886
ACH-000097,-1.0241618357014417
ACH-000098,-1.1407504685322578
ACH-000099,-1.0009633807328402
ACH-000108,-1.0119246795809664
ACH-000113,-0.7766797682219945
ACH-000116,-1.063551507110252
ACH-000118,-1.1371168737126731
ACH-000120,-1.0255608272338128
ACH-000123,-0.8938385398912474
ACH-000127,-0.8683668183481591
ACH-000128,-0.9611847875621122
ACH-000132,-1.3389027427765134
ACH-000133,-1.0783114386853303
ACH-000137,-1.0587790927562362
ACH-000138,-1.0091327261467449
ACH-000142,-1.118802160023841
ACH-000143,-1.0658863218292165
ACH-000146,-1.2021469330805803
ACH-000148,-0.9633776491687008
ACH-000150,-1.085291382827687
ACH-000152,-1.0732187128707025
ACH-000153,-0.8112353039950431
ACH-000159,-0.8066880725450469
ACH-000160,-1.1281419030941957
ACH-000163,-1.1603405239683546
ACH-000167,-1.2143370936163325
ACH-000168,-1.0026544966436577
ACH-000169,-1.1254470397976912
ACH-000178,-1.101483914486771
ACH-000183,-1.2540615430672626
ACH-000188,-0.8746298558757258
ACH-000189,-1.110160660094946
ACH-000190,-1.0536503749106516
ACH-000198,-1.0334084320898331
ACH-000203,-0.9228933346154364
ACH-000204,-1.155675806835378
ACH-000206,-0.8917740475117726
ACH-000207,-1.1029237834958752
ACH-000208,-1.1039662336578828
ACH-000210,-1.1015833326318696
ACH-000211,-1.0332058693316049
ACH-000215,-0.9857664428080952
ACH-000221,-1.2466603233817302
ACH-000222,-1.2500589155182338
ACH-000223,-1.1034277932461598
ACH-000226,-0.9336922378597412
ACH-000227,-0.8031225985809228
ACH-000228,-0.95705163176998
ACH-000231,-1.0495055642063191
ACH-000232,-0.9994617277837567
ACH-000233,-0.9394446662534376
ACH-000234,-0.8345539084093607
ACH-000235,-0.9290372893993326
ACH-000237,-1.1620681654247462
ACH-000238,-1.0828766213709782
ACH-000242,-0.948308006934389
ACH-000243,-1.1558218182705342
ACH-000244,-1.1079740837494705
ACH-000246,-1.020097468113043
ACH-000248,-1.1531717984330216
ACH-000250,-0.9502212368348676
ACH-000251,-0.9711401216514728
ACH-000252,-1.2318659764009825
ACH-000253,-1.0135687310739956
ACH-000255,-1.0744461000372318
ACH-000256,-1.0554550196275037
ACH-000257,-0.9312555010118138
ACH-000258,-0.7202441877745189
ACH-000259,-0.9461302158085956
ACH-000260,-1.241549283314354
ACH-000261,-1.1611992754049796
ACH-000262,-0.9209799491282556
ACH-000263,-1.195981976098002
ACH-000264,-1.2808863659501861
ACH-000265,-1.1187306915101751
ACH-000266,-0.8684359094618267
ACH-000272,-1.179842954635831
ACH-000274,-1.0504643795382818
ACH-000277,-0.9754308966888674
ACH-000278,-1.1638476097911996
ACH-000279,-1.0038796152974119
ACH-000280,-1.1330541194744723
ACH-000281,-0.9965559003471701
ACH-000288,-1.1204082867139118
ACH-000291,-1.1269573991608208
ACH-000293,-1.0957243657129756
ACH-000294,-0.9135631049679496
ACH-000295,-1.1698467657296965
ACH-000296,-1.1203396574910771
ACH-000302,-1.2066576191868077
ACH-000304,-0.9730523704083092
ACH-000307,-0.9572979088063656
ACH-000308,-1.238707595606769
ACH-000310,-0.9197124551506972
ACH-000311,-0.8527407435984191
ACH-000312,-1.061508078796997
ACH-000315,-1.036852597916765
ACH-000316,-0.9642097257816707
ACH-000317,-1.1792867104385578
ACH-000318,-0.8173286706279673
ACH-000319,-1.1643551041877291
ACH-000320,-1.1365225082083656
ACH-000322,-0.9202014991475856
ACH-000323,-1.3460563458577923
ACH-000324,-0.9553307560194418
ACH-000329,-1.0088596770629772
ACH-000330,-1.214869010148551
ACH-000331,-1.0049579655338934
ACH-000332,-1.200169462236687
ACH-000334,-1.0273229887333863
ACH-000335,-0.9902147846921132
ACH-000336,-1.0315190463095778
ACH-000337,-1.0681997682388815
ACH-000338,-1.087235872675544
ACH-000339,-1.0900898686037293
ACH-000341,-0.9659417992886832
