,UROD (7389)
ACH-000226,-0.8055489052475977
ACH-000227,-0.34053365173098205
ACH-000228,-0.4387935093732493
ACH-000231,-0.6886850367868727
ACH-000232,-0.19743513573247806
ACH-000233,-0.9603935863877028
ACH-000234,-0.5405278460197689
ACH-000235,-0.754507487684385
ACH-000237,-0.4199126152855865
ACH-000238,-0.5833613352171161
ACH-000242,-0.31029985912329605
ACH-000243,-0.6683913895975849
ACH-000244,-0.2256585800214145
ACH-000246,-0.2376515900756533
ACH-000248,-0.6946907141178483
ACH-000250,-0.2735252851911244
ACH-000251,-0.8285458823537629
ACH-000252,-0.3635316832963953
ACH-000253,-0.9344359778871574
ACH-000255,-0.2917186990746076
ACH-000256,-0.3657551372542639
ACH-000257,-0.5095477220450314
ACH-000258,-0.529913392596851
ACH-000259,-0.7844689466538881
ACH-000260,-0.21257676005325515
ACH-000261,-0.4416318743636497
ACH-000262,-0.30065440559790285
ACH-000263,-0.7436898160568176
ACH-000264,-0.6203814674522833
ACH-000265,-0.6505118418290534
ACH-000266,-0.4165906594174257
ACH-000272,-0.4941578976818764
ACH-000274,-0.3797986846737349
ACH-000277,-0.9058566187122694
ACH-000278,-0.5007336392285842
ACH-000279,-0.7498631485800388
ACH-000280,-0.4867622762206363
ACH-000281,-0.969328159449906
ACH-000288,-0.6375128551614231
ACH-000291,-0.20096143232690206
ACH-000293,-0.5997593188879681
ACH-000294,-0.8976804483041784
ACH-000295,-1.1736513590104227
ACH-000296,-0.4919090237299305
ACH-000302,-0.7395418430905787
ACH-000304,-0.5634647577502271
ACH-000307,-0.5405152910069561
ACH-000308,-0.4024067175157029
ACH-000310,-0.3448557603361164
ACH-000311,-0.5769905605903198
ACH-000312,-0.35415958673527914
ACH-000315,-0.9391303001467134
ACH-000316,-0.4378710388128379
ACH-000317,-0.5859178634876636
ACH-000318,-0.5420676993170199
ACH-000319,-0.5456554275369335
ACH-000320,-0.7400988083252681
ACH-000322,-0.556959431897295
ACH-000323,-0.3130449626032479
ACH-000324,-0.2459909307232722
ACH-000329,-0.5893505962494316
ACH-000330,-0.9692717421990626
ACH-000331,-0.1559613863182825
ACH-000332,-0.2968441549504002
ACH-000334,-1.0462934381895956
ACH-000335,-0.465248737299618
ACH-000336,-0.7684063701046376
ACH-000337,-0.6441599546879488
ACH-000338,-0.6661514793961375
ACH-000339,-0.8139825940742078
ACH-000341,-0.5050701759330296
ACH-000348,-0.5865142055457953
ACH-000350,-0.4771178433761192
ACH-000352,-0.4420083376882541
ACH-000356,-0.6047270844696809
ACH-000361,-0.04414708744091618
ACH-000362,-0.8325417701758219
ACH-000363,-0.3529049553332081
ACH-000364,-0.34372704800947657
ACH-000365,-0.8781270373171939
ACH-000366,-0.2383100500472151
ACH-000368,-0.4928937555604366
ACH-000374,-0.6948891253161312
ACH-000375,-0.9105056486582164
ACH-000376,-0.5259287369195543
ACH-000381,-0.5778960815466779
ACH-000383,-0.7663344884967375
ACH-000387,-0.6556530462168915
ACH-000389,-0.1836380882634373
ACH-000390,-0.5671485016117508
ACH-000393,-0.4256389286536841
ACH-000395,-0.6592175223658494
ACH-000396,-0.9763724454709768
ACH-000397,-1.090193642906229
ACH-000401,-0.4151551862740909
ACH-000402,-0.8237314053272103
ACH-000403,-0.37858845242501055
ACH-000404,-0.3743658672915712
ACH-000406,-0.9085864789483962
ACH-000407,-0.5860227016468322
ACH-000408,-0.6647724070205282
ACH-000410,-0.9017715698216598
ACH-000411,-0.2849787882024855
ACH-000414,-0.4286147671270332
ACH-000415,-0.461861563511561
ACH-000416,-0.7688138709928128
ACH-000420,-0.36234374837029815
ACH-000421,-0.753167654532489
ACH-000424,-0.5581319933874571
ACH-000425,-0.46323515678115296
ACH-000426,-0.9725784662561796
ACH-000427,-0.5190440338515266
ACH-000433,-0.31543997033425203
ACH-000435,-0.8107669654727785
ACH-000436,-0.8004893281686328
ACH-000444,-0.5675459884969307
ACH-000445,-0.5190511421443147
ACH-000448,-0.34054089742310056
ACH-000450,-0.6104939787205577
ACH-000452,-0.4490237656464733
ACH-000454,-0.7266427564909355
ACH-000458,-0.5893266686956354
ACH-000459,-0.9960685351316668
ACH-000460,-0.8508273669431611
ACH-000461,-1.0537087567894232
ACH-000463,-0.25966906489006697
ACH-000464,-0.5989993263266985
ACH-000466,-0.7952996044533351
ACH-000467,-0.636593528794828
ACH-000468,-1.205384950310605
ACH-000469,-0.34361196055187704
ACH-000470,-1.2155067744423
ACH-000471,-0.4199629905321827
ACH-000472,-0.5900879793922429
ACH-000473,-0.4321227754823708
ACH-000475,-0.4214493048135004
ACH-000476,-0.2246081845322116
ACH-000477,-0.6549560768028194
ACH-000479,-1.0127432291675258
ACH-000480,-0.4762963875829778
ACH-000481,-0.5419911630691939
ACH-000483,-0.4755447521065503
ACH-000484,-0.3337770237913433
ACH-000485,-1.0762975672638273
ACH-000486,-0.7864344723704818
ACH-000487,-0.5461844211417245
ACH-000488,-0.5702074634138473
ACH-000490,-0.2862442479317601
ACH-000491,-0.6257819832373042
ACH-000495,-0.4932130238857936
ACH-000496,-0.5174990477797067
ACH-000499,-0.5087982070907802
ACH-000500,-0.8605450726477568
ACH-000502,-1.0123199180709883
ACH-000503,-0.3485648599457438
ACH-000505,-0.6672545737415854
ACH-000507,-0.6527239602570872
ACH-000510,-0.7644606042704198
ACH-000511,-0.32646595185939303
ACH-000512,-0.9795102647405562
ACH-000516,-0.3477167471689568
ACH-000517,-0.4972019708483302
ACH-000518,-0.17779052515133306
ACH-000520,-0.2287116910064359
ACH-000521,-0.9965299222032676
ACH-000522,-1.0104002177821845
ACH-000524,-0.4087530658826848
ACH-000527,-0.7504096471541747
ACH-000528,-1.0042693038952133
ACH-000537,-0.35635438235814576
ACH-000541,-0.6057092207079912
ACH-000542,-0.6897937409033918
ACH-000544,-0.6111470684167148
ACH-000545,-0.33356231267315456
ACH-000547,-0.8300283133800549
ACH-000548,-0.6040349920583643
ACH-000549,-0.488847050436021
ACH-000550,-0.5854520733238492
ACH-000552,-0.6659244202451701
ACH-000556,-0.4781064001102967
ACH-000557,-1.118211863042082
ACH-000569,-0.4654718274698119
ACH-000570,-0.2794505169381426
ACH-000571,-0.5632674200958891
ACH-000573,-0.7087102310568625
ACH-000576,-0.8645861122527928
ACH-000579,-0.38525322154378216
ACH-000580,-0.9030787603712188
ACH-000584,-1.0449940014649342
ACH-000585,-0.6137789270381764
ACH-000588,-0.9101093978723496
ACH-000589,-0.6536526972352863
ACH-000591,-0.4345559086328375
ACH-000593,-0.8937381881217715
ACH-000600,-0.3343113975089925
ACH-000601,-0.7233487804951327
ACH-000605,-0.5462476737210342
ACH-000606,-0.3288665866382466
ACH-000608,-0.5508204342451837
ACH-000614,-0.6387329708839727
ACH-000616,-0.5026046317376088
ACH-000618,-0.5521968825735669
ACH-000619,-0.4620356792367046
ACH-000620,-0.4731604417784856
ACH-000621,-0.5245170720702824
ACH-000622,-0.5567184897038069
ACH-000623,-0.5227419948827208
ACH-000624,-0.426997950804182
ACH-000627,-0.70005329419012
ACH-000630,-0.4901121022424506
ACH-000631,-0.04600597098974892
ACH-000632,-0.50920229252046
ACH-000633,-0.7492900891564191
ACH-000637,-0.4226816517148072
ACH-000638,-0.7888850430779375
ACH-000646,-0.4557132434065125
ACH-000647,-0.5016399711193488
ACH-000648,-0.7134804953137543
ACH-000649,-0.3262754281900945
ACH-000651,-0.5216630610435219
ACH-000652,-0.9460270036930674
ACH-000653,-0.4191939847951944
ACH-000657,-0.3818382458758682
ACH-000658,-1.1405208651799144
ACH-000661,-0.6128856074677548
ACH-000662,-1.0566368721828
ACH-000663,-0.2422627469967936
ACH-000665,-0.36921209398356986
ACH-000671,-0.3710937391505256
ACH-000672,-0.9441393461196976
ACH-000673,-0.3666171795427797
ACH-000676,-0.5400708924159418
ACH-000677,-0.5663449765360704
ACH-000681,-0.320010534327812
ACH-000683,-0.5690782405492911
ACH-000684,-0.4485410500697369
ACH-000688,-0.6196900655185523
ACH-000693,-0.6778150666611019
ACH-000694,-0.6310883849091259
ACH-000695,-0.3883972830935713
ACH-000696,-0.9420055036709176
ACH-000697,-0.5215929996958889
ACH-000699,-0.9399219784925714
ACH-000701,-0.6073525398846952
ACH-000706,-0.7366331424968129
ACH-000711,-0.5803024281855649
ACH-000713,-0.5790322911381167
ACH-000714,-0.8628110405010356
ACH-000718,-0.7387751394739391
ACH-000720,-0.3557507163743686
ACH-000721,-0.5149042802828531
ACH-000724,-0.6236870305345457
ACH-000725,-0.4524614906817116
ACH-000732,-0.30714521059643857
ACH-000734,-0.2069337390721841
ACH-000735,-0.4772116624551058
ACH-000736,-0.8709485455668478
ACH-000738,-0.32110586213986025
ACH-000746,-0.8917685887904736
ACH-000747,-0.8680779332086676
ACH-000748,-0.24600417198438956
ACH-000753,-1.0861198251656128
ACH-000756,-0.26814196599619144
ACH-000757,-0.7661363032084115
ACH-000758,-0.8328860370242797
ACH-000760,-0.4805970748575665
ACH-000762,-0.4422076312183433
ACH-000763,-0.4000980246434056
ACH-000764,-0.7492957229040496
ACH-000765,-0.8939786217313952
ACH-000766,-0.3791885846505161
ACH-000767,-0.3325127681620457
ACH-000768,-0.6274453726535956
ACH-000769,-0.6020109974442508
ACH-000770,-0.8135763274267998
ACH-000771,-0.058131633860254266
ACH-000773,-0.8706198708325519
ACH-000776,-0.3692008977387641
ACH-000777,-0.7487542478626604
ACH-000778,-0.4569167963221543
ACH-000781,-0.23716937124401966
ACH-000782,-0.6698531989719493
ACH-000783,-0.2638917058652981
ACH-000784,-0.4507659936646002
ACH-000785,-1.019478721050995
ACH-000787,-0.6922117860044351
ACH-000788,-0.3650589200624469
ACH-000791,-0.4446169132269472
ACH-000792,-0.34934755265533124
ACH-000794,-0.6122836783803817
ACH-000796,-1.0953598184360784
ACH-000798,-0.7134358264454327
ACH-000799,-0.3562410581041927
ACH-000800,-0.4222141764658057
ACH-000802,-0.2636494563036079
ACH-000804,-0.5156582023619483
ACH-000805,-0.4226505758364128
ACH-000809,-0.503583515415978
ACH-000810,-0.5066708732413564
ACH-000811,-0.7294671770741319
ACH-000817,-0.6772301414086808
ACH-000819,-0.5805220498254726
ACH-000820,-0.4659798355443315
ACH-000821,-0.6828436861719998
ACH-000822,-0.4255775047805172
ACH-000823,-0.4358565350797481
ACH-000824,-0.19140960047184724
ACH-000827,-0.5206213353291927
ACH-000829,-0.6844445603875212
ACH-000831,-0.5306086768763422
ACH-000832,-0.04472873287903726
ACH-000833,-1.2488741674451012
ACH-000834,-0.7918566059580577
ACH-000835,-0.917832804994114
ACH-000836,-0.8105637012849632
ACH-000837,-0.8510175945807836
ACH-000838,-1.0784682218423896
ACH-000839,-0.4257346735936655
ACH-000840,-0.34701126063871635
ACH-000841,-0.2880221683402032
ACH-000843,-0.7036337341208453
ACH-000846,-0.5440351992671303
ACH-000847,-0.4480533690480661
ACH-000848,-0.6843938561329203
ACH-000849,-0.6211319225367701
ACH-000851,-0.5910290507075847
ACH-000855,-0.839991038977292
ACH-000856,-0.6171631198557557
ACH-000858,-0.9414398921492576
ACH-000859,-0.5787975917579344
ACH-000861,-0.6270979812590571
ACH-000862,-0.5281114741074648
ACH-000865,-0.6851763510204733
ACH-000866,-0.4537845283437418
ACH-000867,-0.2934238842787817
ACH-000869,-0.5536072902942621
ACH-000872,-1.1189390382254056
ACH-000873,-0.8538383608947963
ACH-000876,-0.2363515087057009
ACH-000878,-0.5231012051568739
ACH-000880,-0.9153492331150792
ACH-000881,-0.4945237224740776
ACH-000882,-0.7430858639433428
ACH-000884,-0.8327236249528034
ACH-000885,-0.22115419622035015
ACH-000887,-0.7030082640276415
ACH-000889,-0.8655440238940322
ACH-000896,-0.6654774905732455
ACH-000898,-0.35927566013101503
ACH-000900,-0.6967933288055075
ACH-000901,-0.5793281262715569
ACH-000905,-0.6658922987230588
ACH-000906,-0.4541163665590837
ACH-000907,-0.6452596655948042
ACH-000910,-0.8346337945217108
ACH-000911,-0.8965847155878661
ACH-000912,-0.44474036301191416
ACH-000913,-0.5494070762676394
ACH-000915,-0.477882010985095
ACH-000916,-0.4958243346577625
ACH-000917,-0.7222698865621034
ACH-000920,-0.5685059274634335
ACH-000921,-0.6081466667707184
ACH-000924,-0.4326985214836611
ACH-000926,-0.5440281308941165
ACH-000928,-0.5324253819101005
ACH-000929,-0.7395334513526092
ACH-000932,-0.8627713668285621
ACH-000935,-0.3479804214923643
ACH-000936,-0.9213473521065316
ACH-000937,-0.6936863981784456
ACH-000938,-0.7187440746296466
ACH-000939,-0.850188123525521
ACH-000941,-0.8358784038166297
ACH-000943,-0.8239996735566594
ACH-000946,-0.4591800228618039
ACH-000947,-0.6974138826492985
ACH-000948,-0.5848019531345837
ACH-000950,-0.6772856161993499
ACH-000953,-0.9887391684038296
ACH-000954,-0.7905800165310337
ACH-000957,-0.8109311297233368
ACH-000958,-0.7519150513778181
ACH-000960,-0.4676550023674415
ACH-000963,-0.388221894684315
ACH-000968,-0.5524022817304273
ACH-000969,-0.5399386650098088
ACH-000972,-0.423828673977829
ACH-000973,-0.38842445681517584
ACH-000974,-0.6787520565455712
ACH-000978,-0.8768851069824881
ACH-000984,-0.5372864641075283
ACH-000986,-0.4135667752085984
ACH-000988,-0.4811986726258458
ACH-000993,-0.4364586814361069
ACH-000994,-0.8124294683219454
ACH-000996,-0.4412781596870232
ACH-001001,-0.5718454785026322
ACH-001020,-0.3548008463467181
ACH-001028,-0.459177958171042
ACH-001031,-0.5619905128114281
ACH-001038,-0.23938746328280155
ACH-001048,-0.4077780751012224
ACH-001050,-0.6919208798298069
ACH-001053,-0.7821156835547941
ACH-001054,-0.7834310538823621
ACH-001061,-0.8087476127559571
ACH-001067,-0.3938451683090696
ACH-001075,-0.4547553419028725
ACH-001096,-0.7215530907179917
ACH-001111,-0.7283121680935857
ACH-001119,-0.6105086914509711
ACH-001128,-0.7675243309566995
ACH-001134,-0.9774879023132772
ACH-001151,-1.109980982810495
ACH-001163,-0.9096179410797356
ACH-001164,-0.5428763527795856
ACH-001183,-0.26926776127406904
ACH-001192,-0.4844198755750982
ACH-001193,-0.7418205681806771
ACH-001196,-0.3871019579180333
ACH-001197,-0.9367937105751016
ACH-001205,-0.4947001193483326
ACH-001211,-0.5992821724663575
ACH-001212,-0.5355694182623946
ACH-001228,-0.5269977226943977
ACH-001232,-0.3560056155815401
ACH-001239,-0.2965744159305965
ACH-001270,-0.3162359341424625
ACH-001274,-0.4939108786792347
ACH-001275,-0.06770772338533344
ACH-001277,-0.6751875912781381
ACH-001278,-0.5338530830056504
ACH-001280,-0.3432560294589154
ACH-001283,-0.23212165868482376
ACH-001289,-0.37531341414914215
ACH-001300,-0.2929507128550805
ACH-001301,-0.3856972606939708
ACH-001302,-0.18130907336195048
ACH-001306,-0.8963340196452417
ACH-001318,-0.6946409925176777
ACH-001322,-0.20661949527859444
ACH-001328,-0.4420664210194581
ACH-001332,-0.6207750944576699
ACH-001336,-0.35337753675079564
ACH-001346,-0.2629707727718453
ACH-001353,-1.1377293345420636
ACH-001354,-0.3140022727394416
ACH-001367,-0.2801034511043093
ACH-001368,-0.651953099766913
ACH-001374,-0.7110029855841348
ACH-001377,-0.367591411418294
ACH-001380,-0.3453241073233785
ACH-001391,-0.6987061107035022
ACH-001408,-0.4802596678788935
ACH-001430,-0.22434591916471952
ACH-001431,-0.4774519025235859
ACH-001450,-1.1815737929291723
ACH-001496,-0.5085646480701433
ACH-001500,-0.8410560839882368
ACH-001523,-0.3961507677929057
ACH-001532,-0.3129103883743374
ACH-001550,-0.4932151588683876
ACH-001552,-0.6687587820101681
ACH-001554,-0.6762673950838137
ACH-001654,-0.3024461282839122
ACH-001735,-0.7838283092668001
ACH-001736,-0.6121182637914158
ACH-001737,-0.5495344341894807
ACH-001740,-0.4582503956257793
ACH-001745,-0.3828873709084972
ACH-001765,-0.4991418342756463
