,OR2T2 (401992)
ACH-000004,-0.03493345267517813
ACH-000005,-0.24141899578430284
ACH-000007,-0.08393530227900674
ACH-000009,-0.1272089765175752
ACH-000011,-0.09589707071366993
ACH-000012,-0.06994444329574775
ACH-000013,-0.15892808146250925
ACH-000014,-0.2007697218742137
ACH-000015,-0.09755948588204226
ACH-000017,-0.13181470448678015
ACH-000018,0.008922735519821135
ACH-000019,-0.27461901525574595
ACH-000021,-0.11462846284109875
ACH-000022,-0.1620459484490899
ACH-000025,-0.05982792872764488
ACH-000028,-0.06477181951873104
ACH-000030,-0.07198794243336035
ACH-000035,-0.03633832536213147
ACH-000036,-0.33151511332154754
ACH-000037,-0.15167119348011374
ACH-000039,-0.040521938464087824
ACH-000040,-0.18451034520821213
ACH-000041,-0.034566476238795295
ACH-000042,-0.2220548118162233
ACH-000045,-0.19210027414694034
ACH-000047,-0.06433586601545144
ACH-000052,-0.16231479918799774
ACH-000053,-0.19581535676553727
ACH-000054,-0.1857654947209391
ACH-000055,0.06696004275636781
ACH-000060,-0.06317994994228743
ACH-000067,-0.058500238566031426
ACH-000070,-0.17457043132039626
ACH-000075,-0.12728431379652388
ACH-000078,-0.2773873420683993
ACH-000082,-0.0818830965769659
ACH-000085,-0.06484735002499732
ACH-000086,-0.10630785727853856
ACH-000087,-0.14007657201691226
ACH-000092,-0.019678227724908
ACH-000095,-0.03689583743937447
ACH-000097,-0.18429975889140146
ACH-000098,-0.21503491294300425
ACH-000099,-0.18583091131124446
ACH-000108,-0.2637406049250401
ACH-000113,-0.2434650862633109
ACH-000116,-0.1756081700384969
ACH-000118,-0.024541248092835918
ACH-000120,-0.09505172821648067
ACH-000123,0.03360499309937195
ACH-000127,-0.08496848865297528
ACH-000128,-0.20932144960671686
ACH-000132,-0.07102275455566268
ACH-000133,0.06855268242670673
ACH-000137,0.09189348882672077
ACH-000138,-0.2016433132905747
ACH-000142,-0.12426149362890546
ACH-000143,0.017858318683094992
ACH-000146,-0.332299804519463
ACH-000148,-0.1191344001391056
ACH-000150,-0.13306384477227334
ACH-000152,-0.009211699586384462
ACH-000153,-0.2998228687382757
ACH-000159,-0.07142954112485185
ACH-000160,-0.03000756530349606
ACH-000163,-0.10552494593874684
ACH-000167,-0.2787873968631918
ACH-000168,-0.10134023385167952
ACH-000169,-0.030086931186445082
ACH-000178,-0.1778692774356275
ACH-000183,-0.1909725573106655
ACH-000188,-0.13954188491481825
ACH-000189,-0.17496408818979373
ACH-000190,-0.0712854281820188
ACH-000198,-0.11791033190158046
ACH-000203,-0.5480153956206886
ACH-000204,-0.04997564749013172
ACH-000206,-0.12786803320704382
ACH-000207,-0.20690041584933624
ACH-000208,-0.12852115538415754
ACH-000210,-0.14761374655075485
ACH-000211,-0.08614764324166785
ACH-000215,-0.07877066219742856
ACH-000221,0.08192865821582802
ACH-000222,-0.2424382950049196
ACH-000223,-0.11745775619840952
ACH-000226,0.12916612601589847
ACH-000227,-0.13009543567225698
ACH-000228,-0.01192095382189775
ACH-000231,-0.10895820258253887
