,HMGB1 (3146)
ACH-000208,-0.2035230458924684
ACH-000210,-0.5366506151462677
ACH-000211,-0.4911460273282892
ACH-000215,-0.4606326246502269
ACH-000221,-0.6014077581504917
ACH-000222,-0.4221365251762741
ACH-000223,-0.6723708931542305
ACH-000226,-0.5279024569795456
ACH-000227,-0.6179547724212752
ACH-000228,-0.4743962543193784
ACH-000231,-0.3574691643341366
ACH-000232,-0.42084060655834793
ACH-000233,-0.2822259845112546
ACH-000234,-0.3066518369925708
ACH-000235,-0.47048737949837105
ACH-000237,-0.10945672563167873
ACH-000238,-0.6172845467950624
ACH-000242,-0.9355723497333404
ACH-000243,-0.4818344491642173
ACH-000244,-0.4983186133911322
ACH-000246,-0.5873756543677437
ACH-000248,-0.31781394946467634
ACH-000250,-0.3472657197234081
ACH-000251,-0.3833551953221611
ACH-000252,-0.7921549014513942
ACH-000253,-0.3058114676898296
ACH-000255,-0.6555485636283124
ACH-000256,-0.712880452107745
ACH-000257,-0.6430647601950668
ACH-000258,-0.5649604616943048
ACH-000259,-0.3748244987934375
ACH-000260,-0.4895333395285154
ACH-000261,-0.4549646351172249
ACH-000262,-0.6065498415958117
ACH-000263,-0.513405488452519
ACH-000264,-0.35209219353254645
ACH-000265,-0.544561664374333
ACH-000266,-0.4277758850018093
ACH-000272,-0.470049426739319
ACH-000274,-0.4682458281092254
ACH-000277,-0.4517858526547882
ACH-000278,-0.41842579213026304
ACH-000279,-0.13117810791353066
ACH-000280,-0.23179748902946154
ACH-000281,-0.5300049668610948
ACH-000288,-0.4938725943254939
ACH-000291,-0.4745864536041424
ACH-000293,-0.2418699183924641
ACH-000294,-0.3832860817520139
ACH-000295,-0.40778956755711016
ACH-000296,-0.6282142015547375
ACH-000302,-0.34110274799923196
ACH-000304,-0.7782318490656626
ACH-000307,-0.5899696262117219
ACH-000308,-0.4962385370861174
ACH-000310,-0.39130725541330863
ACH-000311,-0.5717088597196578
ACH-000312,-0.5093461364112607
ACH-000315,-0.71874715726896
ACH-000316,-0.26869390792115544
ACH-000317,-0.6392870923886826
ACH-000318,-0.5468234954850121
ACH-000319,-0.3876696664710317
ACH-000320,-0.6059889785548459
ACH-000322,-0.5783701312834093
ACH-000323,-0.602326972528323
ACH-000324,-0.3617944505827972
ACH-000329,-0.4109782234569884
ACH-000330,-0.6598049108554016
ACH-000331,-0.5087068504700201
ACH-000332,-0.4763337479198022
ACH-000334,-0.4988084556990546
ACH-000335,-0.42352867134530936
ACH-000336,-0.3966357651280573
ACH-000337,-0.3918921190684456
ACH-000338,-0.6932665406588387
ACH-000339,-0.4531701781086699
ACH-000341,-0.6550263927075494
ACH-000348,-0.4564447641371458
ACH-000350,-0.3224695378574299
ACH-000352,-0.5291618742501457
ACH-000356,-0.4723100202807511
ACH-000361,-0.7040374974034574
ACH-000362,-0.40540481265988254
ACH-000363,-0.5005877036105858
ACH-000364,-0.4323124790580048
ACH-000365,-0.3891279063900933
ACH-000366,-0.5401888569136832
ACH-000368,-0.3984853423061789
ACH-000374,-0.5024659105011707
ACH-000375,-0.4501043251617461
ACH-000376,-0.7257810925630537
ACH-000381,-0.6561877344492558
ACH-000383,-0.4397964412019381
ACH-000387,-0.598600403634866
ACH-000389,-0.40483526212805626
ACH-000390,-0.7632768564742627
ACH-000393,-0.5917119892459528
ACH-000395,-0.6910520392166338
ACH-000396,-0.4515884246124118
ACH-000397,-0.4329455564780603
ACH-000401,-0.7692217937702396
ACH-000402,-0.5401540759439071
ACH-000403,-0.6228824787340475
ACH-000404,-0.5776520104546911
ACH-000406,-0.33717951470968244
ACH-000407,-0.7952345652966478
ACH-000408,-0.6034685913054447
ACH-000410,-0.5121248156880032
ACH-000411,-0.3521438068533437
ACH-000414,-0.34491299930092056
ACH-000415,-0.3765830468568507
ACH-000416,-0.5063383474232587
ACH-000420,-0.8572708370836677
ACH-000421,-0.6187334585218203
ACH-000424,-0.5540245445208324
ACH-000425,-0.5129420886255212
ACH-000426,-0.2750592717719377
ACH-000427,-0.45023289516114257
ACH-000433,-0.4418981353056297
ACH-000435,-0.5539738061540945
ACH-000436,-0.5509570015897344
ACH-000444,-0.33340806029974884
ACH-000445,-0.461307596325319
ACH-000448,-0.43655554634704624
ACH-000450,-0.5242221915844539
ACH-000452,-0.30717229378727884
ACH-000454,-0.4918813644287698
ACH-000458,-0.5835606596067221
ACH-000459,-0.1300613085758921
ACH-000460,-0.3241184801460168
ACH-000461,-0.3621158983024099
ACH-000463,-0.3168974784594235
ACH-000464,-0.4460854347991325
ACH-000466,-0.3183114793988828
ACH-000467,-0.6435729155261315
ACH-000468,-0.5622046439973458
ACH-000469,-0.5122759386058489
ACH-000470,-0.4279864136184163
ACH-000471,-0.3443441941707487
ACH-000472,-0.4880248593699752
ACH-000473,-0.33518224545145864
ACH-000475,-0.597704705623123
ACH-000476,-0.5544799997997122
ACH-000477,-0.9106712117621512
ACH-000479,-0.3345880762044778
ACH-000480,-0.3627425578975483
ACH-000481,-0.568506067540135
ACH-000483,-0.5548980925055654
ACH-000484,-0.6680926876211235
ACH-000485,-0.4675939858793523
ACH-000486,-0.3806456407646288
ACH-000487,-0.5124496326187493
ACH-000488,-0.32821535420826164
ACH-000490,-0.4149797294498907
ACH-000491,-0.5551447751977338
ACH-000495,-0.3806588047509421
ACH-000496,-0.5246418062180304
ACH-000499,-0.8319327552632666
ACH-000500,-0.5345225903434817
ACH-000502,-0.4099498386244832
ACH-000503,-0.44094286283005896
ACH-000505,-0.5023527510943996
ACH-000507,-0.36303193400780104
ACH-000510,-0.5049582983592121
ACH-000511,-0.3637549913019261
ACH-000512,-0.4895110923527219
ACH-000516,-0.4967210854599524
ACH-000517,-0.5783349888033518
ACH-000518,-0.18952440828879547
ACH-000520,-0.7891842864717551
ACH-000521,-0.40642882367244254
ACH-000522,-0.4917957838265527
ACH-000524,-0.5935350174835443
ACH-000527,-0.34911105573169715
ACH-000528,-0.46958227519055606
ACH-000537,-0.2619374234358901
ACH-000541,-0.4315770993075306
ACH-000542,-0.4435758359638112
ACH-000544,-0.6260797272863172
ACH-000545,-0.3586675050813191
ACH-000547,-0.5242311908762554
ACH-000548,-0.4813054893764875
ACH-000549,-0.6414407405608996
ACH-000550,-0.6145439447631169
ACH-000552,-0.4456627534047769
ACH-000556,-0.5417878730343298
ACH-000557,-0.5458907689886995
ACH-000569,-0.7878997716772169
ACH-000570,-0.5723499050414808
ACH-000571,-0.4128550938941493
ACH-000573,-0.4648759841369328
ACH-000576,-0.4611599159466317
ACH-000579,-0.6207016822643332
ACH-000580,-0.5383745174094484
ACH-000584,-0.31340177116017515
ACH-000585,-0.3783624474662949
ACH-000588,-0.3832746543995377
ACH-000589,-0.7298419539286453
ACH-000591,-0.4042466901575375
ACH-000593,-0.4988366862665132
ACH-000600,-0.5831538909871006
ACH-000601,-0.45786311702790095
ACH-000605,-0.4380315430209309
ACH-000606,-0.3778294939842386
ACH-000608,-0.6302324124787635
ACH-000614,-0.5904999482513359
ACH-000616,-0.6359569350808424
ACH-000618,-0.4485792415476533
ACH-000619,-0.3698465615980275
ACH-000620,-0.4245130788953847
ACH-000621,-0.4862621567910162
ACH-000622,-0.3702474186110602
ACH-000623,-0.5675813483137714
ACH-000624,-0.3868326848325297
ACH-000627,-0.5233904292525519
ACH-000630,-0.1921753841692828
ACH-000631,-0.3775396761350249
ACH-000632,-0.2888423273501653
ACH-000633,-0.3584644512066156
ACH-000637,-0.338840068271756
ACH-000638,-0.4509362970575391
ACH-000646,-0.4565191561829678
ACH-000647,-0.4672966536368405
ACH-000648,-0.27654783681674616
ACH-000649,-0.4443461089613448
ACH-000651,-0.3800636122907071
ACH-000652,-0.5195346706287229
ACH-000653,-0.4773386704845812
ACH-000657,-0.3339333599962963
ACH-000658,-0.5445900677641252
ACH-000661,-0.5333145122930509
ACH-000662,-0.8723790732887827
ACH-000663,-0.34520303422935755
ACH-000665,-0.506338159926847
ACH-000671,-0.5821472951300104
ACH-000672,-0.007009862770914036
ACH-000673,-0.35850005281848746
ACH-000676,-0.4462439786462292
ACH-000677,-0.3658622555898075
ACH-000681,-0.41354338544728136
ACH-000683,-0.6172080535317369
ACH-000684,-0.2812806158514782
ACH-000688,-0.31794377422187897
ACH-000693,-0.4464586600578834
ACH-000694,-0.44960571013751066
ACH-000695,-0.2652232807445121
ACH-000696,-0.5002166735626971
ACH-000697,-0.32766534531201186
ACH-000699,-0.2361356539301259
ACH-000701,-0.4739653759967373
ACH-000706,-0.4863115553102457
ACH-000711,-0.5746635193470351
ACH-000713,-0.4835865025353516
ACH-000714,-0.37729771254441663
ACH-000718,-0.6632960569860922
ACH-000720,-0.42568090016052396
ACH-000721,-0.5619899577895959
ACH-000724,-0.34740067800469865
ACH-000725,-0.5750201647057815
ACH-000732,-0.6520710801518451
ACH-000734,-0.4402818748629772
ACH-000735,-0.3218699279550843
ACH-000736,-0.477543471900573
ACH-000738,-0.41669640934122704
ACH-000746,-0.4714129688374522
ACH-000747,-0.3655240468285825
ACH-000748,-0.4951988619509412
ACH-000753,-0.33746175231414177
ACH-000756,-0.3803822250906109
ACH-000757,-0.6020320067577627
ACH-000758,-0.41347925533063457
ACH-000760,-0.4870542958044391
ACH-000762,-0.5330799520464913
ACH-000763,-0.44264346916598996
ACH-000764,-0.5352977164718542
ACH-000765,-0.4518907024063398
ACH-000766,-0.5742962508929152
ACH-000767,-0.532966655015534
ACH-000768,-0.4148455413968046
ACH-000769,-0.5337204716679902
ACH-000770,-0.4762078939548005
ACH-000771,-0.4376511264813841
ACH-000773,-0.5764711239663606
ACH-000776,-0.4341008043820235
ACH-000777,-0.4092284714826571
ACH-000778,-0.4285632137620827
ACH-000781,-0.5243128328183966
ACH-000782,-0.3979986504372125
ACH-000783,-0.5816505511041621
ACH-000784,-0.3892095557291061
ACH-000785,-0.4817254722201656
ACH-000787,-0.5122190282373218
ACH-000788,-0.4386819837877639
ACH-000791,-0.5068910646354674
ACH-000792,-0.13791524535900462
ACH-000794,-0.42319548037942056
ACH-000796,-0.5242817394556529
ACH-000798,-0.6605578290499615
ACH-000799,-0.4530352923318856
ACH-000800,-0.4646195750318448
ACH-000802,-0.34799247391301125
ACH-000804,-0.3264713351738139
ACH-000805,-0.4823967041861014
ACH-000809,-0.5521306513473895
ACH-000810,-0.5097574849357468
ACH-000811,-0.4384342433351188
ACH-000817,-0.5417988940794438
ACH-000819,-0.5586737038090248
ACH-000820,-0.2904089119837005
ACH-000821,-0.3322267705415365
ACH-000822,-0.5688621888427828
ACH-000823,-0.4613229841068974
ACH-000824,-0.5223663555566304
ACH-000827,-0.5426154402664597
ACH-000829,-0.4359884461947812
ACH-000831,-0.4138143378019501
ACH-000832,-0.4951978551839609
ACH-000833,-0.6067141437638188
ACH-000834,-0.7300819262204122
ACH-000835,-0.3768633048161664
ACH-000836,-0.09352314654789692
ACH-000837,-0.435479893220897
ACH-000838,-0.3474732133852278
ACH-000839,-0.5005105165311098
ACH-000840,-0.5828503852217282
ACH-000841,-0.3957226300235322
ACH-000843,-0.37554529717989055
ACH-000846,-0.7336885239225108
ACH-000847,-0.5779417300063167
ACH-000848,-0.6054166769699459
ACH-000849,-0.4998438642273685
ACH-000851,-0.5459185069843421
ACH-000855,-0.4775483364683339
ACH-000856,-0.3194431890305825
ACH-000858,-0.6151725166663169
ACH-000859,-0.581108050986484
ACH-000861,-0.3719137815805886
ACH-000862,-0.505942043007487
ACH-000865,-0.40882871214088107
ACH-000866,-0.4232584919905301
ACH-000867,-0.5632512769031178
ACH-000869,-0.32696348410528464
ACH-000872,-0.5616072694317449
ACH-000873,-0.6735528465770655
ACH-000876,-0.4790059068526592
ACH-000878,-0.3183942143193632
ACH-000880,-0.4925967957567813
ACH-000881,-0.3043099748488326
ACH-000882,-0.5398148560793212
ACH-000884,-0.6240034284465288
ACH-000885,-0.4327333776718712
ACH-000887,-0.5019609469701587
ACH-000889,-0.2643435074260645
ACH-000896,-0.4571671585303328
ACH-000898,-0.28647234115064835
ACH-000900,-0.4846601207408774
ACH-000901,-0.5081811714098827
ACH-000905,-0.5074666306164202
ACH-000906,-0.5433918904095014
ACH-000907,-0.2881805864606181
ACH-000910,-0.4712283839484408
ACH-000911,-0.3980040979381556
ACH-000912,-0.3674298686636173
ACH-000913,-0.4868077527913665
ACH-000915,-0.6004927482600231
ACH-000916,-1.0506709009140056
ACH-000917,-0.3351837143344018
ACH-000920,-0.2863627353908272
ACH-000921,-0.6071111349459877
ACH-000924,-0.4420884835610356
ACH-000926,-0.3520136844762026
ACH-000928,-0.7011363963417846
ACH-000929,-0.4909019853075109
ACH-000932,-0.3254820483474184
ACH-000935,-0.4165152508454629
ACH-000936,-0.5970194105670332
ACH-000937,-0.4452199773567992
ACH-000938,-0.601402032811377
ACH-000939,-0.1836065172683695
ACH-000941,-0.397538895604232
ACH-000943,-0.4156764977747852
ACH-000946,-0.34045273854748154
ACH-000947,-0.32527711317509045
ACH-000948,-0.44720622671036825
ACH-000950,-0.5117709924441141
ACH-000953,-0.4355858528350322
ACH-000954,-0.5786781651954129
ACH-000957,-0.6085148599867228
ACH-000958,-0.3934081617234105
ACH-000960,-0.6268264245716955
ACH-000963,-0.4804465629542747
ACH-000968,-0.32634036805236083
ACH-000969,-0.6340419937127889
ACH-000972,-0.2860267509542221
ACH-000973,-0.4376464143248983
ACH-000974,-0.31626234353081706
ACH-000978,-0.4012411553709182
ACH-000984,-0.5389048160325772
ACH-000986,-0.12503185813073991
ACH-000988,-0.4254998110199084
ACH-000993,-0.20267320429686894
ACH-000994,-0.1600456486671647
ACH-000996,-0.8118230596067922
ACH-001001,-0.4628753876536809
ACH-001020,-0.2860233845269509
ACH-001028,-0.4403211859297221
ACH-001031,-0.4374921561248337
ACH-001038,-0.4723628321088675
ACH-001048,-0.4917331980716617
ACH-001050,-0.31057183328104426
ACH-001053,-0.4013618738526368
ACH-001054,-0.4902742205368254
ACH-001061,-0.4549228175593389
ACH-001067,-0.31513008329148817
ACH-001075,-0.2428706014222113
ACH-001096,-0.3280323654411784
ACH-001111,-0.4266805104982441
ACH-001119,-0.6022374220035347
ACH-001128,-0.0626852895122761
ACH-001134,-0.3891866296758429
ACH-001151,-0.37779710381192266
ACH-001163,-0.3914824585244535
ACH-001164,-0.3829566603684697
ACH-001183,-0.3504812179795799
ACH-001192,-0.4263590759970208
ACH-001193,-0.7650131360616367
ACH-001196,-0.6985407777791642
ACH-001197,-0.5902056389865823
ACH-001205,-0.2827896373192513
ACH-001211,-0.6086899802678452
ACH-001212,-0.5773568437799232
ACH-001228,-0.3875067435464632
ACH-001232,-0.5474453855993426
ACH-001239,-0.4456204505683673
ACH-001270,-0.3682771898765162
ACH-001274,-0.2500441931616369
ACH-001275,-0.4299112435063282
ACH-001277,-0.7359582957623115
ACH-001278,-0.6114457934083053
ACH-001280,-0.759775545014782
ACH-001283,-0.3167611524369613
ACH-001289,-0.2756161983050346
ACH-001300,-0.3215931896493021
ACH-001301,-0.5731649935564043
ACH-001302,-0.5188659513481756
ACH-001306,-0.4956096227561603
ACH-001318,-0.5242252058602428
ACH-001322,-0.3395566360276931
ACH-001328,-0.4849279766708557
ACH-001332,-0.5640682943922708
ACH-001336,-0.6444664966652953
ACH-001346,-0.4366761099499615
ACH-001353,-0.6531755342021934
ACH-001354,-0.3209133763890846
ACH-001367,-0.6677185048512435
ACH-001368,-0.5232616679453375
ACH-001374,-0.7995629187400588
ACH-001377,-0.4163067480301935
ACH-001380,-0.5428151890934395
ACH-001391,-0.6053598966436103
ACH-001408,-0.6454719520298018
ACH-001430,-0.4918918015818637
ACH-001431,-0.44632379763474783
ACH-001450,-0.9056157791066596
ACH-001496,-0.36853452734370296
ACH-001500,-0.3899166299535789
ACH-001523,-0.3293787375997295
ACH-001532,-0.456058790281281
ACH-001550,-0.22350071399002616
ACH-001552,-0.6322689000002739
ACH-001554,-0.4960939836851566
ACH-001654,-0.5568787334890377
ACH-001735,-0.4146926175524065
ACH-001736,-0.6208875939363414
ACH-001737,-0.8321773813375775
ACH-001740,-0.4645480301277072
ACH-001745,-0.4683611489514166
ACH-001765,-0.4545255996475981
