,PRR22 (163154)
ACH-000004,-0.2228549839745979
ACH-000005,-0.38335849944953493
ACH-000007,-0.4971385635344759
ACH-000009,-0.3555496442672484
ACH-000011,-0.3046806543971577
ACH-000012,-0.2905047504443657
ACH-000013,-0.31122341205113463
ACH-000014,-0.06716941692628363
ACH-000015,-0.3668750592460592
ACH-000017,-0.28875761872549466
ACH-000018,-0.22965484120600604
ACH-000019,-0.4347872253274455
ACH-000021,-0.3308185750852801
ACH-000022,-0.23810969219937206
ACH-000025,-0.1693991767746036
ACH-000028,-0.25930138419995324
ACH-000030,-0.3648590885425685
ACH-000035,-0.2641049149656005
ACH-000036,-0.36098283737747694
ACH-000037,-0.252517827192703
ACH-000039,-0.3161124486312097
ACH-000040,-0.3146128375190785
ACH-000041,-0.3729580033664888
ACH-000042,-0.2464512783738799
ACH-000045,-0.36418824809351896
ACH-000047,-0.22373937033734745
ACH-000052,-0.194172512167242
ACH-000053,-0.24230969202653116
ACH-000054,-0.23973771245251085
ACH-000055,-0.23204096236629676
ACH-000060,-0.34219227137635083
ACH-000067,-0.3082094939341576
ACH-000070,-0.3728146655981548
ACH-000075,-0.2968966807468683
ACH-000078,-0.4300524930066844
ACH-000082,-0.1914631245596062
ACH-000085,-0.4003944193124399
ACH-000086,-0.3193909999068396
ACH-000087,-0.1879928354018666
ACH-000092,-0.2483889200041607
ACH-000095,-0.33838540915483645
ACH-000097,-0.3290058720928056
ACH-000098,-0.3317873103118309
ACH-000099,-0.3190808368163831
ACH-000108,-0.19389049415227189
ACH-000113,-0.2529324218479835
ACH-000116,-0.32839271353605365
ACH-000118,-0.2083091265984149
ACH-000120,-0.3547538283581847
ACH-000123,-0.25887498669856857
ACH-000127,-0.367913842429093
ACH-000128,-0.3418692268463562
ACH-000132,-0.2062242136524628
ACH-000133,-0.31000894568753257
ACH-000137,-0.3330036650035367
ACH-000138,-0.3678504191699607
ACH-000142,-0.3999135763338423
ACH-000143,-0.3284834992600284
ACH-000146,-0.3239093981553078
ACH-000148,-0.2368837383192597
ACH-000150,-0.18625371263275567
ACH-000152,-0.2275603886712793
ACH-000153,-0.1349095674602181
ACH-000159,-0.3621464679352639
ACH-000160,-0.3072888058029955
ACH-000163,-0.2775626373273173
ACH-000167,-0.13437504616510412
ACH-000168,-0.3483140461751456
ACH-000169,-0.24529036128905085
ACH-000178,-0.3227765992899769
ACH-000183,-0.465754612921205
ACH-000188,-0.30111338869917265
ACH-000189,-0.2994850184684396
ACH-000190,-0.3515913483820333
ACH-000198,-0.3256111375496689
ACH-000203,0.10669218657603456
ACH-000204,-0.2213708358868393
ACH-000206,-0.3791879907046664
ACH-000207,-0.38545187886637583
ACH-000208,-0.1546113143081329
ACH-000210,-0.11682251786322405
ACH-000211,-0.24186567452627505
ACH-000215,-0.284932995945651
ACH-000221,-0.3041406725756815
ACH-000222,-0.3062919717887927
ACH-000223,-0.3026796808810555
ACH-000226,-0.3727367029394576
ACH-000227,-0.3657326768971661
ACH-000228,-0.26981122247154393
ACH-000231,-0.2281820436686126
ACH-000232,-0.2302851841554596
ACH-000233,-0.2695930118665964
ACH-000234,-0.3792925209756141
ACH-000235,-0.3606431616114608
ACH-000237,-0.2755781821646455
ACH-000238,-0.32510611991049104
ACH-000242,-0.4269361082763205
ACH-000243,-0.2997102576186052
ACH-000244,-0.36463308306584497
ACH-000246,-0.364434664013644
ACH-000248,-0.3577008220606405
ACH-000250,-0.2819728725348261
ACH-000251,-0.2470034450384528
ACH-000252,-0.20978870776310615
ACH-000253,-0.3667801668878824
ACH-000255,-0.3946890125240049
ACH-000256,-0.3921118247365339
ACH-000257,-0.2932465787502711
ACH-000258,-0.384959523560885
ACH-000259,-0.30102818769887235
ACH-000260,-0.3501328106401667
ACH-000261,-0.2803644212183685
ACH-000262,-0.4944221060412455
ACH-000263,-0.6026782525289791
ACH-000264,-0.3034896974253537
ACH-000265,-0.2097929138167956
ACH-000266,-0.3781600243441616
ACH-000272,-0.30431685518378915
ACH-000274,-0.3745440290400599
ACH-000277,-0.3383933787885531
ACH-000278,-0.2110126540720735
ACH-000279,-0.3881662424548691
ACH-000280,-0.479194845930845
ACH-000281,-0.10336047124882776
ACH-000288,-0.17611567335381098
ACH-000291,-0.18512229050338255
ACH-000293,-0.36422190541075455
ACH-000294,-0.2169005368729233
ACH-000295,-0.5148211445135984
ACH-000296,-0.3411747870158607
ACH-000302,-0.32395862194391245
ACH-000304,-0.44265501848408506
ACH-000307,-0.36977447156682985
ACH-000308,-0.2760631545881908
ACH-000310,-0.5043422344935049
ACH-000311,-0.3567390859550565
