,TCF7L2 (6934)
ACH-000004,0.057365646592584876
ACH-000005,0.03435187540437147
ACH-000007,-0.5091878002951357
ACH-000009,-0.2985251943866015
ACH-000011,0.07746807246312318
ACH-000012,0.06251954212422672
ACH-000013,0.05958111331298181
ACH-000014,0.06549635467489763
ACH-000015,-0.5351223332352314
ACH-000017,0.005418506081986197
ACH-000018,-0.16995812729306298
ACH-000019,0.10571397958752247
ACH-000021,0.15562006830900152
ACH-000022,-0.8720716870321199
ACH-000025,-0.02024022845527897
ACH-000028,0.0973919002439867
ACH-000030,-0.015541008939546262
ACH-000035,0.02733000369706214
ACH-000036,-0.048220051694076144
ACH-000037,-0.07860185020127801
ACH-000039,0.21969719362023585
ACH-000040,-0.047714301942054525
ACH-000041,0.011228255719334937
ACH-000042,-0.07451580096721612
ACH-000045,0.07270643733710815
ACH-000047,0.06863687407829278
ACH-000052,-0.14319831255633772
ACH-000053,0.10405647863727016
ACH-000054,-0.011651113825032249
ACH-000055,-0.1055288959179173
ACH-000060,0.001806413091127973
ACH-000067,-0.032078047011111034
ACH-000070,0.02493044500493833
ACH-000075,-0.1006629667435276
ACH-000078,0.04116686958174566
ACH-000082,-0.04865202138836185
ACH-000085,0.12449036758340742
ACH-000086,0.014152215367750066
ACH-000087,-0.0005727662893256357
ACH-000092,-0.042118170864141116
ACH-000095,0.02067250171685747
ACH-000097,0.1602017627899722
ACH-000098,-0.10451929744181024
ACH-000099,-0.00021449792729074825
ACH-000108,-0.0093542570815242
ACH-000113,0.10508180104339353
ACH-000116,-0.008865593666436977
ACH-000118,0.13900623064126005
ACH-000120,-0.11698684845000196
ACH-000123,0.17011481983835575
ACH-000127,-0.049667389089675114
ACH-000128,0.0038054017485273173
ACH-000132,-0.08586848571506807
ACH-000133,-0.04701132502156235
ACH-000137,-0.15446208082252902
ACH-000138,-0.3625404908964025
ACH-000142,0.1989311225669188
ACH-000143,0.13493373736085967
ACH-000146,-0.014984185942822494
ACH-000148,0.09309557930171057
ACH-000150,0.114680924971021
ACH-000152,-0.050776496099230746
ACH-000153,0.09095506697390326
ACH-000159,-0.055603366019126715
ACH-000160,-0.06439496568409539
ACH-000163,-0.11654413319991358
ACH-000167,-0.1392053209729446
ACH-000168,-0.12678877748931486
ACH-000169,0.04356494031783206
ACH-000178,-0.016008495159847803
ACH-000183,-0.0008084306881531527
ACH-000188,0.07500141612016292
ACH-000189,0.1935467253809228
ACH-000190,-0.07048340923407316
ACH-000198,0.08672841865953916
ACH-000203,-0.16995592632011672
ACH-000204,0.13220869298892968
ACH-000206,-0.12499995108960638
ACH-000207,-0.07334833617118337
ACH-000208,-0.030618905792911905
ACH-000210,0.1569120284404576
ACH-000211,-0.011668843358745006
ACH-000215,-0.059029163516718434
ACH-000221,0.019744077154479744
ACH-000222,-0.3609063143559866
ACH-000223,-0.047753292787546316
ACH-000226,0.10529739493544672
ACH-000227,0.1407008068735081
ACH-000228,0.009274365303970468
ACH-000231,-0.11872398535342656
ACH-000232,0.19738704310492064
ACH-000233,-0.02394424190680408
ACH-000234,-0.1894025797721296
ACH-000235,-0.6820437895470269
ACH-000237,-0.018985676607607443
ACH-000238,-0.08687529436270752
ACH-000242,-0.055398675975394746
ACH-000243,-0.03948445320307066
ACH-000244,0.11899919219187995
ACH-000246,0.1172173519878111
