,NFAT5 (10725)
ACH-000004,0.06041023790547269
ACH-000005,-0.040857591356489024
ACH-000007,0.2868844158879133
ACH-000009,0.14815972348161185
ACH-000011,-0.1806113849212076
ACH-000012,0.04544936275816666
ACH-000013,-0.0020678338827622355
ACH-000014,-0.18511984652413535
ACH-000015,0.1017322598269962
ACH-000017,0.15472759959152266
ACH-000018,0.03667773722017055
ACH-000019,-0.03242341046747328
ACH-000021,0.011715396578448408
ACH-000022,0.043992287636493765
ACH-000025,-0.024719772903447096
ACH-000028,0.03377622705634722
ACH-000030,0.14860675802930606
ACH-000035,0.020722417901068258
ACH-000036,0.0879234600884614
ACH-000037,-0.045482673549332164
ACH-000039,-0.08448907939007448
ACH-000040,0.17460453580192667
ACH-000041,0.1196972664621503
ACH-000042,0.1517893064836083
ACH-000045,0.09689052773656208
ACH-000047,0.06464393779202336
ACH-000052,0.027668295857665517
ACH-000053,-0.0027735696160229874
ACH-000054,-0.023914421720245025
ACH-000055,0.0286055687242442
ACH-000060,0.19655651338979785
ACH-000067,0.06543436409209855
ACH-000070,-0.057949736024570285
ACH-000075,0.1007706466886951
ACH-000078,0.12310971835404876
ACH-000082,0.0680914694613742
ACH-000085,0.25562627536023697
ACH-000086,0.08006251919827034
ACH-000087,0.16851661594597012
ACH-000092,-0.4525425122917881
ACH-000095,0.12725815141790214
ACH-000097,0.030553170598592094
ACH-000098,-0.12203712877616495
ACH-000099,0.031340470287224885
ACH-000108,0.2206380689371732
ACH-000113,-0.058708622203848565
ACH-000116,0.03665176291118485
ACH-000118,0.09163341704923103
ACH-000120,-0.043805875939218905
ACH-000123,-0.13416216296651182
ACH-000127,0.04761192544591057
ACH-000128,0.13353763657893242
ACH-000132,-0.09641488359368114
ACH-000133,0.0041786882453522176
ACH-000137,0.06454003379190483
ACH-000138,0.19601466082891034
ACH-000142,-0.03231739481607177
ACH-000143,0.02085484112126321
ACH-000146,0.07471725622086936
ACH-000148,-0.03411540439672457
ACH-000150,0.19553590680748315
ACH-000152,-0.06115877782237378
ACH-000153,0.1377965752160145
ACH-000159,0.06771183399053378
ACH-000160,0.10056745776623127
ACH-000163,0.06511379989682613
ACH-000167,0.04250338845843288
ACH-000168,-0.09823767931462013
ACH-000169,0.21740249774586787
ACH-000178,0.058257544399701676
ACH-000183,0.019118428567549632
ACH-000188,0.12512430073813433
ACH-000189,-0.08034384035264289
ACH-000190,0.11056920038296472
ACH-000198,-0.08972933328902097
ACH-000203,-0.19912920965548853
ACH-000204,-0.11826372747839616
ACH-000206,0.1364891762670693
ACH-000207,0.09714321693493176
ACH-000208,-0.07598140803457505
ACH-000210,-0.18196068216907396
ACH-000211,0.0055283135575990025
ACH-000215,-0.1093721114578371
ACH-000221,-0.061863881552698376
ACH-000222,-0.16155788609355373
ACH-000223,0.03752005336367766
ACH-000226,0.12948322294791828
ACH-000227,0.1726917404933939
ACH-000228,-0.13580343574184425
ACH-000231,0.025893070819824216
ACH-000232,-0.17289122293063064
ACH-000233,-0.1030867595629805
ACH-000234,0.04715831092708515
ACH-000235,0.032824570735255
ACH-000237,-0.009877590193353368
ACH-000238,0.26374835179203426
ACH-000242,0.04293433263879831
ACH-000243,0.10201597892396552
ACH-000244,0.03663738945715443
ACH-000246,0.005218613887967673
ACH-000248,0.015512606947540341
ACH-000250,0.07863845343848287
ACH-000251,0.17046731927541886
ACH-000252,-0.0662378603228968
ACH-000253,-0.11235800725343452
ACH-000255,0.1323243220629274
ACH-000256,0.025202135986127503
ACH-000257,0.007471365739239011
ACH-000258,0.1093690859818709
ACH-000259,0.10281315876714617
ACH-000260,0.06862065241429445
ACH-000261,-0.12900218517954562
ACH-000262,0.07989566352391048
ACH-000263,0.24808894085257066
ACH-000264,-0.04248808254144237
ACH-000265,0.16850666069004708
ACH-000266,0.032956819525339694
ACH-000272,-0.12594078028538036
ACH-000274,0.12162706999481099
ACH-000277,-0.001808859894715297
ACH-000278,0.05175041724289362
ACH-000279,0.02254977985180083
ACH-000280,0.07708105906220157
ACH-000281,-0.13492852552800613
ACH-000288,0.06755846055421455
ACH-000291,-0.006226995568991499
ACH-000293,-0.03292352230936806
ACH-000294,0.05885718674727459
ACH-000295,0.06720477054540966
ACH-000296,-0.034486499118991515
ACH-000302,0.14476880214290466
ACH-000304,0.05626031222396949
ACH-000307,0.17388131577717406
ACH-000308,0.03123352637363166
ACH-000310,-0.05945344182648586
ACH-000311,0.0960526023810367
ACH-000312,0.13717628885709618
ACH-000315,-0.07752596852754559
ACH-000316,-0.009451047242230854
ACH-000317,-0.029346996390747213
ACH-000318,0.0829125810776824
ACH-000319,0.19648317480865468
ACH-000320,0.15528669708892634
ACH-000322,-0.02122079659139137
ACH-000323,0.06970473213848928
ACH-000324,-0.08384166475437113
ACH-000329,0.08628231711852695
ACH-000330,0.0261734611144737
ACH-000331,0.4136924704653036
ACH-000332,0.09356770620648608
ACH-000334,-0.1157284210708076
ACH-000335,-0.0704843290423693
ACH-000336,0.18855079373125294
ACH-000337,-0.16751773565824632
ACH-000338,-0.17055028529618949
ACH-000339,0.08009955290728897
ACH-000341,0.033892031514535674
ACH-000348,-0.11251007527321724
ACH-000350,0.0626159559485935
ACH-000352,0.10752227276790777
ACH-000356,0.07354597784808076
ACH-000361,0.0941770492622926
ACH-000362,0.08841959521195958
ACH-000363,0.009538873652124488
ACH-000364,0.17115330475280188
ACH-000365,0.09167196752340843
ACH-000366,0.006087220245258758
ACH-000368,1.1377122402866832e-05
ACH-000374,-0.00941956145034876
ACH-000375,0.04789562950729785
ACH-000376,-0.052219589112818834
ACH-000381,0.16173388424978286
ACH-000383,0.07648272281754524
ACH-000387,0.02796547250641061
ACH-000389,0.1287565837571945
ACH-000390,0.12944636210118293
ACH-000393,0.03188814646831739
ACH-000395,0.06667599651356458
ACH-000396,-0.1142060332099668
ACH-000397,-0.06757388005277153
ACH-000401,0.21326946472439165
ACH-000402,0.013050497271149607
ACH-000403,0.08288060854464596
ACH-000404,0.0023669886057418057
ACH-000406,0.010971645045989908
ACH-000407,0.05317721829196903
ACH-000408,0.025252007582089918
ACH-000410,0.13690335394165656
ACH-000411,-0.0788504351448248
ACH-000414,0.05532851241742635
ACH-000415,0.2754830194528928
ACH-000416,-0.029927390936805333
ACH-000420,-0.11302905252307514
ACH-000421,0.03291336815409427
ACH-000424,0.17278293603179307
ACH-000425,0.0680578093226508
ACH-000426,0.12504618914753393
ACH-000427,0.08890266170057201
ACH-000433,-0.16321702449683512
ACH-000435,0.3209126124834468
ACH-000436,-0.05634528318432885
ACH-000444,0.032174804351808306
ACH-000445,-0.06920759314214651
ACH-000448,-0.005911724212471812
ACH-000450,-0.004656302560632967
ACH-000452,0.01680774140171036
ACH-000454,0.02659560976268351
ACH-000458,0.048908287187835145
ACH-000459,-0.04997765054801707
ACH-000460,0.010290408833078716
ACH-000461,0.10555351127667258
ACH-000463,-0.002554426425317167
ACH-000464,-0.1804891422785853
ACH-000466,0.0015073800209630974
ACH-000467,-0.11846088637885915
ACH-000468,-0.08753532958223248
ACH-000469,0.011076362744944574
ACH-000470,0.04910620965542305
ACH-000471,-0.08430986109873402
ACH-000472,0.052129871120862745
ACH-000473,-0.039162599048516704
ACH-000475,0.01835100670063121
ACH-000476,-0.017523735566042614
ACH-000477,0.019105495618816543
ACH-000479,0.09964288915644127
ACH-000480,-0.2470267846603913
ACH-000481,0.024447602305502004
ACH-000483,0.09118098221553647
ACH-000484,0.01359945541155998
ACH-000485,-0.003351339775754512
ACH-000486,0.1353004007194208
ACH-000487,0.00440159936061221
ACH-000488,0.1051455206480586
ACH-000490,0.024878888891203862
ACH-000491,0.22322803192492516
ACH-000495,0.0896420209995922
ACH-000496,-0.01736909627652412
ACH-000499,0.07087777576686775
ACH-000500,0.24740346659017304
ACH-000502,-0.06495655255924176
ACH-000503,0.05425540672297407
ACH-000505,0.011896865944035056
ACH-000507,0.14331008266721745
ACH-000510,0.16117138761000818
ACH-000511,0.0779026308738195
ACH-000512,0.07683650252941081
ACH-000516,-0.16551131622708332
ACH-000517,0.09413350417558322
ACH-000518,0.0047679422194708285
ACH-000520,0.1600088143798044
ACH-000521,-0.17764140956723812
ACH-000522,-0.12059310296392901
ACH-000524,0.08846090484147927
ACH-000527,-0.009509785578213756
ACH-000528,-0.022442219321498043
ACH-000537,-0.05779600513294662
ACH-000541,-0.0761411755906122
ACH-000542,0.08646396885931047
ACH-000544,0.010419242229300544
ACH-000545,-0.004827243345170499
ACH-000547,0.0576544853201664
ACH-000548,-0.031107177539847982
ACH-000549,0.2783696375951674
ACH-000550,-0.08724699718347298
ACH-000552,0.16449045959636968
ACH-000556,-0.3001259584458343
ACH-000557,0.11472674341526105
ACH-000569,-0.20246408020151133
ACH-000570,0.2369238818875544
ACH-000571,-0.09764360857171718
ACH-000573,0.07795796125070492
ACH-000576,0.029652155193842882
ACH-000579,0.09605334728782376
ACH-000580,-0.22906619033301145
ACH-000584,0.1067373583633862
ACH-000585,-0.005344477894531051
ACH-000588,-0.02899968123108519
ACH-000589,0.07119217085323391
ACH-000591,0.1089743258618666
ACH-000593,0.005128306296058692
ACH-000600,0.051409092001800084
ACH-000601,-0.07798827271857965
ACH-000605,0.06855387290592728
ACH-000606,0.2970055207481019
ACH-000608,0.14963322425656325
ACH-000614,0.16966248487833274
ACH-000616,-0.07981478211172524
ACH-000618,0.13555979962336165
ACH-000619,0.07911753745854258
ACH-000620,-0.1706970508351038
ACH-000621,-0.08941361182252552
ACH-000622,-0.1426665175109827
ACH-000623,0.10996229953389834
ACH-000624,0.08203651529551102
ACH-000627,0.04313533084136723
ACH-000630,0.06727209435044805
ACH-000631,0.02826472224513746
ACH-000632,-0.023932390590487056
ACH-000633,0.09843301187153992
ACH-000637,0.11447242614476445
ACH-000638,0.17074536205276544
ACH-000646,-0.0952042933108378
