,TCN1 (6947)
ACH-000004,-0.05049237884656063
ACH-000005,-0.07483893483375738
ACH-000007,0.019482005044527045
ACH-000009,-0.03264171028160849
ACH-000011,-0.14147467436800978
ACH-000012,-0.09554477713008967
ACH-000013,-0.1011210576647478
ACH-000014,0.010821160404054257
ACH-000015,-0.05623362217783585
ACH-000017,0.05380708225698582
ACH-000018,0.08594059960628599
ACH-000019,-0.06290648686771652
ACH-000021,-0.06911798437747706
ACH-000022,-0.10768629582358948
ACH-000025,-0.034256588968685164
ACH-000028,-0.06416473713129582
ACH-000030,-0.08402099603565104
ACH-000035,-0.04796770878841595
ACH-000036,-0.03435652610741588
ACH-000037,-0.1014177575916742
ACH-000039,-0.06215997879445333
ACH-000040,-0.020418918479344867
ACH-000041,-0.11358756352758413
ACH-000042,-0.1733237759589782
ACH-000045,-0.09159716073146028
ACH-000047,-0.09864738829885687
ACH-000052,0.012413298097675534
ACH-000053,-0.0697764634200213
ACH-000054,0.07439079128722888
ACH-000055,-0.024655309713786086
ACH-000060,0.02632939155083136
ACH-000067,0.0966196021019193
ACH-000070,-0.07285949324192548
ACH-000075,-0.16489895502583365
ACH-000078,-0.07870819052500114
ACH-000082,-0.07223696428142301
ACH-000085,-0.1836592389277312
ACH-000086,-0.2414433526935145
ACH-000087,-0.024320718941006896
ACH-000092,-0.041470001358602564
ACH-000095,-0.002384957154464397
ACH-000097,-0.12115258947806608
ACH-000098,-0.058728073220381975
ACH-000099,-0.026409694404489318
ACH-000108,-0.042258645369577005
ACH-000113,-0.09697010985090758
ACH-000116,-0.16624590590068594
ACH-000118,-0.18739847153940087
ACH-000120,-0.1210893972659179
ACH-000123,-0.03994469799712888
ACH-000127,-0.1264711474876153
ACH-000128,0.008220118061722037
ACH-000132,-0.01721571394903912
ACH-000133,-0.10339183915559023
ACH-000137,-0.1835414042524704
ACH-000138,-0.06281417648686265
ACH-000142,-0.10030389150549324
ACH-000143,0.03586404450861545
ACH-000146,-0.010565514075076455
ACH-000148,-0.13593962210938482
ACH-000150,-0.058946978662386434
ACH-000152,-0.11731019097384147
ACH-000153,-0.21760234388311292
ACH-000159,-0.009127915005210893
ACH-000160,-0.045481291448705816
ACH-000163,-0.05691448388483113
ACH-000167,0.1991245729499935
ACH-000168,-0.10558075616393316
ACH-000169,-0.20668360824555607
ACH-000178,-0.0667482837982157
ACH-000183,-0.04415952093244057
ACH-000188,-0.22424329150925665
ACH-000189,-0.1045603442672827
ACH-000190,-0.14170176274058255
ACH-000198,-0.022311831012322043
ACH-000203,0.037136387639007166
ACH-000204,-0.2497298614376905
ACH-000206,-0.026857581309788586
ACH-000207,-0.0884768938360763
ACH-000208,-0.17208876861095038
ACH-000210,-0.09204990341457456
ACH-000211,-0.02095223118928868
ACH-000215,0.07366820184026948
ACH-000221,-0.14682075013557033
ACH-000222,-0.22742940070290896
ACH-000223,-0.08980382101374852
ACH-000226,-0.14787319483310726
ACH-000227,-0.007143529906375679
ACH-000228,-0.07706932367509603
ACH-000231,-0.10677481332805604
ACH-000232,-0.0797497393234017
ACH-000233,0.06095958779504835
ACH-000234,-0.07742360537633965
ACH-000235,-0.07594133447875395
ACH-000237,-0.06706707652885191
ACH-000238,-0.0415282180387509
ACH-000242,0.13850718521940253
ACH-000243,0.024011168693556958
ACH-000244,-0.3977123831403821
ACH-000246,-0.01812938527161394
ACH-000248,-0.08787001513849821
ACH-000250,-0.11055973103662303
ACH-000251,0.03872895174563963
ACH-000252,0.09525648695450566
ACH-000253,-0.014632114943747731
ACH-000255,-0.07547070973021969
ACH-000256,-0.2753008251100266
ACH-000257,0.36441858515819103
ACH-000258,-0.03236447377689766
ACH-000259,-0.04484710468549282
ACH-000260,-0.007036208139992926
ACH-000261,0.25785689717194044
ACH-000262,-0.3177968802105769
ACH-000263,-0.10928826931376298
ACH-000264,-0.07090551056239376
ACH-000265,-0.04222578947722379
ACH-000266,-0.06473225200620035
ACH-000272,-0.0003231574768392889
ACH-000274,0.0524991137517894
ACH-000277,-0.117186659067858
ACH-000278,-0.02188408099406167
ACH-000279,0.030406196140474025
ACH-000280,-0.021148569932052982
ACH-000281,0.08311421563527249
ACH-000288,-0.026982534105058208
ACH-000291,0.06124224065053811
ACH-000293,-0.24344348260062465
ACH-000294,-0.07012248510703503
ACH-000295,0.15088678378049808
ACH-000296,-0.016498111493971682
ACH-000302,-0.07547500335248346
ACH-000304,-0.2569132746596329
ACH-000307,-0.10171848819349028
ACH-000308,-0.14391226938379367
ACH-000310,-0.0054265071558628935
ACH-000311,0.0388332169637205
ACH-000312,0.0007334029101429577
ACH-000315,-0.11095239596497204
ACH-000316,-0.014671638573651197
ACH-000317,-0.08171053660911608
ACH-000318,-0.2619865431776477
ACH-000319,-0.20063152094009734
ACH-000320,0.15904034461994945
ACH-000322,0.10257653452547033
ACH-000323,-0.08597746164820742
ACH-000324,-0.11962157223737965
ACH-000329,0.0063803962922598
ACH-000330,-0.18623466945028927
ACH-000331,0.09772196059477753
ACH-000332,-0.04571750197461651
ACH-000334,-0.056181546335961376
ACH-000335,-0.2685336819916105
ACH-000336,0.15195614058636472
ACH-000337,0.02295453381319652
ACH-000338,-0.27790922704551474
ACH-000339,-0.0246220808675654
ACH-000341,-0.15395762778808236
ACH-000348,-0.027536361076796804
ACH-000350,0.024010961323714962
ACH-000352,-0.026534130624670683
ACH-000356,-0.17874742409790542
ACH-000361,-0.00014759963641348232
ACH-000362,-0.049209080749007324
ACH-000363,0.037949513631289115
ACH-000364,-0.1977989644210347
ACH-000365,-0.11441203551406133
ACH-000366,-0.20506698290598602
ACH-000368,0.050565793726070216
ACH-000374,0.023197623571232208
ACH-000375,-0.0933628882520769
ACH-000376,-0.08462866677627684
ACH-000381,-0.0989939051782851
ACH-000383,-0.1506513315028879
ACH-000387,-0.06912896626326523
ACH-000389,-0.05854976840033471
ACH-000390,-0.07044412809109936
ACH-000393,-0.09849806475824728
ACH-000395,0.013354648272335064
ACH-000396,-0.16643730154284714
ACH-000397,-0.044370404789670435
ACH-000401,0.02588001588260411
ACH-000402,0.04303222002911178
ACH-000403,-0.012139448166922395
ACH-000404,0.1263307634616313
ACH-000406,-0.0907348580943292
ACH-000407,0.027822761739268214
ACH-000408,-0.04420086906813897
ACH-000410,-0.045667252670041264
ACH-000411,-0.09011605054048796
ACH-000414,-0.03768344332677348
ACH-000415,-0.130969248205018
ACH-000416,-0.019846084217322042
ACH-000420,-0.19684385354273568
ACH-000421,-0.1376635210842128
ACH-000424,0.10115322970289196
ACH-000425,-0.10419423355923993
ACH-000426,-0.14239223844963395
ACH-000427,-0.03987272324012989
ACH-000433,-0.00371095470225419
ACH-000435,-0.2533432032548749
ACH-000436,-0.20798797236959526
ACH-000444,-0.07151335950305272
ACH-000445,-0.1619656186618643
ACH-000448,-0.03722603837651399
ACH-000450,-0.04951812016520294
ACH-000452,-0.05067156199016327
ACH-000454,0.06392947298639012
ACH-000458,-0.08040222115072207
ACH-000459,-0.027807648421799048
ACH-000460,-0.0904083017341444
ACH-000461,-0.1435379085351111
ACH-000463,-0.10467801307420782
ACH-000464,-0.0849276057254332
ACH-000466,-0.058566555519544525
ACH-000467,-0.0994378644602926
ACH-000468,-0.03703004571776198
ACH-000469,-0.04938532121568333
ACH-000470,0.1450328386349822
ACH-000471,-0.041439556287961164
ACH-000472,0.018241272895261656
ACH-000473,0.00024541166886209707
ACH-000475,-0.09686474230238357
ACH-000476,-0.1652530886124157
ACH-000477,-0.16966194413782412
ACH-000479,-0.05011074717156353
ACH-000480,-0.01996654669997324
ACH-000481,-0.039801475488974926
ACH-000483,-0.16652832947443486
ACH-000484,-0.004257501771464025
ACH-000485,-0.1486009381738229
ACH-000486,-0.17876401911003373
ACH-000487,-0.006384922768430569
ACH-000488,-0.008412584634351803
ACH-000490,-0.07849697223717582
ACH-000491,-0.06979794170822147
ACH-000495,0.03684489155983545
ACH-000496,-0.13939010582901684
ACH-000499,-0.21661339313505854
ACH-000500,0.2210328265756698
ACH-000502,-0.03865827300160785
