,NPAS1 (4861)
ACH-000004,-0.004884377345244004
ACH-000005,-0.356438588146405
ACH-000007,-0.1345696108518412
ACH-000009,-0.08969376767709468
ACH-000011,-0.08450154747586568
ACH-000012,-0.0062005088488902545
ACH-000013,-0.1891207437728828
ACH-000014,0.04434597981656253
ACH-000015,-0.06405618515298597
ACH-000017,-0.0009304010283778957
ACH-000018,-0.2533511726448284
ACH-000019,0.2766962923533945
ACH-000021,-0.1104310575344553
ACH-000022,-0.059148647447929865
ACH-000025,0.13328337547478866
ACH-000028,-0.16804637033462666
ACH-000030,-0.006865339914413693
ACH-000035,-0.12218551896182052
ACH-000036,-0.010678444897792549
ACH-000037,-0.010503772944642682
ACH-000039,0.2019828032006689
ACH-000040,0.09945424288559848
ACH-000041,-0.12771429620829156
ACH-000042,-0.03279198980272212
ACH-000045,0.11420320651096615
ACH-000047,-0.06263094343051134
ACH-000052,0.0725581415620183
ACH-000053,-0.18418444630925213
ACH-000054,-0.03931790607559215
ACH-000055,0.13338616843471798
ACH-000060,0.040270252268528206
ACH-000067,-0.2343534242575642
ACH-000070,-0.2652756187233139
ACH-000075,-0.2592083394038825
ACH-000078,0.07497472777191165
ACH-000082,0.01455297333715233
ACH-000085,-0.1033447442295624
ACH-000086,-0.11696844221029334
ACH-000087,-0.002493558659468089
ACH-000092,-0.12885061586768262
ACH-000095,0.04490577786746265
ACH-000097,-0.13052173335349118
ACH-000098,-0.0340212582376001
ACH-000099,-0.0350827534935277
ACH-000108,-0.01860037935739304
ACH-000113,0.0109775443392082
ACH-000116,0.04550201484772756
ACH-000118,-0.05767647374486803
ACH-000120,-0.021921209944173584
ACH-000123,-0.09868961180778632
ACH-000127,-0.03672822048030412
ACH-000128,0.14444704569734426
ACH-000132,-0.10557975844394547
ACH-000133,-0.04426286310314312
ACH-000137,-0.1997977498270261
ACH-000138,-0.008804042150147481
ACH-000142,0.08951346306634796
ACH-000143,0.25439576228447625
ACH-000146,0.020242563724557502
ACH-000148,0.005379918527456253
ACH-000150,0.08655471795494099
ACH-000152,-0.03315659866423355
ACH-000153,-0.04164470097731796
ACH-000159,-0.10372239355045272
ACH-000160,-0.09846898851878784
ACH-000163,0.0010224890196575095
ACH-000167,-0.07110423575548087
ACH-000168,-0.09838969505959264
ACH-000169,-0.026867038350953856
ACH-000178,0.02728983560824964
ACH-000183,0.17357903858648568
ACH-000188,-0.06841374860840388
ACH-000189,-0.14368188541612806
ACH-000190,-0.030142328830109567
ACH-000198,-0.0063611268307089755
ACH-000203,0.3596259601901217
ACH-000204,-0.2458705694721147
ACH-000206,-0.16187564670098425
ACH-000207,-0.025199319681542275
ACH-000208,-0.13935798493866808
ACH-000210,-0.14932324125338933
ACH-000211,-0.015602282803415888
ACH-000215,-0.0643778672156436
ACH-000221,0.0003555252154695448
ACH-000222,-0.13515983422728614
ACH-000223,-0.014704577682480709
ACH-000226,0.07625982191114361
ACH-000227,-0.08107692493591352
ACH-000228,-0.17534765937125146
ACH-000231,-0.009168142918828436
ACH-000232,0.021547743458320303
ACH-000233,-0.06742820750643916
ACH-000234,-0.12289923647030425
ACH-000235,-0.0693042356764806
ACH-000237,-0.08947185423887423
ACH-000238,0.15480030474382436
ACH-000242,-0.3312059650987463
ACH-000243,0.04202307441858381
ACH-000244,0.1729708934379999
ACH-000246,0.06770983866411423
ACH-000248,-0.1055813827484772
ACH-000250,-0.07740469259904527
ACH-000251,-0.03417562627085273
ACH-000252,-0.09482172132512476
ACH-000253,-0.043677241348455145
ACH-000255,-0.04177913841858513
ACH-000256,-0.0888822375654324
ACH-000257,0.10330347804899982
ACH-000258,-0.10327522604090926
ACH-000259,0.11820306546633
ACH-000260,-0.0949539439401817
ACH-000261,-0.045497153690696734
ACH-000262,-0.06864070585469456
ACH-000263,0.08262660276644691
ACH-000264,0.013593420361275131
ACH-000265,-0.10087605969277776
ACH-000266,-0.07778688421959952
ACH-000272,0.01156007641768418
ACH-000274,0.043974755120069424
ACH-000277,0.045523564816693764
ACH-000278,0.01507460155852291
ACH-000279,0.050827674808424934
ACH-000280,-0.22842640431427005
ACH-000281,0.04829641775353143
ACH-000288,0.06304457634686897
ACH-000291,0.1406977796216087
ACH-000293,-0.06607607176103897
ACH-000294,-0.5089944060342523
ACH-000295,0.01708322662562368
ACH-000296,-0.12933818543881598
ACH-000302,-0.15813064333326968
ACH-000304,-0.1611008061151528
ACH-000307,0.004775088933353681
ACH-000308,-0.025760163975032117
ACH-000310,0.040987764599017214
ACH-000311,-0.0921771818614396
ACH-000312,0.07391478245155529
ACH-000315,-0.0771883726875285
ACH-000316,0.00898152625499466
ACH-000317,0.10809717149852503
ACH-000318,0.03766551595842884
ACH-000319,-0.03791417948382587
ACH-000320,0.07365816306892832
ACH-000322,0.2303046283230944
ACH-000323,-0.053220791431703385
ACH-000324,-0.10051680069974238
ACH-000329,-0.12015840059522505
ACH-000330,-0.0462686325020534
ACH-000331,0.11384207871672425
ACH-000332,-0.021818126296162137
ACH-000334,0.04580772327089404
ACH-000335,0.09569219955467098
ACH-000336,-0.2245209290770684
ACH-000337,-0.2752432526766406
ACH-000338,-0.09847259670643574
ACH-000339,-0.02791830955316492
ACH-000341,-0.03243061402632606
ACH-000348,-0.004584445260008792
ACH-000350,-0.00011381829684268799
ACH-000352,-0.034819619951936734
ACH-000356,-0.05876367469581269
ACH-000361,-0.01957820678074246
ACH-000362,-0.0964395033928863
ACH-000363,0.0324853250860933
ACH-000364,-0.1995597056717475
ACH-000365,-0.058954954748928486
ACH-000366,-0.003128864747322328
ACH-000368,-0.029717399132630138
ACH-000374,-0.1033501691172386
ACH-000375,-0.02986773382785298
ACH-000376,-0.05514132598830827
ACH-000381,-0.0002970982552995159
ACH-000383,-0.16822572513030115
ACH-000387,-0.09377201529523348
ACH-000389,-0.02403500136470768
ACH-000390,-0.04770670344575813
ACH-000393,-0.005237354763563704
ACH-000395,-0.07191199620064699
ACH-000396,0.14575368156684088
ACH-000397,-0.09180254991394696
ACH-000401,-0.2593109772449014
ACH-000402,0.18674072107814507
ACH-000403,-0.018434477015089386
ACH-000404,0.07128013492991328
ACH-000406,-0.032761762985114636
ACH-000407,-0.0204195708819876
ACH-000408,-0.10390145912972024
ACH-000410,0.11549471593789395
ACH-000411,-0.07456220267273081
ACH-000414,-0.18611521816313698
ACH-000415,-0.04971914387762548
ACH-000416,-0.13047650664141622
ACH-000420,0.059595562122902276
ACH-000421,-0.026747223379485013
ACH-000424,0.012634006428541972
ACH-000425,0.06824244917272451
ACH-000426,-0.000807216957048772
ACH-000427,-0.024416084827593297
ACH-000433,0.13572436298745322
ACH-000435,-0.11695757739622142
ACH-000436,-0.012805735955986672
ACH-000444,-0.09128381247264636
ACH-000445,0.054851476484356274
ACH-000448,-0.10433645907086128
ACH-000450,-0.05505932222813757
ACH-000452,0.013517107501656809
ACH-000454,-0.07961316805391783
ACH-000458,-0.10011878462382257
ACH-000459,-0.22211999096229806
ACH-000460,-0.15108906459074709
ACH-000461,0.14450389293714247
ACH-000463,-0.08258642041336972
ACH-000464,-0.003958005088618761
ACH-000466,-0.041642666331536654
ACH-000467,0.0868976272414687
ACH-000468,0.00017273985792380262
ACH-000469,-0.17107811639755047
ACH-000470,-0.141336223040692
ACH-000471,-0.08154593462546239
ACH-000472,-0.04465331469656498
ACH-000473,-0.011012561812225563
ACH-000475,-0.01978708108360653
ACH-000476,-0.09277184553666132
ACH-000477,-0.09357059481936064
ACH-000479,0.1582929467956095
ACH-000480,-0.03689096256641702
ACH-000481,-0.1460995951562149
ACH-000483,0.08631072368466987
ACH-000484,0.060651264958747786
ACH-000485,-0.05713088262563098
ACH-000486,-0.04559688847240391
ACH-000487,-0.06371911866519317
ACH-000488,-0.033277785942053564
ACH-000490,-0.0889196775683871
ACH-000491,-0.0411811017940584
ACH-000495,0.025251911982866197
ACH-000496,0.13162867589623514
ACH-000499,-0.10739726784809434
ACH-000500,-0.14002903002878409
ACH-000502,0.02825834667806898
ACH-000503,-0.2153335196792972
ACH-000505,-0.01649481411594275
ACH-000507,0.015990643691747762
ACH-000510,-0.11967057569582548
ACH-000511,-0.0802630147885923
ACH-000512,-0.04193807695247681
ACH-000516,0.06955764086532615
ACH-000517,0.0487819083669267
ACH-000518,-0.050439949104562114
ACH-000520,-0.028159344898555674
ACH-000521,0.1569087831444442
ACH-000522,0.04988184366231236
ACH-000524,-0.2072436321952784
ACH-000527,-0.1169361869539895
ACH-000528,0.0693870693073438
ACH-000537,-0.0924832707926984
ACH-000541,0.015331034304567963
ACH-000542,-0.006316640221373623
ACH-000544,0.006873439717786907
ACH-000545,-0.07983383045254372
ACH-000547,-0.03174017938422356
ACH-000548,-0.10071408885716353
ACH-000549,0.031488211097215016
ACH-000550,-0.03088445059611336
ACH-000552,-0.10709983450836186
ACH-000556,-0.09744978205937813
ACH-000557,-0.0813862496423655
ACH-000569,0.1187288914796468
ACH-000570,0.022272832276426943
ACH-000571,-0.024654344829792188
ACH-000573,0.006744971505956503
ACH-000576,-0.1207981203220036
ACH-000579,0.28389000236082074
ACH-000580,0.0601797259207762
ACH-000584,-0.06803795968604885
ACH-000585,-0.05925458852298891
ACH-000588,0.12621031995029647
ACH-000589,-0.1967037886408192
ACH-000591,-0.10260188455330896
ACH-000593,-0.011166210592659934
ACH-000600,-0.01788378579357703
ACH-000601,0.01316444879841779
ACH-000605,0.02339025083773431
ACH-000606,-0.001888411967305273
ACH-000608,-0.10761764004852678
ACH-000614,0.1504741058901093
ACH-000616,-0.13186082495873142
ACH-000618,-0.0539337466343776
ACH-000619,0.09325862955726348
ACH-000620,-0.05646603869222501
ACH-000621,-0.08394156767975469
ACH-000622,0.013176879553256677
ACH-000623,0.032272838971072186
ACH-000624,-0.12551704881942174
ACH-000627,-0.07554557704026721
ACH-000630,0.07141748068929958
ACH-000631,0.26632088094242745
ACH-000632,0.1132980895764942
ACH-000633,0.058870277699838026
ACH-000637,-0.17608696163670048
ACH-000638,-0.012521671714975313
ACH-000646,-0.0543571449966194
ACH-000647,-0.14863203013700407
ACH-000648,0.12486817775261315
ACH-000649,-0.02224262960211744
ACH-000651,-0.003728775238260423
ACH-000652,-0.06281674355705491
ACH-000653,-0.12447936259277308
ACH-000657,0.010950737859230652
ACH-000658,0.008432336342618559
ACH-000661,-0.07981900789144901
ACH-000662,-0.12470344466490893
ACH-000663,-0.11321073009286947
ACH-000665,0.04281221623859946
ACH-000671,-0.07282946133031333
ACH-000672,-0.2665865820105112
ACH-000673,-0.01142080134729199
ACH-000676,0.03647017974174558
ACH-000677,-0.01938772664320048
ACH-000681,-0.08583468478920163
ACH-000683,-0.051196421457095874
ACH-000684,-0.014134806996307994
ACH-000688,-0.13737198186993854
ACH-000693,-0.01826200166458304
ACH-000694,-0.08649977640122379
ACH-000695,-0.2009660785085648
ACH-000696,-0.06542406704799701
ACH-000697,0.07461397049679752
ACH-000699,-0.11220108255740137
ACH-000701,-0.19343300103438568
ACH-000706,0.06485160540693886
ACH-000711,-0.1842780320910147
ACH-000713,0.11574169265097085
ACH-000714,-0.0008259461973072852
ACH-000718,-0.10174178819570452
ACH-000720,-0.010677911169516852
ACH-000721,-0.03986404879896036
ACH-000724,0.008677236341096635
ACH-000725,0.036515767607071294
ACH-000732,0.06816958573664413
ACH-000734,-0.12360623505254062
ACH-000735,0.029395648932892086
ACH-000736,-0.14050674117103434
ACH-000738,0.03237636711788799
ACH-000746,-0.25429345511604984
ACH-000747,-0.12791776471287605
ACH-000748,-0.06585522028526518
ACH-000753,-0.010963169501670613
ACH-000756,-0.13807328500995586
ACH-000757,-0.05580171695205431
ACH-000758,-0.06473268224642663
ACH-000760,-0.08393956330626823
ACH-000762,-0.2188180935124916
ACH-000763,-0.12116491688057428
ACH-000764,0.037999573629968836
ACH-000765,-0.03537731914123905
ACH-000766,-0.05213715130290199
ACH-000767,0.04839153044075333
ACH-000768,0.050102827070327004
ACH-000769,-0.0869579910684452
ACH-000770,-0.06824489375636852
ACH-000771,-0.0334815403675604
ACH-000773,0.016383931059190157
ACH-000776,0.04505268033610611
ACH-000777,-0.036535788859777936
ACH-000778,0.12008434036566057
ACH-000781,-0.06085578045072379
ACH-000782,0.011370635343565229
ACH-000783,-0.05732831287860606
ACH-000784,-0.06505622616496197
ACH-000785,-0.05814266461139789
ACH-000787,-0.046525572581542655
ACH-000788,-0.003007115819686412
ACH-000791,-0.15502710679348766
ACH-000792,-0.03050193227175577
ACH-000794,0.007201913237348822
ACH-000796,-0.1355398145758517
ACH-000798,0.08576588170899332
ACH-000799,0.0009131274853377265
ACH-000800,-0.20924690027217235
ACH-000802,-0.03259256155415149
ACH-000804,-0.0349933444346361
ACH-000805,0.08513900943149108
ACH-000809,0.06708464018612002
ACH-000810,-0.2922533056452814
ACH-000811,-0.016816353385955836
ACH-000817,0.04743105541401384
ACH-000819,0.0037631255001378647
ACH-000820,0.06400188410867295
