,CTXN2 (399697)
ACH-000004,0.008738822027751059
ACH-000005,-0.0004939937481206668
ACH-000007,0.04337132011972399
ACH-000009,-0.03833087707153676
ACH-000011,0.1096500447629162
ACH-000012,0.12255862905554807
ACH-000013,0.049840921764086346
ACH-000014,-0.016064006967671362
ACH-000015,0.000578143660171456
ACH-000017,-0.0328840278986941
ACH-000018,0.12627701151533074
ACH-000019,0.029080145158497283
ACH-000021,0.13630705096693033
ACH-000022,-0.0643343192383489
ACH-000025,-0.0669651664525844
ACH-000028,0.14629203042202205
ACH-000030,-0.017372644568451102
ACH-000035,0.2035109539599643
ACH-000036,0.05845199042804985
ACH-000037,0.10764890045105048
ACH-000039,0.194251546873935
ACH-000040,0.09510845609042788
ACH-000041,-0.07797451167649692
ACH-000042,0.06547833613811521
ACH-000045,0.1743977911688678
ACH-000047,0.0568528158823816
ACH-000052,0.2143661754718857
ACH-000053,0.07773502776488812
ACH-000054,0.2206095638854532
ACH-000055,0.10452478090994878
ACH-000060,0.028851111271454212
ACH-000067,-0.024363752816956977
ACH-000070,0.05101491608065722
ACH-000075,0.16502862860531672
ACH-000078,0.13058846188842033
ACH-000082,0.10876559785757406
ACH-000085,0.05982101092414609
ACH-000086,0.022741428146727742
ACH-000087,-0.08724678568124024
ACH-000092,0.2021018600900423
ACH-000095,0.10446264024195193
ACH-000097,0.0618080638935692
ACH-000098,0.08945535567230975
ACH-000099,0.003191764405056389
ACH-000108,0.06549767021235195
ACH-000113,0.15760396916463565
ACH-000116,0.08670808493885566
ACH-000118,0.11936451406885365
ACH-000120,0.03336667723611581
ACH-000123,0.06233831393101319
ACH-000127,0.009000107288348677
ACH-000128,0.019183988314815863
ACH-000132,-0.0063808137966688255
ACH-000133,0.1379942795081217
ACH-000137,-0.18487048508182435
ACH-000138,0.1685970941874216
ACH-000142,0.14849145189653434
ACH-000143,0.055613677913683435
ACH-000146,0.08959236787436943
ACH-000148,-0.03850493222176138
ACH-000150,0.08273909556034517
ACH-000152,0.09621157159256286
ACH-000153,0.1110080457132276
ACH-000159,0.06061148250747325
ACH-000160,-0.042064373958358006
ACH-000163,-0.06793086037630866
ACH-000167,-0.1304763947103832
ACH-000168,0.08988492086752121
ACH-000169,0.07821404758538167
ACH-000178,-0.018083104586077915
ACH-000183,0.15869900342104812
ACH-000188,0.08841250665591392
ACH-000189,0.1991815877628059
ACH-000190,0.157301157138966
ACH-000198,-0.03511303897079557
