,XKR3 (150165)
ACH-000004,0.14434411414721948
ACH-000005,0.0935826572573183
ACH-000007,0.1980646296407989
ACH-000009,0.08987978955133114
ACH-000011,-0.024378901458104944
ACH-000012,0.06589553104661458
ACH-000013,0.1126645287544394
ACH-000014,0.08521970669225866
ACH-000015,-0.01903224980391152
ACH-000017,0.12437446589306594
ACH-000018,0.2540932101929877
ACH-000019,0.021252893363379797
ACH-000021,0.08715752647177515
ACH-000022,0.1857908820775516
ACH-000025,0.004791214367210297
ACH-000028,-0.11214940240622824
ACH-000030,0.09822990050418323
ACH-000035,-0.020242273718873383
ACH-000036,0.055338110663625234
ACH-000037,0.16383814749894565
ACH-000039,-0.005123357374506558
ACH-000040,0.09136285798951296
ACH-000041,0.047148167562428636
ACH-000042,-0.03625672671476566
ACH-000045,0.1258933568724003
ACH-000047,0.03540398920546177
ACH-000052,0.26664663511374714
ACH-000053,0.09510491841483083
ACH-000054,0.0528780056022178
ACH-000055,0.07900723568477347
ACH-000060,-0.060278472625802326
ACH-000067,0.06583450649045651
ACH-000070,0.12559649816391455
ACH-000075,0.0918029795954366
ACH-000078,0.0330372965772417
ACH-000082,0.036157595140314566
ACH-000085,0.12248468295644604
ACH-000086,0.23397089990793454
ACH-000087,0.035149021810863136
ACH-000092,0.036909310822381934
ACH-000095,0.08211624546067899
ACH-000097,-0.038156404817291205
ACH-000098,0.047989311195789176
ACH-000099,0.10790597955199237
ACH-000108,0.10368560647066644
ACH-000113,0.07602378112939229
ACH-000116,0.10364779864752263
ACH-000118,0.004954136714809783
ACH-000120,0.052200161468971516
ACH-000123,0.08859420880508825
ACH-000127,0.16409612649042335
ACH-000128,0.01708062305945649
ACH-000132,0.09228529426544818
ACH-000133,0.06443359221592218
ACH-000137,0.035477237143059205
ACH-000138,0.15093028749177062
ACH-000142,0.18205848980309502
ACH-000143,0.09287412527744583
ACH-000146,0.06753730011459921
ACH-000148,0.12253083423361465
ACH-000150,0.10872821447670793
ACH-000152,0.1988483093878158
ACH-000153,0.0682705748353074
ACH-000159,0.17427924649361365
ACH-000160,0.0798181933427303
ACH-000163,0.12522016188588922
ACH-000167,0.10274840132042604
ACH-000168,0.09503464962926317
ACH-000169,0.045188180987376286
ACH-000178,0.06515514887533318
ACH-000183,0.06030830902510441
ACH-000188,0.10363956800007773
ACH-000189,0.2045308463030049
ACH-000190,0.15361748352573948
ACH-000198,0.06424747265411647
ACH-000203,-0.19671758518098828
ACH-000204,0.218105746079147
ACH-000206,0.07762758941197323
ACH-000207,0.16401668846057618
ACH-000208,0.05535318611449095
ACH-000210,-0.07557729301786452
ACH-000211,0.05915292739200211
ACH-000215,0.09631271610566368
ACH-000221,0.09179081105688618
ACH-000222,0.09825221814005952
ACH-000223,0.025648576590252048
ACH-000226,0.05675495593813441
ACH-000227,0.13132780021002866
ACH-000228,-0.044933719877873715
ACH-000231,0.06834629816342623
ACH-000232,0.05569988822409044
ACH-000233,0.09775886091456867
ACH-000234,0.14760210091154666
ACH-000235,0.12359860682762062
